GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002EA,C17001A_002MA,C17001A_003MA,C17001A_003EA,C17001A_004MA,C17001A_004EA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008EA,C17001A_008MA,C17001A_009MA,C17001A_009EA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013EA,C17001A_013MA,C17001A_014MA,C17001A_014EA,C17001A_015MA,C17001A_015EA,C17001A_016EA,C17001A_016MA,C17001A_017EA,C17001A_017MA,C17001A_018EA,C17001A_018MA,C17001A_019EA,C17001A_019MA,state
0400000US18,5364294,10436,689196,16511,307905,8905,110783,5706,181725,6312,15397,1515,381291,10898,106436,5926,239781,7479,35074,2555,4675098,17765,2331972,10162,522239,7217,1479648,7652,330085,1858,2343126,11281,490609,5701,1444201,7717,408316,3031,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2732418,5785,312717,12073,137576,7283,45186,4409,81963,4286,10427,1115,175141,6457,40503,3448,111998,4020,22640,1641,2419701,12059,1210839,7242,272137,4291,757477,4643,181225,1501,1208862,7095,263046,3887,724764,4469,221052,2092,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2406294,7509,299053,12605,135816,7975,48924,4255,80825,5321,6067,923,163237,7075,46875,3896,100694,3856,15668,1558,2107241,12302,1054290,7487,246061,4557,659536,5579,148693,1191,1052951,7128,233981,4133,640726,4158,178244,1760,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3742531,6503,658182,20975,295585,12014,98664,5928,175198,7585,21723,1558,362597,11311,94745,5253,224886,7725,42966,2443,3084349,20861,1538001,12305,329495,5612,985555,8140,222951,1866,1546348,11661,306821,6092,972483,7711,267044,2641,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2826861,7423,361855,14892,156961,7400,51354,4379,93614,5488,11993,1717,204894,9650,45335,3981,133586,6858,25973,2177,2465006,15115,1238442,7788,264176,5388,795342,5644,178924,1864,1226564,9820,252163,4595,762076,7038,212325,2395,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232526,1909,170631,8732,73498,4412,21029,2556,46494,3154,5975,795,97133,5829,24714,2969,60601,3448,11818,1374,1061895,8480,528981,4779,101332,2748,336050,3352,91599,917,532914,5588,90118,2925,336074,3456,106722,1507,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3346027,13216,241329,12439,104438,6550,30172,3283,65516,4702,8750,1364,136891,7747,27391,2925,89673,5475,19827,1715,3104698,16718,1540682,9811,319054,4534,995499,7331,226129,1772,1564016,9509,302070,3737,984746,6630,277200,2227,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5148652,13119,480402,15778,206645,8304,58138,3790,128759,6082,19748,1949,273757,10712,55181,4417,173888,8177,44688,2787,4668250,18115,2288099,10536,463080,4079,1485880,8132,339139,2337,2380151,11102,443242,4879,1505591,8280,431318,3221,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7696198,8848,1052630,22974,481770,13694,155989,6954,297823,9981,27958,1947,570860,12531,148606,6685,362043,7518,60211,3116,6643568,23793,3310339,14733,681537,7431,2109621,10054,519181,2363,3333229,13007,649364,7310,2061750,7877,622115,3542,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4500819,6935,393880,13593,175618,7742,48868,3762,112555,5790,14195,1236,218262,7864,46292,3666,137070,5766,34900,1909,4106939,14248,2054808,9018,452075,4065,1317871,6466,284862,1840,2052131,8481,433519,3817,1282546,5858,336066,2576,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1721414,5141,267067,14908,116957,6913,39366,3776,68151,4107,9440,1464,150110,9399,37470,4480,90471,6474,22169,1976,1454347,15581,725773,7725,155976,4601,452881,4905,116916,1589,728574,10064,146674,4852,440425,6648,141475,2276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4849109,6859,655629,17468,296715,9601,101396,5341,173502,6594,21817,1943,358914,11012,87485,4954,228206,7449,43223,2639,4193480,18215,2083766,10140,447028,5401,1318244,6735,318494,2330,2109714,11901,429141,5362,1297594,7990,382979,2802,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875850,2470,120446,7681,54376,3925,15540,2262,34036,2801,4800,859,66070,4638,15833,2317,43005,3041,7232,915,755404,7904,384983,4355,76458,2262,243309,3225,65216,959,370421,4840,72237,2351,228716,3218,69468,1039,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1589976,5303,172424,9562,74422,5410,27425,3012,42977,3611,4020,654,98002,5425,25450,2815,60137,3167,12415,1335,1417552,10541,715006,6619,166006,3107,449254,4396,99746,929,702546,5553,156466,2897,428129,3402,117951,1563,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898761,12693,278475,14625,132604,8055,46115,4359,77298,5220,9191,1254,145871,8480,43434,4227,89444,4788,12993,1924,1620286,18680,834897,9946,164990,4657,537736,7152,132171,1573,785389,11199,152317,5572,495688,6370,137384,2394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1204664,2480,114334,9563,52491,5284,19060,3119,29277,3108,4154,882,61843,5286,16661,2542,37608,3309,7574,1159,1090330,10065,541834,5688,106552,3477,356543,3317,78739,1090,548496,5980,102497,2666,353728,3886,92271,1349,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6012646,20846,485693,17892,208120,8432,73692,4748,113767,5691,20661,1940,277573,12173,68366,5160,161530,7872,47677,3303,5526953,22926,2718996,12757,578655,6354,1737316,9590,403025,2546,2807957,14278,555066,6639,1731961,9875,520930,3894,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1472997,13240,259592,11825,117559,6186,43654,3416,65426,4278,8479,1117,142033,7548,42637,3933,84854,4930,14542,1783,1213405,12931,605671,8463,128112,4618,375049,6256,102510,1907,607734,7238,118528,4306,373501,4594,115705,2235,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12447859,31173,1427898,32235,632392,17421,202066,8158,374049,11451,56277,3356,795506,18771,198825,8623,474113,12490,122568,4804,11019961,40165,5455807,23837,1082742,10593,3544783,16747,828282,4280,5564154,20846,1020711,9238,3490726,13952,1052717,6174,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6664379,18912,915555,23944,410277,12527,138970,7559,247049,8624,24258,2144,505278,14290,127704,6090,320835,9352,56739,3438,5748824,27875,2858376,13752,589643,7536,1820590,10342,448143,2544,2890448,17125,559978,8035,1794129,10566,536341,3713,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605382,1335,54273,3881,22465,2364,5635,996,14386,1815,2444,488,31808,2364,5188,957,19693,1784,6927,958,551109,3878,285666,2649,59248,1022,187658,2177,38760,667,265443,2784,56169,993,165756,2144,43518,1047,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9315761,9149,1204940,23295,519652,13460,180756,7473,307944,9220,30952,2230,685288,13059,181801,6867,432725,8821,70762,3237,8110821,24859,4042228,13949,852696,8076,2579892,10305,609640,2869,4068593,14660,801163,7856,2511026,8923,756404,4105,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2734054,8792,399889,11689,177948,7094,61523,4124,102916,4251,13509,1427,221941,6383,58910,3205,137231,4053,25800,1933,2334165,13728,1165368,9276,244630,4566,737405,5944,183333,1735,1168797,6980,230439,3829,717074,4492,221284,2230,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3264133,11912,512695,18970,243018,10302,73364,5817,157071,7358,12583,1578,269677,10548,63975,4557,181529,7848,24173,2053,2751438,22187,1362744,12646,268656,6602,863709,8458,230379,1730,1388694,11870,257321,5886,860004,8363,271369,2420,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10167835,13379,1078384,24488,469582,12213,149197,6549,281152,8327,39233,2626,608802,15210,143070,6561,375079,10393,90653,4079,9089451,25828,4499113,13964,891980,7605,2874094,9508,733039,3452,4590338,14740,848130,5980,2823323,11059,918885,4208,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826766,6494,93953,7267,41703,3838,12416,2242,26361,2961,2926,708,52250,4575,11799,1936,32084,2972,8367,1315,732813,8039,356240,5453,67674,2304,231574,4229,56992,997,376573,4441,65134,1910,238815,3101,72624,1412,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3091291,7930,418146,17728,188540,8818,60137,5369,116528,5671,11875,1736,229606,11489,58030,5406,146312,7625,25264,2169,2673145,18085,1322904,9802,269142,5716,826180,5973,227582,2164,1350241,11351,252396,5021,829524,8018,268321,2288,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688951,2628,63758,4191,28521,2254,7721,1317,17438,1566,3362,618,35237,3036,7141,1258,21012,2195,7084,1102,625193,4016,316540,2623,72201,1403,197807,2063,46532,770,308653,2845,66919,1522,188742,2118,52992,1217,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4932008,10629,736015,21347,322099,12188,106994,6013,193180,8470,21925,1983,413916,12766,104274,6116,262775,8034,46867,2491,4195993,23055,2088605,13275,434339,7198,1326901,8953,327365,2282,2107388,14545,410138,6536,1307313,8994,389937,2581,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19142335,47463,3136310,51466,1414071,27479,614096,16130,716970,16479,83005,3638,1722239,30603,591097,16025,979357,18777,151785,5205,16006025,56686,8050860,35762,1935453,19236,5159349,23081,956058,4718,7955165,31074,1845174,18046,4978234,19190,1131757,6160,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2476001,10632,274231,16952,129644,9201,50467,4906,74431,5554,4746,887,144587,9488,44452,5215,90228,5509,9907,1376,2201770,17675,1111765,9317,336988,5233,662567,5906,112210,1098,1090005,10371,318554,5422,644633,6198,126818,1800,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573383,1051,65013,4370,31059,2893,9239,1543,19517,1975,2303,549,33954,2636,7184,1196,22146,1831,4624,835,508370,4535,252643,2948,49102,1575,162899,2094,40642,603,255727,2670,46694,1267,162861,1931,46172,842,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5510042,12631,518916,18684,233466,10335,64461,5027,152616,7157,16389,1640,285450,11904,61844,5708,186897,7351,36709,2622,4991126,21135,2481542,11225,532448,6244,1597550,8047,351544,2249,2509584,14123,497833,7034,1589600,8086,422151,3014,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5309062,13069,632235,23230,284788,11554,92814,6419,172637,7484,19337,1693,347447,14335,86053,6751,226707,9878,34687,2584,4676827,24548,2353275,12141,474897,7222,1537250,7828,341128,1955,2323552,15667,454472,8174,1472518,9816,396562,2806,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1694146,3330,288457,11976,128221,6511,39842,3521,79587,4434,8792,1348,160236,7296,40375,3415,103014,5059,16847,1657,1405689,12945,701433,6972,134811,4178,444273,4372,122349,1547,704256,7987,125392,3853,433957,5277,144907,1971,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4850914,10499,513515,13265,230447,7433,70305,4446,143141,5300,17001,1539,283068,8269,65028,4493,181814,5294,36226,2004,4337399,14160,2173964,8522,456491,4743,1396775,6359,320698,2013,2163435,9125,438536,4543,1342199,5996,382700,2247,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,511282,3105,59631,5324,26361,3312,8759,1785,16060,2261,1542,567,33270,2803,9002,1525,22376,1990,1892,621,451651,6044,232485,3809,50046,2155,151179,2544,31260,631,219166,3400,47340,1846,136722,2374,35104,883,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2515489,23016,1110605,28550,504740,14660,163228,6866,276042,8570,65470,3508,605865,16350,158042,7312,345403,10912,102420,3219,1404884,28679,683206,15661,131877,6468,430693,11151,120636,3569,721678,15783,123673,6332,454065,11206,143940,4203,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3270294,8053,446731,15370,192097,9064,63154,4646,113943,6071,15000,1626,254634,8848,62696,4335,159996,6668,31942,2339,2823563,16737,1410144,10012,298522,4834,886177,6976,225445,1998,1413419,9783,276495,5155,861238,6875,275686,2406,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,476900,2567,31440,3469,15256,2089,4539,1198,10287,1383,430,189,16184,2071,3640,926,11446,1498,1098,391,445460,4008,235126,2400,48543,1376,163303,1858,23280,319,210334,2494,46281,1267,142668,1843,21385,643,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5060214,17423,826307,20839,382404,11165,145124,7867,212958,6764,24322,2303,443903,13341,135063,7502,270309,7985,38531,2839,4233907,24324,2109534,14414,446574,7653,1284088,9553,378872,2436,2124373,14000,427192,8625,1267838,8045,429343,3419,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2250230,6393,371263,13519,163428,7399,59504,4054,91579,4748,12345,1448,207835,7976,55975,4047,128262,5537,23598,2038,1878967,15743,942693,8669,198234,4654,586492,5828,157967,1628,936274,9086,188726,4580,563120,6205,184428,2294,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
