GEO_ID,B09010_001E,B09010_001M,B09010_002E,B09010_002M,B09010_003E,B09010_003M,B09010_004E,B09010_004M,B09010_005E,B09010_005M,B09010_006E,B09010_006M,B09010_007E,B09010_007M,B09010_008E,B09010_008M,B09010_009E,B09010_009M,B09010_010E,B09010_010M,B09010_011E,B09010_011M,B09010_012E,B09010_012M,B09010_013E,B09010_013M,NAME,B09010_001EA,B09010_001MA,B09010_002MA,B09010_002EA,B09010_003MA,B09010_003EA,B09010_004MA,B09010_004EA,B09010_005EA,B09010_005MA,B09010_006EA,B09010_006MA,B09010_007MA,B09010_007EA,B09010_008MA,B09010_008EA,B09010_009MA,B09010_009EA,B09010_010EA,B09010_010MA,B09010_011EA,B09010_011MA,B09010_012EA,B09010_012MA,B09010_013MA,B09010_013EA,state
0400000US18,1584560,2972,435135,11223,429991,11259,164495,10157,44301,5239,221195,10505,5144,1491,1149425,10460,1140290,10831,878201,13405,82494,7356,179595,9000,9135,1898,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,719969,2219,178123,6790,175317,6910,69921,5297,18957,2441,86439,4979,2806,852,541846,6504,538193,6516,434090,7569,36600,3860,67503,5250,3653,1313,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,719917,1923,151325,8082,148345,8021,61274,5595,15712,2356,71359,5899,2980,1316,568592,8025,563840,8184,435687,9568,42453,4468,85700,5747,4752,1312,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1015266,1827,345934,11039,342717,11100,137501,7310,30745,3999,174471,9936,3217,1376,669332,10768,665435,10694,510757,10112,47647,5213,107031,6710,3897,1208,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1116017,2058,394827,11471,390470,11410,101734,6477,36620,4371,252116,10912,4357,1838,721190,11270,716071,11288,498470,11996,61783,6132,155818,7758,5119,1825,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,264505,1219,92603,5376,91314,5449,40743,4918,10205,2044,40366,3845,1289,580,171902,5185,169580,4952,135324,5492,13354,2686,20902,2826,2322,993,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1339208,1463,308236,11832,304827,11893,93841,8226,34493,5344,176493,10077,3409,1337,1030972,11938,1025576,12135,771730,13211,69413,7091,184433,8979,5396,1411,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1395476,1344,323802,8880,321486,8865,103674,7199,23917,3186,193895,8247,2316,901,1071674,8945,1066425,8920,849285,10001,56027,5131,161113,9168,5249,1375,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2260816,2568,758305,12818,749732,12756,281697,11952,71428,6581,396607,12335,8573,2320,1502511,12681,1492451,12667,1188185,14922,96306,5706,207960,9202,10060,2084,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1273327,2026,255338,8889,253008,8811,100660,7975,25603,3545,126745,7459,2330,847,1017989,8740,1010911,9068,805152,10214,67239,5329,138520,7017,7078,1656,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745245,1467,296896,10142,295181,10108,92967,6525,22281,3663,179933,9908,1715,963,448349,10204,446083,9939,303466,11008,31982,3860,110635,6480,2266,1272,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1397994,3187,422099,14025,415836,13536,154130,9546,44415,5063,217291,11289,6263,1620,975895,13623,969024,13565,752188,13780,65262,5701,151574,8158,6871,2014,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,218507,1317,56798,4253,55837,4189,25939,3254,6850,1847,23048,3143,961,755,161709,4112,160739,4195,127402,4403,12895,2377,20442,2839,970,610,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,460770,1268,98850,6587,97552,6610,39279,4843,8160,1660,50113,5132,1298,755,361920,6518,358469,6718,282940,6081,28137,3298,47392,3938,3451,1247,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,663402,771,187646,12336,186244,12361,79241,9739,22104,4392,84899,7988,1402,995,475756,12314,469833,12540,326380,11156,45209,4917,98244,8463,5923,3235,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,274520,1329,55264,4698,54647,4698,22914,3857,5460,1458,26273,3618,617,401,219256,4995,217463,4920,168390,5970,15745,2614,33328,3918,1793,842,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2023677,1369,394943,12934,393391,12833,146499,8726,30556,4390,216336,11165,1552,941,1628734,12856,1623841,13099,1266305,13939,95279,6913,262257,10914,4893,1503,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,514640,1582,190785,8529,189866,8525,75504,7272,19209,2957,95153,6356,919,634,323855,8490,322644,8503,226743,8290,31652,3792,64249,5718,1211,742,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4240490,3404,1235271,21228,1227450,21717,459398,15799,107420,8673,660632,18460,7821,2156,3005219,21391,2993291,21632,2246020,18795,200435,8702,546836,17174,11928,2214,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2278200,2914,718948,14545,711693,14600,260699,11450,74016,7141,376978,13615,7255,2081,1559252,14101,1549214,13940,1175536,15616,104475,8075,269203,11811,10038,2012,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,153593,967,25776,2438,25194,2486,8793,1510,3142,1120,13259,1930,582,431,127817,2464,126265,2542,101020,3033,9376,1889,15869,1988,1552,630,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2654529,2639,836926,16546,823987,16731,293409,11877,81572,7544,449006,14698,12939,2730,1817603,17015,1804565,17416,1396863,18571,128189,6800,279513,12607,13038,2400,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,933395,1169,272661,7524,268918,7342,109792,6034,29896,3229,129230,7135,3743,1179,660734,7546,655241,7822,494631,8695,50534,3992,110076,6031,5493,1131,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,859475,1470,320757,10668,316310,10610,152516,8521,31936,4554,131858,9497,4447,1462,538718,10503,536041,10670,423371,12009,41491,4346,71179,6268,2677,985,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2727728,1813,771623,12972,762357,13360,262539,13416,77109,6832,422709,12611,9266,2054,1956105,12855,1944634,12754,1530093,14594,127891,7225,286650,10283,11471,1928,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,216270,593,64851,5455,64683,5463,19517,3273,7245,2602,37921,4477,168,209,151419,5510,150183,5556,110335,5850,9461,2262,30387,4106,1236,585,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1077403,2101,364132,11076,362224,11065,113693,8075,28608,3946,219923,10364,1908,935,713271,10617,709379,10770,519590,11046,45351,5576,144438,8129,3892,1215,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,202114,985,51550,3256,51314,3233,17639,2692,7446,1929,26229,2837,236,155,150564,2915,149545,2944,115689,4427,11941,2343,21915,2842,1019,566,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1489865,2953,510938,14264,505567,14147,198035,10674,44634,5004,262898,12285,5371,1660,978927,13727,971038,14198,750861,16822,68637,7586,151540,7819,7889,2231,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6968699,4366,2214884,34636,2200929,34918,975810,31396,186933,13208,1038186,27937,13955,2491,4753815,34701,4726602,34690,3614106,35902,312371,16583,800125,22539,27213,4266,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,882761,1298,159149,9407,157011,9462,87052,7568,11260,2435,58699,5039,2138,1514,723612,9533,719096,9337,620363,11132,33257,3933,65476,6688,4516,1935,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,123529,838,33039,3336,32354,3383,13140,2264,3414,1054,15800,2814,685,432,90490,3302,89777,3343,70639,3282,6020,1203,13118,1897,713,380,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1850444,2561,374518,10483,369522,10625,137633,9460,35743,3865,196146,8560,4996,1664,1475926,10477,1467586,10659,1147695,12828,87408,6721,232483,9971,8340,2210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1580073,1661,465661,10916,459476,11125,221720,11456,51937,6372,185819,10625,6185,1959,1114412,10888,1105428,11261,877260,14810,77149,6263,151019,9454,8984,2136,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382608,1277,122731,6510,121607,6398,52065,5407,12258,2719,57284,5173,1124,716,259877,6424,255561,6650,199416,7935,17813,3578,38332,4453,4316,1895,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1313838,1917,362833,11551,357177,11313,132215,7597,41693,4457,183269,8079,5656,2008,951005,11198,945038,11122,753740,10989,67142,5455,124156,7245,5967,1186,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136077,1007,24834,3339,24449,3334,6837,1708,2328,1103,15284,2957,385,340,111243,3442,109908,3361,86053,4213,9489,2595,14366,2028,1335,816,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,848348,351,416079,9122,414524,8944,123479,8691,45712,3731,245333,10082,1555,1182,432269,9097,431365,9162,271424,8510,37081,4577,122860,7141,904,485,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1122470,1997,396170,10729,394345,10831,130393,9504,24402,3553,239550,8696,1825,891,726300,10740,723226,10878,562241,10576,39332,3757,121653,8033,3074,944,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,186847,384,48840,4105,48272,4134,20909,2718,6591,1830,20772,3565,568,333,138007,4123,137535,4177,103777,5303,9836,1525,23922,3563,472,339,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1616939,1269,547429,15354,542136,15511,242854,13421,57256,7063,242026,14237,5293,1830,1069510,15339,1062234,15308,773648,17026,96773,9556,191813,11608,7276,1851,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,709407,1850,238088,9115,233786,9027,91335,7314,21168,3703,121283,7472,4302,1454,471319,9098,467801,9085,358447,9292,32945,4062,76409,5598,3518,1379,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
