GEO_ID,B27005_001E,B27005_001M,B27005_002E,B27005_002M,B27005_003E,B27005_003M,B27005_004E,B27005_004M,B27005_005E,B27005_005M,B27005_006E,B27005_006M,B27005_007E,B27005_007M,B27005_008E,B27005_008M,B27005_009E,B27005_009M,B27005_010E,B27005_010M,B27005_011E,B27005_011M,B27005_012E,B27005_012M,B27005_013E,B27005_013M,B27005_014E,B27005_014M,B27005_015E,B27005_015M,B27005_016E,B27005_016M,B27005_017E,B27005_017M,B27005_018E,B27005_018M,B27005_019E,B27005_019M,B27005_020E,B27005_020M,B27005_021E,B27005_021M,B27005_022E,B27005_022M,B27005_023E,B27005_023M,B27005_024E,B27005_024M,B27005_025E,B27005_025M,B27005_026E,B27005_026M,B27005_027E,B27005_027M,B27005_028E,B27005_028M,B27005_029E,B27005_029M,B27005_030E,B27005_030M,B27005_031E,B27005_031M,B27005_032E,B27005_032M,B27005_033E,B27005_033M,B27005_034E,B27005_034M,B27005_035E,B27005_035M,B27005_036E,B27005_036M,B27005_037E,B27005_037M,B27005_038E,B27005_038M,B27005_039E,B27005_039M,B27005_040E,B27005_040M,B27005_041E,B27005_041M,B27005_042E,B27005_042M,B27005_043E,B27005_043M,B27005_044E,B27005_044M,B27005_045E,B27005_045M,B27005_046E,B27005_046M,B27005_047E,B27005_047M,B27005_048E,B27005_048M,B27005_049E,B27005_049M,B27005_050E,B27005_050M,B27005_051E,B27005_051M,B27005_052E,B27005_052M,B27005_053E,B27005_053M,B27005_054E,B27005_054M,B27005_055E,B27005_055M,B27005_056E,B27005_056M,B27005_057E,B27005_057M,NAME,B27005_001EA,B27005_001MA,B27005_002MA,B27005_002EA,B27005_003EA,B27005_003MA,B27005_004MA,B27005_004EA,B27005_005EA,B27005_005MA,B27005_006EA,B27005_006MA,B27005_007MA,B27005_007EA,B27005_008EA,B27005_008MA,B27005_009MA,B27005_009EA,B27005_010MA,B27005_010EA,B27005_011EA,B27005_011MA,B27005_012EA,B27005_012MA,B27005_013MA,B27005_013EA,B27005_014EA,B27005_014MA,B27005_015MA,B27005_015EA,B27005_016EA,B27005_016MA,B27005_017MA,B27005_017EA,B27005_018EA,B27005_018MA,B27005_019EA,B27005_019MA,B27005_020MA,B27005_020EA,B27005_021MA,B27005_021EA,B27005_022MA,B27005_022EA,B27005_023EA,B27005_023MA,B27005_024EA,B27005_024MA,B27005_025MA,B27005_025EA,B27005_026MA,B27005_026EA,B27005_027EA,B27005_027MA,B27005_028MA,B27005_028EA,B27005_029EA,B27005_029MA,B27005_030EA,B27005_030MA,B27005_031MA,B27005_031EA,B27005_032EA,B27005_032MA,B27005_033MA,B27005_033EA,B27005_034EA,B27005_034MA,B27005_035EA,B27005_035MA,B27005_036MA,B27005_036EA,B27005_037MA,B27005_037EA,B27005_038EA,B27005_038MA,B27005_039MA,B27005_039EA,B27005_040EA,B27005_040MA,B27005_041EA,B27005_041MA,B27005_042MA,B27005_042EA,B27005_043EA,B27005_043MA,B27005_044MA,B27005_044EA,B27005_045EA,B27005_045MA,B27005_046EA,B27005_046MA,B27005_047EA,B27005_047MA,B27005_048MA,B27005_048EA,B27005_049EA,B27005_049MA,B27005_050EA,B27005_050MA,B27005_051EA,B27005_051MA,B27005_052EA,B27005_052MA,B27005_053MA,B27005_053EA,B27005_054EA,B27005_054MA,B27005_055EA,B27005_055MA,B27005_056EA,B27005_056MA,B27005_057MA,B27005_057EA,state
0400000US06,37524274,5678,18510580,6787,1562760,8271,105965,5483,1456795,10025,3149187,9024,269610,10367,2879577,13914,1988264,5152,230165,9103,1758099,10640,2701952,5708,213025,7903,2488927,9407,2525778,4908,199307,7779,2326471,8759,2549460,3192,245061,6685,2304399,7203,2051143,2638,268907,7490,1782236,8021,1163816,2547,232792,5679,931024,6291,818220,2646,217016,5050,601204,5226,19013694,5371,1491421,8827,96587,5185,1394834,9587,3020120,8369,265290,9793,2754830,12706,1928693,2947,234817,6710,1693876,7265,2646244,3681,218874,7332,2427370,7435,2568332,3108,212956,6953,2355376,7379,2620195,3499,270483,7565,2349712,8601,2218320,2196,308289,6897,1910031,7045,1347910,2438,305187,7123,1042723,7175,1172459,2953,324716,5760,847743,6353,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5094766,2656,2528913,4620,210204,3535,14638,1879,195566,4082,416621,3777,36240,2937,380381,4927,250716,2922,34092,3256,216624,4246,368983,3444,34692,2628,334291,4164,349185,2671,32439,2894,316746,3518,352812,2474,40100,2760,312712,3416,311741,1629,47306,2818,264435,3383,168926,1211,48980,2571,119946,2339,99725,1230,35564,1929,64161,2172,2565853,3561,197096,3694,13026,1906,184070,4014,405087,3752,33323,2856,371764,4819,244136,2035,33383,2786,210753,3111,359590,2532,33360,2841,326230,4051,343152,2236,34402,2565,308750,2983,362857,1835,44314,3184,318543,3209,326991,1566,53986,2917,273005,3161,185499,1542,61325,2313,124174,2578,141445,1522,57634,2471,83811,2401,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3534619,1149,1715299,2409,121916,2549,5621,1226,116295,2611,283136,2634,21908,2725,261228,3426,167713,1413,17547,1844,150166,2199,208160,1795,14791,1827,193369,2547,217228,1632,16352,1965,200876,2357,273742,1617,25202,2134,248540,2479,224390,1094,27460,2660,196930,2628,128363,850,33741,1804,94622,1934,90651,906,34991,1870,55660,1871,1819320,2365,114858,2415,5023,1128,109835,2597,271915,2626,18667,2485,253248,3523,163549,1337,15811,1580,147738,2059,215168,1383,15120,2338,200048,2780,233977,1307,16588,2075,217389,2319,288293,1258,27753,2288,260540,2680,240939,1145,30155,2330,210784,2570,149678,1028,46815,2237,102863,2294,140943,1185,56740,2594,84203,2642,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,902915,849,434398,1313,33118,939,1183,481,31935,997,71184,1288,3726,823,67458,1403,44961,988,3991,1035,40970,1538,53994,938,3907,1039,50087,1393,51631,1171,3470,1041,48161,1500,63593,1100,5476,1154,58117,1645,54715,482,5617,1087,49098,1195,37599,604,9488,1045,28111,1094,23603,506,7851,1059,15752,1141,468517,1018,33193,1225,1198,664,31995,1105,66999,1394,4086,978,62913,1619,46401,614,4335,1109,42066,1251,56800,821,2221,727,54579,1017,58447,941,4134,1025,54313,1408,68418,662,4765,1019,63653,1017,62257,592,6370,1162,55887,1239,42604,513,12226,1267,30378,1264,33398,785,11756,1069,21642,1416,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,621380,727,290874,931,23594,1094,1002,506,22592,1232,31172,1085,2864,953,28308,1200,36519,657,7847,1156,28672,1222,62855,689,8301,1598,54554,1720,41896,551,4813,1178,37083,1355,36842,559,4473,979,32369,1088,29786,698,3582,917,26204,1070,17199,376,3438,699,13761,798,11011,369,2578,585,8433,677,330506,735,22630,777,1532,688,21098,1055,31786,787,3590,1051,28196,1164,44786,304,9267,1478,35519,1535,73890,230,9232,1554,64658,1503,42116,300,3228,821,38888,955,37648,182,5218,988,32430,1004,36052,540,4805,1193,31247,1314,22029,324,4748,938,17281,1015,19569,458,5800,956,13769,985,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19011070,3625,9208249,7257,659557,7044,39333,3371,620224,7683,1372554,8766,117671,7440,1254883,11123,882948,4529,86626,5129,796322,6397,1132390,4932,85786,5522,1046604,7672,1156700,4812,90271,4764,1066429,6364,1314127,4954,135767,5637,1178360,7390,1147075,3652,140193,5169,1006882,6678,877145,3068,214907,7057,662238,7371,665753,3224,224128,5688,441625,6510,9802821,7129,633209,7067,40086,3426,593123,7598,1325823,7564,114552,7157,1211271,9664,880260,4004,96572,6328,783688,7673,1172623,3922,87354,4910,1085269,6023,1204043,3884,102463,5712,1101580,6011,1390936,3225,147518,5011,1243418,5296,1297511,2428,188620,5883,1108891,6013,1006554,2839,269662,7474,736892,7989,891862,3134,297190,7556,594672,7684,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9719411,3607,4691533,8342,418692,6433,21344,2915,397348,7249,854557,7271,57073,4619,797484,8394,481381,5122,43762,4117,437619,5816,624427,5961,46555,4608,577872,6741,642912,4991,51587,4420,591325,6849,660638,4100,60281,3701,600357,5139,529938,2436,57422,3461,472516,4541,312163,2983,77384,3288,234779,3847,166825,2708,56683,2600,110142,3386,5027878,8176,398911,6024,21166,3150,377745,7022,820001,6567,58472,4213,761529,7296,492447,4372,42060,2877,450387,5526,674462,5695,46530,3449,627932,6621,713334,4346,56006,4303,657328,6195,704136,3872,62300,4038,641836,5186,593602,2529,74836,3758,518766,4721,364383,2756,99001,3859,265382,4655,266602,2430,85445,3563,181157,3937,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1341708,2427,659117,2704,55605,1534,3771,865,51834,1556,99470,1698,8965,1522,90505,2148,61507,1630,6352,1277,55155,2116,89906,2217,7765,1361,82141,2739,81889,1220,8818,1542,73071,1619,90252,1221,10642,1420,79610,1754,89153,417,12211,1410,76942,1477,53534,634,12027,1222,41507,1473,37801,885,11126,988,26675,1166,682591,1728,53105,1606,4219,1150,48886,1867,94385,1525,8032,1587,86353,2185,60040,861,7342,1299,52698,1378,91508,877,7469,1380,84039,1428,84996,957,8362,1539,76634,1917,92438,731,13150,1574,79288,1784,91921,535,13600,1353,78321,1389,57878,480,14574,1481,43304,1533,56320,651,17148,1564,39172,1513,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1575682,687,784512,3345,70179,2196,7979,1462,62200,2529,146680,2474,16198,2014,130482,2948,77676,2194,13089,2017,64587,2596,103558,2381,15061,1866,88497,2736,96927,1952,10824,1564,86103,2564,97870,1437,12760,1580,85110,2151,94753,1154,15322,1555,79431,1677,59858,866,23173,1840,36685,1926,37011,656,17449,1327,19562,1375,791170,3288,67098,2461,5874,1320,61224,2604,139969,2746,15983,1847,123986,3184,77660,1847,10270,1810,67390,2168,101524,2030,13440,1692,88084,2497,95929,1924,11658,1866,84271,2646,102404,1744,13315,1553,89089,2310,96658,1000,18563,1538,78095,1910,62053,919,27165,1896,34888,1895,47875,738,22745,1647,25130,1815,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12698371,1130,6204342,5323,498651,4889,25187,3026,473464,5996,1061822,5209,72219,4311,989603,6079,618415,3601,71440,3845,546975,4823,871012,3798,71014,4469,799998,5853,827048,2985,59885,3948,767163,4952,881924,2731,77850,4229,804074,5116,741762,1809,86325,3399,655437,3752,421499,2035,124578,3883,296921,4161,282209,1493,115643,3164,166566,3155,6494029,5389,483391,4316,22121,2432,461270,4192,1015191,5079,65610,4076,949581,6547,610291,2786,66805,3810,543486,4371,884025,3036,70799,3760,813226,4428,850529,2982,63104,3577,787425,3780,921628,2427,83120,4318,838508,5001,799871,1788,99588,4181,700283,4206,491313,1655,163558,4423,327755,4901,437790,2809,190306,4094,247484,4352,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
