GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001MA,C19201_001EA,C19201_002MA,C19201_002EA,C19201_003EA,C19201_003MA,C19201_004EA,C19201_004MA,C19201_005EA,C19201_005MA,C19201_006MA,C19201_006EA,C19201_007MA,C19201_007EA,C19201_008MA,C19201_008EA,C19201_009EA,C19201_009MA,C19201_010EA,C19201_010MA,C19201_011MA,C19201_011EA,state
0400000US06,3966871,28375,453308,11462,401189,8839,541175,11326,418841,10138,520910,9869,641455,13141,370833,8883,359001,9665,129718,4550,130441,6346,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,717824,10542,86881,4782,62438,3195,109452,4805,92452,4756,115074,4770,119405,4542,60068,3184,45714,3121,13419,1776,12921,1574,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,455443,8946,51890,3890,41792,2917,67165,3942,52945,3195,65782,3679,79041,4871,41118,2960,34565,2838,10743,1722,10402,1261,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,114715,4318,12041,1654,9848,1393,18734,2100,15188,1619,18803,1900,20093,2054,9854,1731,6912,1289,1942,907,1300,499,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,154169,4139,19618,2431,8223,1172,12507,1573,12683,1936,17406,2237,22564,2326,15794,1739,24656,2112,10051,1588,10667,1438,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2599721,22841,373556,9197,282307,8018,483724,10442,361543,9335,389449,10677,364435,10376,156868,5778,122415,6240,30901,2482,34523,2832,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1126682,15922,187408,6321,124878,5453,181364,5970,147386,6367,167779,7548,166463,7282,72431,4183,48330,3176,15794,2458,14849,1723,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,138583,4966,18238,1988,9451,1327,17060,2264,15996,1980,22114,2389,26065,2231,13562,1497,11415,1733,3022,822,1660,550,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,177198,5450,24278,2625,22317,2450,35051,3013,29200,3021,25931,2432,24217,2332,8942,1414,5091,1024,950,433,1221,488,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1649174,15000,232873,7594,151182,5212,270144,7380,206034,6078,238440,6751,263350,7418,132500,5998,96852,4752,30290,3025,27509,2399,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
