GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003MA,B17006_003EA,B17006_004MA,B17006_004EA,B17006_005EA,B17006_005MA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014MA,B17006_014EA,B17006_015MA,B17006_015EA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US22,1098171,3919,306955,12677,52676,5671,16726,2652,2253,757,33697,4210,254279,12294,25678,3909,8722,1868,2290,1115,14666,2657,228601,12059,67287,5171,14508,2091,146806,8788,791216,13167,543818,12339,146001,5208,29445,2591,368372,9849,247398,11969,69643,7293,22955,3269,4901,1427,41787,4880,177755,9747,42838,4371,10918,1648,123999,7554,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,257391,2124,52564,4765,19347,3806,5953,1506,1264,431,12130,2921,33217,4047,5962,1829,2216,876,174,137,3572,1533,27255,3572,9186,1607,1877,683,16192,2510,204827,4725,155584,5478,39089,2292,9084,1220,107411,3939,49243,4694,16164,2496,3042,762,1189,481,11933,2254,33079,3790,5134,1169,1240,508,26705,3198,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1318970,3491,177847,9027,39356,5492,12014,2191,2655,923,24687,3856,138491,8258,16426,3563,6533,2145,621,315,9272,2230,122065,8456,39199,3812,11036,2447,71830,5528,1141123,9600,822028,12053,223368,5364,49383,3108,549277,9514,319095,12052,83047,6641,22012,2777,5100,1133,55935,5548,236048,10243,56228,4419,12560,2285,167260,7237,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1376544,3362,206664,8621,44492,5732,13787,2483,2413,767,28292,4289,162172,8733,15264,3037,4319,1329,1004,476,9941,2120,146908,8675,43917,3413,9841,1909,93150,6503,1169880,8944,903601,9865,239298,4828,50326,3412,613977,8466,266279,11404,61951,5513,14822,2586,2676,1013,44453,4475,204328,10237,42619,3462,7248,1492,154461,7972,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2215702,4863,542499,14804,173826,10063,50276,3695,11190,1714,112360,7722,368673,13240,45538,5538,14713,2458,2088,708,28737,3662,323135,12496,97861,4988,19551,2165,205723,9431,1673203,14866,1285456,16044,311523,7135,63741,3613,910192,11813,387747,12129,112663,6825,27921,2828,5700,1031,79042,5614,275084,10560,57614,4011,12454,1695,205016,7872,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1254546,2999,177578,8331,54481,4857,17825,2216,4131,923,32525,3402,123097,7248,15776,2592,5820,1109,920,411,9036,1910,107321,6949,35052,3110,8147,1461,64122,4502,1076968,8377,847512,11475,230128,4298,48787,2835,568597,9392,229456,9828,73650,4761,20811,2161,3611,838,49228,3696,155806,8482,34561,3016,8665,1682,112580,6595,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,735754,2437,254284,12408,58809,5995,17384,2631,3199,1052,38226,4514,195475,10732,17751,3842,6363,1775,1397,762,9991,2370,177724,10394,53561,4355,13520,1930,110643,7815,481470,12216,336105,12750,87807,4822,19085,2097,229213,9830,145365,8391,33711,3923,10340,1826,2314,678,21057,3062,111654,7870,24103,2658,5860,1326,81691,6208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1364554,4687,303214,10981,90143,7745,29059,3133,6587,1296,54497,5660,213071,8610,30828,4372,11416,2506,2413,882,16999,3172,182243,8177,58341,3838,12124,2079,111778,5705,1061340,10947,807467,13337,207919,5572,43858,3188,555690,9246,253873,11038,72626,5986,19331,2466,3661,972,49634,4641,181247,9144,39663,3565,9365,1433,132219,7804,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,213882,1914,42340,4020,16285,2599,5343,1037,1486,556,9456,1767,26055,3344,5081,1626,1308,631,198,236,3575,1365,20974,3090,6991,1415,1091,440,12892,2082,171542,3986,135101,4828,35795,1657,8187,1290,91119,4092,36441,3027,14336,2419,3314,835,1063,507,9959,2049,22105,2340,4812,971,1551,592,15742,1975,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,450673,2345,78961,5561,27122,4337,9280,1816,1711,556,16131,2934,51839,5187,7804,2207,2928,1172,722,493,4154,1235,44035,4646,14683,1949,3578,811,25774,3333,371712,5564,292736,6226,83914,2849,17806,1661,191016,4886,78976,4516,26955,2935,8074,1674,991,455,17890,2107,52021,4025,10979,1765,1881,521,39161,3200,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,649703,3713,153212,9601,60806,7092,19467,3014,5104,1428,36235,4966,92406,8088,17178,3399,6357,2101,601,405,10220,2103,75228,6755,23286,2690,4849,1102,47093,5014,496491,10452,342258,9718,93238,4057,21198,2335,227822,7601,154233,9028,48112,5304,14304,2242,2387,816,31421,3806,106121,8072,23505,3299,6851,1671,75765,6008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,268416,2166,40536,5556,13551,3793,3269,1539,771,514,9511,2705,26985,3951,3333,1314,822,564,479,464,2032,840,23652,3990,7520,1966,1580,923,14552,2702,227880,5762,176147,6194,41860,2404,9435,1487,124852,5266,51733,4248,16806,2220,4479,1165,814,464,11513,1910,34927,4342,6365,1796,1181,635,27381,3684,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2002607,3769,305152,12375,82534,7456,27639,3477,4150,960,50745,5084,222618,11098,26205,4006,8914,2005,1902,606,15389,2610,196413,10711,59903,4887,11129,2021,125381,6974,1697455,12316,1323631,14149,343395,5857,73811,3592,906425,12113,373824,11739,96937,7089,24454,3235,5180,1274,67303,5538,276887,10229,56982,4122,14878,1635,205027,8065,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,507989,2385,148102,7513,50628,5045,18126,2541,3519,950,28983,3472,97474,7185,13571,2844,4218,1368,651,336,8702,1924,83903,6550,25647,2658,5137,1227,53119,4942,359887,7936,248690,8048,65727,3866,14895,1810,168068,6616,111197,7078,36407,4160,11536,1985,1134,530,23737,3123,74790,6488,16127,2660,4434,1228,54229,4997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4184086,4711,944617,18093,330299,13448,103147,5563,20223,2448,206929,9279,614318,16676,78709,7783,27965,4212,4769,1103,45975,4751,535609,16411,161285,7259,29176,2250,345148,12116,3239469,17998,2361148,19397,640324,8264,126877,4893,1593947,15853,878321,19330,217601,10512,60631,5123,11790,1727,145180,8345,660720,16863,153830,6818,31180,2536,475710,13525,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2246030,4897,578223,14514,182343,11100,54739,4290,13078,1979,114526,8380,395880,14361,62004,6666,19876,3082,4133,1118,37995,5051,333876,13112,107311,6137,21315,2442,205250,9466,1667807,14748,1247827,17357,325748,6367,72148,4238,849931,14113,419980,13813,111171,7431,30649,3646,7222,1763,73300,5252,308809,13340,64969,5353,16555,2389,227285,10104,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150226,1233,19317,1751,5035,1359,1982,708,468,258,2585,829,14282,1639,2950,951,963,542,143,141,1844,815,11332,1584,4327,922,572,277,6433,1209,130909,1863,104300,2769,29446,1539,7027,1127,67827,2642,26609,2445,9266,1876,3489,1358,407,236,5370,1111,17343,2137,4065,1077,1234,510,12044,1555,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2599245,5547,607927,16134,166025,10725,52447,4218,10550,1670,103028,7530,441902,15126,54640,5588,17773,2963,2753,803,34114,4267,387262,14081,123825,5511,27862,3015,235575,9521,1991318,16409,1514375,20630,379468,6916,84111,4575,1050796,16872,476943,16493,142991,8085,35702,3279,7340,1231,99949,6521,333952,14937,69000,4549,19508,2562,245444,11836,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,913856,2425,217185,7011,77122,4641,23882,2291,5097,864,48143,3144,140063,6545,20935,2310,7360,1280,1111,401,12464,1766,119128,6210,41023,2771,7106,1119,70999,4676,696671,7304,523135,8175,145595,3524,30045,2141,347495,6408,173536,7135,56623,4361,13898,1601,3692,781,39033,3367,116913,5976,24613,2096,5940,1139,86360,4879,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,841802,3528,189970,9888,72659,6397,23975,3066,4707,1302,43977,5054,117311,8805,18524,3544,6577,1586,971,486,10976,2752,98787,8253,32306,3794,6356,1477,60125,6077,651832,10265,498427,10479,129995,4894,28053,2213,340379,8507,153405,8035,51606,4388,13659,2319,3456,1129,34491,3601,101799,7826,21317,2776,4645,1307,75837,6054,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2682852,4455,519561,15108,138845,8688,40558,3767,8206,1562,90081,6649,380716,12823,55501,5688,17914,2806,4106,1046,33481,4146,325215,11109,103906,5364,18493,2518,202816,8001,2163291,14708,1645392,13728,427969,6400,89743,4009,1127680,11934,517899,12974,140259,7480,35627,3637,6784,1216,97848,6145,377640,12577,85576,6245,19596,2390,272468,8477,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,212784,1199,40399,4321,8205,1856,2349,894,481,340,5375,1562,32194,4303,3913,1548,1322,825,185,233,2406,1015,28281,4164,9589,1629,1732,696,16960,2943,172385,4433,120740,5610,32027,2184,6100,1367,82613,4493,51645,4772,12298,2921,3285,1128,619,433,8394,2433,39347,4507,7073,1483,1840,704,30434,3815,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1064821,3002,284142,12062,67900,5811,20799,3062,4855,1122,42246,4585,216242,10655,21983,4134,7617,1709,1173,574,13193,3100,194259,9713,64451,4981,11879,1953,117929,7027,780679,12158,562546,11712,148674,5181,31208,2482,382664,8294,218133,10260,49920,5590,13393,2422,2508,918,34019,4133,168213,9362,37242,3605,7851,1435,123120,8047,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197510,1361,33529,2806,8456,1639,2910,896,795,370,4751,1104,25073,2546,5236,1708,1817,807,229,150,3190,1072,19837,2211,8117,1246,1385,425,10335,1461,163981,2747,123302,3991,35659,1835,7264,1017,80379,3224,40679,3612,13116,2184,2640,750,737,318,9739,1794,27563,3184,6522,1042,1957,776,19084,2324,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1461342,4567,372407,13569,122900,7973,35125,3405,7863,1582,79912,5851,249507,12475,35837,5117,11410,2747,3397,1223,21030,3105,213670,12181,67222,4698,13706,2209,132742,9793,1088935,14039,819127,15715,221055,5562,46087,2885,551985,13192,269808,12615,73152,7168,19563,3124,4091,1115,49498,5652,196656,9719,39700,3152,10645,1923,146311,8272,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6872538,8785,1754243,29868,700633,25731,216360,11159,42613,3505,441660,17987,1053610,29382,128376,11457,42369,5102,10024,1948,75983,7939,925234,27410,289233,11602,59937,4803,576064,18492,5118295,30290,3864405,34343,1050243,15552,215448,7044,2598714,26112,1253890,26756,358257,17472,102090,8201,21769,2728,234398,12765,895633,23719,204821,9700,46757,4235,644055,17985,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
