GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001MA,B06010_001EA,B06010_002EA,B06010_002MA,B06010_003MA,B06010_003EA,B06010_004MA,B06010_004EA,B06010_005MA,B06010_005EA,B06010_006MA,B06010_006EA,B06010_007EA,B06010_007MA,B06010_008EA,B06010_008MA,B06010_009MA,B06010_009EA,B06010_010MA,B06010_010EA,B06010_011MA,B06010_011EA,B06010_012MA,B06010_012EA,B06010_013MA,B06010_013EA,B06010_014EA,B06010_014MA,B06010_015EA,B06010_015MA,B06010_016MA,B06010_016EA,B06010_017EA,B06010_017MA,B06010_018MA,B06010_018EA,B06010_019EA,B06010_019MA,B06010_020EA,B06010_020MA,B06010_021MA,B06010_021EA,B06010_022EA,B06010_022MA,B06010_023MA,B06010_023EA,B06010_024MA,B06010_024EA,B06010_025EA,B06010_025MA,B06010_026EA,B06010_026MA,B06010_027MA,B06010_027EA,B06010_028MA,B06010_028EA,B06010_029MA,B06010_029EA,B06010_030EA,B06010_030MA,B06010_031EA,B06010_031MA,B06010_032MA,B06010_032EA,B06010_033MA,B06010_033EA,B06010_034MA,B06010_034EA,B06010_035MA,B06010_035EA,B06010_036MA,B06010_036EA,B06010_037EA,B06010_037MA,B06010_038MA,B06010_038EA,B06010_039MA,B06010_039EA,B06010_040MA,B06010_040EA,B06010_041EA,B06010_041MA,B06010_042EA,B06010_042MA,B06010_043MA,B06010_043EA,B06010_044MA,B06010_044EA,B06010_045MA,B06010_045EA,B06010_046EA,B06010_046MA,B06010_047MA,B06010_047EA,B06010_048MA,B06010_048EA,B06010_049MA,B06010_049EA,B06010_050MA,B06010_050EA,B06010_051EA,B06010_051MA,B06010_052EA,B06010_052MA,B06010_053MA,B06010_053EA,B06010_054MA,B06010_054EA,B06010_055MA,B06010_055EA,state
0400000US06,30416010,2937,5511472,36122,24904538,35827,5119539,29492,2895765,28119,4092447,32941,2776446,26383,2977434,26941,2145840,21619,984796,14769,3912271,27045,13842512,49572,3053764,25599,10788748,46761,2550151,22864,1173888,21356,1594607,20433,1176950,18784,1315538,19472,980149,16309,457697,10102,1539768,16897,6210030,36696,546334,12023,5663696,33751,784921,14005,576694,9662,824207,15346,601078,12417,711250,11798,561037,10665,281890,7584,1322619,16144,384583,12541,59135,3904,325448,11241,58372,4710,35091,3299,50048,3442,31595,2754,41142,3469,29484,2428,14545,2100,65171,3911,9978885,47244,1852239,25733,8126646,43428,1726095,18988,1110092,17610,1623585,22695,966823,15434,909504,17212,575170,14728,230664,7979,984713,16682,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4152392,2040,473529,11372,3678863,11241,734056,13653,340285,9024,565412,11048,461251,8930,534129,11877,362144,9329,154896,6065,526690,9423,1381114,18706,188554,6920,1192560,17467,301174,8881,116736,6127,193598,6683,147447,5172,173035,7900,108699,5064,41068,3092,110803,5399,2225456,18171,194654,7940,2030802,16498,333848,7624,174522,5994,284217,9275,247033,7521,303412,9914,220789,7374,100294,4832,366687,7745,68581,4990,7637,1659,60944,4356,12272,2032,4608,1028,8397,1705,9208,1513,7645,1503,5467,1014,3338,944,10009,1707,477241,12316,82684,5052,394557,11266,86762,5431,44419,3356,79200,5086,57563,4112,50037,4141,27189,3358,10196,1751,39191,2846,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2945674,1273,353703,8604,2591971,8675,466152,9830,233879,7374,369198,7380,298591,7331,338486,9204,280787,7715,120966,5010,483912,8483,1471399,15451,183400,6994,1287999,14530,247559,6567,114816,4404,185878,5475,150866,5649,174303,5061,149747,5753,64026,3401,200804,7396,886363,12872,83092,4485,803271,12331,122263,5496,62668,3603,96781,4392,83099,3507,98720,5714,87973,5296,39961,2662,211806,4612,116084,5185,16777,2112,99307,4549,28556,2383,14748,2047,17334,2015,12282,1818,10797,1748,5790,1262,2167,752,7633,1304,471828,12878,70434,4653,401394,11288,67774,4410,41647,3252,69205,4743,52344,4080,54666,3934,37277,3408,14812,2170,63669,3848,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,746748,660,87159,4262,659589,4131,127232,4231,64760,4188,103837,4739,84401,5189,98333,4736,69283,4126,31223,2613,80520,3645,283987,7572,37592,3074,246395,7063,52365,3566,25100,2489,40447,3387,30930,3094,38173,3129,26386,2802,10805,1577,22189,1925,375572,7518,35105,3091,340467,6818,62107,3496,31662,2792,50578,3303,43064,3124,50467,3417,35684,2553,17688,1751,49217,2760,13274,1698,1168,478,12106,1546,2143,630,1345,628,1843,663,1611,670,1877,616,1340,599,408,238,1539,727,73915,4378,13294,2002,60621,3964,10617,1627,6653,1425,10969,1597,8796,2014,7816,1482,5873,1502,2322,970,7575,1299,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,539055,396,65823,4149,473232,4071,94491,4032,34464,2934,48987,3041,45249,3578,58048,4059,48647,3634,21605,2127,121741,4012,162485,5803,34792,3399,127693,4783,39484,2671,12978,1865,16519,1549,14114,1663,16589,2167,9083,1463,3502,859,15424,1980,280740,6883,18290,2369,262450,6726,42523,3334,14707,1627,19303,2005,22008,2531,31434,2934,32878,3298,13926,1685,85671,3949,9439,1674,785,514,8654,1576,1659,593,163,183,682,392,616,441,1311,501,684,357,776,562,2763,736,86391,4618,11956,2113,74435,4344,10825,1639,6616,1283,12483,1725,8511,1922,8714,1636,6002,1196,3401,876,17883,2383,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16016557,3446,2518013,24918,13498544,24866,2861733,32413,1658362,21869,2532342,25399,1814040,23700,1824913,23175,1069672,16007,408762,10385,1328720,18542,4263092,35277,1006607,18506,3256485,30089,909779,16535,381263,11025,567172,14002,435366,12342,423513,11192,228413,8081,85990,5188,224989,7010,7581479,37353,799518,17857,6781961,32642,1142705,22226,778305,14338,1229819,17711,916074,16967,997648,16365,631121,11208,247116,6971,839173,15023,563792,17676,89828,5796,473964,15796,115297,6665,67953,5213,87405,5738,64867,5661,58951,4494,32333,3778,11628,1788,35530,3115,3608194,30485,622060,16840,2986134,24314,693952,16515,430841,15909,647946,14243,397733,13479,344801,10103,177805,6845,64028,4224,229028,8469,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7830116,4910,1392003,20516,6438113,20003,1416712,19340,730671,13645,1098699,16190,833868,15964,853060,17956,561502,11262,229650,8557,713951,13156,3818755,27048,749517,15866,3069238,24862,793324,17058,401523,10314,533302,12127,401552,10643,398932,12290,239264,7561,84803,4839,216538,8326,3002691,27892,420659,15218,2582032,24676,469047,13963,239895,7996,381098,10721,328537,10926,370299,9899,264128,7732,118889,6347,410139,9116,115150,6758,18419,2918,96731,5491,18672,2388,7724,1736,17531,2988,11515,1893,14364,2166,8777,2080,4111,1440,14037,2532,893520,16122,203408,8893,690112,15236,135669,7451,81529,6240,166768,8464,92264,5547,69465,5288,49333,4273,21847,3402,73237,4468,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1137619,763,150771,4653,986848,4617,176422,6018,90304,4854,161794,5632,134513,5708,157632,5136,103843,3959,42030,2972,120310,4192,559338,8409,76118,3310,483220,8021,90649,4408,44887,3009,76250,4481,66456,4136,80489,4129,52709,2865,20732,2070,51048,3509,303211,5769,32745,3089,270466,5480,39727,2735,18745,1564,42921,3142,32640,2537,41544,3056,32496,3049,13923,1979,48470,2800,34700,3103,4959,1121,29741,2856,4576,1029,3052,841,5253,1354,4001,921,4907,1264,2763,758,1378,460,3811,968,240370,8924,36949,3296,203421,7522,41470,3971,23620,3019,37370,2981,31416,2738,30692,2655,15875,1644,5997,942,16981,2068,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1239521,1574,148638,5385,1090883,5525,264734,7837,121005,5634,208353,8053,149623,6557,140196,5590,90365,5047,29954,2667,86653,4551,486511,10303,61267,4462,425244,9135,110715,6463,43967,3393,79118,5042,57300,4271,58260,3594,34887,2913,12633,1658,28364,3268,650868,10551,72006,4368,578862,9812,133610,6700,64551,3864,108468,5522,77788,4345,73441,4269,51064,4015,16334,1996,53606,3657,10929,1770,1636,569,9293,1684,2121,758,1500,669,1832,845,905,442,1171,381,593,351,224,178,947,424,91213,5651,13729,2102,77484,4426,18288,2178,10987,1912,18935,2497,13630,1842,7324,1466,3821,1148,763,382,3736,1158,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10344646,2497,1508937,14698,8835709,14442,1766366,17767,871790,14020,1454364,15713,1086504,14978,1186164,15272,863143,11425,373362,9354,1234016,14457,6402560,23327,974510,13203,5428050,23336,1163604,14381,518963,10758,839658,11706,665284,12751,747972,13688,555499,8904,234723,6906,702347,10663,2099219,20301,214107,6541,1885112,20163,330619,8705,183585,5593,283910,8678,207039,6747,247666,7007,185413,6236,89930,4162,356950,8722,121305,5241,14468,1592,106837,4938,23427,2307,14444,1868,19912,2164,13033,1997,11548,1604,9037,1807,4216,1115,11220,1433,1721562,19189,305852,8959,1415710,15523,248716,8224,154798,6850,310884,8793,201148,8041,178978,6733,113194,5476,44493,3823,163499,6175,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5218923,3385,688824,11072,4530099,11443,973956,11257,491865,10164,811381,11608,640762,12147,656514,11990,411913,8962,146595,5342,397113,8873,3358798,15371,443042,8552,2915756,16227,638177,8836,311409,7869,514755,10121,420438,9309,445064,9821,269264,7694,93099,4562,223550,5912,1545404,16688,181532,5764,1363872,14880,284016,7853,150844,5887,243000,6246,181522,6573,183316,6464,124389,5651,48320,2910,148465,5628,31999,2613,4858,1015,27141,2365,5386,966,2571,704,4838,907,3867,1008,3911,979,3458,992,546,327,2564,715,282722,8624,59392,3846,223330,7792,46377,4133,27041,3274,48788,3416,34935,3031,24223,2737,14802,2146,4630,929,22534,1889,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,213898,6648,2258421,6856,458376,8918,228555,6195,374963,7855,326808,7177,362581,8318,223096,6226,79825,4194,204217,5599,1710527,9979,134984,5204,1575543,10109,302069,7162,162463,5049,261135,6923,230903,6581,267514,6970,162326,5452,55452,3376,133681,4941,618532,8752,53795,3340,564737,7978,129864,4937,56001,3106,87019,3846,76097,3451,79780,3862,53469,2968,21185,1852,61322,3291,15067,2168,1535,565,13532,2082,3215,948,1677,594,3140,1008,1531,544,1683,624,858,312,177,119,1251,663,128193,5171,23584,2836,104609,4381,23228,2620,8414,1264,23669,2549,18277,1736,13604,1711,6443,1144,3011,923,7963,1455,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,247150,7010,2034122,7551,423555,7729,202475,5484,347587,7820,288591,7302,308258,7259,185932,5793,68953,3315,208771,5979,1231605,10788,127594,5260,1104011,10150,244500,6415,112440,4226,189770,5723,158098,4797,169626,5175,103614,4234,34409,2533,91554,4049,851138,11186,80835,4426,770303,10603,147200,4971,71510,3793,122803,5091,105066,4485,118519,5090,72733,4067,30233,2396,102239,3842,21381,2106,2270,883,19111,2011,4154,914,2128,727,2971,922,3045,868,2774,868,1320,442,616,423,2103,704,177148,5520,36451,3316,140697,5092,27701,2913,16397,2017,32043,2028,22382,2689,17339,1857,8265,1327,3695,891,12875,1538,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,440431,8900,3090490,9208,772258,11200,367775,8520,548560,10667,416446,9005,401031,8265,251727,7329,91529,4587,241164,6106,2372003,13761,296034,7073,2075969,15161,541071,10458,252883,7152,371807,9117,282547,7873,269897,6609,165532,6166,57259,3300,134973,5064,1013639,13710,119064,4310,894575,12665,203457,6632,100658,4579,151054,6078,118643,5687,118181,4368,76738,4030,31143,2625,94701,4069,22859,2765,2189,726,20670,2856,4458,1251,1425,467,3708,1048,2879,852,3321,1027,2163,760,624,388,2092,657,122420,5617,23144,2732,99276,4198,23272,2410,12809,1868,21991,2999,12377,1631,9632,1379,7294,1522,2503,878,9398,1517,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,563858,9881,3099674,10184,736419,12037,380646,9852,534193,11081,376896,10042,387801,7862,266673,9531,102923,4790,314123,7249,2785555,13357,446027,9504,2339528,13851,577770,10686,291712,8122,408640,10786,285300,8720,286656,7069,193941,7514,74246,4011,221263,6750,693701,13032,87238,5414,606463,11269,122478,4887,69653,3817,95861,4691,74018,4205,80379,5116,62583,4692,22348,2037,79143,4034,23227,2900,3315,1105,19912,2661,5246,1528,1490,580,2827,793,2258,829,2594,759,1798,536,1166,549,2533,620,161049,6258,27278,2951,133771,5650,30925,2625,17791,2273,26865,2657,15320,2210,18172,2227,8351,1373,5163,1301,11184,1897,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,89484,3822,1022338,3975,221740,6142,115538,4613,182631,4923,147378,5487,149060,4788,93970,4222,32741,2322,79280,3543,686266,8861,57886,3072,628380,8432,142351,5295,76529,3873,114671,3974,93858,4408,92109,4333,56205,3218,17793,1633,34864,2348,371456,8161,25700,2413,345756,7789,67617,3719,33944,2547,58975,3360,46690,2461,50548,3167,34454,2124,13203,1610,40325,2504,10509,1594,961,393,9548,1541,2006,647,402,208,1825,760,1572,598,1417,471,934,475,517,287,875,402,43591,3172,4937,1105,38654,2907,9766,1615,4663,1038,7160,1228,5258,930,4986,1100,2377,710,1228,475,3216,811,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
