GEO_ID,C08007_001E,C08007_001M,C08007_002E,C08007_002M,C08007_003E,C08007_003M,C08007_004E,C08007_004M,C08007_005E,C08007_005M,C08007_006E,C08007_006M,C08007_007E,C08007_007M,C08007_008E,C08007_008M,C08007_009E,C08007_009M,NAME,C08007_001MA,C08007_001EA,C08007_002EA,C08007_002MA,C08007_003MA,C08007_003EA,C08007_004EA,C08007_004MA,C08007_005EA,C08007_005MA,C08007_006MA,C08007_006EA,C08007_007MA,C08007_007EA,C08007_008EA,C08007_008MA,C08007_009EA,C08007_009MA,state
0400000US18,2954205,15974,2018743,15762,935462,12848,1554274,10743,1012655,10220,541619,8314,1399931,11222,1006088,10535,393843,8409,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,1153405,9265,376884,6804,801079,6570,590914,7411,210165,5126,729210,6020,562491,5940,166719,5090,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,1047407,9597,341194,6691,745744,5829,546822,6880,198922,5087,642857,7464,500585,6736,142272,4519,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,1270985,13388,574674,9391,965201,9398,633660,9592,331541,7313,880458,8476,637325,8841,243133,6135,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,1370411,12913,595278,11548,1028167,8169,672968,9259,355199,8458,937522,8586,697443,9104,240079,7058,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,488253,7672,143573,4961,323981,4410,241312,5248,82669,3540,307845,4778,246941,4648,60904,3339,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,1548702,15781,1361092,15351,1479009,8884,742356,11067,736653,9515,1430785,10313,806346,9706,624439,9564,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,2148255,17121,1125435,15836,1659873,11549,1038389,12084,621484,10937,1613817,11454,1109866,11563,503951,9909,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,2900521,17414,1290377,13884,2165173,11698,1436533,10738,728640,8593,2025725,13482,1463988,11972,561737,11564,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,1745563,15148,991861,12189,1426942,9296,877919,10378,549023,8204,1310482,8726,867644,10361,442838,7918,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,761714,12616,416713,11254,612144,8924,379609,9206,232535,7651,566283,7791,382105,7937,184178,7245,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,1784248,14714,950027,13020,1407104,10792,882560,10008,524544,8520,1327171,10317,901688,10401,425483,8341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475299,5526,426746,5136,48553,2961,252601,3862,220171,3676,32430,2311,222698,3893,206575,3745,16123,1533,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,742075,7336,204609,4651,501811,4310,385719,5235,116092,3916,444873,4712,356356,5190,88517,3273,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,1145002,10200,71343,4486,656711,5633,607280,6153,49431,3850,559634,7134,537722,7090,21912,2034,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,438075,6031,239157,6742,351109,4305,214310,5049,136799,4387,326123,4959,223765,4787,102358,5079,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,2223493,21291,1890417,19410,2172163,12135,1074028,13962,1098135,13032,1941747,13640,1149465,12977,792282,13194,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,734035,10207,131439,5163,458185,6846,378534,6829,79651,3664,407289,6238,355501,6206,51788,3317,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,5767318,29987,3149181,23546,4613646,20215,2845093,19648,1768553,16863,4302853,17340,2922225,19370,1380628,16891,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,3065731,19849,1198158,14889,2233243,13152,1555641,13202,677602,11751,2030646,14973,1510090,13652,520556,9099,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,319991,4907,56255,3006,204808,3013,169946,3751,34862,2380,171438,2808,150045,3450,21393,1689,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,3619917,23323,1563286,17657,2685569,14204,1792822,15147,892747,12503,2497634,16596,1827095,18929,670539,11723,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,1252613,10427,429664,9359,911652,6890,660080,7133,251572,6512,770625,7655,592533,7482,178092,5191,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,1299187,12118,401492,11108,897830,9617,665954,9691,231876,8243,802849,8895,633233,8895,169616,6307,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,4101662,23664,1709196,17209,3022938,14672,2042107,16980,980831,12938,2787920,16204,2059555,16946,728365,10942,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,309904,6706,193884,5810,255533,4939,146827,4058,108706,3795,248255,5645,163077,4705,85178,4368,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,1424086,15964,575620,11684,1036594,10684,712098,10719,324496,7343,963112,9915,711988,10736,251124,7143,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,334877,5615,86141,4076,221491,3856,175184,3418,46307,2542,199527,4051,159693,4042,39834,2400,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,2001384,18075,776243,13175,1465151,11556,1005903,12221,459248,8883,1312476,10610,995481,11258,316995,8837,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,8979096,35261,2628905,25754,6403867,21633,4794200,25570,1609667,17922,5204134,24839,4184896,24084,1019238,14980,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,1056485,9164,240278,5784,725116,5336,563940,6277,161176,4634,571647,6950,492545,6597,79102,3680,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,242989,4766,75840,3041,164473,2756,122481,3023,41992,2216,154356,3012,120508,2975,33848,1815,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,1897215,19545,2069973,18421,2078853,12730,937528,13507,1141325,12729,1888335,13747,959687,12255,928648,13507,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,2577965,17190,603135,12684,1721707,11661,1347284,12836,374423,10252,1459393,10823,1230681,10081,228712,6913,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,494502,8700,239185,6703,384234,6082,241109,5710,143125,4886,349453,5839,253393,5455,96060,4550,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,2010188,12044,789752,9384,1450623,7389,1006097,8686,444526,8001,1349317,8270,1004091,8314,345226,6058,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,260854,5334,25086,2418,155659,3405,136239,3784,19420,2156,130281,3276,124615,3463,5666,1024,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1053975,12607,499428,10357,554547,10498,563216,8929,264166,6905,299050,7236,490759,8135,235262,6893,255497,7448,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1970822,16683,1423277,15641,547545,10479,1047906,10571,719843,9852,328063,7715,922916,10703,703434,9859,219482,6080,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,356567,5362,331086,5628,25481,2244,196057,3973,177018,4301,19039,1936,160510,3564,154068,3641,6442,1045,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2721795,15551,2556113,15284,165682,6044,1460373,10866,1354437,10951,105936,4329,1261422,11209,1201676,10610,59746,4038,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233150,10763,929245,11330,303905,6606,649994,6873,470635,7703,179359,4528,583156,7349,458610,6764,124546,4672,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
