GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008MA,B17007_008EA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016EA,B17007_016MA,B17007_017EA,B17007_017MA,B17007_018MA,B17007_018EA,B17007_019MA,B17007_019EA,B17007_020EA,B17007_020MA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023MA,B17007_023EA,B17007_024MA,B17007_024EA,B17007_025EA,B17007_025MA,B17007_026EA,B17007_026MA,B17007_027EA,B17007_027MA,B17007_028EA,B17007_028MA,B17007_029MA,B17007_029EA,B17007_030MA,B17007_030EA,B17007_031EA,B17007_031MA,B17007_032EA,B17007_032MA,B17007_033EA,B17007_033MA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036EA,B17007_036MA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040MA,B17007_040EA,B17007_041MA,B17007_041EA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US18,1169654,17267,324069,9110,149559,5840,1045,580,1892,733,41396,3359,25549,2556,19909,2354,28104,2519,20207,2198,6702,1170,4755,823,174510,5968,1280,557,3006,694,49604,3163,23900,2693,17075,1995,25229,2318,23271,1983,13800,1681,17345,1612,845585,15915,420664,9847,0,184,0,184,39915,3502,95464,4521,67922,4091,77736,3886,68294,3594,38479,2431,32854,1997,424921,9382,0,184,0,184,28830,2796,58345,4231,40002,3491,63478,3854,76825,3350,67403,3022,90038,2881,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,599487,9226,152491,5710,66395,3830,448,369,769,442,25327,2436,10530,1401,5143,1156,9030,1543,9294,1170,3235,762,2619,576,86096,4153,186,109,1014,371,29991,2577,10325,1510,5685,1078,11221,1494,9983,1431,6053,919,11638,1263,446996,9000,226486,6480,0,151,0,151,26259,2319,57559,3421,33415,2561,39849,2649,33942,2327,17671,1524,17791,1243,220510,5121,0,151,6,11,21186,2037,29981,2495,15592,1563,27791,1923,38713,2133,31032,1603,56209,2026,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,535275,10020,141322,4859,63182,3853,152,165,935,373,23466,2771,11657,1409,5270,1164,9443,1409,8291,1126,2520,699,1448,377,78140,3729,770,519,1387,478,26422,2402,9776,1328,5826,1125,10887,1370,8773,1148,5293,1062,9006,1103,393953,8912,200338,6135,0,165,141,171,22273,2200,48801,3025,32057,2858,33495,2237,30903,2458,16842,1518,15826,1303,193615,5167,0,165,69,114,15923,1957,29116,2629,16407,1942,27841,1957,33137,1702,27025,1716,44097,2212,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,779020,12712,260907,9306,121272,6484,858,519,989,393,29504,3176,19459,2158,17576,2306,21161,1983,19169,2065,7642,1192,4914,747,139635,5861,697,393,1272,489,31315,3355,16826,2067,12592,1749,19727,1573,22822,2138,15138,1461,19246,1734,518113,10476,254944,7346,26,45,36,70,20828,2652,56776,3879,39595,4122,49449,3035,41288,2893,27687,2175,19259,1586,263169,6738,0,181,44,70,19927,2268,35120,2971,24585,2663,39396,3081,47918,2591,42985,2049,53194,2377,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,827951,11518,261058,8782,111928,5558,534,329,867,425,25571,3157,20441,2615,14553,2167,19577,2316,18177,2032,7853,1438,4355,837,149130,6180,325,269,1115,474,29208,3286,24699,2654,13050,1870,22636,2160,24003,2130,16122,1880,17972,1566,566893,10239,301152,7855,0,193,16,33,24821,2789,76116,3869,51863,3960,56453,3250,46633,2893,27769,2441,17481,1362,265741,5960,0,193,255,297,18393,2786,42655,3471,26051,2678,38344,2829,48348,2774,43872,2654,47823,2468,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,299930,5934,80255,4419,34834,2879,363,215,224,168,6165,1178,6973,1261,5547,1310,5690,925,6231,1025,2554,628,1087,300,45421,3101,565,402,349,191,9745,1769,5656,1024,4151,1011,7024,1190,7790,1165,4095,756,6046,1027,219675,4870,105735,3745,0,155,0,155,8618,1555,18784,1784,14737,1472,21958,1891,20007,1887,11441,1118,10190,1143,113940,3157,0,155,94,132,8176,1402,15293,1580,10058,1449,19231,1646,21353,1921,16968,1221,22767,1488,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1065776,17010,221045,8107,94930,5297,788,480,1631,717,21951,3489,17901,2604,9993,1840,17338,2191,15618,1804,5923,1151,3787,783,126115,5992,566,298,1938,660,26751,3447,21816,2523,10147,1825,19397,1799,16048,1643,12459,1344,16993,1648,844731,14665,406334,10933,0,190,128,139,27420,2853,102530,6057,69944,3959,76919,4440,62478,3094,35680,2370,31235,1973,438397,7275,0,190,236,266,23685,3057,80990,3917,49635,3729,74721,3692,79014,2847,59949,2582,70167,2497,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1358727,17776,321225,9094,144660,6326,957,531,2535,767,28097,2972,31057,2954,16854,1820,23932,2942,23161,2454,10309,1348,7758,1167,176565,6373,546,299,2347,725,39011,3528,27552,2636,11745,1821,24192,2653,26364,2267,18694,1567,26114,2561,1037502,16084,498532,10713,175,231,35,60,32708,3385,137166,5580,79766,4111,91884,4179,74122,3732,46469,2881,36207,2194,538970,9498,0,195,0,195,34125,2765,114653,3997,52945,4096,71980,3448,88214,4286,76267,3193,100786,4157,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1870594,21220,556783,12284,267513,9556,1547,617,3680,891,71414,4610,43562,4332,34612,3498,49035,2970,40427,2943,14572,1413,8664,1204,289270,7425,1237,484,5006,1078,75658,4431,39240,2640,25691,2202,43650,2825,43907,2547,22831,1521,32050,2484,1313811,17952,645734,11230,54,83,70,74,51313,4167,136444,5032,100257,4494,118935,4384,113821,3888,66262,2728,58578,2481,668077,12315,0,161,104,171,42813,3517,87411,3841,57297,3976,91374,4011,125758,4499,108703,2946,154617,4271,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1066155,12574,249162,6521,119780,5617,1174,472,2467,744,36570,3423,22796,2245,12931,1656,18914,1894,15369,1523,4913,877,4646,787,129382,4866,737,341,1725,603,37386,2722,18496,1935,7879,1206,16078,1702,15998,1625,10981,1189,20102,1650,816993,11533,410069,8235,0,139,0,139,39994,3351,110895,4518,64124,3396,75276,3227,59398,2531,32701,1767,27681,1767,406924,7207,0,139,0,139,34251,2567,77877,3937,37167,2911,61402,2613,64372,2670,49475,2338,82380,2693,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,467917,10950,164442,6635,69653,4125,27,54,322,235,13841,2188,9393,1615,8868,1881,13132,2115,14386,1673,6173,1088,3511,734,94789,4923,307,249,545,385,21113,3379,8778,1747,7318,1489,14065,1796,15580,1468,11733,1648,15350,1568,303475,9250,149698,5707,0,198,28,51,14562,2711,26776,2853,22843,2515,30279,2454,27545,2297,16053,1900,11612,1214,153777,6064,0,198,0,198,7679,1680,18051,2369,12437,2165,24147,2255,32273,2514,24805,2142,34385,2310,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1167644,16996,330293,9143,144997,5731,1171,546,2121,768,38628,3529,24453,2374,17258,2318,25500,2621,22971,2106,7944,1216,4951,999,185296,6508,872,389,2671,639,51222,3741,22674,2494,16664,1997,28469,2323,25008,2130,15437,1630,22279,1969,837351,14808,410185,9334,0,177,0,177,36283,3373,97606,4941,60764,3733,76327,4000,65722,3607,37957,2472,35526,2438,427166,9102,0,177,61,103,31111,3101,65051,4243,35878,2833,62038,3741,76367,3114,66641,2983,90019,2832,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212788,7149,62847,3915,28134,2487,210,158,404,205,7954,1627,4012,1055,2718,832,4429,965,5384,1000,1676,577,1347,409,34713,2861,256,313,489,252,10426,1623,3938,904,2731,883,5420,1112,5828,955,2489,660,3136,589,149941,6431,77728,4568,0,157,108,166,8140,1483,17319,2184,10393,1704,12030,1628,14709,1511,8530,1088,6499,862,72213,3936,0,157,0,157,7354,1518,10606,1422,5581,1061,9363,1429,13998,1490,10969,1274,14342,1066,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,356746,8045,84379,4596,36802,3197,216,198,1081,405,12249,2193,6160,1053,3413,902,6332,940,4747,849,1276,401,1328,372,47577,3285,241,169,340,183,14403,1955,6836,1309,3058,865,6664,1192,5302,974,3140,661,7593,1031,272367,7065,142205,4644,0,149,130,204,18262,2116,36414,2313,20800,2056,24413,1880,19150,1718,11364,1187,11672,941,130162,4006,0,149,0,149,13180,1684,21711,1948,8963,1121,17605,1543,21727,1334,16542,1375,30434,1550,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,559146,15486,136646,7261,66033,5055,475,280,1280,685,14432,2692,12079,2373,8418,1476,11258,1478,11922,1561,4124,875,2045,561,70613,4262,603,467,814,436,14384,2256,12399,1801,8079,1568,12036,1742,11380,1484,6279,1280,4639,784,422500,12841,236081,8467,0,200,155,140,14871,2227,57351,4305,43086,2819,40573,2930,39309,2989,24470,2208,16266,1715,186419,6855,0,200,0,200,14565,2267,34288,3181,22420,2239,28109,2700,33323,2453,27847,2094,25867,1604,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,261504,8329,49434,3874,23575,2683,155,146,501,303,4897,1258,4057,1142,2791,815,4895,1308,3980,990,1896,656,403,331,25859,2548,207,168,521,377,7026,1493,2991,992,2228,819,3725,773,3504,805,2093,650,3564,658,212070,6758,107273,5056,37,70,230,307,8428,1547,22043,2304,16949,2004,23535,2297,19294,1853,9142,1049,7615,1021,104797,3879,0,181,0,181,6397,1425,16219,1621,10760,1744,18903,2182,19201,1857,16521,1391,16796,1370,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
