GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001EA,C22007_001MA,C22007_002EA,C22007_002MA,C22007_003EA,C22007_003MA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010MA,C22007_010EA,C22007_011MA,C22007_011EA,C22007_012EA,C22007_012MA,C22007_013EA,C22007_013MA,C22007_014EA,C22007_014MA,C22007_015MA,C22007_015EA,C22007_016MA,C22007_016EA,C22007_017EA,C22007_017MA,C22007_018EA,C22007_018MA,C22007_019EA,C22007_019MA,C22007_020MA,C22007_020EA,C22007_021MA,C22007_021EA,C22007_022MA,C22007_022EA,C22007_023EA,C22007_023MA,C22007_024EA,C22007_024MA,C22007_025EA,C22007_025MA,C22007_026MA,C22007_026EA,C22007_027MA,C22007_027EA,C22007_028EA,C22007_028MA,C22007_029EA,C22007_029MA,state
0400000US18,1648172,14329,223300,6385,79035,4451,10600,1522,31860,3091,36575,2766,144265,5825,25737,2405,4549,1066,16716,1952,4472,952,118528,4991,31652,2849,70166,4294,16710,1822,1424872,14240,1150071,13185,167564,4321,272853,7790,709654,10814,274801,8080,89035,4806,6430,1282,51688,4036,30917,3023,185766,7032,19926,1852,105356,4900,60484,3906,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,101542,4387,37419,2438,5319,1175,11998,1713,20102,1899,64123,3618,13230,1841,2449,842,8456,1499,2325,666,50893,2702,10692,1528,31626,2515,8575,1284,695202,6853,588533,6706,80923,2407,112051,4357,395559,6260,106669,4643,36507,2585,2147,581,21545,2147,12815,1474,70162,3487,5735,833,40403,2873,24024,2351,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,71524,3263,27660,2025,2813,716,9157,1084,15690,1716,43864,2588,8363,1361,2026,596,5064,1104,1273,414,35501,2391,7545,1026,22057,2261,5899,1009,655647,6598,535747,7198,66334,2560,125085,4486,344328,6925,119900,5121,41906,2884,2672,658,25142,2375,14092,1683,77994,4085,7081,1043,45550,2935,25363,2473,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,208507,6979,83021,4053,22336,2157,30664,2361,30021,2567,125486,5610,22436,2602,6644,1171,12471,1844,3321,903,103050,4872,38679,3025,52220,3506,12151,1911,932264,11173,751621,9943,123621,3212,187259,5770,440741,7917,180643,6268,58697,3701,8083,1366,32721,2555,17893,2186,121946,4692,19129,2095,67148,3338,35669,2603,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,214142,6077,63555,3820,12086,1647,21865,2276,29604,2752,150587,5689,23107,2442,4379,1057,14463,2107,4265,990,127480,4961,34348,2449,71113,4426,22019,1950,911517,8882,681251,9473,97870,3416,184229,6066,399152,8594,230266,7891,67195,4545,7945,1288,38561,2974,20689,2744,163071,5818,21254,2331,93808,4058,48009,3791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,58703,3167,25227,2494,4936,1054,10091,1355,10200,1447,33476,2819,7141,1287,1839,552,3920,1073,1382,540,26335,2534,8641,1662,13646,1774,4048,1049,288247,4995,245341,4327,39811,2073,51633,2670,153897,4595,42906,2961,16079,2031,1352,504,8696,1606,6031,987,26827,2450,2358,567,14952,1640,9517,1609,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,171638,6320,51388,3358,7678,1267,16575,1899,27135,2381,120250,5659,20731,2696,3684,975,13037,2193,4010,1027,99519,5089,25204,2667,51693,3543,22622,2395,1265475,10045,966741,10247,102162,3197,207493,5305,657086,10152,298734,8480,85724,5244,5857,1018,42542,3286,37325,3661,213010,6192,15591,1763,110854,4596,86565,4790,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,204783,6565,66091,3413,15386,1536,20042,2362,30663,2729,138692,5689,19940,2443,6323,1360,8694,1482,4923,1043,118752,5009,39121,2789,58800,4050,20831,2077,1394084,11536,1107196,11365,125329,4404,230087,6381,751780,10590,286888,7347,83772,4486,6560,1237,39101,3059,38111,3282,203116,6381,20097,2208,95725,4782,87294,3745,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,450920,7959,161698,4646,30145,2289,62196,3295,69357,3510,289222,7334,50867,3543,12981,1703,27910,2441,9976,1380,238355,6827,69776,3752,132367,4700,36212,2957,2031692,15245,1660217,14007,294567,5361,400664,7689,964986,11071,371475,8767,116169,4633,11361,1460,64250,3627,40558,2606,255306,7546,33137,2584,139392,5370,82777,4150,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,126402,4597,43498,2788,6263,1116,14859,1827,22376,1672,82904,4046,15548,1554,2902,685,9639,1390,3007,677,67356,3666,16986,2197,39638,2926,10732,1327,1248034,9413,1036311,9241,130811,3707,188339,5227,717161,8811,211723,6983,74339,4159,3309,737,41160,2784,29870,3053,137384,5744,10321,1294,77732,4017,49331,3204,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,158374,5845,48508,2803,7956,1391,17514,1857,23038,2090,109866,5505,15798,1981,3867,940,8865,1508,3066,1040,94068,5013,32096,2769,49675,4136,12297,1646,589246,9411,432524,8602,70498,2787,120362,4393,241664,7350,156722,6523,41179,3622,5464,1233,23796,2657,11919,1710,115543,4872,17368,2129,65078,4159,33097,2918,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,231778,7345,83542,4211,14412,1520,30620,2821,38510,2512,148236,5940,28708,2559,6291,1185,17563,2112,4854,1133,119528,5338,35745,3182,64670,3768,19113,1999,1285453,12280,1040661,12256,162980,4287,232487,6471,645194,10292,244792,7930,72016,3728,5399,884,43557,2907,23060,2596,172776,6785,17560,2241,96869,4651,58347,3988,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,30478,2432,12709,1758,959,375,5304,1265,6446,1059,17769,2183,4370,983,627,290,2599,835,1144,564,13399,1733,2725,710,8527,1314,2147,668,229172,5203,192875,4531,31077,1726,42521,2625,119277,3567,36297,3200,15003,1885,697,334,9052,1421,5254,1238,21294,2182,1856,508,12433,1789,7005,1400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,46489,3094,15488,1680,2041,574,5297,1114,8150,1128,31001,2788,4917,1011,582,267,2881,770,1454,648,26084,2486,3694,855,17247,2063,5143,1092,428075,6307,353850,5452,39650,1892,66700,3180,247500,5018,74225,3306,26819,2024,1301,427,16387,1631,9131,1350,47406,2920,3464,632,25471,2009,18471,2193,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,90701,5177,35079,3407,4222,917,14806,2205,16051,2243,55622,3976,13092,1954,2193,752,8347,1588,2552,852,42530,3391,13499,2104,22053,2320,6978,1220,560132,8491,410233,8163,65959,3289,114549,4835,229725,6720,149899,6457,52421,3622,4169,903,29607,2680,18645,2183,97478,4886,10339,1591,55047,3911,32092,2979,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,28269,2503,9896,1553,2226,813,3110,775,4560,945,18373,2307,3541,853,943,447,1894,732,704,388,14832,2074,4206,1199,8589,1603,2037,685,313449,6239,259152,6027,35089,2021,51395,2951,172668,4971,54297,3920,18145,1991,1591,687,9130,1223,7424,1395,36152,3028,3012,932,18758,2066,14382,1975,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,210108,7209,70024,3933,12723,1555,22939,2106,34362,2932,140084,6360,20677,2437,4173,1036,10933,1557,5571,1275,119407,5689,38141,3362,59298,4023,21968,2255,2001534,11597,1555994,11126,179844,5095,390788,8346,985362,11031,445540,8926,133438,5454,11123,1809,64910,4483,57405,3762,312102,7128,33350,2884,165361,6999,113391,4431,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,92014,4577,33607,3114,5816,1015,13465,1762,14326,2303,58407,3383,11781,1539,3067,924,6580,1216,2134,581,46626,2947,10753,1750,26777,2469,9096,1596,409407,7929,313463,7098,58687,2587,86746,4865,168030,5558,95944,4520,31920,2923,2831,881,19511,2469,9578,1787,64024,3528,10375,1682,32818,2686,20831,2365,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,742212,11560,261649,6858,53908,2763,93479,4097,114262,4752,480563,10310,79045,4587,18458,2115,43778,3585,16809,1979,401518,9593,120754,5360,206551,6736,74213,4483,3845645,21033,2886263,18783,363143,7393,713357,10390,1809763,16407,959382,13964,290590,7683,25649,2628,145831,5501,119110,5290,668792,11785,68974,3929,339363,9678,260455,7805,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,406756,9092,144200,5273,24248,2377,54259,3684,65693,4093,262556,7807,46473,4017,10597,1980,28262,2941,7614,1524,216083,6570,63601,3987,117636,4834,34846,2710,2065474,15978,1651732,13811,252792,6906,438127,8402,960813,13530,413742,10329,124660,5779,12843,1673,71331,4543,40486,3025,289082,8844,38710,2895,161630,6138,88742,4903,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,13815,1709,4855,917,470,232,1700,594,2685,768,8960,1436,1726,559,116,78,1483,561,127,114,7234,1322,1063,510,5580,1170,591,246,161565,3468,135052,3640,15295,1167,23885,1738,95872,3012,26513,2239,10283,1442,315,162,5991,1270,3977,939,16230,1692,1044,381,8781,1175,6405,976,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,472411,9452,160860,5487,31504,2379,56386,3225,72970,4330,311551,8628,53251,4185,13593,1733,30278,3299,9380,1348,258300,7322,82350,4725,140100,5391,35850,3198,2440901,15369,1970565,15366,297260,5662,473372,9481,1199933,11771,470336,9463,149765,5818,14471,1694,83988,3930,51306,3751,320571,8140,33622,2338,178280,7064,108669,4949,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,143599,4098,54315,2445,8920,982,20954,1692,24441,1877,89284,3731,17477,1594,4100,697,10025,1194,3352,723,71807,3643,19995,1683,40911,2745,10901,1436,813468,7774,647950,6850,98923,2817,168930,4377,380097,5622,165518,4758,56067,2985,5663,994,29935,2253,20469,1796,109451,3872,13580,1423,62316,2801,33555,2440,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,199294,7042,88535,4840,12280,1728,31290,2635,44965,3799,110759,5167,25667,2746,4622,823,15440,2249,5605,1432,85092,4897,23535,2868,45854,3403,15703,2087,765598,7962,640846,8493,112573,4056,159931,5516,368342,7392,124752,5685,43391,2750,4570,963,24292,2621,14529,1936,81361,4191,9522,1501,43341,3368,28498,2509,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,422846,7595,137983,5072,29301,1897,48809,2962,59873,3979,284863,7155,51389,3097,14471,1920,29481,2045,7437,1210,233474,6877,74532,3237,126427,5858,32515,2781,2779243,14800,2248182,14054,330927,5989,524004,8212,1393251,12827,531061,9293,163660,5786,17422,1682,87321,4425,58917,3284,367401,8017,43945,2720,188720,5832,134736,5215,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,38233,2894,11960,1536,1769,571,5005,947,5186,902,26273,2619,4264,1147,818,480,2321,741,1125,620,22009,2405,7511,1486,11208,1598,3290,1037,219186,5238,168494,5493,22767,1686,34931,2637,110796,4816,50692,3103,14672,2009,1320,557,7450,1533,5902,1420,36020,2748,3667,967,17064,2040,15289,1836,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,214332,7207,66746,4512,13449,1569,25197,2989,28100,2524,147586,6005,22871,2622,7830,1625,11109,1675,3932,1161,124715,4971,39238,3042,66058,4032,19419,1876,989709,10869,772422,10144,142153,4051,203134,7601,427135,9210,217287,8020,63633,5034,7456,1214,35260,3867,20917,2639,153654,6144,18972,2106,92561,4652,42121,3466,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,22955,2249,7005,1052,569,235,1626,463,4810,962,15950,1947,2745,585,600,350,1506,395,639,318,13205,1741,2292,613,8788,1330,2125,642,183713,3665,152562,3498,18332,1412,29103,1995,105127,3819,31151,2609,11180,1343,740,343,6345,1190,4095,708,19971,2270,1482,569,12658,1842,5831,1098,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,306694,8529,120258,5363,23673,2190,46450,3315,50135,3610,186436,6825,33076,3073,8725,1512,18919,2303,5432,1249,153360,6301,44854,3333,82337,5175,26169,2577,1334971,13929,1080389,13586,172311,5237,292581,7911,615497,10824,254582,8155,77458,5272,8756,1454,41630,3180,27072,3320,177124,6037,21300,2196,100041,4401,55783,3972,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,1023271,16020,424399,11326,53354,3702,167720,7438,203325,8082,598872,13337,105710,6398,17124,1725,60993,4703,27593,2905,493162,12620,116097,5404,276121,9436,100944,5108,5215924,22997,4068204,24198,464301,7878,1128254,15252,2475649,22175,1147720,17723,360171,10338,25540,2640,183281,8026,151350,6682,787549,13928,86185,4719,432336,10233,269028,8111,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
