GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001MA,C06008_001EA,C06008_002EA,C06008_002MA,C06008_003MA,C06008_003EA,C06008_004MA,C06008_004EA,C06008_005MA,C06008_005EA,C06008_006MA,C06008_006EA,C06008_007EA,C06008_007MA,C06008_008MA,C06008_008EA,C06008_009MA,C06008_009EA,C06008_010EA,C06008_010MA,C06008_011MA,C06008_011EA,C06008_012EA,C06008_012MA,C06008_013EA,C06008_013MA,C06008_014MA,C06008_014EA,C06008_015MA,C06008_015EA,C06008_016EA,C06008_016MA,C06008_017EA,C06008_017MA,C06008_018MA,C06008_018EA,C06008_019EA,C06008_019MA,C06008_020MA,C06008_020EA,C06008_021EA,C06008_021MA,C06008_022EA,C06008_022MA,C06008_023MA,C06008_023EA,C06008_024MA,C06008_024EA,C06008_025EA,C06008_025MA,state
0400000US26,8030918,2914,2614151,18198,3854970,27516,1070003,15583,491794,8124,5913166,17540,2100335,18426,2697824,20308,796095,13589,318912,6521,1496500,15417,373149,8702,765153,11374,222694,6308,135504,4476,53236,3690,18240,2003,26084,2537,6845,1345,2067,551,568016,10151,122427,5121,365909,8821,44369,3603,35311,2583,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,1348743,10937,2262189,17430,486968,9517,217529,5795,2794058,11522,918190,10694,1424395,14903,305234,6775,146239,4086,1135006,11242,316778,8405,618470,9203,141848,4890,57910,3117,27106,2140,10615,1636,12767,1260,3019,588,705,313,359259,9508,103160,6761,206557,6659,36867,2655,12675,1593,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,788871,11722,1045077,16756,356802,8174,169229,6425,1627748,11809,586590,12087,673555,13936,242684,7266,124919,4927,661536,11003,178297,8359,335401,8640,106660,5112,41178,3113,14092,2215,4592,1599,6623,1268,2771,915,106,167,56603,4549,19392,2920,29498,3047,4687,970,3026,975,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,1450674,14857,2382357,23225,705096,14813,318512,6575,3035134,14933,1000124,12632,1404221,17429,436873,10846,193916,5116,1573020,15267,382114,8817,833345,11985,244022,8372,113539,4959,35506,3434,11501,1689,16944,2612,6100,1279,961,458,212979,6795,56935,4718,127847,5794,18101,2062,10096,1316,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,226903,5770,432790,8206,112147,5341,49847,2615,393371,7873,128513,5803,192140,6180,49695,3921,23023,1788,403863,7326,92465,4713,225411,6597,60425,4050,25562,1773,7032,1135,2171,748,4164,923,576,282,121,139,17421,2176,3754,1152,11075,1592,1451,529,1141,380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,432571,8055,773055,10941,170892,6176,88768,3150,894254,9222,275283,6848,458165,8123,101318,4782,59488,2521,450196,8355,121053,5213,244749,6749,58380,3562,26014,1789,11607,1318,3981,961,5549,1006,1947,688,130,152,109229,3835,32254,3333,64592,4044,9247,1492,3136,796,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,711475,11365,1005455,17551,375004,11570,112633,4586,302166,8000,176727,6866,81741,4909,38277,3744,5421,1006,1347308,10378,398491,10093,610777,12678,255733,9084,82307,3732,42108,4426,14686,2338,19609,2920,6543,1313,1270,420,512985,9024,121571,6530,293328,9012,74451,5064,23635,2336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,324845,7544,563976,11242,149018,6765,60191,2740,397292,9083,154557,6585,167432,6116,55139,4358,20164,1682,623664,8575,155186,6042,349147,9600,84792,4841,34539,2257,11497,1686,3974,1256,5007,1008,1957,605,559,336,65577,3884,11128,2069,42390,2859,7130,1487,4929,1257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,2448984,17787,3541303,24181,759958,13202,446608,8343,3333551,23619,1467131,17290,1354288,16421,327697,9108,184435,5418,1873166,21286,471903,12203,1023306,14484,218305,7441,159652,5631,183195,7081,57010,4943,81677,3919,31730,3266,12778,1591,1806941,21072,452940,13030,1082032,14292,182226,7166,89743,4586,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,547805,8917,763313,13377,246831,8133,96265,4403,772454,10070,335502,8849,292360,7885,105964,4973,38628,2893,680389,8917,166145,6987,350171,8663,116944,5270,47129,2953,20387,2973,7084,1682,9761,2116,3071,938,471,313,180984,8042,39074,4528,111021,5889,20852,2313,10037,1613,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,6111393,28647,7093504,34829,1867952,21311,990120,10180,9330116,28914,3943182,26724,3806227,26511,1027797,15811,552910,7934,2046484,23571,809637,14998,851414,15093,241920,9086,143513,5017,414599,10186,146054,6752,152069,6065,77681,5246,38795,2630,4271770,22584,1212520,17261,2283794,22322,520554,11289,254902,7259,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,2408932,17816,3846819,29820,1094859,17147,489765,9815,4126453,27194,1390955,17858,1814396,20637,604135,12076,316967,7792,2925242,24881,778707,13787,1579736,21370,419861,11138,146938,5166,84492,5230,27483,2973,41449,3261,13446,2064,2114,791,704188,13901,211787,9098,411238,11098,57417,4289,23746,2295,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,179326,5192,295872,7093,60090,3694,34549,1547,366509,5365,114903,4637,187831,5392,37202,2910,26573,1735,181239,5517,57171,3710,95478,4547,21195,1816,7395,1186,4795,1126,1460,704,2920,828,394,308,21,30,17294,2358,5792,1237,9643,2005,1299,545,560,232,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,2919565,20639,4491363,32847,1337880,17410,603020,9278,6717238,24847,2283614,21891,3095850,27443,959497,14858,378277,8147,2137456,21984,511041,13417,1103892,16069,325125,8443,197398,5786,72993,3814,23397,2197,35077,2501,11574,1514,2945,733,424141,10862,101513,6209,256544,9108,41684,3371,24400,2304,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,832251,8806,1515968,14059,477057,9510,201324,4529,1681320,13352,515131,8539,784629,9483,262326,6559,119234,3726,1115578,13979,260410,6774,592052,10605,190499,5942,72617,3083,29199,2493,7885,1253,14172,1609,5884,1245,1258,441,200503,5329,48825,3413,125115,4547,18348,2139,8215,1065,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,962046,11496,1562042,16643,487529,12154,173618,5514,1218665,16618,480220,10726,521300,12608,172751,6772,44394,3393,1578229,17136,380189,11114,812943,14177,272588,7963,112509,4607,35568,2920,11586,1912,18060,1918,4511,1135,1411,581,352773,9269,90051,6122,209739,8735,37679,3073,15304,1792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,3492860,19145,5055314,28315,1222943,17555,748663,9750,7503849,22930,2558173,21272,3520729,22415,861901,13391,563046,9319,2109929,21313,680238,13624,1035765,15629,262109,7825,131817,5042,178012,6412,63839,4443,73205,4428,29569,3107,11399,1767,727990,14936,190610,8544,425615,12143,69364,3824,42401,2823,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,310864,5805,390763,9887,116140,6720,55002,2773,464223,7205,171598,5308,198031,7479,61929,4638,32665,2248,257054,7358,93546,4635,116297,5538,34015,3519,13196,1373,17349,2738,7214,1546,6368,1574,2756,820,1011,507,134143,6103,38506,3779,70067,4199,17440,2394,8130,1192,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1218057,12120,1804412,19290,535184,11612,260399,7456,2053573,15223,746436,11143,848137,14029,298874,8239,160126,5695,1510487,15788,402590,10559,805193,14726,213094,8198,89610,5076,43472,3870,14843,2232,22306,2650,5130,1376,1193,698,210520,7518,54188,4488,128776,6040,18086,2437,9470,1720,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,202052,5626,337043,7203,81718,4491,41202,2423,398348,6220,127748,5141,198235,5868,45428,2903,26937,1785,238461,6618,65274,3900,126213,4848,33750,3154,13224,1529,4162,988,1218,541,2256,621,670,378,18,29,21044,2456,7812,1381,10339,1612,1870,834,1023,397,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,1521986,16616,2562306,26760,796290,16328,335820,8601,2935222,22838,958907,14220,1317535,19232,454712,11408,204068,6691,1964392,21001,468470,13112,1060126,15939,314509,10020,121287,4768,46256,3803,16976,2617,21249,2789,7255,1599,776,378,270532,8438,77633,5678,163396,6502,19814,2370,9689,1766,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,6384326,35679,9987365,45641,2791197,28001,1039765,13227,10822406,38096,4112416,31728,4616582,35798,1537282,19564,556126,10629,5040064,36092,1243089,21031,2721227,26601,779342,15212,296406,7807,279848,11354,91908,6408,138781,7361,39606,4105,9553,2014,4060335,34961,936913,22641,2510775,28624,434967,12871,177680,7003,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,620224,9239,1169240,13632,233719,7515,77686,3699,1138136,11952,363195,9033,616413,11384,118642,5213,39886,2882,713624,12061,190377,8820,403818,9134,90535,4802,28894,2600,23562,2566,7741,1254,12796,1755,2320,805,705,373,225547,6949,58911,4652,136213,5618,22222,2789,8201,1290,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,161515,3538,261728,5679,71069,3177,30899,1700,246908,5381,83073,3405,115161,4476,32143,2664,16531,1336,248673,5152,71829,3054,128783,4607,35666,2197,12395,1126,5620,984,1823,667,2720,605,940,506,137,123,24010,2292,4790,1072,15064,1731,2320,511,1836,470,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,2110046,19509,3330017,28189,836161,15878,366343,7347,2871304,19268,1107816,15311,1195628,18743,386116,10167,181744,4866,2754480,19961,726028,15803,1531730,17843,353179,10368,143543,5071,116894,6335,43682,3526,56188,4087,14440,2096,2584,645,899889,13816,232520,10723,546471,12370,82426,5173,38472,3330,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,1710580,16350,2816874,24740,775257,16354,274020,6555,2238139,19763,882969,14707,973641,12724,295855,9470,85674,4120,2361300,20765,582676,12886,1262104,17386,373292,11087,143228,5054,105384,4404,34635,2875,53174,3478,14817,2007,2758,770,871908,15039,210300,9230,527955,12287,91293,5626,42360,3116,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,420345,7987,766798,13977,227182,8742,121287,3918,1046894,9253,275662,7842,523387,10461,153676,7134,94169,3751,457159,9783,136383,5984,225588,7716,69654,4399,25534,2519,7391,1357,2702,954,3156,856,1394,544,139,130,24168,2381,5598,1225,14667,2109,2458,757,1445,540,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,1447343,14116,2353117,18512,565508,8831,268366,6192,3162897,13907,1027333,11636,1581293,13814,368425,8091,185846,4846,1179605,13299,338598,10261,605648,10057,166136,5351,69223,3706,37966,3178,12902,1895,16735,2056,6956,1358,1373,503,253866,7600,68510,5387,149441,6582,23991,2480,11924,1560,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
