GEO_ID,C19001H_001E,C19001H_001M,C19001H_002E,C19001H_002M,C19001H_003E,C19001H_003M,C19001H_004E,C19001H_004M,C19001H_005E,C19001H_005M,C19001H_006E,C19001H_006M,C19001H_007E,C19001H_007M,C19001H_008E,C19001H_008M,C19001H_009E,C19001H_009M,C19001H_010E,C19001H_010M,C19001H_011E,C19001H_011M,NAME,C19001H_001MA,C19001H_001EA,C19001H_002EA,C19001H_002MA,C19001H_003EA,C19001H_003MA,C19001H_004EA,C19001H_004MA,C19001H_005EA,C19001H_005MA,C19001H_006MA,C19001H_006EA,C19001H_007MA,C19001H_007EA,C19001H_008EA,C19001H_008MA,C19001H_009EA,C19001H_009MA,C19001H_010EA,C19001H_010MA,C19001H_011MA,C19001H_011EA,state
0400000US18,2089412,9054,127963,5016,109155,5024,237921,7477,238759,6011,333922,8176,416621,7450,269880,6371,237664,6752,64601,3890,52926,2876,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1125920,5452,67326,3140,60070,3050,120114,4652,124412,4385,163191,3877,234461,5454,152817,4329,135189,4499,37108,2597,31232,2236,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,924451,5096,51818,2722,47052,3143,100524,4018,98290,3971,136907,4330,186400,5170,114708,3815,119438,4031,34415,2470,34899,2330,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499234,7930,144738,5636,105839,3944,194038,6015,175030,6063,219221,5897,265784,6452,167682,5824,151548,4738,39939,2703,35415,2154,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1093376,7421,76468,4413,63786,3623,120436,4557,110497,5429,143314,4347,194623,5901,139421,5858,147371,5446,48807,2728,48653,2936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531368,4086,37355,2593,33966,2640,62448,3096,64539,3545,78550,3653,106539,4452,63101,3033,56606,2698,13779,1566,14485,1558,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272487,6597,47049,2829,40469,2941,86069,4709,82235,4168,127596,4987,208306,5896,175146,4979,251758,5991,123653,4267,130206,3740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2019619,10132,106796,5488,89479,4188,168147,5016,144837,6055,213426,6127,333388,7985,267197,7081,357145,9159,163884,5236,175320,5072,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3040408,9957,195835,5833,162747,5360,341807,7087,337389,6413,458496,7005,591470,9473,375211,6886,363332,6527,116280,3830,97841,3482,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1846088,6485,86864,3586,79082,3484,160525,4760,165231,5103,250667,5743,361934,5828,271214,4998,281697,6340,95334,3902,93540,3618,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,675004,5819,54062,3400,46666,3206,83094,4295,73085,3883,101193,5336,130797,4753,74436,4484,70966,4280,21001,2311,19704,2261,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1966401,9874,136442,5082,115753,4846,229630,6257,228247,6907,294280,6990,384808,8471,235166,6738,215119,6429,68789,3415,58167,3319,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,369323,3842,25950,2174,21779,2193,47925,2631,43067,2690,56093,2835,71905,3809,44374,2741,38903,2200,10094,1215,9233,1038,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,635093,4054,34158,2211,32078,2229,65959,3357,67690,3093,95647,3865,130754,4167,86828,3241,78387,3661,23770,1643,19822,1381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,633447,5664,36750,2977,29914,2263,66729,3830,64675,3642,92272,4974,124156,5516,82684,3677,84028,5026,27065,2177,25174,2215,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487802,4739,21140,2404,20457,2259,42612,2931,43280,3406,62128,3634,91446,3974,72197,3890,76935,3205,32287,2257,25320,1974,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2046769,9270,78933,4264,66037,3573,151595,5144,148271,5359,204310,6650,329742,8794,274743,7336,377586,8110,199316,5799,216236,5106,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377281,4166,26847,2383,20740,1955,41903,2891,38398,2994,48900,3075,67935,3531,48599,2657,50043,2836,19281,1880,14635,1788,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4604281,12911,254102,7938,205116,5719,415125,10068,380344,8596,522609,9769,806476,12015,588217,8866,727932,12386,321214,7464,383146,8426,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2597371,12829,171919,7275,146063,5546,280999,7312,283820,8139,376827,8627,499858,10021,328610,7614,307403,8419,99380,4640,102492,4475,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,267111,2696,16138,1914,12560,1470,25339,1914,26981,1940,39739,2618,51797,2876,35640,2264,35862,2167,11035,1460,12020,1448,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3778132,11549,241022,6984,207550,5732,435809,7682,410454,7837,565305,10963,745542,10741,473230,9448,439678,8948,136986,5086,122556,4793,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1071748,5141,76193,3405,65032,2984,127775,4183,120887,3829,162759,4494,206407,5724,126460,4832,115165,3562,36721,2578,34349,2086,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1281206,7100,96103,5486,69712,4432,145886,5481,131714,4912,188181,5560,244163,7273,157934,6193,157143,4950,48670,2951,41700,2562,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4100066,10939,231413,7076,206920,4918,438385,9174,415849,7389,568859,9809,790454,10391,546412,9775,539036,7911,188196,5904,174542,3833,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336366,3554,20968,2344,17952,2080,31483,2472,29328,2242,43566,3491,60261,3565,44098,3208,52286,2801,19414,1991,17010,1736,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1219587,8680,81671,4846,64941,3834,139375,5855,130501,5226,186990,5158,237074,6671,145848,4900,142200,5277,47909,3267,43078,3014,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,290682,2848,15511,1770,14700,1446,31914,2310,32557,2291,48800,3118,58934,2758,39903,2357,31907,2309,8820,1225,7636,1190,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1946968,9306,148439,6101,127528,5142,230847,7148,238168,8168,296436,8853,362111,7853,221878,7058,197790,6873,61748,3845,62023,3292,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4729010,17795,263076,9288,199026,6784,415378,8780,421736,11328,601479,12071,853155,13563,621581,12738,733343,11218,302325,8827,317911,7754,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,756388,4381,35684,2427,27105,2335,63653,3396,65258,3099,111627,4756,168919,5279,112081,4381,109251,4212,34708,2378,28102,2418,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248294,2799,13324,1395,14547,1552,26064,1867,25360,1732,36245,2156,49735,2351,34643,2107,31090,1884,8724,1180,8562,865,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2110521,10096,104113,3734,79282,4376,169637,5562,172962,5359,256848,7382,377966,9156,279747,8256,337052,6921,158816,5450,174098,5129,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2063488,9981,117318,5357,87394,4446,182696,5750,182167,5483,278079,6601,403429,8355,277270,7062,314191,7807,116519,5149,104425,4512,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,698943,5438,71214,3776,50118,3319,102623,4379,85152,4115,102171,4416,124531,5075,78302,3657,57502,3461,14860,1532,12470,1380,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1999959,7890,104867,3941,101769,4625,209980,6000,205619,6085,297584,7148,411216,6067,277122,6103,258594,5212,70496,3035,62712,3009,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,198859,2910,9457,1364,10645,1636,20271,2109,19017,2085,26863,2288,38250,2725,30640,2370,28989,2537,9527,1347,5200,1114,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,8448,1338,1746,629,809,443,1405,539,646,412,1122,478,1079,456,659,399,187,163,405,404,390,284,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1285879,8543,95336,3902,82769,4640,149457,4595,139691,5128,184694,5715,239520,6645,158720,5881,148566,5437,49551,3064,37575,2672,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,181112,2632,5438,896,5831,806,12176,1565,13449,1596,19256,1726,33892,2531,27561,2221,35938,2656,14637,1482,12934,1548,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1609065,8156,98897,4889,77614,4550,166395,6028,166421,6793,240577,7096,311872,8594,201459,7307,213361,5988,69740,3691,62729,3587,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,885537,6083,69610,4299,65286,3817,120784,4823,106929,3947,131618,5095,166614,6076,93769,4072,85783,3932,23599,2315,21545,2030,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
