GEO_ID,B11009_001E,B11009_001M,B11009_002E,B11009_002M,B11009_003E,B11009_003M,B11009_004E,B11009_004M,B11009_005E,B11009_005M,B11009_006E,B11009_006M,B11009_007E,B11009_007M,NAME,B11009_001MA,B11009_001EA,B11009_002EA,B11009_002MA,B11009_003EA,B11009_003MA,B11009_004EA,B11009_004MA,B11009_005EA,B11009_005MA,B11009_006MA,B11009_006EA,B11009_007MA,B11009_007EA,state
0400000US06,12552658,18433,865235,15071,49004,3119,398772,10467,39997,2643,377462,10162,11687423,23105,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1996088,8553,120980,5008,5483,1010,57289,3769,5967,1077,52241,4021,1875108,9702,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1357812,6453,80796,4541,3877,832,36915,3300,4054,869,35950,2917,1277016,6909,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,340308,3122,23967,2349,981,478,11539,1915,1006,332,10441,1604,316341,3531,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,266662,3138,16850,2126,3323,836,4761,1021,1236,514,7530,1326,249812,3440,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7197943,25102,442723,11949,24279,2257,198120,7964,21343,1864,198981,7591,6755220,23471,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3532908,15691,171333,6480,9822,1545,77492,5351,10694,1998,73325,4477,3361575,15581,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,447748,4282,30247,2022,864,334,13163,1501,1862,546,14358,1622,417501,4700,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,583106,5317,33940,3012,888,361,14844,1952,1399,561,16809,2048,549166,5707,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4770194,13140,278797,7353,12644,1742,132389,6103,12141,1304,121623,5311,4491397,15105,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2480077,10833,149593,5503,4677,793,71816,4285,7392,1262,65708,3548,2330484,11567,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,77123,3718,1877,539,38961,2898,3009,757,33276,2633,1149925,6714,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,58271,3836,1545,432,28464,2855,2975,777,25287,2174,1055640,6761,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,97489,4452,3311,812,43106,3338,3721,858,47351,3281,1609515,9055,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,100399,5224,2579,555,50175,4167,3501,827,44144,3152,1619074,10309,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,49396,3371,1750,578,23452,2350,3297,822,20897,2249,505147,4453,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,126342,5975,6020,1071,57028,3758,7302,1026,55992,3523,2031375,8485,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,162347,5716,9422,1413,70460,4890,12270,1636,70195,3735,2360047,10578,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
