GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001MA,B09002_001EA,B09002_002MA,B09002_002EA,B09002_003EA,B09002_003MA,B09002_004EA,B09002_004MA,B09002_005EA,B09002_005MA,B09002_006EA,B09002_006MA,B09002_007MA,B09002_007EA,B09002_008EA,B09002_008MA,B09002_009EA,B09002_009MA,B09002_010EA,B09002_010MA,B09002_011EA,B09002_011MA,B09002_012MA,B09002_012EA,B09002_013EA,B09002_013MA,B09002_014EA,B09002_014MA,B09002_015EA,B09002_015MA,B09002_016EA,B09002_016MA,B09002_017EA,B09002_017MA,B09002_018EA,B09002_018MA,B09002_019EA,B09002_019MA,B09002_020EA,B09002_020MA,state
0400000US20,651690,5557,467897,8678,75753,3234,52116,2460,27989,2193,158559,5129,153480,4923,183793,6848,49505,4295,7392,1271,6588,1254,2681,812,15497,2108,17347,2254,134288,6354,20161,2387,15573,1705,7823,1602,44929,3483,45802,2902,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,873076,7115,583064,11079,86796,3624,65517,3407,34867,2819,193124,6070,202760,5315,290012,10611,63197,6151,10725,2048,8018,1797,3540,948,18734,2594,22180,2887,226815,10745,30256,2792,25612,2527,13074,1851,75515,5165,82358,5161,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,951823,8713,536996,11202,79625,4549,59694,3950,28816,2699,176576,6793,192285,6944,414827,12560,79426,6685,15362,2373,11191,2025,6584,1818,23801,3150,22488,2555,335401,11413,47998,4296,37355,3153,20144,2332,117234,5644,112670,5998,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,237969,3581,164533,5720,23071,1530,18419,1835,9755,1294,55339,3394,57949,2792,73436,5056,19709,2679,2990,960,1546,557,1118,505,6851,1487,7204,1581,53727,4151,6816,1077,5418,1162,2372,709,19518,2383,19603,2204,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1176618,9086,806562,12351,125376,4720,88321,4087,48871,2993,273493,6358,270501,7840,370056,11218,82304,7026,12928,2309,9049,1791,5216,1256,27444,3628,27667,3409,287752,10529,34956,3459,32303,3459,19043,3112,97198,5522,104252,5797,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1275141,6936,901343,10628,133275,4275,101480,4019,49450,3372,307020,5812,310118,7182,373798,10334,65271,5844,9409,1835,6071,1295,3164,1152,20175,2623,26452,2878,308527,10494,39247,3059,31997,2954,14885,2147,101653,5315,120745,6340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2026099,9551,1378252,17491,187690,4869,140962,3894,69894,3760,476587,8927,503119,7827,647847,14778,137595,8321,22686,2682,13417,1892,6763,1334,44075,3686,50654,4395,510252,13313,69297,4228,53662,3429,26810,2455,170603,6000,189880,7644,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1190619,5134,874183,11615,138060,4624,99063,3552,50928,3021,300456,7222,285676,5313,316436,10563,80060,5517,12596,1831,10469,1490,3884,925,27508,2599,25603,2395,236376,9654,33546,2970,26005,2484,15288,2028,81151,5167,80386,4512,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,620176,7170,350564,10316,49246,3355,39927,3169,19448,2087,118581,5323,123362,5635,269612,11121,40948,4933,7744,1629,5267,1395,2451,777,13617,2687,11869,2156,228664,10583,27915,3083,26215,3148,15079,1972,75277,5984,84178,5065,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1243321,7430,843151,12945,122789,4250,92001,3972,47108,3311,286695,6501,294558,7199,400170,13044,89173,6847,15388,2202,9927,1810,4663,1139,28567,3011,30628,3736,310997,11448,44451,3454,33996,2654,18348,2657,108402,5744,105800,5541,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,196131,2464,142617,4320,21449,1505,16539,1191,9258,1397,49848,2984,45523,2323,53514,4256,17224,2890,2421,732,1457,578,1190,521,4986,1307,7170,1735,36290,3382,5692,1045,3884,995,2312,723,12732,1732,11670,1842,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,425080,3724,308145,6439,53317,2584,35391,1886,18799,1820,103259,3927,97379,3121,116935,5735,31187,3287,5906,1367,3012,760,1543,592,10206,1689,10520,1312,85748,5080,12222,1889,9443,1220,4926,881,31383,2658,27774,2790,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,586629,5917,377555,10263,57856,3322,45600,2922,24711,2569,129524,5388,119864,5793,209074,10322,53899,4984,10375,1975,5979,1480,2373,709,17968,2549,17204,2268,155175,9128,19277,2412,16792,2068,10042,1916,48721,4247,60343,4761,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,249272,3882,180799,5940,23368,1886,17444,1721,9715,1531,62647,3372,67625,3557,68473,5265,18070,2636,2613,1002,1732,620,1096,552,5874,1499,6755,1341,50403,5010,5618,1632,4899,1261,2236,1182,16052,2490,21598,2726,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1842654,8535,1341730,14612,200772,5048,145938,4072,73568,3708,463179,9610,458273,10206,500924,13801,104000,7424,17171,2412,9589,1573,5916,1371,33869,3703,37455,3731,396924,13265,51374,3948,36071,3036,22000,2651,127961,6056,159518,7142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,441304,5451,269668,8489,40646,3136,30853,3067,17210,1779,92835,4753,88124,4595,171636,8496,41185,4695,8643,1854,3684,1257,1554,626,15471,2470,11833,1876,130451,7253,16594,2103,14946,2079,7375,1558,48236,4695,43300,3485,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3771739,14111,2533089,19467,392905,8215,283665,6838,136721,5008,847406,12878,872392,12015,1238650,19747,246901,11952,43595,4549,27255,3036,13238,1799,77680,6020,85133,5713,991749,18966,130864,5866,105270,5019,47984,2711,322351,9220,385280,9401,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2024345,12978,1336862,17586,204740,6047,142534,5720,78476,4599,464046,9498,447066,9686,687483,17073,148731,9339,26551,3226,15204,2148,9526,2007,52785,4872,44665,5092,538752,16406,70316,4603,63429,4026,32235,3088,184589,8726,188183,8266,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,143337,1651,106207,3031,18031,1560,12300,1243,7262,1158,33910,2020,34704,2018,37130,2676,11128,2136,2410,779,1768,759,526,257,3324,963,3100,777,26002,2452,4370,956,3191,805,1609,552,8574,1298,8258,1133,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2372895,12216,1577561,20165,226098,7641,167041,5205,87775,4588,536341,10009,560306,9722,795334,17824,170512,7904,27359,2951,17013,2166,8260,1252,56303,4286,61577,4265,624822,16121,88353,4460,71547,3692,41027,4069,207217,8948,216678,7443,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,822425,4583,559833,9000,91807,3457,62996,3029,32700,2155,189932,4738,182398,4914,262592,8477,65019,4251,11396,1472,6194,1096,4065,855,22280,2322,21084,2096,197573,8302,29875,2437,21871,2129,11062,1497,66545,3558,68220,4175,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,774314,6660,537261,10666,80425,3622,60577,2956,30419,2470,192101,5412,173739,5405,237053,10080,59789,5452,8955,1564,7475,1542,3513,1147,19581,3283,20265,2882,177264,9393,24757,2972,19434,2345,9849,2006,58286,4738,64938,4783,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2438082,9889,1683492,13453,240873,4972,187365,4285,90792,4214,568469,8719,595993,9287,754590,13100,169550,7713,27488,3493,17205,2155,9219,1432,57073,4606,58565,3877,585040,12692,82304,4852,60647,4337,31004,3223,195744,7160,215341,6903,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,193014,3531,120805,5499,17813,1857,13642,1700,5757,1221,39868,2901,43725,2814,72209,5389,11880,2413,1860,796,1697,682,762,459,4397,1611,3164,1244,60329,4948,7422,1602,6708,1384,3212,980,20385,2626,22602,2651,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,926691,7875,572935,10900,82766,3395,65132,4163,31892,2344,200996,5765,192149,6210,353756,11056,57613,5941,9811,1798,7379,1531,3080,976,18975,2891,18368,2514,296143,11595,44045,4068,36195,3250,16102,2227,103176,6012,96625,5724,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183384,2086,126387,3953,20206,1586,16092,1482,7406,1092,42065,2176,40618,2221,56997,4278,16663,2487,2340,690,1065,403,956,371,7044,1516,5258,1127,40334,3786,7728,1180,4427,1058,2757,730,14052,2212,11370,1386,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1292566,9071,866128,16629,130940,4989,94987,4251,49375,3081,296981,8548,293845,9396,426438,14811,93743,7392,16092,2322,10015,1895,6036,1658,30888,3818,30712,3372,332695,12532,45697,3802,39482,3589,19428,2426,112417,6847,115671,6211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6044430,22368,4172526,37500,638446,13657,466815,8991,234258,8181,1456662,17973,1376345,19573,1871904,33793,386994,18604,67564,6290,40971,3623,25378,2541,125753,7820,127328,9713,1484910,28310,197930,8667,165520,6577,83741,5258,506048,14854,531671,13650,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,803691,6073,663757,8829,116171,3637,79198,3322,42168,2792,225060,5159,201160,6099,139934,8546,36082,4219,4580,1233,3878,1108,2087,907,13040,2214,12497,2138,103852,7406,12715,1920,12075,1906,6472,1408,34849,3707,37741,4214,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,112382,1721,79379,2815,10825,1010,8307,1055,4412,887,27613,1630,28222,1811,33003,2903,7785,1345,980,414,494,269,596,284,2281,518,3434,924,25218,2783,3951,884,3944,888,1415,598,7557,1089,8351,1290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1646765,9494,1196970,13647,190089,4800,132128,4566,64086,3264,404542,8445,406125,8835,449795,12336,100566,6159,14965,2367,11650,1834,5920,1200,33879,3096,34152,3647,349229,11069,50488,4374,36706,3227,22346,2800,117945,6005,121744,6124,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1430777,8178,1035432,16825,168093,5682,120966,4312,55206,3705,340949,8667,350218,8493,395345,15973,105938,8055,17358,2369,12233,2179,5635,1221,32339,3447,38373,3700,289407,13962,38885,3575,33131,3264,16341,2635,96432,6910,104618,6396,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,336369,4223,230905,8174,37344,2607,25438,2068,12890,1674,75687,3622,79546,4131,105464,8030,24138,4142,3397,1182,2948,916,2303,929,9098,2071,6392,1455,81326,7051,11458,2307,9123,1751,4840,1269,27661,2961,28244,3030,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1209016,6358,847316,10100,129932,3882,92565,3173,48525,2888,290160,6380,286134,5907,361700,10957,92474,6735,15095,2242,9887,1424,4976,883,32016,3444,30500,2884,269226,9558,37538,2419,28917,2520,16105,2295,87333,4703,99333,5423,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,123924,2615,87652,3876,14149,1370,10612,1233,4843,1141,29514,2299,28534,2072,36272,3887,10339,2279,2958,1194,1067,492,827,625,2251,866,3236,995,25933,3400,3138,935,2518,820,1993,744,9282,1973,9002,1356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,708913,7440,339226,10348,42047,3791,30856,2523,20029,2735,112624,5579,133670,5424,369687,10369,69613,5612,12811,2396,8130,1742,4566,1191,22081,2866,22025,2427,300074,9993,31880,2837,34403,3224,13650,2071,104890,4813,115251,6267,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,969955,7805,632019,10622,97112,4748,70202,3321,34678,2909,212843,6720,217184,7218,337936,10911,49659,5005,6802,1406,4396,1006,2632,957,17039,2700,18790,2479,288277,10093,37875,2619,32824,2930,17812,2167,99474,5402,100292,4526,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,167028,2526,116955,4945,19871,1886,13242,1313,6868,1397,38238,2564,38736,2406,50073,4624,13294,2433,2300,843,1277,514,572,311,4986,1225,4159,1003,36779,4563,6572,1567,4153,1294,1821,598,11413,1847,12820,1884,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1397957,9786,926551,18870,139192,4855,98143,5176,52752,3566,324793,10006,311671,8492,471406,17224,124191,10142,21660,3257,14346,2275,7076,1559,39646,4894,41463,4045,347215,15032,46538,4326,41716,3575,18401,2489,116411,7265,124149,7767,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,615149,6025,409023,9032,63552,3813,43762,2924,22252,2475,143556,5316,135901,4450,206126,8681,44161,4299,7432,1541,4001,1185,2553,893,15421,2310,14754,2233,161965,8277,21967,2411,20406,2292,8900,1619,55510,4667,55182,4097,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
