GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001MA,C17021_001EA,C17021_002EA,C17021_002MA,C17021_003EA,C17021_003MA,C17021_004MA,C17021_004EA,C17021_005MA,C17021_005EA,C17021_006MA,C17021_006EA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009EA,C17021_009MA,C17021_010MA,C17021_010EA,C17021_011MA,C17021_011EA,C17021_012MA,C17021_012EA,C17021_013EA,C17021_013MA,C17021_014EA,C17021_014MA,C17021_015MA,C17021_015EA,state
0400000US26,9663760,3870,1685178,30444,1220971,27255,435586,18513,785385,25334,135848,11358,649537,22475,464207,10248,7978582,30906,6752193,34830,5328143,39302,1424050,28801,414402,15661,1009648,26229,1226389,16794,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5257443,1790,598371,17622,388786,16667,137625,10014,251161,13126,49506,5632,201655,11995,209585,6033,4659072,17904,3902255,22388,3207824,27643,694431,22091,238597,12447,455834,18111,756817,12608,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2890890,1973,698252,22688,560720,23492,153178,12848,407542,20497,53829,8053,353713,18365,137532,5928,2192638,22488,1915501,23209,1389332,28933,526169,21436,133717,11098,392452,16936,277137,8332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5838008,3872,947792,20935,667756,20863,241276,15119,426480,15135,80794,8117,345686,14065,280036,8980,4890216,22145,4114732,27018,3251442,34856,863290,24860,246824,12871,616466,20477,775484,14795,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,980594,1227,152199,8004,96922,7656,43050,5158,53872,5341,12796,2634,41076,5015,55277,3665,828395,7854,687477,9037,569676,11426,117801,7812,46392,5237,71409,6172,140918,6400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1800904,1635,233973,10768,163403,9366,61952,6941,101451,8881,21750,4432,79701,7673,70570,4393,1566931,10809,1315548,12232,1080175,14056,235373,9165,77182,6561,158191,8384,251383,6706,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2718565,3392,446840,19216,341219,17442,140319,12861,200900,15016,49024,7313,151876,12051,105621,6642,2271725,19890,1893414,22796,1356436,25549,536978,22892,183010,13959,353968,17935,378311,12430,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280027,1345,128466,10865,88021,9909,35290,7238,52731,6439,10771,2637,41960,6139,40445,3614,1151561,10760,957966,12057,781006,15027,176960,13249,54963,5190,121997,11932,193595,6770,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8691673,2911,934943,22315,699910,21867,232110,15238,467800,18967,82317,9014,385483,18301,235033,8013,7756730,22453,6750516,25328,5233056,35576,1517460,30132,446019,18123,1071441,26190,1006214,14291,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044778,1740,426245,13843,337283,13715,135088,10190,202195,11213,38943,5008,163252,10496,88962,5174,1618533,13880,1375609,16768,1004098,19607,371511,15123,118971,10492,252540,13222,242924,8405,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19064064,4156,3025016,36603,2216591,35604,850879,27436,1365712,31925,248466,17217,1117246,29373,808425,14229,16039048,36344,13369072,48145,9781048,56386,3588024,50220,1012789,30146,2575235,44658,2669976,28542,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9498993,3156,1713132,31019,1282486,28007,463150,22032,819336,25455,161807,12387,657529,22022,430646,12838,7785861,31167,6614163,34273,5144492,40643,1469671,32691,424123,19963,1045548,30721,1171698,18325,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674852,714,75703,4270,42566,3396,13782,2468,28784,3327,6987,1968,21797,3029,33137,2849,599149,4409,486177,7040,404961,9127,81216,5897,29935,3785,51281,4671,112972,4994,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11227482,4488,1824628,28992,1305248,29613,414210,20433,891038,26383,156513,11643,734525,23976,519380,12697,9402854,28545,7889139,34256,6229667,47852,1659472,40617,499081,20784,1160391,33905,1513715,16453,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3699653,1970,637429,14041,473667,12206,188580,9345,285087,11207,57800,5050,227287,10383,163762,5909,3062224,14348,2605321,17511,2031757,18833,573564,15617,192665,10215,380899,12766,456903,9489,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3826398,2672,658359,22218,447102,20193,190754,14161,256348,16207,57222,7227,199126,14398,211257,8268,3168039,22792,2608721,24490,2075916,27037,532805,19336,176641,10055,356164,18761,559318,11039,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353867,3236,1693285,30788,1159154,28207,374521,16819,784633,23321,143029,10637,641604,21105,534131,12492,10660582,30483,8974650,34388,7061964,40096,1912686,32179,552729,20775,1359957,30161,1685932,16216,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1010449,885,138907,8499,85661,6900,24707,3601,60954,6863,9162,2814,51792,6365,53246,4130,871542,8618,721018,10475,536605,14772,184413,11435,52498,7721,131915,10262,150524,6363,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4585454,2040,837770,22603,634778,21652,188296,12551,446482,19333,71091,8243,375391,17384,202992,6768,3747684,22644,3218713,25617,2418332,29563,800381,25311,211798,14553,588583,21637,528971,14008,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,804310,815,107846,5355,71409,5102,23195,3515,48214,4444,11992,2934,36222,3714,36437,2866,696464,5436,581730,7707,467957,9644,113773,7505,37718,4257,76055,7124,114734,5290,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6295994,3016,1129330,27122,847949,24535,325518,17174,522431,22228,96054,9954,426377,21491,281381,9467,5166664,27433,4405639,29372,3441072,38080,964567,29317,266878,18231,697689,23900,761025,12482,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25450518,6257,4562352,58642,3692314,54365,1623429,45888,2068885,50188,353776,21738,1715109,46611,870038,20085,20888166,58230,18254868,57360,13953544,83211,4301324,66686,1344968,40323,2956356,55981,2633298,24304,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2806020,2814,360017,18926,274788,19440,157989,17290,116799,9817,27470,5165,89329,7645,85229,5485,2446003,19520,2204400,21754,1875128,25017,329272,14621,109372,9343,219900,12152,241603,8581,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601611,741,71084,4549,40907,4052,14027,3002,26880,3470,5644,1404,21236,3170,30177,2150,530527,4713,427818,6130,353651,7265,74167,5288,22936,3098,51231,5013,102709,4521,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7936903,2853,931805,22863,655936,21082,236701,15149,419235,15418,69130,7020,350105,14107,275869,8823,7005098,23278,5979306,28589,4728366,40122,1250940,31344,357664,20096,893276,26985,1025792,17000,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6761934,3299,915278,30419,630074,27322,264032,14444,366042,20881,78077,8188,287965,18772,285204,10760,5846656,30358,4856888,33284,3908888,40124,948000,26882,322879,17070,625121,22342,989768,16697,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1801131,2144,320055,13000,218407,11424,91556,8017,126851,10119,23841,3933,103010,8850,101648,5193,1481076,13486,1251513,15777,998626,20409,252887,14057,81241,8714,171646,11092,229563,7047,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5573134,3298,737356,16981,486339,16067,167077,10239,319262,14530,61919,6243,257343,14238,251017,7730,4835778,16909,4028555,17475,3271016,23042,757539,18857,255445,12417,502094,16262,807223,11559,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,561445,1473,71019,6087,47848,4937,16791,3560,31057,4549,4345,1435,26712,4576,23171,2648,490426,6166,411818,7153,331531,9598,80287,7218,31308,5243,48979,5241,78608,4144,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633892,1704,1632533,27010,1388537,25746,558425,21669,830112,22186,175401,11330,654711,21594,243996,8419,2001359,27179,1804766,27358,1225903,24539,578863,18264,132643,8983,446220,16358,196593,6360,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4706978,2160,892564,20244,669788,17109,217861,14228,451927,15695,53964,6196,397963,15168,222776,8572,3814414,20462,3300017,22181,2549922,27567,750095,21905,188698,11934,561397,18976,514397,11320,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,715608,613,72400,5190,54894,5183,17822,3035,37072,4577,10244,2053,26828,4170,17506,1747,643208,5204,538942,7418,411904,10510,127038,8745,45214,5668,81824,8108,104266,4674,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6401273,3092,1194506,25758,919910,26641,389990,24322,529920,21688,123798,10181,406122,18767,274596,10059,5206767,25612,4375507,28234,3300730,33816,1074777,29261,341866,19094,732911,28092,831260,17216,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2865098,2160,568065,16759,426802,15039,169558,13034,257244,14423,45650,6432,211594,13317,141263,6876,2297033,16516,1972794,18880,1559292,20875,413502,16211,123753,11266,289749,13534,324239,7960,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
