GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001MA,C18102_001EA,C18102_002MA,C18102_002EA,C18102_003EA,C18102_003MA,C18102_004EA,C18102_004MA,C18102_005MA,C18102_005EA,C18102_006MA,C18102_006EA,C18102_007EA,C18102_007MA,C18102_008MA,C18102_008EA,C18102_009EA,C18102_009MA,C18102_010MA,C18102_010EA,C18102_011MA,C18102_011EA,C18102_012EA,C18102_012MA,C18102_013MA,C18102_013EA,C18102_014EA,C18102_014MA,C18102_015EA,C18102_015MA,C18102_016MA,C18102_016EA,C18102_017MA,C18102_017EA,C18102_018EA,C18102_018MA,C18102_019EA,C18102_019MA,C18102_020EA,C18102_020MA,C18102_021MA,C18102_021EA,state
0400000US27,5319783,751,2635101,3232,650872,2652,3750,736,647122,2922,1672402,2683,42209,2136,1630193,3413,311827,1371,61775,2287,250052,2625,2684682,3147,624637,2559,3654,1039,620983,2568,1671682,2476,21479,2201,1650203,3260,388363,1791,39434,2205,348929,2753,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,3256,954,374888,3619,846611,2937,32956,3052,813655,3428,165059,1346,34560,2488,130499,2855,1528591,4162,367459,3611,2285,766,365174,3556,937233,3081,16367,1841,920866,3232,223899,1441,26850,2013,197049,2381,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,5811,1304,714405,3907,1784694,3323,62238,3918,1722456,5276,373563,2172,80866,3403,292697,3652,3030296,4618,679458,3551,4997,1258,674461,3759,1876763,3298,37744,3056,1839019,4216,474075,2571,58323,2727,415752,3504,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,808,300,111384,1092,308349,1747,11364,1396,296985,2038,73417,713,18749,1479,54668,1554,495865,1890,107006,1355,130,109,106876,1370,308447,1508,5190,1011,303257,1865,80412,884,9225,1155,71187,1449,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,1102,469,236120,1644,559297,1512,16504,1724,542793,2341,108610,909,23288,1434,85322,1413,921703,1912,224087,1365,1401,594,222686,1462,561709,1590,8211,1204,553498,1937,135907,980,17172,1372,118735,1440,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,2195,864,339079,1879,854575,1999,23776,2583,830799,2873,167777,901,29156,2146,138621,2487,1360339,2115,322207,1491,2332,783,319875,1758,851154,1552,14629,1803,836525,2373,186978,1156,20528,1852,166450,2204,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,1192,569,137549,1507,416032,1768,12415,2002,403617,2771,84833,996,14418,1426,70415,1688,666420,1903,135822,1398,812,460,135010,1482,428545,1538,6028,964,422517,1883,102053,1042,11725,1457,90328,1764,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,6227,1332,1025579,2634,2702001,2234,39160,3126,2662841,3693,515235,1537,71994,4046,443241,4341,4507500,2870,992344,2192,4405,1081,987939,2207,2818628,1888,30266,2545,2788362,3210,696528,1639,67194,2873,629334,3266,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,2845,1009,261447,2567,612080,2213,26691,2863,585389,3459,132052,978,33702,2050,98350,2098,1043381,2668,251049,2372,1826,631,249223,2511,634804,1586,12165,1502,622639,2300,157528,796,25380,1995,132148,2132,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,14715,2020,2156929,3660,6025148,4193,109356,5745,5915792,6713,1124423,2650,154110,5346,970313,5818,9995513,4792,2081177,3245,8490,1478,2072687,3148,6377429,3680,76375,4070,6301054,5397,1536907,2613,158368,5786,1378539,6693,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,7042,1411,1157597,5082,2864925,4952,80255,4665,2784670,6221,567402,2452,100863,3581,466539,4455,4955563,5581,1116905,5044,6321,1334,1110584,5640,3101485,3496,50355,3225,3051130,4736,737173,2261,88367,4020,648806,4806,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,346,190,79106,1117,226211,1456,6632,973,219579,1629,42716,565,9284,1000,33432,1136,336397,1508,74253,978,552,331,73701,1002,209830,1345,2844,696,206986,1535,52314,661,5561,715,46753,976,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,9473,1580,1349021,4133,3464129,4505,95987,5156,3368142,7352,711372,2471,126782,3400,584590,3973,5837771,5222,1298206,3738,8517,1664,1289689,3880,3612354,3854,63197,3333,3549157,4993,927211,2888,105413,4622,821798,5149,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,4751,1025,473859,2589,1121876,2633,47013,2396,1074863,3494,228907,1640,59691,2559,169216,2616,1903665,3529,456007,2627,4518,919,451489,2835,1159368,2321,24429,2001,1134939,3457,288290,1645,35158,1986,253132,2798,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,3181,1025,440493,2979,1202707,2581,43142,3490,1159565,4657,257227,1279,56291,2743,200936,3017,1956844,3619,416172,2995,1745,646,414427,3121,1225455,1914,24874,2652,1200581,3376,315217,1434,40777,2538,274440,2558,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,9355,1701,1386436,3466,3857911,3237,103141,4774,3754770,5987,843327,2274,149792,4290,693535,4784,6462286,4014,1335198,3178,7315,1452,1327883,3660,4010001,2897,61460,3910,3948541,5593,1117087,2897,132283,4612,984804,4532,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,257,225,110370,1055,323062,1232,7775,1422,315287,2019,64420,546,10482,1065,53938,1074,536786,1493,106048,1022,598,402,105450,1020,343638,1102,4652,1021,338986,1523,87100,829,10662,1269,76438,1532,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,3560,1199,546342,4008,1371194,3320,40557,3647,1330637,4720,296098,1624,53470,2908,242628,2942,2405977,4849,528120,3426,2821,857,525299,3586,1497339,2629,26689,2668,1470650,3668,380518,1548,44821,2630,335697,2811,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,746,472,102751,1594,252094,1466,9390,1334,242704,1958,51956,717,13101,1029,38855,1267,408878,1895,99536,1415,709,429,98827,1439,246970,1533,4684,1126,242286,1909,62372,638,7881,1088,54491,1128,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,4203,1046,756111,4262,1921123,3706,66849,4555,1854274,5924,391617,1905,83109,3391,308508,3752,3281575,4661,729935,4350,3788,1036,726147,4236,2049886,2901,36960,2986,2012926,4025,501754,2247,63160,3355,438594,4059,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,28972,3044,3531294,6942,7791211,7663,226216,7929,7564995,10267,1221982,3601,253925,5861,968057,6057,13011040,9203,3411612,6473,19990,2683,3391622,7229,8067263,6331,131358,5702,7935905,7869,1532165,3752,192001,6283,1340164,7260,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,2325,806,450838,1884,839068,1844,19102,2140,819966,2787,123202,791,27505,1724,95697,1944,1413568,2385,430849,2030,2156,748,428693,2194,838000,1611,11614,1355,826386,2219,144719,1109,17980,1928,126739,1965,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,344,214,63768,870,198534,1002,7299,1012,191235,1386,43524,528,8531,900,34993,946,313758,993,59451,666,498,331,58953,739,202541,865,3569,911,198972,991,51766,469,6654,1029,45112,1080,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,4233,1298,938861,5713,2452560,5736,50529,3503,2402031,6674,451854,2244,73275,3599,378579,3840,4125958,7170,908751,5626,3791,916,904960,5716,2632901,4531,29411,2427,2603490,4902,584306,2333,59386,2958,524920,3555,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,6610,1141,806006,2836,2146456,3595,68342,4536,2078114,5776,402601,1491,85627,3236,316974,3521,3431405,3078,770979,2622,3947,1093,767032,2692,2175199,2553,37536,3317,2137663,4102,485227,1728,56990,3143,428237,3609,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,1880,606,192456,2024,563357,2189,31849,2634,531508,3436,135561,1037,34750,2349,100811,2460,933258,3383,188644,2342,1562,549,187082,2229,577616,2375,15614,1608,562002,2833,166998,1062,25403,1976,141595,2305,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,4045,861,669992,2995,1766245,2742,47395,2546,1718850,3892,352515,1225,61448,2690,291067,2872,2859288,3667,641239,2782,3526,915,637713,2935,1776143,2362,23405,2315,1752738,3350,441906,1580,48564,2638,393342,2934,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,667,422,69278,1703,181804,1371,6908,1150,174896,1708,34402,689,8662,1037,25740,1160,280931,2040,66187,1479,180,122,66007,1479,176224,1332,3348,1026,172876,1654,38520,780,4469,860,34051,1198,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,3600,1024,433309,2646,1051021,796,34554,3216,1016467,3318,250347,548,40980,2751,209367,2835,1903485,2859,411821,2729,2804,1018,409017,2883,1167194,529,23644,2410,1143550,2507,324470,740,44496,3026,279974,3134,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,5013,1132,568693,3501,1409189,3506,53183,3779,1356006,5309,292835,1524,64506,3051,228329,3050,2465968,4141,549294,3173,3349,959,545945,3407,1528146,2593,30193,2965,1497953,4154,388528,1745,51749,3126,336779,3250,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,380,217,96383,1508,236095,1783,11208,1365,224887,2178,29603,624,7998,1147,21605,1278,346485,1896,90309,1470,463,234,89846,1485,224851,1305,5344,1120,219507,1451,31325,890,4042,910,27283,1063,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,5136,1136,822399,2396,1901266,2562,52273,4285,1848993,4935,440120,1161,85557,3901,354563,3809,3274733,2925,789845,2129,5069,1398,784776,2502,1965428,2242,29971,3411,1935457,4355,519460,1302,60634,3232,458826,3552,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,3450,1039,362521,3175,858849,2671,34819,2645,824030,3594,189771,1505,43539,2603,146232,2990,1481706,3739,343436,3019,2831,916,340605,3451,902516,2423,17378,1859,885138,2906,235754,1834,32340,2235,203414,2541,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
