GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001EA,B18107_001MA,B18107_002MA,B18107_002EA,B18107_003EA,B18107_003MA,B18107_004EA,B18107_004MA,B18107_005EA,B18107_005MA,B18107_006EA,B18107_006MA,B18107_007MA,B18107_007EA,B18107_008MA,B18107_008EA,B18107_009EA,B18107_009MA,B18107_010EA,B18107_010MA,B18107_011EA,B18107_011MA,B18107_012EA,B18107_012MA,B18107_013EA,B18107_013MA,B18107_014EA,B18107_014MA,B18107_015EA,B18107_015MA,B18107_016EA,B18107_016MA,B18107_017EA,B18107_017MA,B18107_018MA,B18107_018EA,B18107_019MA,B18107_019EA,B18107_020EA,B18107_020MA,B18107_021EA,B18107_021MA,B18107_022EA,B18107_022MA,B18107_023EA,B18107_023MA,B18107_024EA,B18107_024MA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027EA,B18107_027MA,state
0400000US18,4851707,3062,2339890,3547,729538,3500,18354,2285,711184,3924,1237459,3699,54592,3374,1182867,4931,227287,1455,13953,1565,213334,2147,145606,1527,26657,2200,118949,2687,2511817,2821,740081,3271,16031,1993,724050,4061,1291180,2596,66883,3757,1224297,4726,258080,1336,21123,1773,236957,2393,222476,1733,58647,2522,163829,2874,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1130666,2334,352133,1993,7074,1271,345059,2357,582375,2253,19450,1915,562925,2884,112566,980,6283,972,106283,1283,83592,868,11312,1065,72280,1137,1177771,2576,343839,1770,7128,1270,336711,2065,584406,2183,21993,1928,562413,2663,124381,1295,6968,1001,117413,1539,125145,1220,26582,1718,98563,1988,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,1025452,3490,333250,3033,8222,1523,325028,3422,525436,2429,16244,1383,509192,2805,97143,1305,5229,954,91914,1553,69623,1110,11945,986,57678,1510,1080047,2244,327940,2117,6515,1243,321425,2547,543210,2158,25903,2257,517307,2890,107244,1218,8029,908,99215,1314,101653,1410,26961,1836,74692,2024,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1570873,3122,468005,2937,15968,1943,452037,3250,844281,3253,57836,3854,786445,5373,163277,980,15971,1678,147306,1970,95310,1105,21562,1781,73748,1693,1705819,2557,485124,2702,15815,2178,469309,3518,888325,2413,65080,3591,823245,4356,187236,1323,24110,2084,163126,2335,145134,1321,49338,2086,95796,2303,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1599890,2976,524483,3654,12954,1714,511529,4227,825650,4051,47065,2942,778585,5254,156033,1727,13106,1529,142927,2368,93724,1658,18825,1847,74899,2132,1781567,2771,556970,3164,12752,1889,544218,3757,897728,3667,53212,3188,844516,4849,181894,1519,23647,2066,158247,2215,144975,1832,49242,2715,95733,3144,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,506390,1801,128585,1316,4314,977,124271,1638,278577,1425,13232,1848,265345,2182,59704,523,4124,667,55580,805,39524,722,6370,885,33154,1182,543818,1477,131459,1365,4593,1028,126866,1767,292146,1129,14841,1605,277305,1915,64154,608,4058,821,60096,1078,56059,638,14366,1237,41693,1420,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2096615,2743,654010,3135,14308,1949,639702,3916,1123876,3331,35077,2700,1088799,4355,195122,1297,11839,1513,183283,1982,123607,1366,25312,1982,98295,2272,2350463,2491,678526,2433,11593,1589,666933,2705,1251834,2398,42170,2869,1209664,3939,229968,1299,17203,1626,212765,1911,190135,1479,57539,3161,132596,3348,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2459597,2038,767822,2121,18991,2294,748831,2982,1296831,2618,48211,3148,1248620,3601,232348,1223,14954,1745,217394,2112,162596,1484,33294,2066,129302,2462,2709282,1878,790441,1479,14892,2192,775549,2622,1391841,1525,62549,3945,1329292,4162,270576,1069,21017,2107,249559,2429,256424,1781,74459,3290,181965,3576,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,3616466,3359,1061145,3073,32256,2697,1028889,3583,1936396,3495,98153,4493,1838243,5773,371082,1386,27425,1732,343657,2021,247843,1377,46492,1825,201351,2158,3892413,2833,1072471,2456,26151,2374,1046320,3349,2034737,2913,122355,4087,1912382,5353,416249,1670,39255,2413,376994,2749,368956,1921,107041,3253,261915,3649,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1984229,2915,616396,2548,12908,1539,603488,2819,1056006,2437,34285,2336,1021721,3324,184341,1040,8639,1130,175702,1479,127486,1285,19499,1495,107987,2061,2060045,2638,608865,2229,10598,1493,598267,2649,1062817,2608,40758,2509,1022059,3648,202725,1229,13064,1459,189661,2002,185638,1575,44666,2556,140972,2638,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,1011670,2937,319598,4324,9892,1429,309706,4316,527013,4191,36566,3322,490447,5070,104963,1631,12006,1543,92957,1983,60096,1356,13490,1638,46606,1702,1161132,2722,352277,3560,6751,1274,345526,3771,584956,3185,40345,2846,544611,3819,123786,1451,16682,1802,107104,2028,100113,1654,34723,2386,65390,2584,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4509095,3242,2158257,3560,662701,3119,17106,2318,645595,3624,1121993,3198,58243,4086,1063750,4901,226071,1425,16793,1937,209278,2108,147492,1710,26429,2067,121063,2421,2350838,3374,683711,3224,14302,1681,669409,3551,1193052,3443,70237,3563,1122815,4897,255810,1607,24171,2129,231639,2626,218265,2027,61905,2783,156360,3127,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,770625,1617,381766,1940,109885,1607,2664,828,107221,1682,198464,1317,7916,1184,190548,1835,44939,546,2725,788,42214,888,28478,496,4616,863,23862,1065,388859,1429,106799,1429,2118,754,104681,1534,201648,1467,10879,1595,190769,2115,43878,679,2627,651,41251,955,36534,703,8827,1250,27707,1156,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1365523,1527,667907,1476,215138,1931,3686,721,211452,1976,344159,1808,9737,1127,334422,2039,63033,684,2496,533,60537,895,45577,713,7046,910,38531,1088,697616,1607,212204,1437,2341,594,209863,1511,349505,1613,12413,1273,337092,2161,67845,866,3737,702,64108,1176,68062,985,16365,1501,51697,1703,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2060484,1797,1022352,2019,317648,2084,7448,1755,310200,2537,536927,1759,16986,1810,519941,2393,107204,919,7287,1443,99917,1824,60573,603,10822,1492,49751,1670,1038132,1511,313804,1949,4950,1067,308854,1921,537350,2019,25767,2632,511583,3232,113185,728,8553,1464,104632,1634,73793,906,22698,1853,51095,1881,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031463,1477,500865,1925,134495,1584,3374,812,131121,1799,281537,1524,8637,1442,272900,1993,52253,828,2349,748,49904,923,32580,548,4089,806,28491,887,530598,1845,136083,1559,3507,966,132576,1797,292462,1231,10750,1559,281712,1953,55737,721,3323,708,52414,1042,46316,790,10917,1300,35399,1480,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6732392,1801,3217236,2373,945133,2524,21041,2399,924092,3274,1756868,2474,54023,4093,1702845,4440,304129,1707,18681,1665,285448,2203,211106,1716,41690,2834,169416,2680,3515156,1984,939103,1630,13284,1837,925819,2361,1879525,2111,70166,3902,1809359,4336,361836,1309,29802,2257,332034,2629,334692,1813,100872,3837,233820,4073,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536464,2008,744132,2354,234303,2628,7068,1503,227235,2857,377777,2669,20032,2105,357745,3057,79458,1126,6979,1132,72479,1489,52594,1097,11954,1569,40640,1679,792332,1534,233703,2191,6412,1265,227291,2309,401101,1995,24652,2491,376449,3089,88470,976,8682,1329,79788,1611,69058,1061,23735,1822,45323,1815,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15063907,3248,7149571,4462,2311692,3922,44998,4089,2266694,5891,3713456,4490,123458,5548,3589998,6291,661643,1741,40395,2282,621248,2543,462780,2186,89444,3354,373336,3947,7914336,3621,2369834,3509,37124,3075,2332710,4621,4007595,3271,165379,5584,3842216,6106,804810,1925,73291,3984,731519,4360,732097,2562,234042,7503,498055,7561,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7270985,4207,3432327,4706,1028728,5072,26220,3049,1002508,5058,1836197,5593,86878,5056,1749319,7403,358171,2508,27385,2428,330786,3462,209231,2555,37626,2905,171605,3632,3838658,3006,1099772,4120,19720,2484,1080052,4708,2001713,3966,103390,4873,1898323,6590,415897,2355,40278,2725,375619,3653,321276,2277,103242,4621,218034,4820,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531071,1208,268927,1465,94258,1448,997,389,93261,1461,131953,1506,3500,738,128453,1590,24361,409,1076,327,23285,496,18355,454,2821,529,15534,719,262144,1277,86170,1519,1590,681,84580,1515,123660,826,4054,980,119606,1244,26031,477,1444,481,24587,693,26283,454,5192,933,21091,978,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715066,2940,4175501,4341,1235489,3648,34104,2957,1201385,4568,2228640,4468,102484,5263,2126156,6958,425284,2041,27188,2397,398096,2910,286088,1876,49646,2619,236442,3160,4539565,3847,1262483,3203,30785,2440,1231698,3742,2349871,3398,132279,4722,2217592,6131,489146,2052,44240,2982,444906,3863,438065,2885,126107,3726,311958,4444,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2798441,1845,1350783,2635,435821,2803,12819,1614,423002,3259,686055,3171,34766,2097,651289,3429,140182,1138,9685,1226,130497,1714,88725,1255,17105,1447,71620,1524,1447658,2385,437037,2135,10146,1382,426891,2654,722331,2220,45719,2582,676612,3571,159896,1270,16627,1515,143269,1889,128394,1408,36117,1759,92277,2184,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000606,1726,1459934,2550,444326,3241,7910,1458,436416,3617,758381,2764,33632,2707,724749,3657,156021,1184,9149,1350,146872,1615,101206,1219,21544,1717,79662,2037,1540672,2087,440393,2297,10790,1642,429603,2800,785062,2546,42222,3269,742840,4104,171172,1242,15605,1579,155567,1742,144045,1331,44586,2571,99459,2537,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9828326,2061,4701238,3512,1385761,3346,38328,2663,1347433,4580,2472150,4042,104964,4203,2367186,6065,485309,1641,31032,2277,454277,2688,358018,1905,63840,2864,294178,3148,5127088,3243,1401908,2940,32555,2962,1369353,3664,2608093,3538,141509,4598,2466584,5582,563099,1822,49527,2847,513572,3276,553988,2803,159534,4186,394454,4348,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818220,810,387482,1181,120692,1412,3329,852,117363,1747,202370,1196,6077,1375,196293,1971,37501,441,1199,450,36302,626,26919,556,5301,1100,21618,1121,430738,1028,125156,1084,3167,832,121989,1321,218482,1160,11402,1744,207080,2148,43441,455,2703,682,40738,861,43659,747,10814,1310,32845,1379,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3545149,3086,1667292,3645,501223,3856,11260,1759,489963,4295,869971,3262,44477,3809,825494,4694,191521,1633,14645,1540,176876,2080,104577,1451,20784,1925,83793,2264,1877857,3055,537789,2571,10041,1896,527748,3537,959550,3150,58747,4150,900803,5316,221863,1605,21536,1788,200327,2249,158655,1612,52237,2590,106418,3133,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,613392,1220,304050,1522,96912,1367,2364,874,94548,1550,155182,1276,5578,986,149604,1671,29913,437,1448,515,28465,668,22043,560,4267,658,17776,825,309342,1514,93152,1480,1763,785,91389,1648,153818,1229,6254,1270,147564,1647,31119,318,1782,595,29337,675,31253,625,6929,818,24324,900,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4864380,3397,2312740,3963,698954,3751,20408,2405,678546,4361,1222169,4090,74310,4383,1147859,6313,249779,1589,21828,2003,227951,2257,141838,1264,29408,2181,112430,2294,2551640,3256,732454,3064,18641,2227,713813,3343,1317432,3686,88615,4357,1228817,5059,281909,1770,32504,2459,249405,2680,219845,1926,76106,2799,143739,3425,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18612621,5788,9013193,7951,3104687,7047,71529,5969,3033158,9062,4686524,8078,180389,7529,4506135,10300,762433,2893,61268,3695,701165,4371,459549,3564,102121,4614,357428,5241,9599428,6779,3122178,5887,52277,4371,3069901,7243,4945085,5303,224542,9262,4720543,10482,864390,3641,92383,4078,772007,5222,667775,3469,227254,5458,440521,6023,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1944989,1433,962270,1878,381495,1957,6757,1217,374738,2321,457573,2096,13225,1646,444348,2593,73142,754,3947,859,69195,1258,50060,671,9045,1176,41015,1266,982719,1392,380040,1447,6050,1243,373990,1957,457960,1373,18730,2265,439230,2615,80260,779,5896,1048,74364,1297,64459,847,17660,1414,46799,1548,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496365,932,242058,1113,68833,835,2765,926,66068,1168,129701,935,5640,982,124061,1233,27055,400,1661,618,25394,681,16469,399,2369,524,14100,675,254307,929,67787,782,1604,528,66183,953,134754,799,5503,1043,129251,1393,28472,329,1421,388,27051,480,23294,406,6003,810,17291,885,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6121621,4680,2904414,5547,906135,5502,20761,2365,885374,5682,1546425,5028,50329,2971,1496096,5829,284939,2002,18702,2061,266237,3241,166915,1964,31297,2331,135618,2826,3217207,4103,948628,4720,18388,2430,930240,5192,1684273,4538,70430,4106,1613843,5959,326865,2239,27637,2504,299228,3501,257441,2501,79874,3400,177567,3896,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
