GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002MA,B17010_002EA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010EA,B17010_010MA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013MA,B17010_013EA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016MA,B17010_016EA,B17010_017MA,B17010_017EA,B17010_018MA,B17010_018EA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023MA,B17010_023EA,B17010_024EA,B17010_024MA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035EA,B17010_035MA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038MA,B17010_038EA,B17010_039MA,B17010_039EA,B17010_040EA,B17010_040MA,B17010_041EA,B17010_041MA,state
0400000US20,727171,6574,67828,3618,23724,2126,16636,1783,2838,839,6631,1057,7167,1134,7088,1145,44104,2935,9649,1467,7767,1326,2575,821,1192,515,4000,979,1882,549,34455,2583,31297,2418,7494,1080,9568,1380,14235,1672,3158,776,659343,7039,539683,7243,227828,5232,43765,2843,46895,2920,137168,4215,311855,5614,119660,5070,40620,2833,24798,2391,5859,1066,2603,886,16336,2070,15822,1701,79040,3883,50714,2851,8449,1442,6580,1299,35685,2509,28326,2681,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,34146,2909,7542,1521,9921,1436,16683,1861,26251,2213,108751,4831,18236,1941,14313,1804,3679,1107,3058,867,7576,1347,3923,880,90515,4453,76811,3909,16953,2023,18730,2641,41128,3146,13704,1841,971623,10148,774245,9492,301626,6596,58103,3800,55851,3476,187672,5593,472619,7451,197378,5956,62897,3719,31951,2860,8206,1557,3060,1026,20685,2256,30946,2558,134481,4489,76056,3823,10489,1520,9463,1539,56104,3177,58425,3177,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,22522,2595,5290,1339,5975,1049,11257,1809,21601,2390,130643,5405,17554,2020,13348,1596,3328,913,2999,1032,7021,1250,4206,889,113089,5209,97832,5204,17049,2541,24367,2422,56416,4000,15257,1615,950893,9486,700683,9685,286756,7175,51253,3257,51922,3303,183581,5916,413927,8286,250210,8480,72748,4764,39931,3867,9279,1642,6178,1303,24474,2993,32817,2819,177462,6448,101742,5422,15144,2073,14642,1895,71956,4446,75720,3724,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,7773,1453,1172,592,3315,939,3286,898,5557,752,20689,2403,4246,1038,3624,991,1272,495,273,165,2079,822,622,324,16443,2108,15108,2051,4141,1057,3650,1101,7317,1368,1335,557,312931,5166,257238,4717,85860,3811,15642,1439,13705,1708,56513,3099,171378,4178,55693,3548,18974,1958,10910,1775,1906,669,690,280,8314,1546,8064,986,36719,2782,21672,2349,2532,676,1741,580,17399,2004,15047,1290,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,16227,2288,2680,905,5032,1098,8515,1502,13479,1774,75018,3860,10968,1759,8414,1636,2273,979,2020,953,4121,1092,2554,736,64050,3796,54859,3587,11400,1603,14293,2315,29166,3059,9191,1400,1332389,10662,988423,10639,431510,7748,87341,4789,78564,3974,265605,6069,556913,7792,343966,8179,95487,5145,50844,3912,10404,1882,7155,1425,33285,3161,44643,3828,248479,6365,144053,5255,24615,2424,20224,2783,99214,4360,104426,4529,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,19839,2337,4093,1249,5424,1280,10322,1494,16707,2042,99273,4800,12018,1897,9512,1702,2052,732,1555,703,5905,1211,2506,809,87255,4642,73924,4131,11888,1783,22370,2463,39666,3128,13331,1829,1463048,11274,1136741,11824,484881,8732,97037,4706,79487,4395,308357,7115,651860,9992,326307,8189,91694,4700,40386,3214,7933,1763,3798,1015,28655,2852,51308,3215,234613,6424,125534,4945,17164,1948,15848,2044,92522,4263,109079,4117,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,65136,3144,10258,1401,22567,1982,32311,2364,37040,1978,210508,7357,33516,3065,25140,2704,6908,1201,4030,1316,14202,1728,8376,1265,176992,6459,150715,5664,30737,2629,38176,2965,81802,4319,26277,2064,2169928,15432,1719739,13601,658898,9517,112431,4911,114666,4332,431801,7343,1060841,9753,450189,9731,133520,5226,68552,4093,14564,1777,7753,1355,46235,3087,64968,2933,316669,8486,168983,6130,26203,2291,19520,2088,123260,4852,147686,5279,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,19460,1827,2440,656,9735,1394,7285,1000,13700,1358,71125,3969,11800,1578,8966,1402,3009,945,1801,599,4156,849,2834,646,59325,3615,53308,3256,14213,1731,13030,1486,26065,2607,6017,1301,1270151,9399,1046649,9490,431682,7204,88865,4132,84294,3836,258523,5261,614967,6693,223502,6922,78087,3988,44941,2637,10624,1541,6646,1191,27671,2081,33146,2890,145415,5451,93455,4602,15499,1930,12688,1632,65268,4144,51960,2961,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,24075,2578,4802,1321,7048,1414,12225,1986,13301,1847,106134,6151,13972,2505,9596,2065,2383,729,2215,1141,4998,1324,4376,1142,92162,5335,77791,4842,13401,1812,20461,2486,43929,3569,14371,1924,604110,8871,443656,8991,177899,6746,31259,2716,35296,3401,111344,5166,265757,6490,160454,6349,43005,3668,22693,2526,6505,1393,2755,819,13433,1890,20312,2335,117449,4534,67027,4126,9216,1663,9857,1779,47954,3633,50422,3187,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,34733,3114,6822,1272,12370,1782,15541,1935,27261,2195,115925,4949,19208,2466,14651,2122,4076,1153,3304,1110,7271,1442,4557,1089,96717,4374,85865,4029,17508,1961,22847,2503,45510,2913,10852,1471,1339312,11908,1062209,12201,410335,8664,77079,3786,77204,3860,256052,6704,651874,9317,277103,7732,81516,3680,45086,3117,9420,1539,5284,1198,30382,2653,36430,2595,195587,6520,112176,4886,21694,2433,10890,1648,79592,3844,83411,4089,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,6652,1190,1238,497,2282,597,3132,840,4684,766,15211,1533,3291,776,2700,767,541,367,515,344,1644,688,591,296,11920,1418,10097,1365,2686,834,2211,609,5200,956,1823,656,233103,5160,194248,4503,70245,3380,13824,1707,14328,1622,42093,2350,124003,3540,38855,3101,16082,1972,9451,1393,1997,678,958,407,6496,1157,6631,1423,22773,2216,13946,1596,2250,704,1298,467,10398,1404,8827,1312,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,10064,1403,2018,678,4463,989,3583,752,4843,801,28399,2582,5396,1273,4448,1217,1144,589,1004,571,2300,802,948,420,23003,2242,21171,2006,5589,1191,5622,984,9960,1260,1832,566,431258,6410,354431,5499,146213,4229,27894,2126,32935,2394,85384,3111,208218,4137,76827,3273,26340,2219,16581,1809,3972,1081,2334,627,10275,1357,9759,1531,50487,2758,31382,2053,4570,1075,4584,961,22228,1606,19105,1922,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,23462,2704,2862,774,9827,1697,10773,2022,8391,1339,49952,3993,10707,1825,8668,1566,2208,997,2237,925,4223,1053,2039,741,39245,3417,33700,2916,6542,1203,9744,1571,17414,2114,5545,1414,569028,9141,413459,8441,171725,6653,30522,2624,39514,3200,101689,5409,241734,6292,155569,6304,54806,3840,29784,2770,7125,1519,4854,1405,17805,2113,25022,2654,100763,4620,61165,4397,9047,1916,8916,2049,43202,3747,39598,2829,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,4959,1218,229,164,1714,801,3016,930,3405,793,14698,2070,2638,913,1998,781,390,313,210,183,1398,640,640,441,12060,1894,11259,1906,2179,741,2954,969,6126,1300,801,372,318656,6051,260684,5826,97895,3704,16846,1806,14229,1681,66820,3204,162789,4650,57972,4064,19048,1776,11043,1441,2018,688,1202,507,7823,1352,8005,1310,38924,3522,23181,2812,3415,1191,1769,650,17997,2393,15743,1631,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,33522,2663,5777,1104,11343,1810,16402,1944,22439,2338,126413,5496,18432,2319,13841,1855,3286,1054,3189,1102,7366,1332,4591,1215,107981,5463,93232,5289,16801,2103,23989,2588,52442,3747,14749,1697,2029268,11090,1570057,11264,719972,10561,132949,5084,128735,5140,458288,8775,850085,8814,459211,8643,135683,5214,59841,4335,11830,1850,7597,1525,40414,3639,75842,3448,323528,7037,171012,5320,24076,2713,20841,2380,126095,4711,152516,5256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
