GEO_ID,B27021_001E,B27021_001M,B27021_002E,B27021_002M,B27021_003E,B27021_003M,B27021_004E,B27021_004M,B27021_005E,B27021_005M,B27021_006E,B27021_006M,B27021_007E,B27021_007M,B27021_008E,B27021_008M,B27021_009E,B27021_009M,B27021_010E,B27021_010M,B27021_011E,B27021_011M,B27021_012E,B27021_012M,B27021_013E,B27021_013M,B27021_014E,B27021_014M,B27021_015E,B27021_015M,B27021_016E,B27021_016M,B27021_017E,B27021_017M,B27021_018E,B27021_018M,B27021_019E,B27021_019M,B27021_020E,B27021_020M,B27021_021E,B27021_021M,B27021_022E,B27021_022M,B27021_023E,B27021_023M,B27021_024E,B27021_024M,B27021_025E,B27021_025M,B27021_026E,B27021_026M,B27021_027E,B27021_027M,B27021_028E,B27021_028M,B27021_029E,B27021_029M,B27021_030E,B27021_030M,B27021_031E,B27021_031M,B27021_032E,B27021_032M,B27021_033E,B27021_033M,B27021_034E,B27021_034M,B27021_035E,B27021_035M,B27021_036E,B27021_036M,B27021_037E,B27021_037M,B27021_038E,B27021_038M,B27021_039E,B27021_039M,B27021_040E,B27021_040M,B27021_041E,B27021_041M,B27021_042E,B27021_042M,B27021_043E,B27021_043M,B27021_044E,B27021_044M,B27021_045E,B27021_045M,B27021_046E,B27021_046M,B27021_047E,B27021_047M,B27021_048E,B27021_048M,B27021_049E,B27021_049M,B27021_050E,B27021_050M,B27021_051E,B27021_051M,B27021_052E,B27021_052M,B27021_053E,B27021_053M,NAME,B27021_001EA,B27021_001MA,B27021_002EA,B27021_002MA,B27021_003EA,B27021_003MA,B27021_004MA,B27021_004EA,B27021_005EA,B27021_005MA,B27021_006EA,B27021_006MA,B27021_007EA,B27021_007MA,B27021_008MA,B27021_008EA,B27021_009EA,B27021_009MA,B27021_010MA,B27021_010EA,B27021_011EA,B27021_011MA,B27021_012EA,B27021_012MA,B27021_013MA,B27021_013EA,B27021_014EA,B27021_014MA,B27021_015MA,B27021_015EA,B27021_016MA,B27021_016EA,B27021_017EA,B27021_017MA,B27021_018EA,B27021_018MA,B27021_019MA,B27021_019EA,B27021_020EA,B27021_020MA,B27021_021MA,B27021_021EA,B27021_022EA,B27021_022MA,B27021_023EA,B27021_023MA,B27021_024MA,B27021_024EA,B27021_025EA,B27021_025MA,B27021_026MA,B27021_026EA,B27021_027MA,B27021_027EA,B27021_028EA,B27021_028MA,B27021_029EA,B27021_029MA,B27021_030EA,B27021_030MA,B27021_031MA,B27021_031EA,B27021_032MA,B27021_032EA,B27021_033EA,B27021_033MA,B27021_034EA,B27021_034MA,B27021_035EA,B27021_035MA,B27021_036EA,B27021_036MA,B27021_037MA,B27021_037EA,B27021_038MA,B27021_038EA,B27021_039EA,B27021_039MA,B27021_040EA,B27021_040MA,B27021_041EA,B27021_041MA,B27021_042MA,B27021_042EA,B27021_043MA,B27021_043EA,B27021_044EA,B27021_044MA,B27021_045EA,B27021_045MA,B27021_046EA,B27021_046MA,B27021_047EA,B27021_047MA,B27021_048MA,B27021_048EA,B27021_049MA,B27021_049EA,B27021_050EA,B27021_050MA,B27021_051EA,B27021_051MA,B27021_052EA,B27021_052MA,B27021_053MA,B27021_053EA,state
0400000US18,6437142,986,5308163,17340,3908594,34183,3885784,33893,3488571,31919,3019199,32309,923314,18368,397213,14401,22810,3403,15739,2565,8309,1664,8879,2056,7071,1726,1399569,32108,385262,17807,335438,15620,254829,12395,168014,9555,104808,8321,80609,6905,49824,4492,30162,3139,16610,2204,15117,2380,19662,2565,1014307,29395,948872,26979,764932,23570,403388,18519,429220,14488,183940,9589,65435,5026,34664,3557,24099,3081,11868,1859,30771,3151,1128979,17429,831164,12509,690788,11615,592488,9871,447960,9181,316744,7489,98300,4673,140376,5451,105662,5090,91464,4715,23426,2236,34714,2824,297815,8310,230229,6693,187219,5872,52969,4129,67586,4782,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,2428737,10397,1888985,17995,1881571,17575,1778141,17908,1575139,17716,469364,8826,103430,6536,7414,1591,4945,1277,3353,963,2393,985,2469,901,539752,16455,155631,9504,136639,8217,114776,7348,79099,6072,45796,4437,21863,2737,18992,2510,14097,2164,9707,1772,5290,1070,4895,987,384121,14028,355275,12920,309803,11911,174477,8585,171690,8226,45472,4639,28846,2910,19483,2212,14455,2094,5915,952,9363,1700,600127,10463,429838,6075,350638,5596,317419,5528,249727,5896,170916,3292,33219,2576,79200,3332,67967,3131,59529,2860,13395,1588,11233,1486,170289,6376,147958,5898,124249,5047,32653,2942,22331,2279,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,2307771,10293,1767192,18537,1756860,18332,1595712,17668,1404136,17127,398103,8676,161148,8504,10332,1747,6754,1390,3960,1065,3442,1072,3578,1049,540579,17512,164365,10420,145819,9269,113973,7309,82490,6521,40326,4207,31846,4534,18546,2363,10626,1723,7740,1336,3241,975,7920,1785,376214,14487,351966,13401,289499,12635,173560,9670,140973,7872,62467,4107,24248,2978,14505,2226,11525,1884,3362,923,9743,1652,517645,10358,384760,6714,320256,5935,281903,5989,223239,5992,144116,3390,38353,3272,64504,3733,52229,3305,47747,3198,8537,1196,12275,1722,132885,5629,104651,4906,89749,4426,19747,2140,28234,3170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,3551367,12971,2575630,23785,2557466,23717,2299234,22257,1910988,21778,698291,13370,258232,9844,18164,2558,13679,2194,4738,1094,10742,2222,4485,1190,975737,23130,251628,12816,222157,11469,175132,9847,110637,7955,79803,6694,47025,4317,29471,3448,18173,2794,11123,1965,7483,1769,11298,1902,724109,21408,679712,19336,550711,16240,271755,11428,327750,11925,129001,8482,44397,3731,24757,2740,15149,1974,10585,2109,19640,2366,741351,12998,564734,9881,475689,9194,416670,9502,282335,7944,249495,6717,59019,3487,89045,4352,66391,3684,56029,3059,16550,2249,22654,2408,176617,6539,132511,6105,105182,4836,33820,3416,44106,3586,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,3726479,11023,2378312,31570,2365495,31397,2099135,27100,1723122,23809,651996,16385,266360,12548,12817,2529,9332,2236,4205,1162,5780,1970,3485,1126,1348167,31563,315885,19223,279630,17430,209966,14437,123122,9772,105537,8201,69664,6284,36255,3828,20804,2831,12071,2420,10455,1774,15451,2577,1032282,25936,988682,24526,775033,19540,338609,14010,499078,15283,213649,10821,43600,3391,24113,2350,18282,2152,7960,1429,19487,2540,772405,11069,591793,7878,501665,8184,414411,8106,287451,7432,228273,6595,87254,4936,90128,4468,63987,3330,51829,3010,16659,1887,26141,2678,180612,7467,122476,6198,91012,5193,38492,3719,58136,5057,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,1027383,5886,787124,13040,780683,12785,725815,13088,588453,11507,259169,11147,54868,4596,6441,1157,5126,1138,3059,937,2692,830,1315,504,240259,13346,75381,7388,63579,6036,52574,5315,29608,4267,27347,3682,11005,1796,11802,2209,9845,1938,4442,1333,5840,1258,1957,702,164878,10741,148462,9552,133659,8987,58602,5629,89113,7114,14803,2882,16416,2284,11714,1848,5199,1167,7092,1662,4702,1462,288320,5889,207433,4384,163551,4714,142160,4690,93865,3644,91251,3958,21391,2449,43882,2987,34364,2447,28178,2266,9777,1199,9518,1634,80887,3326,65737,3071,47842,2635,22891,2419,15150,1799,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,4808649,15473,3350383,31832,3318938,32054,3089819,31824,2760328,31619,715273,15234,229119,11559,31445,3571,19981,2590,13824,2139,6885,1638,11464,2230,1458266,28131,376184,19023,328723,16480,258178,14657,180428,13176,98116,8610,70545,6379,47461,5628,31024,4213,18468,3178,13664,2509,16437,3241,1082082,23453,1014276,22612,881964,19681,531066,14045,422711,14452,132312,8982,67806,5009,45418,4166,31449,3208,16819,2455,22388,2610,979547,15864,717570,9653,591652,8656,540873,8030,440110,6409,253657,6079,50779,4121,125918,5506,105620,4817,94696,4573,21147,2113,20298,2307,261977,9026,217765,8364,181086,7466,47727,4161,44212,4053,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,5175965,17496,3791423,29773,3766480,29890,3673122,30273,3166744,31098,959443,18688,93358,7940,24943,3501,22095,3252,13066,1796,10291,2430,2848,993,1384542,26821,338852,17931,302529,15642,279481,14836,179977,11339,125874,8530,23048,3099,36323,3984,32520,3920,16732,2406,17133,2632,3803,1332,1045690,23556,984881,21934,936793,21357,491542,17035,535938,15640,48088,5176,60809,4776,50672,4235,28561,2781,25370,3625,10137,1795,1390886,17416,922041,10702,728253,11341,701186,11224,504223,9681,388153,7637,27067,2740,193788,6041,181311,6096,151843,5378,42867,2656,12477,1918,468845,10618,435376,9878,357955,10310,97078,5027,33469,3554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,7989266,20084,5768093,41473,5735882,41318,5300715,38609,4579453,38466,1551501,21265,435167,13207,32211,2481,23639,2275,10796,1488,15078,2247,8572,1163,2221173,37813,557206,20569,490604,17693,392691,15630,249938,11101,180854,10863,97913,6251,66602,4788,48987,4083,25567,2728,25909,3192,17615,1786,1663967,33623,1564326,31686,1322358,27426,638830,17215,823070,23188,241968,9905,99641,5589,61985,4360,34578,2759,30259,3520,37656,2869,1783284,20173,1336157,14071,1116801,14014,979446,12291,759210,11398,555027,8131,137355,6166,219356,6224,172668,5514,147257,5261,43487,2727,46688,3062,447127,11617,355740,9844,272841,7667,104936,6578,91387,4816,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,4294868,14650,3345682,27046,3327877,26802,3160484,25887,2832345,27949,731391,14240,167393,8084,17805,1894,14500,1712,8052,1322,7401,1232,3305,710,949186,25279,290419,15128,251629,13343,209885,11069,152736,8869,74786,5747,41744,4186,38790,3205,29477,2702,17067,2188,13516,2124,9313,1611,658767,21344,609375,19871,533486,17692,299943,13710,280428,12880,75889,5695,49392,3885,36220,3150,22713,2670,14663,1841,13172,1750,1024915,14578,737120,8652,591951,8640,539217,8905,421342,8420,278139,5564,52734,3305,145169,5109,123228,5005,109559,4740,23794,1840,21941,2001,287795,9151,248624,8303,199487,7752,60307,3030,39171,3205,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,2475614,10336,1539066,26808,1532504,26587,1335292,23352,1054288,20318,470673,12089,197212,9817,6562,1773,4565,1455,1672,824,3135,1153,1997,706,936548,26909,189800,13731,169005,12226,131933,11366,77809,8084,66709,6730,37072,3798,20795,3286,11087,1821,5658,1467,6590,1339,9708,2544,746748,22830,716329,21390,562263,17589,241363,11810,360866,15284,154066,8544,30419,3779,14733,2299,9565,1913,5483,1303,15686,2571,442791,10399,341425,7603,298531,6953,256391,7235,169472,6601,153191,5783,42140,3517,42894,3441,30729,2679,23661,2508,9917,1257,12165,1734,101366,5465,73902,5033,55218,4282,21886,2814,27464,2980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,4791349,17299,3492798,33876,3468959,34122,3130549,30573,2685017,30906,875807,15034,338410,15136,23839,2685,17481,2374,6839,1174,11286,2184,6358,1420,1298551,29868,332460,17343,291225,14905,231525,13369,159193,10232,91407,7281,59700,4711,41235,4145,27170,3258,16920,2471,12076,2380,14065,2057,966091,23898,903875,22577,729275,19495,386746,14276,399829,14453,174600,10399,62216,4517,36063,3693,25509,2873,12102,2103,26153,2690,1117420,17465,839588,10038,693131,8846,599956,7928,438176,7886,332061,6792,93175,4930,146457,6193,118552,5576,100400,4791,27752,2630,27905,3111,277832,10944,216818,8806,172287,7176,54740,4544,61014,5116,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,784316,7446,612569,10684,607864,10683,521050,10376,431773,10305,170866,6259,86814,5253,4705,1101,3766,1012,1747,772,2370,783,939,373,171747,9562,59351,6216,52944,5427,38669,4791,25228,3748,17215,2764,14275,1763,6407,1565,3703,1433,3008,1255,1008,542,2704,799,112396,7442,105146,6932,77777,5256,40483,4279,43949,4019,27369,3184,7250,1507,3676,1297,2954,986,909,572,3574,920,205507,7508,148568,4311,120653,3784,100720,3688,72629,3536,58740,2785,19933,2370,27915,2364,21531,2078,18251,1887,5315,1067,6384,1162,56939,4113,40519,3316,32296,2937,11011,1770,16420,2240,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,1479050,8264,1140159,14463,1133581,14387,1048476,14271,932687,14576,249103,6960,85105,6124,6578,1300,4722,1028,2324,670,3117,917,1856,677,338891,12610,99846,8165,85558,6773,68702,5256,49428,4518,24441,3199,16856,2935,14288,2195,8602,1646,6685,1513,2290,787,5686,1435,239045,11351,221184,10124,181247,8174,101832,6322,92902,6623,39937,4702,17861,2723,10862,1996,7911,1331,3317,1241,6999,1578,347782,8347,258111,5513,213840,5572,190324,5857,151731,5203,95383,3520,23516,1971,44271,2486,35795,2421,32041,2266,5704,1063,8476,1251,89671,4820,72495,4027,62824,3758,12279,1989,17176,2605,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,2234082,15131,1493840,28041,1478459,27982,1226944,25654,1038023,22204,343086,12761,251515,13646,15381,2427,8746,2039,6191,1665,2767,1260,6635,1524,740242,26043,232959,15267,205838,13639,137989,9762,98832,8257,48290,5484,67849,7655,27121,3289,14763,2551,11167,2400,4025,1262,12358,2164,507283,20457,469363,19730,340686,14686,220779,11947,148665,10112,128677,10329,37920,4974,17736,3192,13634,2635,5237,1476,20184,3335,489883,15305,353824,8767,274083,7928,226224,7292,168501,6732,110768,4470,47859,3425,79741,4395,57016,3754,47841,3408,15910,1823,22725,2632,136059,8986,90436,7642,69233,6108,27326,4849,45623,5089,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,1047475,8072,816153,15218,810051,15155,753744,14826,679701,15016,179551,7432,56307,5398,6102,1438,4087,1118,2224,730,2426,1020,2015,691,231322,14549,66440,6407,57385,5382,47128,4840,32118,4349,19318,2943,10257,1853,9055,1933,5357,1395,3123,982,2332,979,3698,929,164882,12294,150092,10786,126826,9578,77915,7918,59812,5841,23266,3588,14790,2423,8920,2208,6121,1364,3101,1218,5870,1428,258551,8088,177335,5319,135326,4965,118440,4071,91176,4220,61025,2983,16886,2513,42009,3268,35585,2890,31907,2801,6909,1231,6424,1401,81216,4257,67097,3625,58968,3616,11056,1337,14119,2387,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,7456726,15757,5466074,36129,5428199,36203,4953738,38498,4353536,37520,1141934,18149,474461,17607,37875,4736,23153,3343,15983,2983,8305,1762,14722,2816,1990652,33158,530162,21436,467415,18534,346904,15778,239460,12176,135398,8545,120511,9093,62747,5948,35576,4073,24189,2876,12323,2355,27171,3787,1460490,30291,1379274,29262,1130612,26307,660051,18234,559991,18873,248662,11734,81216,6027,44429,3947,32986,3566,13889,2065,36787,3944,1299816,15845,986287,10756,825099,10287,735264,10759,559613,8997,401117,7553,89835,5006,161188,5128,129975,4982,115617,4383,26994,2119,31213,2532,313529,8605,244082,7826,198270,7426,59417,4175,69447,5503,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1710435,10011,1135981,20329,1127386,20285,958222,17611,718202,15174,378411,11709,169164,9209,8595,2156,5603,1529,2171,822,4175,1393,2992,1222,574454,18937,158098,11456,141801,10537,109910,9427,64948,7465,55082,5716,31891,3581,16297,2291,10966,2030,5573,1389,5607,1559,5331,1521,416356,16736,392260,15301,304290,14200,133679,9092,196678,11115,87970,5208,24096,2982,12829,2111,8288,1826,4773,1096,11267,1882,341370,9916,262878,6567,217917,5919,183741,5796,125695,4883,104268,4144,34176,3313,44961,3032,33005,2444,26737,2213,9855,1529,11956,1940,78492,5215,55253,3974,40540,3570,19242,2262,23239,2497,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,15598750,30983,10630247,57074,10528915,56978,9707162,53342,7858245,49940,3013282,31470,821753,21837,101332,7645,62647,5145,35371,3190,31480,3568,38685,5175,4968503,50408,1269225,36276,1122918,31484,893518,23991,548437,18053,423236,16539,229400,12690,146307,8967,96382,6591,57313,4811,44125,4359,49925,5048,3699278,47947,3503195,46284,3071733,42993,1610016,29307,1746193,34576,431462,17234,196083,8692,133335,6124,80698,4745,60604,4202,62748,6139,3717978,31175,2648187,19026,2172435,18186,1967574,16509,1415473,17434,1055073,12040,204861,7317,475752,11230,395643,10320,339015,9519,90752,4424,80109,4387,1069791,19990,885825,16882,685172,14848,249593,7946,183966,10577,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,7856672,19734,5565032,40075,5536895,40037,4839749,38240,4018872,37666,1489096,23386,697146,20817,28137,3390,18707,2797,9272,1806,10237,1885,9430,1554,2291640,38858,587870,25542,517000,22541,375681,16390,216158,11311,191292,10966,141319,10009,70870,6514,36340,3584,18954,2211,18533,2797,34530,4455,1703770,36665,1615376,35060,1280773,27105,638798,18315,747200,19513,334603,17047,88394,6780,41681,3752,29009,3392,15449,2125,46713,5027,1695857,19904,1249695,12871,1033422,13370,889213,13010,656675,11791,480826,8064,144209,5618,216273,7256,164675,6252,141344,6545,36612,3015,51598,4032,446162,11950,323470,10690,261506,9516,77881,5184,122692,7149,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,526886,6311,416291,9269,414479,9256,391296,8885,365015,8993,80601,3651,23183,3082,1812,690,1412,546,680,334,814,460,400,241,110595,6951,37148,4759,32862,4089,26579,3484,20572,2928,8037,1843,6283,1787,4286,1098,3157,865,2353,814,909,403,1129,537,73447,5734,66895,5021,55001,4813,35331,3699,24681,3331,11894,1988,6552,1495,3460,1093,3005,1044,599,288,3092,1036,157890,6412,114936,4165,93795,4231,82238,3877,70410,3703,37466,2120,11557,1486,21141,2548,17921,2463,17093,2336,1783,476,3220,988,42954,3630,35188,3246,31352,3029,4996,1125,7766,1595,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,9210604,21501,6645773,45178,6612860,45683,6106511,44998,5269974,44969,1669246,24244,506349,17063,32913,3417,23521,2708,10431,1944,14319,2451,9392,1834,2564831,42502,665578,24361,581936,21399,471509,17095,308819,13049,210220,11564,110427,8265,83642,5376,59582,4776,31374,3348,31000,3839,24060,2837,1899253,35657,1779638,32755,1507814,29165,741246,19746,917422,21395,271824,11730,119615,6454,73254,5114,44545,3720,32728,3283,46361,3286,2161162,21488,1640424,13858,1379691,12782,1208655,12535,899087,10977,654536,8485,171036,6006,260733,7436,204496,6225,174468,5664,47669,2820,56237,3838,520738,12616,412177,10095,330068,9638,102446,5536,108561,6664,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
