GEO_ID,B27009_001E,B27009_001M,B27009_002E,B27009_002M,B27009_003E,B27009_003M,B27009_004E,B27009_004M,B27009_005E,B27009_005M,B27009_006E,B27009_006M,B27009_007E,B27009_007M,B27009_008E,B27009_008M,B27009_009E,B27009_009M,B27009_010E,B27009_010M,B27009_011E,B27009_011M,B27009_012E,B27009_012M,B27009_013E,B27009_013M,B27009_014E,B27009_014M,B27009_015E,B27009_015M,B27009_016E,B27009_016M,B27009_017E,B27009_017M,B27009_018E,B27009_018M,B27009_019E,B27009_019M,B27009_020E,B27009_020M,B27009_021E,B27009_021M,B27009_022E,B27009_022M,B27009_023E,B27009_023M,B27009_024E,B27009_024M,B27009_025E,B27009_025M,B27009_026E,B27009_026M,B27009_027E,B27009_027M,B27009_028E,B27009_028M,B27009_029E,B27009_029M,B27009_030E,B27009_030M,B27009_031E,B27009_031M,B27009_032E,B27009_032M,B27009_033E,B27009_033M,B27009_034E,B27009_034M,B27009_035E,B27009_035M,B27009_036E,B27009_036M,B27009_037E,B27009_037M,B27009_038E,B27009_038M,B27009_039E,B27009_039M,B27009_040E,B27009_040M,B27009_041E,B27009_041M,B27009_042E,B27009_042M,B27009_043E,B27009_043M,B27009_044E,B27009_044M,B27009_045E,B27009_045M,B27009_046E,B27009_046M,B27009_047E,B27009_047M,B27009_048E,B27009_048M,B27009_049E,B27009_049M,B27009_050E,B27009_050M,B27009_051E,B27009_051M,B27009_052E,B27009_052M,B27009_053E,B27009_053M,B27009_054E,B27009_054M,B27009_055E,B27009_055M,B27009_056E,B27009_056M,B27009_057E,B27009_057M,NAME,B27009_001MA,B27009_001EA,B27009_002MA,B27009_002EA,B27009_003EA,B27009_003MA,B27009_004EA,B27009_004MA,B27009_005EA,B27009_005MA,B27009_006MA,B27009_006EA,B27009_007MA,B27009_007EA,B27009_008EA,B27009_008MA,B27009_009EA,B27009_009MA,B27009_010EA,B27009_010MA,B27009_011EA,B27009_011MA,B27009_012MA,B27009_012EA,B27009_013MA,B27009_013EA,B27009_014EA,B27009_014MA,B27009_015EA,B27009_015MA,B27009_016EA,B27009_016MA,B27009_017MA,B27009_017EA,B27009_018MA,B27009_018EA,B27009_019EA,B27009_019MA,B27009_020EA,B27009_020MA,B27009_021EA,B27009_021MA,B27009_022EA,B27009_022MA,B27009_023MA,B27009_023EA,B27009_024MA,B27009_024EA,B27009_025EA,B27009_025MA,B27009_026EA,B27009_026MA,B27009_027EA,B27009_027MA,B27009_028MA,B27009_028EA,B27009_029MA,B27009_029EA,B27009_030EA,B27009_030MA,B27009_031EA,B27009_031MA,B27009_032EA,B27009_032MA,B27009_033EA,B27009_033MA,B27009_034MA,B27009_034EA,B27009_035MA,B27009_035EA,B27009_036EA,B27009_036MA,B27009_037EA,B27009_037MA,B27009_038EA,B27009_038MA,B27009_039MA,B27009_039EA,B27009_040MA,B27009_040EA,B27009_041MA,B27009_041EA,B27009_042EA,B27009_042MA,B27009_043EA,B27009_043MA,B27009_044EA,B27009_044MA,B27009_045MA,B27009_045EA,B27009_046MA,B27009_046EA,B27009_047EA,B27009_047MA,B27009_048EA,B27009_048MA,B27009_049EA,B27009_049MA,B27009_050MA,B27009_050EA,B27009_051MA,B27009_051EA,B27009_052EA,B27009_052MA,B27009_053EA,B27009_053MA,B27009_054EA,B27009_054MA,B27009_055EA,B27009_055MA,B27009_056MA,B27009_056EA,B27009_057MA,B27009_057EA,state
0400000US18,6437142,986,3151875,3967,261958,3523,741,739,261217,3412,550027,4607,460,353,549567,4622,330439,3175,2462,866,327977,3265,399099,3474,6548,1405,392551,3322,398428,3013,6250,1062,392178,3159,450112,2682,14043,1835,436069,3104,388919,1813,28500,2098,360419,2968,227287,1455,33493,2327,193794,2436,145606,1527,34576,2607,111030,2707,3285267,3952,252619,3797,426,353,252193,3817,520831,4027,293,262,520538,4067,327777,2848,385,235,327392,2863,412304,2890,1749,738,410555,2722,411335,2445,1603,692,409732,2550,463483,2124,2295,627,461188,2196,416362,1975,3870,945,412492,1946,258080,1336,3111,781,254969,1523,222476,1733,2678,689,219798,1991,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,119250,2421,0,151,119250,2421,249956,3011,188,169,249768,3033,158842,1794,564,323,158278,1867,193291,2467,4605,1011,188686,2568,178048,1863,3361,773,174687,2071,210403,1920,6109,933,204294,1944,193924,1228,13758,1580,180166,1859,112566,980,18315,1667,94251,1759,83592,868,26583,1558,57009,1661,1528992,3772,117017,2711,81,132,116936,2701,234204,3060,116,130,234088,3082,152865,1663,80,111,152785,1654,190974,1727,921,440,190053,1792,177428,1998,550,298,176878,2021,210864,1480,1399,459,209465,1624,196114,1091,1334,468,194780,1184,124381,1295,1546,409,122835,1254,125145,1220,1869,466,123276,1269,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,124893,2756,82,98,124811,2755,241014,2760,140,194,240874,2783,148813,2479,1389,616,147424,2517,184437,2443,2253,639,182184,2497,167216,2079,3560,781,163656,2316,188610,1619,5550,973,183060,1630,169610,1174,13906,1437,155704,1747,97143,1305,14318,1417,82825,1606,69623,1110,19534,1279,50089,1598,1434057,3294,119012,2379,199,203,118813,2364,234998,2189,106,174,234892,2209,142642,1933,191,181,142451,1950,185298,1969,821,327,184477,1967,169316,1679,1083,532,168233,1632,195909,1489,1194,538,194715,1611,177985,1476,1258,415,176727,1496,107244,1218,913,370,106331,1260,101653,1410,2002,669,99651,1423,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,172651,2978,237,278,172414,3015,348486,3103,483,671,348003,3184,205384,2414,1112,476,204272,2410,262621,2585,5955,1245,256666,2736,272065,2406,5563,1184,266502,2620,302594,2475,13119,1879,289475,3091,269622,1612,23660,1738,245962,2097,163277,980,28425,2104,134852,1861,95310,1105,24825,1666,70485,1614,2200708,3991,165547,3294,269,291,165278,3351,329342,3111,23,40,329319,3112,207551,2032,731,456,206820,2160,277573,2394,1099,474,276474,2439,281209,1886,1464,603,279745,1912,317930,1791,1312,489,316618,1913,289186,1444,3494,712,285692,1519,187236,1323,3806,919,183430,1646,145134,1321,3240,673,141894,1427,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,186694,3966,0,193,186694,3966,381914,4781,161,175,381753,4782,227413,3154,1021,418,226392,3169,297070,4227,6703,1554,290367,4162,260729,3715,4388,1059,256341,3782,298181,3268,10360,1566,287821,3629,266740,1937,22873,2143,243867,2811,156033,1727,22578,1922,133455,2531,93724,1658,21903,1637,71821,1995,2330386,4247,188482,3978,216,240,188266,3988,360337,3939,388,343,359949,3903,235615,2984,190,150,235425,2986,321355,3846,2007,854,319348,4096,283951,3055,1755,817,282196,3023,320953,2750,3025,907,317928,2849,292824,1583,2869,852,289955,1633,181894,1519,3022,821,178872,1643,144975,1832,2934,687,142041,1951,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,42223,1529,65,83,42158,1535,94606,1606,149,147,94457,1609,57230,1000,394,251,56836,1049,71355,1036,1119,449,70236,1100,78552,913,2313,611,76239,1179,102475,942,3308,688,99167,1191,97550,925,8069,974,89481,1330,59704,523,10587,1020,49117,1145,39524,722,10790,1124,28734,1108,672484,2098,39141,1214,25,50,39116,1209,89525,1529,112,109,89413,1546,57549,980,255,290,57294,1019,73910,1154,113,96,73797,1160,82260,876,646,293,81614,905,106726,723,1000,381,105726,840,103160,827,1593,452,101567,939,64154,608,1784,502,62370,785,56059,638,1033,310,55026,732,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,230225,3442,368,315,229857,3470,452267,3635,616,455,451651,3629,278847,2716,716,439,278131,2693,375163,2880,5938,1319,369225,3202,361403,2963,7744,1494,353659,3271,418637,2535,13478,1883,405159,3217,343836,1412,19983,1837,323853,2111,195122,1297,22053,1811,173069,2052,123607,1366,23788,1688,99819,1867,3009089,3422,216993,3107,0,190,216993,3107,441633,3350,456,433,441177,3458,274832,2038,531,384,274301,1989,403694,2273,1610,504,402084,2227,399876,2132,2248,711,397628,2155,464560,1791,3754,921,460806,2131,387398,1455,2774,736,384624,1609,229968,1299,2461,596,227507,1333,190135,1479,2278,747,187857,1590,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,224046,3220,59,99,223987,3216,489015,3561,414,452,488601,3567,338606,1996,716,463,337890,2041,429216,1756,5000,1201,424216,2081,411745,1855,3350,867,408395,2110,483380,1766,6666,1219,476714,1877,401706,1385,14038,1698,387668,1982,232348,1223,24531,2375,207817,2791,162596,1484,31606,2026,130990,2441,3394193,2443,214079,3201,0,195,214079,3201,470832,3506,184,175,470648,3519,343558,1751,232,182,343326,1719,446883,1459,768,569,446115,1597,437773,1329,603,337,437170,1298,512755,1306,1412,709,511343,1535,441313,1234,1267,466,440046,1347,270576,1069,1710,483,268866,1192,256424,1781,3777,831,252647,1739,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,354079,4491,120,119,353959,4497,804670,4537,499,333,804171,4604,494097,2706,1582,564,492515,2699,567048,3181,7661,1110,559387,3171,594278,2751,8661,1181,585617,3010,706105,2369,17151,1667,688954,2639,636013,1583,40695,2844,595318,3008,371082,1386,43537,2196,327545,2519,247843,1377,44972,2161,202871,2138,4997335,4207,334756,3538,134,152,334622,3559,770166,4488,346,240,769820,4527,488217,1996,907,531,487310,2100,584254,2559,2103,703,582151,2747,616574,2025,1828,638,614746,2047,738028,1886,4421,1049,733607,2084,680135,1499,3460,690,676675,1640,416249,1670,3660,822,412589,1823,368956,1921,4867,817,364089,2048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,214319,3067,233,247,214086,3015,436553,3421,287,197,436266,3440,250257,1864,1246,427,249011,1920,366139,2489,5928,1311,360211,2796,334362,2048,4762,1053,329600,2287,388672,1817,8628,1018,380044,2237,332972,1310,25566,1854,307406,2039,184341,1040,31801,1691,152540,1939,127486,1285,35895,1748,91591,1976,2684682,3147,208405,2984,207,203,208198,3004,416232,2904,45,39,416187,2899,246251,1730,321,207,245930,1724,362614,2178,1435,595,361179,2217,330327,2011,885,370,329442,2115,393787,1966,1946,701,391841,1924,338703,1489,2679,684,336024,1642,202725,1229,2213,536,200512,1343,185638,1575,2829,562,182809,1557,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,124443,3359,186,294,124257,3320,253701,4089,473,396,253228,4086,153624,3306,333,286,153291,3303,165974,4647,1932,592,164042,4605,173903,4058,3846,1116,170057,3965,183519,2441,7938,1514,175581,2723,169591,1229,16493,1884,153098,2215,104963,1631,15660,1859,89303,2582,60096,1356,16750,1557,43346,1830,1528591,4162,124292,3604,318,221,123974,3629,243167,4000,459,413,242708,4010,160412,3521,389,341,160023,3513,191865,3036,968,499,190897,3170,189759,3202,1401,739,188358,3318,205720,2308,1406,601,204314,2337,189477,1436,1982,659,187495,1537,123786,1451,1590,806,122196,1766,100113,1654,1777,753,98336,1575,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,232102,3546,56,72,232046,3554,488114,4719,168,87,487946,4749,285487,2940,1193,531,284294,2987,377214,3184,6932,1387,370282,3268,350865,2564,8215,1687,342650,2636,411193,2106,15952,1584,395241,2127,359935,1717,36617,2765,323318,3109,226071,1425,37474,1983,188597,2233,147492,1710,37623,1953,109869,2211,3030296,4618,222269,3488,316,220,221953,3490,457189,3770,117,101,457072,3762,290389,2593,749,470,289640,2572,393322,3266,1630,646,391692,3369,366870,2627,2187,732,364683,2602,431349,2421,2908,775,428441,2619,394833,1706,4089,749,390744,1842,255810,1607,3269,730,252541,1621,218265,2027,3132,696,215133,2072,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,37313,1321,35,59,37278,1322,74879,1477,88,80,74791,1481,48539,1286,493,376,48046,1366,61346,1363,1456,558,59890,1370,56670,1261,2174,790,54496,1464,68493,1008,3411,824,65082,1372,73301,777,8885,1189,64416,1364,44939,546,9585,1041,35354,1093,28478,496,8838,996,19640,1052,495865,1890,35347,1188,0,157,35347,1188,71659,1445,247,185,71412,1442,47116,1106,77,96,47039,1103,59683,1008,546,427,59137,1047,56011,1161,191,161,55820,1164,71237,1099,1017,507,70220,1001,74400,1078,1630,665,72770,1105,43878,679,947,398,42931,753,36534,703,960,327,35574,781,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,83824,2015,322,194,83502,2039,153398,2060,301,322,153097,2088,92313,1201,609,378,91704,1256,122825,1784,2299,585,120526,1925,109440,1683,3008,718,106432,1707,122746,1584,4670,895,118076,1780,111973,951,9278,1039,102695,1428,63033,684,10825,1167,52208,1370,45577,713,12865,1049,32712,1194,921703,1912,75635,1787,151,114,75484,1770,148452,1583,69,84,148383,1581,90721,1295,330,220,90391,1319,121483,1602,647,360,120836,1631,109729,1592,1167,606,108562,1581,125290,1165,847,357,124443,1234,114486,963,1140,384,113346,1040,67845,866,953,333,66892,878,68062,985,1491,364,66571,1047,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,116848,2484,337,349,116511,2495,224426,2808,292,203,224134,2794,125428,1398,537,353,124891,1459,192220,2001,4804,1213,187416,2201,187545,1513,4297,1065,183248,1913,188954,1453,8530,1589,180424,1902,160428,1071,16490,1799,143938,2138,107204,919,19962,1562,87242,1753,60573,603,16571,1494,44002,1483,1360339,2115,107811,2077,125,207,107686,2082,214396,2254,86,101,214310,2270,122991,1410,488,325,122503,1464,190813,1812,923,391,189890,1818,186092,1492,979,511,185113,1462,182653,1285,1777,643,180876,1341,168605,933,2777,906,165828,1374,113185,728,1235,514,111950,812,73793,906,1400,465,72393,950,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,40691,1479,0,181,40691,1479,98050,1828,93,112,97957,1814,61557,1116,257,206,61300,1155,72938,1334,2202,966,70736,1770,82294,1477,1654,594,80640,1565,107166,1227,2290,639,104876,1376,92077,749,5177,1102,86900,1347,52253,828,8176,1107,44077,1403,32580,548,7290,1015,25290,1108,666420,1903,39481,1591,0,181,39481,1591,96341,1742,0,181,96341,1742,63192,1428,41,72,63151,1414,72891,1107,191,182,72700,1164,84665,1027,202,173,84463,1055,111195,1128,673,491,110522,1231,96602,762,843,375,95759,834,55737,721,571,280,55166,789,46316,790,784,348,45532,815,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,326820,3861,0,192,326820,3861,704986,3884,408,339,704578,3872,395524,1941,1219,671,394305,2036,549609,2720,4198,1250,545411,3084,576918,2148,3166,874,573752,2248,657340,1837,7110,1409,650230,2298,522610,1491,15745,1792,506865,2405,304129,1707,22051,1693,282078,2252,211106,1716,31610,2119,179496,2949,4507500,2870,312172,3581,222,314,311950,3492,680172,3690,697,516,679475,3780,378011,1495,333,254,377678,1538,561092,1742,1397,639,559695,1795,607884,1324,509,306,607375,1405,698802,1282,1122,449,697680,1261,572839,1220,2508,593,570331,1392,361836,1309,1821,503,360015,1339,334692,1813,2381,575,332311,1797,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,88045,2400,546,624,87499,2242,176247,2822,510,431,175737,2809,101204,2280,653,457,100551,2391,133099,2755,3380,1073,129719,2910,118655,2387,4377,1209,114278,2631,132036,2183,5809,1177,126227,2492,127086,1037,12588,1506,114498,1794,79458,1126,13893,1404,65565,1783,52594,1097,13823,1323,38771,1563,1043381,2668,85581,2357,394,383,85187,2462,165468,2461,366,309,165102,2481,101241,1869,81,127,101160,1885,132462,2259,816,554,131646,2143,122187,1773,911,520,121276,1797,140997,1459,1474,746,139523,1520,137917,674,2186,621,135731,873,88470,976,1261,438,87209,970,69058,1061,1915,661,67143,1255,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,709872,4742,591,444,709281,4801,1461772,4992,1700,775,1460072,4805,983323,3254,2254,666,981069,3331,1328369,3489,13656,1969,1314713,3810,1219386,3004,12813,1665,1206573,3365,1356367,2835,21969,1989,1334398,3640,1137703,2179,50807,3002,1086896,3818,661643,1741,62517,3427,599126,3983,462780,2186,78532,3245,384248,3933,9995513,4792,681687,5550,316,238,681371,5563,1399490,5697,1052,502,1398438,5703,982870,3342,1142,565,981728,3361,1386964,3042,3198,980,1383766,3094,1288737,2367,2227,617,1286510,2445,1456240,2529,4578,994,1451662,2695,1262618,2088,4594,767,1258024,2212,804810,1925,4272,855,800538,2193,732097,2562,6747,1084,725350,2814,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,383250,5471,250,274,383000,5470,781389,6500,1146,565,780243,6540,456701,5019,2453,1013,454248,5117,572027,5297,11125,1981,560902,5639,628186,4498,13542,1759,614644,4771,648671,4850,25820,2322,622851,5692,559340,2542,50893,2944,508447,3513,358171,2508,55944,3161,302227,3771,209231,2555,45735,2376,163496,2725,4955563,5581,364958,5453,305,267,364653,5491,751947,5245,960,484,750987,5260,474218,3312,1543,644,472675,3338,625554,4343,3878,948,621676,4498,673623,4000,3095,824,670528,4160,699433,3497,6034,1180,693399,3645,628657,1950,8000,1425,620657,2225,415897,2355,5913,1044,409984,2553,321276,2277,5585,849,315691,2472,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,29078,1198,32,42,29046,1197,50374,1571,22,26,50352,1570,44746,1214,68,125,44678,1203,49512,1145,726,424,48786,1200,39664,1123,1254,534,38410,1275,47374,866,1808,538,45566,1005,44915,650,4685,690,40230,1017,24361,409,5225,774,19136,812,18355,454,5162,726,13193,776,336397,1508,25996,1034,60,84,25936,1026,48257,1223,0,141,48257,1223,39762,1358,59,63,39703,1370,46408,1111,84,91,46324,1138,36423,685,393,255,36030,761,44752,457,188,120,44564,473,42485,424,328,261,42157,509,26031,477,432,224,25599,512,26283,454,401,202,25882,482,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
