GEO_ID,B17011_001E,B17011_001M,B17011_002E,B17011_002M,B17011_003E,B17011_003M,B17011_004E,B17011_004M,B17011_005E,B17011_005M,NAME,B17011_001EA,B17011_001MA,B17011_002MA,B17011_002EA,B17011_003MA,B17011_003EA,B17011_004MA,B17011_004EA,B17011_005EA,B17011_005MA,state
0400000US06,10798910700,171952785,4360218100,106687274,6438692500,146543860,1195858600,65349268,5242834000,134653045,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1096151700,65794397,410326500,38687674,685825200,51245198,120767200,20968190,565058100,49674487,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,678933000,49472211,181239900,28212221,497693100,39278778,57910600,15203405,439782500,37290296,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,180303500,26233670,54541800,15151110,125761700,21270783,16465600,7067243,109296100,20622969,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,170751900,22076777,20274900,8115493,150477000,21486762,12563200,6059642,137913700,20355632,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,5384244800,165328773,1898487600,96702807,3485757300,119553972,556757800,42622006,2928999400,121101054,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3597237500,125636816,1060741600,68213624,2536495900,119019930,303556800,32635700,2232939000,117433602,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,265422700,27767970,99599700,18884313,165823000,23659228,27894000,9606853,137929000,22709041,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,408629400,41070618,184301400,23860123,224328000,33523308,31948800,9051313,192379200,31298211,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3215134300,84598504,939050500,51866513,2276083800,81856382,338894900,33806217,1937188900,80912453,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1802103600,72235625,529880300,36227627,1272223300,66039969,212284400,27083142,1059938900,63117175,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,608374900,46526020,182723800,21074866,425651200,38116948,77634600,15377418,348016500,33501886,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,591945000,38064396,189647500,22117739,402297500,32137501,79235700,13396598,323061800,29144739,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1518163500,64422344,490561000,39517091,1027602600,56840982,147183000,21074491,880419600,54320961,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1606453300,74642385,323512700,27469360,1282940600,65392121,146173900,21957239,1136766700,61318341,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,287227300,25310723,100032100,14967672,187195200,25017087,32475000,9300630,154720200,23003682,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,982025300,60836851,260477500,34547427,721547800,50330952,93008400,20037089,628539400,48603381,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1204054900,60760189,294794600,29654979,909260300,55367475,94143000,18625826,815117300,56292800,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2996384600,93009651,928785800,55572382,2067598700,83263369,308394300,34688921,1759204400,76209661,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,939670000,48017123,279626700,25183147,660043400,40698288,97252100,15524025,562791300,36491025,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1394210400,75403736,294493200,31526988,1099717200,71188463,124598300,27515644,975118900,63249195,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1634143500,70064184,500204600,40640866,1133938900,59409328,172952900,28023793,960986000,52572227,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,224787500,22346582,89550900,14339988,135236600,17415556,32722100,10378792,102514600,14933943,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,380372300,29014843,127045700,18785469,253326600,24881625,42099500,10445860,211227100,22605444,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,756830800,48326478,263419200,28196903,493411700,40863289,81110100,15719925,412301600,39250113,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,204884600,31168969,69239300,16802096,135645300,24609725,20379700,7701247,115265700,24396202,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1782752000,74288916,499839500,40287232,1282912500,67591622,155146100,21029673,1127766400,67790785,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,808408500,48861347,278574200,23883704,529834300,42946326,80830700,15285582,449003600,40602489,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5351909800,112512381,1747721100,70148433,3604188600,100495960,489653500,47912509,3114535100,92181324,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3107543300,97628756,931668100,56179950,2175875200,92988201,327840400,36512846,1848034800,85224897,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,113155200,14711566,35233100,9662769,77922200,13097315,13085500,4627749,64836700,12141169,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3366079700,102095840,886317500,50501074,2479762300,93474014,334201100,34934156,2145561200,84028615,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1145284200,47449861,373816900,26812730,771467300,43897876,120446900,16667277,651020500,37982377,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1054834000,62845718,367330300,32607992,687503700,58249177,141060000,28151114,546443600,51894350,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2785909200,89563375,766670900,40242615,2019238300,81962775,314554500,32001413,1704683900,70812062,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,229340700,28624189,54143700,11557879,175197000,26667145,21840100,9704794,153356800,25264974,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
