GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002EA,B23024_002MA,B23024_003EA,B23024_003MA,B23024_004EA,B23024_004MA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010EA,B23024_010MA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015EA,B23024_015MA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021EA,B23024_021MA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026EA,B23024_026MA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031EA,B23024_031MA,state
0400000US18,3779517,5507,545810,11375,124990,5276,33435,3027,0,184,33435,3027,17793,1971,15642,2273,91555,4283,420820,9059,268390,7040,0,184,268390,7040,199504,5601,68886,4467,152430,5375,3233707,12347,307530,7378,145929,6882,260,307,145669,6828,127954,6714,17715,1845,161601,5464,2926177,14297,2536629,16199,3229,926,2533400,16330,2395943,15813,137457,5699,389548,8357,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1755292,3591,214352,7462,44522,2976,14434,2256,11,20,14423,2255,9615,1783,4808,955,30088,2230,169830,7002,109130,5256,0,151,109130,5256,89022,4476,20108,2209,60700,4033,1540940,8264,120658,4890,66495,3766,87,146,66408,3761,59747,3495,6661,1250,54163,3617,1420282,8250,1272615,9641,1587,494,1271028,9750,1231117,9671,39911,2317,147667,4967,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1643917,3845,214262,7266,47608,3006,14044,1640,0,165,14044,1640,9021,1354,5023,1014,33564,2457,166654,6582,112142,5763,199,160,111943,5775,90727,5204,21216,2359,54512,3503,1429655,7104,124593,5020,68145,3744,805,396,67340,3728,60900,3372,6440,1225,56448,3489,1305062,7947,1145962,8851,13654,2068,1132308,8828,1087458,8594,44850,3168,159100,6177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2564276,4178,458728,12480,140855,6572,24513,2998,0,181,24513,2998,13841,2269,10672,1505,116342,5783,317873,10167,181341,7247,771,492,180570,7246,129019,6183,51551,3629,136532,6701,2105548,14031,265172,7074,105596,4318,812,721,104784,4329,92550,4291,12234,1719,159576,5775,1840376,15465,1567793,13912,9463,1602,1558330,13840,1473817,13404,84513,5162,272583,6695,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2676458,4807,479176,12805,114936,6376,30424,3520,0,193,30424,3520,17993,2121,12431,2234,84512,4700,364240,11427,217184,8209,144,108,217040,8218,158537,7645,58503,4567,147056,7232,2197282,13501,252031,8064,121708,6054,975,445,120733,6072,108794,5620,11939,1818,130323,5617,1945251,14418,1644587,14186,10618,1544,1633969,14458,1555089,13617,78880,4599,300664,8894,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,787827,2082,110969,5945,35002,3251,8289,1429,0,155,8289,1429,4875,1268,3414,1007,26713,2653,75967,4705,47139,3712,16,28,47123,3710,34886,3010,12237,1647,28828,2974,676858,5846,73070,3246,34896,2616,0,155,34896,2616,31318,2488,3578,923,38174,2374,603788,6107,531942,6484,947,426,530995,6431,505589,6750,25406,2429,71846,3417,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3545173,3465,331916,12509,67688,4870,15825,2289,0,190,15825,2289,7556,1497,8269,1636,51863,4198,264228,10288,155922,6426,277,240,155645,6411,103606,5163,52039,3858,108306,6980,3213257,12771,231263,8692,128221,6913,841,574,127380,6833,112368,6375,15012,1776,103042,5064,2981994,12117,2628552,13739,19428,2168,2609124,13648,2460969,13447,148155,5166,353442,8172,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3968148,4578,438604,11916,104351,6502,20416,2082,0,195,20416,2082,11092,1597,9324,1622,83935,5849,334253,10627,194243,7918,105,123,194138,7904,130162,5430,63976,4754,140010,6347,3529544,13041,259026,7808,128009,5686,309,290,127700,5701,109236,5190,18464,2069,131017,5480,3270518,14617,2901378,15876,3244,726,2898134,15946,2734202,16226,163932,6769,369140,9402,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5798871,4217,952389,17408,228974,7159,54290,3850,0,161,54290,3850,29576,2617,24714,2210,174684,5570,723415,15283,452464,11790,412,458,452052,11813,298706,8690,153346,6994,270951,7058,4846482,17458,488930,9778,201434,6260,204,156,201230,6242,171915,5949,29315,2390,287496,8088,4357552,19285,3683762,18982,2426,725,3681336,18936,3432325,17729,249011,7246,673790,11800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3179857,3881,336456,10342,73489,3776,19618,2153,0,139,19618,2153,12273,1678,7345,1421,53871,3424,262967,9527,176604,7903,0,139,176604,7903,134565,6529,42039,3305,86363,4524,2843401,10773,194025,6207,112485,4791,21,30,112464,4794,100360,4603,12104,1681,81540,3859,2649376,11480,2380774,12347,2912,743,2377862,12404,2286890,13045,90972,4512,268602,5979,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1679773,5500,355132,10925,91585,5615,20930,3085,0,198,20930,3085,11591,2021,9339,1831,70655,4264,263547,8555,158734,7141,216,219,158518,7139,110680,5944,47838,3476,104813,5406,1324641,11419,171016,7333,66191,4557,97,162,66094,4555,58664,4337,7430,1562,104825,5531,1153625,11821,983129,12437,6363,1252,976766,12593,915510,12869,61256,4595,170496,6135,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3482217,5422,530091,13561,138150,6399,30889,3183,0,177,30889,3183,16705,2023,14184,1965,107261,5351,391941,11471,246251,8930,112,141,246139,8939,179947,7476,66192,4121,145690,6568,2952126,13788,305830,8908,144260,5449,216,169,144044,5445,126875,4972,17169,2147,161570,6188,2646296,15018,2314373,14364,9160,1431,2305213,14542,2186606,15196,118607,6251,331923,8947,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,591243,2081,90325,4674,19084,2216,5224,1050,0,157,5224,1050,3361,778,1863,590,13860,1943,71241,4346,45768,3663,0,157,45768,3663,34967,3188,10801,1813,25473,2238,500918,5393,42620,2799,22618,1957,0,157,22618,1957,20614,1775,2004,592,20002,2057,458298,5473,395638,5270,2560,809,393078,5301,375997,5330,17081,2049,62660,3614,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1063272,2811,127072,5700,22778,2653,7136,1497,0,149,7136,1497,4575,1097,2561,857,15642,1896,104294,5002,72145,4490,84,102,72061,4515,57872,4264,14189,1838,32149,2811,936200,6535,68888,3444,38279,3381,77,93,38202,3389,35438,3321,2764,619,30609,2277,867312,7014,779816,7157,4624,895,775192,7110,753467,7229,21725,1980,87496,3025,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1647965,1900,246430,10383,44693,4098,13068,2237,0,200,13068,2237,6619,1522,6449,1308,31625,3813,201737,9492,127564,6991,58,100,127506,6997,84067,5189,43439,3920,74173,5543,1401535,10308,129619,5343,66032,3975,0,200,66032,3975,55894,3789,10138,1674,63587,3887,1271916,11201,1093058,10356,7891,1552,1085167,10625,995422,10682,89745,5037,178858,6361,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,793408,2370,69834,5478,17911,2698,3295,1109,0,181,3295,1109,1186,523,2109,978,14616,2316,51923,4198,31301,2949,0,181,31301,2949,22743,2557,8558,1583,20622,2384,723574,6011,59927,3593,32378,2878,0,181,32378,2878,28757,2614,3621,876,27549,2868,663647,6382,594060,7135,1125,548,592935,7058,569765,6592,23170,2744,69587,4033,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5271616,3891,502490,11385,93651,4772,24380,2296,0,192,24380,2296,12443,1785,11937,1813,69271,4150,408839,11506,240254,8435,153,201,240101,8432,154865,6840,85236,4814,168585,7064,4769126,11858,319884,8682,156995,6809,124,139,156871,6827,133469,6331,23402,2381,162889,6460,4449242,13829,3838980,15412,5343,1074,3833637,15362,3551557,17852,282080,8703,610262,12000,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1186724,2879,225228,7644,51297,4239,14496,1923,0,185,14496,1923,9672,1540,4824,1105,36801,3716,173931,6686,101541,5014,430,339,101111,5002,75730,4147,25381,3066,72390,3989,961496,8524,104940,4720,48042,2809,284,242,47758,2795,42379,2670,5379,1309,56898,3753,856556,8380,718318,8183,5701,1296,712617,8187,668798,8640,43819,3952,138238,5672,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11764699,6187,1662405,24237,300940,8710,62443,4335,59,97,62384,4332,35755,3070,26629,2622,238497,7761,1361465,21798,757286,15992,617,519,756669,16031,533878,13293,222791,7290,604179,15538,10102294,24446,708177,12608,321879,9080,794,493,321085,9030,279862,8107,41223,2980,386298,10011,9394117,26851,8044595,28733,15822,2029,8028773,28873,7529608,29570,499165,10743,1349522,15830,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5713725,7861,935465,20252,196217,7911,52623,4291,0,193,52623,4291,26723,3036,25900,2780,143594,6305,739248,16906,464150,12452,990,402,463160,12451,316532,9990,146628,7669,275098,9831,4778260,20742,460349,11382,205211,8312,4392,1432,200819,8372,172071,6510,28748,3842,255138,8869,4317911,23801,3693726,25412,56312,3469,3637414,25430,3402122,25172,235292,7919,624185,10198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,412162,2075,41613,2656,8086,1297,2652,825,0,141,2652,825,2084,750,568,353,5434,1015,33527,2335,21602,1847,0,141,21602,1847,19055,1866,2547,779,11925,1555,370549,3144,26252,2262,16812,1965,102,136,16710,1956,15763,1842,947,561,9440,1121,344297,3878,310700,3750,3702,902,306998,3576,301116,3728,5882,1315,33597,1998,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6720833,5855,1012999,16331,261583,7582,63921,4238,0,182,63921,4238,36668,2972,27253,2801,197662,6241,751416,14790,471182,12081,461,397,470721,12035,326235,9787,144486,7193,280234,8529,5707834,17747,550619,11296,263427,7411,255,242,263172,7415,232295,7229,30877,2751,287192,8472,5157215,16626,4450940,16875,6323,1238,4444617,16896,4210178,17874,234439,7909,706275,12956,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2172307,3713,342535,8493,87570,3804,19876,1849,43,74,19833,1849,12601,1335,7232,1170,67694,3072,254965,7185,149349,5634,67,67,149282,5629,117280,5074,32002,2432,105616,4314,1829772,8957,218902,5488,102500,3933,975,490,101525,3926,92936,3745,8589,1230,116402,3737,1610870,10898,1375437,11401,11073,1673,1364364,11322,1311326,11050,53038,3303,235433,5574,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2323293,3360,398571,13158,88032,4963,28235,3413,0,193,28235,3413,14668,2172,13567,2159,59797,4191,310539,11922,194947,9157,289,360,194658,9192,136328,7488,58330,5578,115592,6211,1924722,14166,189817,6484,93565,4696,261,326,93304,4681,81220,4489,12084,1566,96252,5155,1734905,15273,1472000,14393,1829,796,1470171,14355,1369087,14177,101084,4737,262905,8619,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7430464,5188,940447,17809,235767,8645,54947,3795,0,165,54947,3795,29473,2711,25474,2632,180820,7070,704680,14212,401456,10765,0,165,401456,10765,276220,8056,125236,6347,303224,9534,6490017,18014,598045,10610,285114,7930,234,243,284880,7950,247607,7262,37273,3182,312931,8048,5891972,20755,5114276,21561,5788,1157,5108488,21528,4815548,19543,292940,8989,777696,11882,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,622381,1539,77196,5405,20769,2109,3875,943,0,200,3875,943,2055,785,1820,601,16894,1856,56427,4433,33381,3427,0,200,33381,3427,22536,2785,10845,1931,23046,2525,545185,5724,46643,3905,19919,2393,80,115,19839,2386,17141,2098,2698,870,26724,2833,498542,6872,446033,6839,1888,645,444145,6906,415865,6809,28280,2370,52509,3552,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2731982,5715,451146,12933,97411,5681,20036,2389,63,103,19973,2358,9430,1593,10543,1657,77375,4945,353735,11455,221807,9352,107,90,221700,9352,147317,7423,74383,5226,131928,6729,2280836,13973,249600,8022,101364,5901,926,563,100438,5910,85144,5001,15294,2454,148236,6094,2031236,15606,1726375,16669,16246,2074,1710129,16277,1598934,16348,111195,5769,304861,8556,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
