GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001MA,B27001H_001EA,B27001H_002MA,B27001H_002EA,B27001H_003MA,B27001H_003EA,B27001H_004EA,B27001H_004MA,B27001H_005EA,B27001H_005MA,B27001H_006EA,B27001H_006MA,B27001H_007MA,B27001H_007EA,B27001H_008MA,B27001H_008EA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011EA,B27001H_011MA,B27001H_012MA,B27001H_012EA,B27001H_013MA,B27001H_013EA,B27001H_014EA,B27001H_014MA,B27001H_015EA,B27001H_015MA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018MA,B27001H_018EA,B27001H_019MA,B27001H_019EA,B27001H_020EA,B27001H_020MA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023MA,B27001H_023EA,B27001H_024MA,B27001H_024EA,B27001H_025EA,B27001H_025MA,B27001H_026EA,B27001H_026MA,B27001H_027EA,B27001H_027MA,B27001H_028EA,B27001H_028MA,state
0400000US18,5220348,3465,364450,4308,336666,5124,27784,3208,798411,4621,736036,5870,62375,4339,504715,1547,404829,4567,99886,4658,633883,1455,487931,6365,145952,6505,652809,1412,538114,5446,114695,5341,778044,932,659287,5865,118757,5794,710286,991,630643,4538,79643,4555,439975,1117,438490,1317,1485,569,337775,1454,337109,1436,666,373,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2667075,1785,186683,2458,181527,2639,5156,1096,395179,2581,381383,2896,13796,1983,259934,1119,231342,2872,28592,2696,326984,1047,276632,3609,50352,3509,309028,1005,278294,2669,30734,2619,387108,621,349062,2859,38046,2797,370141,756,347684,2200,22457,1997,228197,653,227757,739,440,307,203821,843,203821,843,0,151,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2193874,2258,160651,2179,151560,2681,9091,1651,329710,2164,311963,3005,17747,2218,208697,1772,175434,3387,33263,2834,276355,1657,220266,3528,56089,3446,254981,1109,220242,3335,34739,3310,317476,797,279228,2657,38248,2686,304099,506,278801,2163,25298,2099,182694,779,182135,809,559,246,159211,942,158976,970,235,196,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3698355,2946,264875,2858,253049,3948,11826,2373,551116,2771,521577,4584,29539,3659,340609,1762,261102,4978,79507,4572,457374,1733,341197,5918,116177,5813,476937,1365,383617,5446,93320,5083,550005,732,462882,4142,87123,4117,506407,689,451816,2948,54591,2986,326374,765,325529,842,845,335,224658,1101,224445,1129,213,203,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2703001,3115,190068,2965,183624,3186,6444,1332,392075,2895,370219,4257,21856,3138,250935,1814,198554,3680,52381,3609,354611,2465,265035,5683,89576,5994,330922,1656,265247,4334,65675,4424,394806,1106,326106,4002,68700,3826,371490,786,321543,3672,49947,3688,241517,811,240125,1255,1392,979,176577,1289,176097,1325,480,407,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1238124,664,72747,1777,69986,1959,2761,838,164772,1761,156685,2192,8087,1461,104366,442,86619,1892,17747,1836,135175,585,108533,2802,26642,2824,151151,295,129260,2452,21891,2385,200562,377,175178,2054,25384,2046,194011,599,172587,2369,21424,2165,121318,547,121062,590,256,156,94022,634,94014,633,8,14,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3119117,3125,187488,2810,183671,2888,3817,1034,422884,2868,412282,3509,10602,1967,268154,955,241442,2831,26712,2929,375807,1717,331004,3575,44803,3545,374470,1274,343768,3410,30702,3188,509590,1146,465108,4021,44482,4001,461516,731,433723,2935,27793,2663,288336,629,286896,1053,1440,715,230872,1186,230170,1255,702,460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4946570,4410,270661,3423,266942,3776,3719,1212,655415,3176,647303,3924,8112,2102,462259,1544,442221,3100,20038,2825,606036,1747,561276,4326,44760,4393,613650,1704,590013,3381,23637,2884,802877,1790,774722,3398,28155,2874,717987,997,695908,2400,22079,2084,439034,1060,437956,1148,1078,636,378651,1395,378509,1392,142,139,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7461708,2824,453951,4596,437652,4812,16299,1926,1088858,4757,1047373,5682,41485,3584,696804,1288,585297,4917,111507,4669,853856,1422,666815,5228,187041,5313,901437,1091,758372,5921,143065,5715,1164993,986,1012287,5312,152706,5326,1089301,816,986631,4787,102670,4699,673406,884,671822,1014,1584,539,539102,1301,538411,1343,691,290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4382481,2057,292794,2375,280578,2810,12216,1595,628568,2480,603076,3501,25492,2552,383878,618,346497,2857,37381,2946,569788,782,499611,4168,70177,4014,534212,818,492859,2812,41353,2715,692480,723,644963,2639,47517,2700,617131,845,581522,2323,35609,2278,363085,795,362378,843,707,331,300545,1308,300410,1312,135,100,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1686129,2317,114994,2627,108446,2914,6548,1678,250869,2638,231058,4098,19811,3035,157261,3010,121057,4240,36204,3232,192580,3415,143877,3953,48703,2813,210167,3161,162465,4803,47702,3410,240013,1587,191282,4172,48731,3867,231991,759,200943,2755,31048,2607,166867,779,166584,795,283,279,121387,1007,121304,1002,83,124,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4772167,3600,329938,3565,309295,4058,20643,2541,706115,3931,660674,6839,45441,5180,436371,1960,351733,4267,84638,4367,606248,1770,476244,6098,130004,5803,574223,1531,473138,4913,101085,4765,707444,1391,597312,4412,110132,4342,652313,894,581310,4062,71003,4197,428199,812,426238,909,1961,597,331316,1368,331094,1354,222,190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,864256,887,58719,1659,53292,1851,5427,939,117407,1646,106825,2476,10582,1850,79357,998,58454,1883,20903,2117,104686,1084,74094,2167,30592,2097,98047,621,73712,2627,24335,2616,124900,357,101056,2026,23844,2061,135625,282,114227,2041,21398,2012,83634,266,83442,318,192,150,61881,382,61784,402,97,99,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488082,1735,110397,1796,106306,2117,4091,870,220866,1810,210934,2447,9932,2029,140966,910,120624,2068,20342,1859,192868,1011,161111,2521,31757,2544,173470,745,154088,2265,19382,2100,214031,601,190624,2586,23407,2488,204882,430,190285,1713,14597,1661,121800,623,121574,637,226,162,108802,737,108758,744,44,55,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1438384,1732,82510,1927,71553,2803,10957,2266,170413,2143,151611,3763,18802,3182,105311,858,76587,2875,28724,2812,181520,1070,134472,3780,47048,3800,184259,1224,149090,3172,35169,3288,220680,703,178453,2989,42227,2933,226056,401,190013,3424,36043,3466,163641,458,162934,617,707,416,103994,602,103659,642,335,347,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198830,837,68365,1583,65877,1881,2488,989,170327,1607,164211,2104,6116,1655,111347,508,96097,2080,15250,2075,130812,577,103810,2692,27002,2693,149475,617,127375,2457,22100,2507,206491,479,179687,2854,26804,2833,180960,295,160986,2075,19974,2028,104563,516,104273,597,290,325,76490,546,76490,546,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5083284,5974,290339,3514,282782,3825,7557,1418,718912,3813,694041,5172,24871,3051,388072,1590,347910,3821,40162,3325,541084,2073,454002,5116,87082,4743,620899,1528,551065,5028,69834,4943,851311,1991,773083,4719,78228,4289,755677,1088,701141,3957,54536,4040,480009,919,478400,1102,1609,614,436981,1584,435896,1669,1085,580,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,813697,1633,44004,1495,41140,1637,2864,1178,87894,1444,83831,1666,4063,1073,60110,1499,48450,2040,11660,1751,90990,2462,71005,2801,19985,2416,88390,1892,72858,2441,15532,2028,121381,1457,101580,2361,19801,2282,146096,573,128248,2018,17848,2024,100676,775,99919,896,757,501,74156,832,73993,836,163,188,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11097842,6247,654258,4535,636541,4925,17717,2271,1468918,4688,1421379,6147,47539,4222,1004578,1951,908326,5866,96252,5224,1413335,1931,1201409,8863,211926,8457,1348568,2230,1217745,6157,130823,5965,1706264,2061,1570369,6944,135895,6994,1587527,1528,1489101,5599,98426,5240,1011616,1304,1008694,1548,2922,758,902778,2699,901062,2722,1716,699,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6176810,6132,383035,4186,366861,4615,16174,2524,853218,4695,796702,6492,56516,5010,543260,2898,437450,5941,105810,5525,718074,3467,546130,6596,171944,6762,815819,2981,665357,7880,150462,7480,935108,1813,785258,7256,149850,7082,878596,913,772592,5204,106004,5321,615316,1189,614057,1334,1259,484,434384,1607,433797,1597,587,332,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,603926,1010,43990,1197,42376,1253,1614,573,80507,1195,75709,1562,4798,1324,71439,806,63817,1840,7622,1769,82420,885,70791,1769,11629,1699,66848,838,59293,1566,7555,1324,84834,224,76336,1382,8498,1376,82507,236,75711,1197,6796,1198,47502,172,47257,271,245,201,43879,262,43879,262,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9195009,5077,603986,5067,573881,5431,30105,3068,1359420,5885,1286980,6792,72440,5657,834830,1384,698170,6023,136660,5819,1103321,1894,879630,8082,223691,7797,1137813,1607,980503,6354,157310,6229,1392416,1329,1201834,6532,190582,6414,1308335,1371,1178056,5813,130279,5598,806017,1243,803600,1416,2417,812,648871,2038,647484,2036,1387,470,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2537021,2251,169067,1918,160341,2222,8726,1199,347534,1975,321574,2968,25960,2496,229875,1185,174719,3049,55156,3118,323209,1421,241680,4482,81529,4240,305241,1101,240685,3295,64556,3392,366544,948,297429,3486,69115,3491,359385,746,310367,2497,49018,2319,248656,584,247580,735,1076,560,187510,977,187145,1038,365,289,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2999008,2860,176525,2304,169661,2586,6864,1504,383086,2414,357627,4712,25459,4167,254381,1235,201168,4286,53213,4154,386481,1337,293405,5157,93076,5356,376573,1324,306929,4874,69644,4590,425727,1220,354316,4540,71411,4476,469192,784,404860,5128,64332,5196,299229,686,297781,1028,1448,628,227814,924,227533,938,281,171,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914109,4151,583509,4261,549599,5468,33910,3453,1330687,4179,1267056,6923,63631,5000,906560,1497,796970,6067,109590,5867,1151632,1896,956626,7064,195006,7359,1180273,1456,1042798,5343,137475,5121,1539756,1212,1388826,6097,150930,6103,1462842,1250,1351597,5040,111245,4867,927475,1303,922896,1591,4579,965,831375,2365,829984,2387,1391,446,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,779949,1838,39852,1423,38061,1597,1791,800,95599,1632,91620,1744,3979,1182,81165,560,70952,1679,10213,1661,88185,650,74030,1932,14155,1960,93404,589,85022,1605,8382,1574,127464,615,116206,1853,11258,1844,117571,434,106691,1773,10880,1664,72070,507,71681,637,389,378,64639,627,64639,627,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2971431,2674,185449,2627,172195,3035,13254,2151,407461,2641,375069,4845,32392,4358,271022,1798,211227,3995,59795,3752,346133,2090,258884,5300,87249,4856,374049,1484,299396,5021,74653,5009,430635,1395,349575,4907,81060,4878,428881,611,369618,4116,59263,3956,318102,694,316552,1193,1550,975,209699,946,209444,986,255,215,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,686113,1412,51662,1056,49866,1066,1796,758,99779,1129,94563,1766,5216,1350,64597,825,54713,1493,9884,1419,87439,872,73524,1761,13915,1841,77180,540,66901,1642,10279,1644,98857,310,88479,1380,10378,1390,97398,279,87777,1437,9621,1484,57454,239,57252,280,202,150,51747,331,51732,332,15,24,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4777617,3312,313364,3556,297814,3970,15550,2392,683558,3593,652157,5152,31401,4024,426086,1974,347193,4290,78893,3807,575175,2729,450626,6158,124549,6273,622298,2378,513116,5511,109182,5608,708684,1190,592300,5590,116384,5223,668992,802,587048,3885,81944,3772,461428,934,459879,1249,1549,730,318032,1464,317795,1479,237,218,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11351015,8056,727692,5738,678301,7049,49391,4788,1569434,6690,1437601,9218,131833,7645,971770,4698,759074,8271,212696,7565,1451807,4731,1093431,12086,358376,11785,1448853,4574,1187536,10534,261317,9535,1721666,3249,1449238,9298,272428,9317,1627947,1644,1419556,7426,208391,7194,1056124,1888,1051149,2271,4975,1215,775722,2440,772459,2604,3263,1058,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259874,1608,229877,2618,215384,3205,14493,2390,433831,2710,403775,4393,30056,3339,247865,999,210663,3169,37202,3100,346946,1268,283509,4038,63437,3861,276352,789,239542,2814,36810,2845,250927,594,220760,2888,30167,2784,228808,456,206610,2299,22198,2180,139141,372,138625,495,516,320,106127,520,106127,520,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
