GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001EA,C27006_001MA,C27006_002MA,C27006_002EA,C27006_003EA,C27006_003MA,C27006_004MA,C27006_004EA,C27006_005EA,C27006_005MA,C27006_006EA,C27006_006MA,C27006_007EA,C27006_007MA,C27006_008EA,C27006_008MA,C27006_009EA,C27006_009MA,C27006_010EA,C27006_010MA,C27006_011EA,C27006_011MA,C27006_012EA,C27006_012MA,C27006_013MA,C27006_013EA,C27006_014EA,C27006_014MA,C27006_015EA,C27006_015MA,C27006_016EA,C27006_016MA,C27006_017EA,C27006_017MA,C27006_018MA,C27006_018EA,C27006_019EA,C27006_019MA,C27006_020EA,C27006_020MA,C27006_021EA,C27006_021MA,state
0400000US18,6437142,986,3151875,3967,811985,3384,5370,1458,806615,3887,1966997,3612,81649,4236,1885348,5679,372893,1829,363363,2054,9530,1477,3285267,3952,773450,3192,2753,1029,770697,3325,2031261,3030,82759,4044,1948502,4465,480556,1774,471499,2339,9057,1522,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,1768,628,367438,3111,934508,2170,30541,2620,903967,3292,196158,1233,191672,1535,4486,810,1528992,3772,351221,2776,1808,600,349413,2744,928245,2381,32867,2622,895378,3053,249526,1767,246053,1821,3473,585,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,4197,1279,361710,2584,858686,3378,27126,2170,831560,3820,166766,1405,162202,1701,4564,809,1434057,3294,354010,2408,5035,1526,348975,2914,871150,2218,30916,2635,840234,2933,208897,1411,203932,1603,4965,755,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,3917,1156,517220,3147,1312286,3160,85342,3410,1226944,4689,258587,1428,253093,1764,5494,1130,2200708,3991,494889,3001,3030,914,491859,3195,1373449,2430,78160,3774,1295289,3937,332370,1942,327131,2167,5239,905,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,2947,896,565661,3708,1350133,3164,69456,3972,1280677,4602,249757,1748,238836,2298,10921,1751,2330386,4247,548819,3506,3945,1114,544874,3598,1454698,2702,63661,3611,1391037,4720,326869,2005,314280,2685,12589,1652,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,787,364,136042,1291,407162,1759,22676,2349,384486,2834,99228,833,96311,1090,2917,759,672484,2098,128666,1260,600,334,128066,1263,423605,1328,24468,2266,399137,2732,120213,813,117167,1091,3046,786,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,3947,1028,678545,2526,1777886,2905,48216,3534,1729670,4544,318729,1490,298316,2124,20413,1758,3009089,3422,658626,2282,3165,1024,655461,2192,1930360,2180,55954,3490,1874406,3897,420103,1837,399752,2884,20351,1977,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,2975,1177,710086,2136,2064653,2069,68124,3790,1996529,4386,394944,1935,371482,2629,23462,2007,3394193,2443,684911,1887,2625,871,682286,2011,2182282,1844,75350,4057,2106932,4464,527000,1981,504140,2918,22860,2111,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,5335,1352,1153414,3035,2997541,3167,152098,4610,2845443,5191,618925,1602,605698,1778,13227,1389,4997335,4207,1104922,3074,5117,1435,1099805,3623,3107208,2399,142603,4909,2964605,5126,785205,2188,772413,2412,12792,1580,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,2069,597,648803,2692,1672402,2683,48959,2789,1623443,3765,311827,1371,301950,1894,9877,1349,2684682,3147,624637,2559,1710,738,622927,2601,1671682,2476,53137,3016,1618545,3848,388363,1791,379910,2216,8453,1111,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,2775,873,375369,3596,846611,2937,58652,3959,787959,4579,165059,1346,160672,1359,4387,879,1528591,4162,367459,3611,4341,1646,363118,4051,937233,3081,58697,2783,878536,3727,223899,1441,220502,1755,3397,784,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,4116,1328,716100,3827,1784694,3323,88384,3838,1696310,4962,373563,2172,364183,2280,9380,1110,3030296,4618,679458,3551,3707,1093,675751,3524,1876763,3298,88252,4739,1788511,5534,474075,2571,463888,2894,10187,1106,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,764,371,111428,1096,308349,1747,11863,1543,296486,2377,73417,713,71851,840,1566,491,495865,1890,107006,1355,228,214,106778,1364,308447,1508,12536,1521,295911,2003,80412,884,78961,936,1451,399,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,1053,553,236169,1603,559297,1512,18530,1912,540767,2190,108610,909,104874,1191,3736,754,921703,1912,224087,1365,904,402,223183,1403,561709,1590,17839,1543,543870,2141,135907,980,131942,1262,3965,995,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,1144,495,340130,1428,854575,1999,24099,2431,830476,3043,167777,901,160916,1530,6861,1338,1360339,2115,322207,1491,2270,1172,319937,2104,851154,1552,26009,2658,825145,2865,186978,1156,175007,2093,11971,1703,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,544,439,138197,1468,416032,1768,14624,1714,401408,2277,84833,996,81690,1257,3143,825,666420,1903,135822,1398,685,526,135137,1483,428545,1538,17362,2004,411183,2610,102053,1042,98471,1065,3582,905,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,7518,1794,1024288,2621,2702001,2234,79753,4767,2622248,5001,515235,1537,487858,2403,27377,2277,4507500,2870,992344,2192,7929,1798,984415,2672,2818628,1888,85304,4495,2733324,4849,696528,1639,665358,3101,31170,2409,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,2106,998,262186,2614,612080,2213,30781,2809,581299,3281,132052,978,126468,1469,5584,1153,1043381,2668,251049,2372,2192,993,248857,2703,634804,1586,25885,2525,608919,2862,157528,796,151731,1345,5797,1014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,14912,2530,2156732,4131,6025148,4193,206024,6938,5819124,8090,1124423,2650,1070825,3892,53598,3203,9995513,4792,2081177,3245,13916,2066,2067261,3668,6377429,3680,219379,6851,6158050,7418,1536907,2613,1478164,4162,58743,3485,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,5056,1277,1159583,5251,2864925,4952,132896,6122,2732029,8125,567402,2452,552226,3140,15176,2005,4955563,5581,1116905,5044,4294,1264,1112611,5073,3101485,3496,145185,5381,2956300,6440,737173,2261,722722,2944,14451,1828,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,102,80,79350,1107,226211,1456,7044,983,219167,1575,42716,565,41274,685,1442,514,336397,1508,74253,978,40,57,74213,985,209830,1345,4538,683,205292,1494,52314,661,51369,663,945,386,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,9885,1752,1348609,4136,3464129,4505,143518,5130,3320611,6879,711372,2471,689456,3103,21916,2127,5837771,5222,1298206,3738,8546,1565,1289660,4427,3612354,3854,146957,5898,3465397,7239,927211,2888,901284,3413,25927,2344,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,5443,1040,473167,2781,1121876,2633,51091,2826,1070785,3808,228907,1640,221916,1800,6991,999,1903665,3529,456007,2627,5180,1028,450827,2737,1159368,2321,56394,2967,1102974,3634,288290,1645,280767,2109,7523,1185,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,1030,525,442644,2833,1202707,2581,42200,3343,1160507,4097,257227,1279,249829,1809,7398,1272,1956844,3619,416172,2995,880,475,415292,3023,1225455,1914,42266,2510,1183189,3074,315217,1434,309276,1847,5941,1131,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,7780,1632,1388011,3237,3857911,3237,146322,4975,3711589,6000,843327,2274,812791,3731,30536,2634,6462286,4014,1335198,3178,6538,1275,1328660,3237,4010001,2897,161935,4965,3848066,5895,1117087,2897,1087871,3629,29216,2644,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,655,391,109972,1148,323062,1232,13959,1865,309103,1968,64420,546,62186,831,2234,621,536786,1493,106048,1022,545,706,105503,1087,343638,1102,15806,2194,327832,2545,87100,829,83922,1145,3178,896,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,3562,1459,546340,4078,1371194,3320,72331,4348,1298863,5638,296098,1624,288277,1989,7821,1343,2405977,4849,528120,3426,3262,1055,524858,3506,1497339,2629,77056,3917,1420283,4759,380518,1548,371190,2122,9328,1472,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,783,421,102714,1539,252094,1466,9215,1307,242879,1999,51956,717,51313,761,643,261,408878,1895,99536,1415,383,271,99153,1406,246970,1533,8415,1130,238555,1980,62372,638,61222,677,1150,405,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,4669,1148,755645,4511,1921123,3706,98456,4880,1822667,6483,391617,1905,379715,2367,11902,1474,3281575,4661,729935,4350,5664,1946,724271,4769,2049886,2901,108094,4163,1941792,5145,501754,2247,492181,2730,9573,1631,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,15545,2630,3544721,6544,7791211,7663,236709,9279,7554502,10448,1221982,3601,1156896,5591,65086,3876,13011040,9203,3411612,6473,14274,2163,3397338,6346,8067263,6331,246231,7569,7821032,10368,1532165,3752,1461284,5512,70881,4410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,1257,577,451906,1807,839068,1844,19601,1914,819467,2573,123202,791,118454,1183,4748,865,1413568,2385,430849,2030,1423,750,429426,2062,838000,1611,20031,2418,817969,2752,144719,1109,139814,1374,4905,1003,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,361,259,63751,814,198534,1002,10435,1142,188099,1550,43524,528,42410,584,1114,357,313758,993,59451,666,248,179,59203,652,202541,865,8576,1275,193965,1513,51766,469,50846,523,920,298,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,7292,1898,935802,5839,2452560,5736,83050,4961,2369510,7423,451854,2244,431341,2847,20513,2180,4125958,7170,908751,5626,8453,2300,900298,5801,2632901,4531,87249,4574,2545652,6081,584306,2333,561481,2918,22825,2048,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,3618,836,808998,2892,2146456,3595,69048,3317,2077408,5129,402601,1491,386345,2246,16256,1753,3431405,3078,770979,2622,4740,1394,766239,2972,2175199,2553,76886,4516,2098313,5021,485227,1728,468955,2300,16272,1849,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,1045,525,193291,2039,563357,2189,42407,2619,520950,3428,135561,1037,133191,1144,2370,669,933258,3383,188644,2342,643,330,188001,2350,577616,2375,36512,2848,541104,3204,166998,1062,164808,1162,2190,723,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,5361,1212,668676,3324,1766245,2742,61737,3665,1704508,4533,352515,1225,343025,1500,9490,988,2859288,3667,641239,2782,3541,1165,637698,2689,1776143,2362,62064,3819,1714079,4158,441906,1580,433672,1909,8234,1105,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,710,618,69235,1604,181804,1371,5302,988,176502,1780,34402,689,33667,746,735,308,280931,2040,66187,1479,461,404,65726,1508,176224,1332,6254,1205,169970,1767,38520,780,37636,867,884,528,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,2381,774,434528,2791,1051021,796,78470,4657,972551,4840,250347,548,240760,1491,9587,1416,1903485,2859,411821,2729,2060,821,409761,2899,1167194,529,71160,3441,1096034,3446,324470,740,312586,1723,11884,1509,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,4727,1267,568979,3632,1409189,3506,90822,5355,1318367,6945,292835,1524,284654,1928,8181,1330,2465968,4141,549294,3173,4038,1240,545256,3152,1528146,2593,99698,3980,1428448,4487,388528,1745,381394,1959,7134,1251,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,165,131,96598,1487,236095,1783,6163,1044,229932,1919,29603,624,27931,888,1672,563,346485,1896,90309,1470,117,109,90192,1468,224851,1305,5299,1322,219552,1633,31325,890,30400,889,925,334,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,4150,959,823385,2216,1901266,2562,59705,3482,1841561,4035,440120,1161,422576,2019,17544,1843,3274733,2925,789845,2129,4600,1142,785245,2565,1965428,2242,64126,3726,1901302,4360,519460,1302,501764,2163,17696,1915,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,4023,1173,361948,3107,858849,2671,51191,3725,807658,4977,189771,1505,185771,1581,4000,999,1481706,3739,343436,3019,3230,1145,340206,3048,902516,2423,57805,3324,844711,3942,235754,1834,231466,2033,4288,894,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
