GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002EA,B19001H_002MA,B19001H_003MA,B19001H_003EA,B19001H_004MA,B19001H_004EA,B19001H_005EA,B19001H_005MA,B19001H_006EA,B19001H_006MA,B19001H_007EA,B19001H_007MA,B19001H_008EA,B19001H_008MA,B19001H_009EA,B19001H_009MA,B19001H_010MA,B19001H_010EA,B19001H_011MA,B19001H_011EA,B19001H_012EA,B19001H_012MA,B19001H_013EA,B19001H_013MA,B19001H_014EA,B19001H_014MA,B19001H_015EA,B19001H_015MA,B19001H_016MA,B19001H_016EA,B19001H_017EA,B19001H_017MA,state
0400000US18,2089412,9054,127963,5016,109155,5024,116147,4975,121774,5288,115212,4323,123547,4035,115839,4733,116085,4658,101998,4596,175289,5065,241332,6676,269880,6371,156663,5222,81001,4670,64601,3890,52926,2876,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1125920,5452,67326,3140,60070,3050,55587,2976,64527,3389,62989,3033,61423,3339,55652,2910,60170,3174,47369,2579,103071,3972,131390,4250,152817,4329,89453,3534,45736,2749,37108,2597,31232,2236,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,924451,5096,51818,2722,47052,3143,47996,3202,52528,2574,48352,2684,49938,2818,49138,2879,44072,2635,43697,2939,84083,3205,102317,4315,114708,3815,76902,3463,42536,2695,34415,2470,34899,2330,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499234,7930,144738,5636,105839,3944,98253,4763,95785,3724,86838,4645,88192,4210,77004,4325,75192,3162,67025,3565,114814,4417,150970,4590,167682,5824,100877,3837,50671,3137,39939,2703,35415,2154,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1093376,7421,76468,4413,63786,3623,58199,3657,62237,3826,52143,3870,58354,3764,45873,2455,52243,3308,45198,3053,82985,4224,111638,4398,139421,5858,93687,4583,53684,3329,48807,2728,48653,2936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531368,4086,37355,2593,33966,2640,30987,2128,31461,2402,30393,2540,34146,2575,28973,2430,27013,2513,22564,1778,49103,3348,57436,3319,63101,3033,38180,2310,18426,1669,13779,1566,14485,1558,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272487,6597,47049,2829,40469,2941,41723,3077,44346,3218,40401,2848,41834,3021,42115,2671,45427,3407,40054,2795,85210,4302,123096,4433,175146,4979,148759,5108,102999,3838,123653,4267,130206,3740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2019619,10132,106796,5488,89479,4188,84754,4543,83393,3747,69807,4090,75030,4225,74060,3552,71466,3964,67900,3677,136510,5835,196878,6271,267197,7081,213874,7251,143271,5618,163884,5236,175320,5072,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3040408,9957,195835,5833,162747,5360,169283,5380,172524,5185,166143,6258,171246,4677,164482,4904,156522,5101,137492,4234,265710,6172,325760,7134,375211,6886,235848,6527,127484,4174,116280,3830,97841,3482,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1846088,6485,86864,3586,79082,3484,78848,3588,81677,3861,77974,3572,87257,3521,82235,3305,88123,4031,80309,2930,150318,4092,211616,4779,271214,4998,182510,4914,99187,3921,95334,3902,93540,3618,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,675004,5819,54062,3400,46666,3206,41460,3121,41634,3036,33728,2611,39357,2915,36499,3295,33832,2945,30862,2996,59690,3475,71107,3918,74436,4484,47215,3548,23751,2278,21001,2311,19704,2261,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1966401,9874,136442,5082,115753,4846,111657,4199,117973,4984,110300,4816,117947,5191,103210,4631,104192,4245,86878,4104,175228,5828,209580,6887,235166,6738,138581,5190,76538,3742,68789,3415,58167,3319,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,369323,3842,25950,2174,21779,2193,22816,1932,25109,1943,21883,2116,21184,1974,20362,1913,18806,2049,16925,1642,29508,2429,42397,2866,44374,2741,26172,2211,12731,1337,10094,1215,9233,1038,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,635093,4054,34158,2211,32078,2229,32741,2647,33218,2425,33457,2375,34233,2373,31144,2241,36664,2349,27839,2155,56243,3069,74511,3395,86828,3241,52482,3099,25905,2105,23770,1643,19822,1381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,633447,5664,36750,2977,29914,2263,29990,2226,36739,3121,31136,2457,33539,2933,30199,2479,31904,2963,30169,2517,52435,3481,71721,4009,82684,3677,51810,3982,32218,2662,27065,2177,25174,2215,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487802,4739,21140,2404,20457,2259,20443,2536,22169,2440,20973,2516,22307,2320,19512,2068,20989,2171,21627,2395,39352,3080,52094,2478,72197,3890,50388,3074,26547,2074,32287,2257,25320,1974,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2046769,9270,78933,4264,66037,3573,77443,3852,74152,3669,75647,4059,72624,3876,71882,3556,66537,3499,65891,3931,138804,5310,190938,6677,274743,7336,225498,6026,152088,5273,199316,5799,216236,5106,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377281,4166,26847,2383,20740,1955,20678,2246,21225,2161,19095,2108,19303,2039,17885,1949,15959,1861,15056,1711,31448,2763,36487,2611,48599,2657,30622,2401,19421,1950,19281,1880,14635,1788,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4604281,12911,254102,7938,205116,5719,206238,6375,208887,7134,186568,6164,193776,6142,171692,5837,184467,6061,166450,6151,339299,9587,467177,11312,588217,8866,444510,9380,283422,7053,321214,7464,383146,8426,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2597371,12829,171919,7275,146063,5546,134197,6233,146802,5972,137783,6550,146037,5876,126298,5183,130603,5506,119926,5503,223901,6952,275957,6565,328610,7614,199227,7160,108176,4544,99380,4640,102492,4475,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,267111,2696,16138,1914,12560,1470,10915,1393,14424,1561,13055,1430,13926,1456,14749,1950,13080,1493,11910,1495,22728,1927,29069,2388,35640,2264,24426,1942,11436,1059,11035,1460,12020,1448,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3778132,11549,241022,6984,207550,5732,211087,5479,224722,6273,193771,5870,216683,7173,196686,6189,197813,5858,170806,5938,330234,7721,415308,8139,473230,9448,289805,7544,149873,5832,136986,5086,122556,4793,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1071748,5141,76193,3405,65032,2984,63666,3487,64109,3103,60797,3143,60090,2760,57516,2847,57809,2351,47434,2550,89039,4046,117368,4106,126460,4832,75932,3424,39233,2429,36721,2578,34349,2086,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1281206,7100,96103,5486,69712,4432,73229,3625,72657,4581,66048,3359,65666,3653,66416,3739,67518,3744,54247,3191,111540,5064,132623,5271,157934,6193,104186,4082,52957,3563,48670,2951,41700,2562,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4100066,10939,231413,7076,206920,4918,216278,5915,222107,6668,206658,5295,209191,5523,194492,5090,201473,6087,172894,5183,350695,7466,439759,9080,546412,9775,345789,6642,193247,5716,188196,5904,174542,3833,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336366,3554,20968,2344,17952,2080,16322,1875,15161,1900,14084,1861,15244,1530,13600,1741,16102,2246,13864,1823,24417,2438,35844,2976,44098,3208,33284,2678,19002,1757,19414,1991,17010,1736,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1219587,8680,81671,4846,64941,3834,68986,3975,70389,4205,66188,3800,64313,3279,64855,4012,65709,3818,56426,3681,107949,4867,129125,5035,145848,4900,94433,3989,47767,2871,47909,3267,43078,3014,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,290682,2848,15511,1770,14700,1446,14749,1600,17165,1531,15841,1742,16716,1825,17584,1965,15163,1611,16053,1787,25683,2026,33251,2253,39903,2357,21073,2064,10834,1376,8820,1225,7636,1190,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1946968,9306,148439,6101,127528,5142,112683,4459,118164,5495,115397,5532,122771,5316,103145,5716,100833,4804,92458,4715,165341,5835,196770,6302,221878,7058,125756,5410,72034,4142,61748,3845,62023,3292,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4729010,17795,263076,9288,199026,6784,200041,6454,215337,5883,206976,8186,214760,7186,209358,6149,207232,5826,184889,7041,373024,10121,480131,10827,621581,12738,460679,10875,272664,7537,302325,8827,317911,7754,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,756388,4381,35684,2427,27105,2335,30895,2572,32758,2575,31506,2203,33752,2555,35317,2715,37779,2772,38531,2919,70702,3563,98217,4217,112081,4381,69712,3467,39539,2514,34708,2378,28102,2418,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248294,2799,13324,1395,14547,1552,13584,1249,12480,1341,12030,1304,13330,1361,11784,1407,13248,1455,11213,1229,21666,1492,28069,2020,34643,2107,19751,1569,11339,1205,8724,1180,8562,865,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2110521,10096,104113,3734,79282,4376,84236,4210,85401,3917,83727,3620,89235,3984,89442,4724,90415,4525,76991,4431,165210,5457,212756,7555,279747,8256,198903,5407,138149,4934,158816,5450,174098,5129,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2063488,9981,117318,5357,87394,4446,86205,4727,96491,3970,88304,4890,93863,4452,91683,4523,94810,4630,91586,3968,169307,5319,234122,6542,277270,7062,193290,6141,120901,4235,116519,5149,104425,4512,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,698943,5438,71214,3776,50118,3319,51644,3207,50979,3286,42814,2826,42338,3434,34638,2387,36818,2495,30715,2353,57634,3714,66897,4024,78302,3657,38666,2605,18836,1916,14860,1532,12470,1380,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1999959,7890,104867,3941,101769,4625,101232,4353,108748,3950,102206,4638,103413,4014,102017,4098,102107,4275,93460,3536,177795,4595,233421,5325,277122,6103,173550,4049,85044,3955,70496,3035,62712,3009,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,198859,2910,9457,1364,10645,1636,10548,1482,9723,1448,8924,1306,10093,1611,8084,1374,10154,1433,8625,1393,16543,1743,21707,2350,30640,2370,18883,1880,10106,1613,9527,1347,5200,1114,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,8448,1338,1746,629,809,443,635,359,770,418,475,295,171,180,326,239,443,336,353,318,471,311,608,348,659,399,144,142,43,73,405,404,390,284,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1285879,8543,95336,3902,82769,4640,75295,3759,74162,3704,68872,3449,70819,4275,68711,4343,60471,3273,55512,2953,106818,5079,132702,5075,158720,5881,98043,4999,50523,3375,49551,3064,37575,2672,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,181112,2632,5438,896,5831,806,5487,977,6689,1127,5966,1131,7483,1122,6330,1274,7470,1137,5456,837,13014,1688,20878,2025,27561,2221,21250,2084,14688,1557,14637,1482,12934,1548,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1609065,8156,98897,4889,77614,4550,76829,3916,89566,4550,83336,4111,83085,5399,86165,4186,81711,4676,72701,3836,136980,5682,174892,6738,201459,7307,138671,4721,74690,4269,69740,3691,62729,3587,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,885537,6083,69610,4299,65286,3817,58420,3763,62364,3557,51719,2822,55210,3466,44788,3028,46380,3271,40450,3245,80121,4852,86493,3930,93769,4072,56313,3526,29470,2599,23599,2315,21545,2030,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
