GEO_ID,C05003G_001E,C05003G_001M,C05003G_002E,C05003G_002M,C05003G_003E,C05003G_003M,C05003G_004E,C05003G_004M,C05003G_005E,C05003G_005M,C05003G_006E,C05003G_006M,C05003G_007E,C05003G_007M,C05003G_008E,C05003G_008M,C05003G_009E,C05003G_009M,C05003G_010E,C05003G_010M,C05003G_011E,C05003G_011M,C05003G_012E,C05003G_012M,C05003G_013E,C05003G_013M,C05003G_014E,C05003G_014M,C05003G_015E,C05003G_015M,NAME,C05003G_001MA,C05003G_001EA,C05003G_002MA,C05003G_002EA,C05003G_003EA,C05003G_003MA,C05003G_004MA,C05003G_004EA,C05003G_005EA,C05003G_005MA,C05003G_006EA,C05003G_006MA,C05003G_007MA,C05003G_007EA,C05003G_008EA,C05003G_008MA,C05003G_009MA,C05003G_009EA,C05003G_010EA,C05003G_010MA,C05003G_011EA,C05003G_011MA,C05003G_012MA,C05003G_012EA,C05003G_013MA,C05003G_013EA,C05003G_014EA,C05003G_014MA,C05003G_015MA,C05003G_015EA,state
0400000US19,59977,4965,31110,2875,17944,2005,17795,1996,149,137,13166,1791,11067,1590,2099,845,28867,2958,16489,2186,16346,2207,143,155,12378,1855,11218,1765,1160,420,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,91493,6249,45195,3359,22316,2134,22265,2137,51,84,22879,2431,20560,2320,2319,960,46298,4047,23204,2559,23020,2559,184,185,23094,2481,21273,2297,1821,601,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,87211,6226,42945,3619,22761,2149,22686,2146,75,94,20184,2507,18654,2484,1530,481,44266,4038,22869,2870,22637,2893,232,188,21397,2303,20172,2264,1225,414,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78475,6207,38180,3341,18810,2149,18610,2126,200,191,19370,2131,17549,2091,1821,691,40295,3892,19852,3023,19644,3064,208,221,20443,2153,18324,2151,2119,743,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26105,2308,12964,1388,6273,1035,6236,1032,37,70,6691,885,6196,998,495,414,13141,1730,5675,1148,5396,1088,279,304,7466,1078,7054,1063,412,286,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,183623,9129,88582,5325,43557,3719,42851,3609,706,388,45025,3563,34188,3298,10837,1977,95041,5724,45012,3859,44362,3853,650,436,50029,3359,40126,3128,9903,1775,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183787,8728,95814,5930,39560,3440,37725,3197,1835,860,56254,4747,32157,2889,24097,3986,87973,4536,33384,2597,32019,2469,1365,730,54589,3275,34950,2605,19639,2517,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,254344,9914,127240,6422,66457,4370,65162,4377,1295,413,60783,4027,51269,3592,9514,1521,127104,5829,64529,4078,63658,4074,871,436,62575,3797,55460,3437,7115,1217,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,136449,7404,67781,4375,40199,3127,39854,3085,345,210,27582,2644,24819,2595,2763,641,68668,4339,39017,3463,38835,3446,182,205,29651,2271,26333,2342,3318,898,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32852,3494,15022,2122,7531,1472,7503,1471,28,51,7491,1871,7272,1863,219,214,17830,2289,9550,1686,9550,1686,0,198,8280,1330,8213,1329,67,73,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,142826,6904,73436,4507,37908,3459,37554,3403,354,295,35528,2987,32062,2774,3466,932,69390,4186,32981,3202,32489,3154,492,542,36409,2693,33268,2556,3141,1088,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25770,2632,12608,1428,5405,923,5302,893,103,153,7203,1000,7014,1065,189,230,13162,2029,5194,1069,5194,1069,0,157,7968,1345,7633,1349,335,187,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38621,3717,19615,1997,11306,1486,11265,1478,41,62,8309,1288,7485,1230,824,383,19006,2353,10095,1399,9675,1417,420,360,8911,1586,8461,1571,450,285,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,114448,7240,57474,4530,30329,3175,30087,3153,242,238,27145,2944,22927,2662,4218,955,56974,4400,25705,2589,25475,2579,230,196,31269,3111,24055,2610,7214,1508,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24216,2909,11567,1768,5528,1169,5356,1141,172,243,6039,1243,5817,1192,222,202,12649,1928,6851,1458,6800,1449,51,102,5798,1111,5392,1092,406,252,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,222804,11528,113698,7347,52112,4254,50276,4060,1836,813,61586,5000,37883,3608,23703,2747,109106,6338,46077,3838,44422,3774,1655,560,63029,3910,38946,3255,24083,2560,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,65699,5452,35394,3613,15632,2422,15440,2408,192,164,19762,2111,17639,2154,2123,647,30305,2809,13177,1912,13096,1912,81,137,17128,1777,15728,1648,1400,510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,533012,16272,262286,8890,109557,5423,104987,5439,4570,1081,152729,6661,91976,4989,60753,3857,270726,9596,106722,5673,101826,5544,4896,1239,164004,6659,98126,4513,65878,4230,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,224210,10676,109211,6707,59601,4451,58953,4391,648,445,49610,3497,41103,3195,8507,1629,114999,6367,59830,4358,58734,4233,1096,570,55169,3833,47087,3613,8082,1439,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14090,2192,7085,1426,3660,1004,3622,999,38,73,3425,741,3235,718,190,203,7005,1333,3056,810,2996,795,60,110,3949,972,3908,966,41,57,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,265974,10063,134355,5600,76121,4520,75269,4498,852,452,58234,3626,53442,3615,4792,1064,131619,6950,67537,4620,66890,4580,647,366,64082,3979,58234,3744,5848,1589,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,294500,8492,146035,4791,63043,3157,62817,3157,226,177,82992,3101,76843,2587,6149,1642,148465,5478,60148,3444,59717,3446,431,308,88317,3279,84626,3195,3691,1118,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,156351,7736,80555,5361,38029,3235,37702,3191,327,241,42526,3171,38246,3034,4280,1337,75796,4494,30636,2617,30187,2633,449,377,45160,3164,41448,2960,3712,1071,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,263597,11268,132418,7100,67371,4606,65949,4610,1422,730,65047,4197,54599,3817,10448,1848,131179,6514,62923,4247,62066,4223,857,484,68256,3943,58930,3765,9326,1894,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,29207,2898,14944,1822,6314,1426,6279,1435,35,59,8630,1291,6286,1242,2344,750,14263,1853,6111,1206,6042,1233,69,115,8152,1255,5614,1136,2538,738,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,94735,6321,45165,3977,24395,3269,23899,3204,496,608,20770,2223,17787,2049,2983,975,49570,4035,25468,2918,25113,2917,355,286,24102,3260,20755,3011,3347,987,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,17680,2662,7066,1200,3577,870,3577,870,0,147,3489,724,3182,562,307,426,10614,1911,6478,1437,6425,1427,53,111,4136,949,3775,845,361,354,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,118364,6767,57366,4306,29460,2998,28953,2873,507,325,27906,3115,24274,2917,3632,1043,60998,4044,29095,2797,28399,2748,696,479,31903,2733,29022,2630,2881,895,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,614423,18874,303354,9885,145751,7059,142481,7037,3270,998,157603,6252,124721,5851,32882,2652,311069,12117,141491,7550,139016,7573,2475,689,169578,7868,136307,6541,33271,3374,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69599,5864,35462,3222,19165,2319,18773,2310,392,285,16297,1789,14496,1753,1801,649,34137,3529,19008,2181,18789,2179,219,237,15129,2090,12712,1950,2417,803,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12600,1181,6352,873,3033,792,2992,779,41,83,3319,621,3187,611,132,126,6248,854,2249,568,2230,562,19,63,3999,663,3771,625,228,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,263693,11484,126839,6396,63275,4331,62214,4277,1061,540,63564,3952,47255,3153,16309,2378,136854,7165,66740,4311,64671,4203,2069,859,70114,4774,54142,4075,15972,2195,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,344462,11290,174939,5647,84159,3958,82922,3997,1237,628,90780,4323,79991,4048,10789,2050,169523,7857,77640,5155,77075,5172,565,372,91883,4485,81224,4041,10659,2131,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36029,3474,17983,2013,7125,1333,7125,1333,0,182,10858,1467,10654,1441,204,232,18046,2507,7389,1551,7343,1545,46,97,10657,1716,10290,1667,367,258,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,114330,6266,59039,3976,32433,2654,32049,2665,384,311,26606,2411,24311,2138,2295,801,55291,3451,28866,2668,28644,2638,222,287,26425,2296,23784,2046,2641,745,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,17643,2317,9557,1623,4544,1058,4544,1058,0,185,5013,1218,4137,1079,876,514,8086,1392,3593,867,3593,867,0,185,4493,898,4283,860,210,196,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,447304,15458,214814,8981,57292,3983,57188,3993,104,119,157522,7178,153879,7071,3643,886,232490,8575,57521,3456,57402,3448,119,140,174969,6920,170384,6795,4585,1058,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,75847,5611,39145,3312,18642,2529,18346,2448,296,231,20503,2005,18791,2058,1712,677,36702,3526,18047,2613,17344,2498,703,591,18655,1757,17193,1717,1462,584,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,58292,4084,29035,2785,14237,1733,14016,1753,221,263,14798,1825,14393,1752,405,347,29257,2630,13504,1768,13376,1772,128,139,15753,1674,14923,1648,830,365,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,189501,9832,93931,6200,48087,4320,47338,4234,749,424,45844,3382,38458,2899,7386,1373,95570,5679,45694,4235,44894,4131,800,486,49876,3402,41204,2997,8672,1718,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57979,4583,29899,3339,15042,2393,15042,2393,0,184,14857,1672,14284,1732,573,327,28080,2248,12615,1660,12535,1637,80,123,15465,1801,14658,1740,807,415,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
