GEO_ID,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,NAME,B02001_001EA,B02001_001MA,B02001_002MA,B02001_002EA,B02001_003MA,B02001_003EA,B02001_004EA,B02001_004MA,B02001_005MA,B02001_005EA,B02001_006MA,B02001_006EA,B02001_007EA,B02001_007MA,B02001_008EA,B02001_008MA,B02001_009EA,B02001_009MA,B02001_010EA,B02001_010MA,state
0400000US13,9919945,-555555555,5992846,16084,3063367,11970,24166,4358,337015,6051,2882,896,297813,14511,201856,12310,26207,4169,175649,12350,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1392313,-555555555,347252,2786,25613,1698,3153,797,531663,10568,145408,5729,15499,2568,323725,12485,11152,2637,312573,12565,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1595728,-555555555,1458371,6843,8759,1444,20764,1963,20613,2789,1686,614,46011,6380,39524,3855,3104,1246,36420,3761,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12875255,-555555555,9358637,24157,1853436,9027,26814,3838,617924,6059,4231,1586,731378,24796,282835,11522,57393,5553,225442,9948,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6537334,-555555555,5513003,9610,598171,6855,16295,1918,107736,3733,2824,1681,157490,9515,141815,7369,18225,2671,123590,7302,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3074186,-555555555,2817947,5797,91660,3711,8153,1445,56519,2205,2260,754,37670,4870,59977,4965,5913,1645,54064,4518,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2885905,-555555555,2468884,7141,167414,4128,26087,2761,71821,2664,2263,1453,57943,7162,91493,6249,10045,2175,81448,5267,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4380415,-555555555,3844617,5968,344584,6354,8141,1423,55397,3007,2149,1098,38316,5055,87211,6226,7438,1693,79773,5989,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4601893,-555555555,2891506,6690,1483239,6017,25551,2421,72216,2464,2209,1073,48697,6896,78475,6207,6831,1587,71644,6082,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329192,-555555555,1264328,1246,13614,1648,8066,1074,14414,1392,156,139,2509,768,26105,2308,1208,548,24897,2383,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5884563,-555555555,3417690,12404,1720936,7404,17171,2528,339527,4265,2637,1113,202979,13193,183623,9129,22876,3429,160747,8668,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6646144,-555555555,5323896,12317,473527,7935,13230,2280,381262,3962,900,612,269542,11807,183787,8728,35327,4607,148460,7603,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9883360,-555555555,7840426,8758,1388360,7531,56356,3027,248093,4128,1829,680,93952,7702,254344,9914,25717,2533,228627,9352,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5379139,-555555555,4596694,6789,287165,5702,56230,2170,226902,3537,2336,1001,73363,6581,136449,7404,10918,2010,125531,7020,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984926,-555555555,1768736,4408,1123620,5037,12591,1367,23923,2452,399,306,22805,4018,32852,3494,1765,755,31087,3379,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6021988,-555555555,4981999,6489,691631,5818,28000,2718,102180,3291,4480,1370,70872,6403,142826,6904,14350,3135,128476,6279,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1005141,-555555555,896467,1819,3605,1071,65148,2263,6442,1141,1183,786,6526,1447,25770,2632,1388,741,24382,2388,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1855525,-555555555,1634952,5242,85483,3465,15818,1796,36670,1809,1227,1206,42754,4948,38621,3717,3539,986,35082,3717,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2758931,-555555555,1922203,12400,227696,4251,31415,2513,207736,5128,18441,1715,236992,12600,114448,7240,19284,3133,95164,6780,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1320718,-555555555,1241905,2511,16515,2631,2321,756,29743,1915,191,193,5827,1656,24216,2909,2382,1157,21834,2590,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8864590,-555555555,6111675,20981,1207688,10732,21574,3456,775176,5882,2606,1623,523067,19197,222804,11528,56325,5116,166479,10925,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085538,-555555555,1499853,13369,42843,2442,192903,3241,27714,1774,1431,707,255095,13686,65699,5452,24815,3388,40884,4738,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19570261,-555555555,12767396,31188,3046610,15504,73392,5772,1498346,8087,7456,2870,1644049,29249,533012,16272,156134,9565,376878,12320,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752073,-555555555,6817441,17870,2107908,10420,113280,3635,227727,4278,5568,2118,255939,15642,224210,10676,30066,4578,194144,9174,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,699628,-555555555,626192,1217,10202,1652,37301,1767,6737,846,1190,1072,3916,1115,14090,2192,1478,809,12612,2120,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544225,-555555555,9547022,7437,1413110,9120,21692,2168,200878,4341,4101,1494,91448,6750,265974,10063,23696,2626,242278,9659,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814820,-555555555,2805612,8499,272820,4079,278028,6128,70527,2386,3925,504,89408,6788,294500,8492,12596,1758,281904,8404,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3899353,-555555555,3321591,11013,69719,3737,47066,4202,149455,4172,16415,2030,138756,10034,156351,7736,16230,3513,140121,6741,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12763536,-555555555,10456819,12163,1400003,11914,21310,2890,368996,5227,7135,3790,245676,11949,263597,11268,37188,4268,226409,11092,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1050292,-555555555,857897,6212,67840,4989,4809,1277,33814,1441,201,203,56524,5934,29207,2898,6041,1373,23166,2719,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4723723,-555555555,3165844,8016,1307087,6873,15317,1679,59956,2302,1738,950,79046,7125,94735,6321,11070,2455,83665,6574,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,833354,-555555555,711562,2706,13055,1334,73305,2504,9537,1227,460,404,7755,1940,17680,2662,1669,1236,16011,2269,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6456243,-555555555,5036564,9580,1091759,6706,17594,3153,96086,3063,2618,781,93258,9911,118364,6767,11944,2285,106420,6233,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26059203,-555555555,19546170,48902,3099425,15541,126041,8463,1052002,8660,21938,2767,1599204,48872,614423,18874,144885,9980,469538,14766,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2855287,-555555555,2514908,10080,31797,3012,31448,2746,62575,2843,25765,2742,119195,9169,69599,5864,10700,2045,58899,5337,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626011,-555555555,595252,736,6411,776,2165,670,8234,770,0,143,1349,566,12600,1181,746,298,11854,1151,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8185867,-555555555,5661067,12880,1576258,9466,23022,3007,469669,6255,5008,1689,187150,12235,263693,11484,33365,4998,230328,10514,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6897012,-555555555,5402912,12547,248631,6701,95015,4437,509565,6656,41156,2910,255271,11767,344462,11290,35314,4689,309148,11227,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855413,-555555555,1738148,2503,61306,3320,2636,836,12173,1232,717,669,4404,1681,36029,3474,1399,629,34630,3359,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5726398,-555555555,4967566,9048,359317,4802,52161,2611,135815,3419,1066,525,96143,8869,114330,6266,15255,2553,99075,5923,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576412,-555555555,523798,2887,5720,1395,12375,1899,5637,1103,78,85,11161,2503,17643,2317,1714,1022,15929,2135,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3667084,-555555555,2536665,23266,304289,11913,13043,3101,13723,2991,120,187,351940,16069,447304,15458,17573,2423,429731,14989,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
