GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001EA,C17017_001MA,C17017_002MA,C17017_002EA,C17017_003MA,C17017_003EA,C17017_004MA,C17017_004EA,C17017_005EA,C17017_005MA,C17017_006EA,C17017_006MA,C17017_007EA,C17017_007MA,C17017_008MA,C17017_008EA,C17017_009MA,C17017_009EA,C17017_010EA,C17017_010MA,C17017_011EA,C17017_011MA,C17017_012EA,C17017_012MA,C17017_013MA,C17017_013EA,C17017_014MA,C17017_014EA,C17017_015MA,C17017_015EA,C17017_016EA,C17017_016MA,C17017_017EA,C17017_017MA,C17017_018EA,C17017_018MA,C17017_019MA,C17017_019EA,state
0400000US18,2480077,10833,352042,7485,186201,5877,60834,3397,125367,5374,22829,2166,102538,4952,165841,5750,71333,3697,94508,4278,2128035,12617,1461971,13691,1168272,12839,293699,7817,91943,4431,201756,6920,666064,12800,319950,7756,346114,9048,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,153222,5085,70337,3702,23869,2087,46468,3057,8759,1494,37709,2489,82885,3633,36255,2609,46630,2702,1073826,6850,726407,7311,602083,6637,124324,4543,40978,3042,83346,3170,347419,6248,167134,4807,180285,4282,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,143109,4898,67828,3618,23724,2126,44104,2935,9649,1467,34455,2583,75281,3514,31780,2451,43501,2670,970802,6474,659343,7039,539683,7243,119660,5070,40620,2833,79040,3883,311459,6480,152900,4255,158559,4447,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,322913,8198,169148,5700,60397,3810,108751,4831,18236,1941,90515,4453,153765,6319,65255,4019,88510,4099,1384091,10690,971623,10148,774245,9492,197378,5956,62897,3719,134481,4489,412468,8536,193932,6173,218536,6338,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,327858,8844,174766,6579,44123,3483,130643,5405,17554,2020,113089,5209,153092,5662,61811,3812,91281,4561,1391615,10211,950893,9486,700683,9685,250210,8480,72748,4764,177462,6448,440722,7957,224657,6265,216065,5326,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,77875,3894,34019,2499,13330,1565,20689,2403,4246,1038,16443,2108,43856,2873,17754,1886,26102,2166,476668,5326,312931,5166,257238,4717,55693,3548,18974,1958,36719,2782,163737,4586,78247,3439,85490,2904,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,209971,6815,104724,5338,29706,3153,75018,3860,10968,1759,64050,3796,105247,4549,39643,3189,65604,3638,1947746,8435,1332389,10662,988423,10639,343966,8179,95487,5145,248479,6365,615357,9430,274525,7827,340832,6079,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,310600,8113,135819,5457,36546,2957,99273,4800,12018,1897,87255,4642,174781,5613,69417,3716,105364,4207,2211794,11505,1463048,11274,1136741,11824,326307,8189,91694,4700,234613,6424,748746,11543,335892,6914,412854,8687,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,604587,11272,312684,7523,102176,3782,210508,7357,33516,3065,176992,6459,291903,7879,133016,4994,158887,6136,3214481,13387,2169928,15432,1719739,13601,450189,9731,133520,5226,316669,8486,1044553,12389,493689,8436,550864,9688,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,229698,5641,104285,4782,33160,2493,71125,3969,11800,1578,59325,3615,125413,4093,52615,2815,72798,3453,1882245,7534,1270151,9399,1046649,9490,223502,6922,78087,3988,145415,5451,612094,8670,293979,6634,318115,6426,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,244718,7404,143510,6988,37376,3208,106134,6151,13972,2505,92162,5335,101208,4173,39946,2578,61262,3505,845803,8261,604110,8871,443656,8991,160454,6349,43005,3668,117449,4534,241693,6653,110561,4313,131132,5219,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,363981,8135,177919,6713,61994,4119,115925,4949,19208,2466,96717,4374,186062,5683,77514,3756,108548,4981,1995154,11864,1339312,11908,1062209,12201,277103,7732,81516,3680,195587,6520,655842,10565,308529,7697,347313,7294,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,60649,3027,26547,2218,11336,1395,15211,1533,3291,776,11920,1418,34102,2520,15090,1579,19012,1832,348289,4728,233103,5160,194248,4503,38855,3101,16082,1972,22773,2216,115186,4515,59199,3487,55987,3026,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,90681,4129,43306,2669,14907,1561,28399,2582,5396,1273,23003,2242,47375,2906,18308,1915,29067,2115,642889,6074,431258,6410,354431,5499,76827,3273,26340,2219,50487,2758,211631,5231,106350,3592,105281,3235,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,144346,6674,81805,4772,31853,2788,49952,3993,10707,1825,39245,3417,62541,4441,29803,3023,32738,2596,862259,8169,569028,9141,413459,8441,155569,6304,54806,3840,100763,4620,293231,8441,157516,4921,135715,5603,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,46793,3774,23062,2624,8364,1576,14698,2070,2638,913,12060,1894,23731,2425,10425,1794,13306,1615,472344,5753,318656,6051,260684,5826,57972,4064,19048,1776,38924,3522,153688,5081,75238,3810,78450,3308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,336351,8002,182374,6218,55961,3582,126413,5496,18432,2319,107981,5463,153977,5332,55982,3287,97995,4556,2862448,11681,2029268,11090,1570057,11264,459211,8643,135683,5214,323528,7037,833180,10365,377463,6506,455717,8779,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,146654,5464,84047,4110,33676,2553,50371,3002,8959,1341,41412,2738,62607,4213,28638,2721,33969,2932,618342,6294,417374,7998,313394,7202,103980,4762,34742,3268,69238,3705,200968,5861,97595,4262,103373,4584,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1079988,13901,560748,9815,198280,6252,362468,8865,58483,4716,303985,7566,519240,10901,206252,7124,312988,8014,6158934,17267,4027109,19840,2949632,18457,1077477,14053,311152,8499,766325,11843,2131825,18761,986833,14196,1144992,12778,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,611895,11223,331842,8395,112264,5982,219578,7523,37600,3484,181978,6430,280053,7894,115922,5218,164131,5853,3119430,16386,2140388,16167,1683668,14332,456720,11370,133533,5611,323187,9856,979042,13139,452758,9246,526284,10174,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,33761,2288,12342,1328,3933,726,8409,1280,1649,552,6760,1188,21419,2054,8324,1193,13095,1544,257183,3254,163038,3810,135974,3808,27064,2255,10360,1344,16704,1681,94145,3864,53171,3053,40974,2655,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,691295,10427,349081,8678,102424,4791,246657,8328,39114,3271,207543,7407,342214,8681,146326,5402,195888,6626,3863377,13304,2564231,14280,2029001,15464,535230,12142,163902,6516,371328,9669,1299146,12657,597320,10525,701826,9301,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,233839,5362,125048,3631,46891,2618,78157,3368,14062,1462,64095,2967,108791,4122,47277,2523,61514,3019,1212828,6666,832019,7593,655374,6748,176645,4919,59482,3162,117163,3762,380809,6988,184399,4379,196410,5442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,237082,7839,117202,5776,45700,3565,71502,4831,15062,2112,56440,4455,119880,5384,53841,3710,66039,3270,1279875,10132,847690,8772,683681,8311,164009,6091,53996,3178,110013,5524,432185,8388,198259,6428,233926,6208,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,649950,11078,304659,8110,93858,3869,210801,6855,36183,2971,174618,5973,345291,8250,142511,5947,202780,6257,4308299,14966,2897430,15690,2292307,14371,605123,10514,178866,6620,426257,8392,1410869,12240,652227,10884,758642,9543,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,58086,3520,23710,2237,6780,1015,16930,2057,2215,760,14715,1926,34376,2768,14166,1822,20210,1902,354997,4262,233709,5060,173674,5525,60035,3322,16721,2207,43314,2896,121288,4677,55405,3610,65883,2889,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,306049,7695,169766,6595,48461,3241,121305,6071,18551,2274,102754,5255,136283,5076,55101,3836,81182,4166,1481291,11581,1034275,12278,790707,10018,243568,8550,67953,4805,175615,6815,447016,10905,209063,6758,237953,6812,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,38909,2264,17777,1672,5624,910,12153,1446,2285,663,9868,1333,21132,1850,8762,1210,12370,1452,284856,3107,188891,3737,153943,3456,34948,2376,11640,1368,23308,2219,95965,3706,50511,2601,45454,2437,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,418489,9441,224722,7137,81893,4679,142829,6475,23882,2817,118947,6028,193767,6911,78916,4604,114851,4831,2061601,13234,1416943,12805,1118754,12958,298189,8332,86652,5315,211537,6607,644658,10380,304270,8245,340388,7727,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1438099,18624,875385,13529,360382,10066,515003,11767,80065,5303,434938,10679,562714,13600,232528,9161,330186,8996,7532860,24722,5363810,23248,4132221,24321,1231589,18760,385816,10867,845773,14800,2169050,19152,1096336,14016,1072714,14611,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,106902,5291,64059,4846,34250,3631,29809,2761,5599,1171,24210,2359,42843,3147,19402,2133,23441,2305,788789,6533,602602,7131,508337,7386,94265,3974,32422,2623,61843,3192,186187,5560,96528,4008,89659,3741,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,30311,1995,11857,1293,3560,725,8297,1271,1678,563,6619,1144,18454,1436,8566,1145,9888,1122,228209,2997,149021,3255,122959,3054,26062,2066,8450,1131,17612,1731,79188,3321,37665,2332,41523,2266,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,340391,7378,175030,5740,58950,3566,116080,5140,15879,2024,100201,4530,165361,4464,68944,3746,96417,3970,2698576,13700,1869392,14307,1482235,14694,387157,9660,111157,5760,276000,7457,829184,12214,381627,7298,447557,9040,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,322370,10105,156411,7225,61538,3418,94873,5546,16731,2225,78142,5016,165959,6498,73660,4025,92299,4662,2314447,12695,1531375,14981,1240285,13764,291090,9214,99200,5207,191890,6701,783072,11677,385206,9164,397866,7816,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,130332,4664,60924,3222,25160,2063,35764,2743,6552,1178,29212,2403,69408,3575,30201,2380,39207,2623,611212,6381,410612,7533,333506,6816,77106,4481,25230,2579,51876,3446,200600,5637,92708,3581,107892,4245,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,284466,6508,130464,4622,41411,2397,89053,4361,16397,2071,72656,4012,154002,4831,65456,3024,88546,4186,2003896,9966,1331109,10318,1085463,9540,245646,5758,84055,3833,161591,4763,672787,8873,327532,7245,345255,5924,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,25452,2358,12425,1418,4407,1022,8018,1192,855,396,7163,1210,13027,1739,6636,1054,6391,1170,198061,3448,134320,3718,110991,4029,23329,2139,9424,1602,13905,1448,63741,3442,33667,2406,30074,2376,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,559367,9312,363735,8335,148142,5548,215593,6440,43096,2997,172497,5899,195632,6621,79614,4296,116018,4683,704327,9776,531645,9801,365007,7190,166638,5985,38478,2918,128160,5165,172682,5442,80064,3355,92618,3926,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,339427,7743,180873,5448,57968,4000,122905,4516,14889,1753,108016,4445,158554,5763,63826,3953,94728,4388,1505742,11617,1053064,10642,825323,9958,227741,7162,58189,3717,169552,6340,452678,9525,215050,7498,237628,6220,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,21450,1982,12542,1458,3568,723,8974,1354,1945,434,7029,1257,8908,1272,4628,828,4280,922,230201,2996,153858,3775,119680,3717,34178,2483,11586,1336,22592,2135,76343,3303,41891,2488,34452,2537,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,375911,7585,212634,6251,85037,4895,127597,5304,27388,2512,100209,4494,163277,5921,74042,4539,89235,4383,2016257,11919,1348053,14877,1037847,12648,310206,8690,101870,5528,208336,7617,668204,12045,333894,8850,334310,6753,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,208458,6587,110938,4523,40423,3110,70515,3985,11251,1622,59264,3640,97520,4829,40782,2973,56738,3584,935401,7693,647663,8295,517559,7701,130104,4914,39102,3099,91002,4091,287738,6223,139625,5066,148113,4156,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
