GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001EA,B21005_001MA,B21005_002EA,B21005_002MA,B21005_003EA,B21005_003MA,B21005_004MA,B21005_004EA,B21005_005MA,B21005_005EA,B21005_006EA,B21005_006MA,B21005_007EA,B21005_007MA,B21005_008EA,B21005_008MA,B21005_009MA,B21005_009EA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012EA,B21005_012MA,B21005_013EA,B21005_013MA,B21005_014EA,B21005_014MA,B21005_015MA,B21005_015EA,B21005_016MA,B21005_016EA,B21005_017EA,B21005_017MA,B21005_018EA,B21005_018MA,B21005_019EA,B21005_019MA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US18,4054792,3634,1498211,4128,33564,3248,28313,3067,25076,2745,3237,893,5251,1034,1464647,5260,1116515,8380,978491,9569,138024,5886,348132,7453,1744706,4462,116047,4560,97780,4176,90216,4241,7564,1287,18267,2114,1628659,6162,1333577,9741,1245169,9957,88408,4577,295082,7641,811875,2955,103773,4209,61919,3243,57677,3297,4242,895,41854,2959,708102,5241,459278,6927,435203,7279,24075,2050,248824,6256,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1880170,2535,703285,2660,18084,2312,16092,2209,14851,2162,1241,490,1992,554,685201,3531,556131,5554,513442,5907,42689,2772,129070,4404,783907,3056,52403,2844,46454,2720,44663,2601,1791,600,5949,1117,731504,4140,631670,5508,606262,5640,25408,2322,99834,3917,392978,1680,48775,2300,31770,1832,30431,1827,1339,456,17005,1661,344203,2591,247731,3903,239691,4027,8040,1111,96472,3642,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1751429,2982,670480,3463,20404,2303,18135,2292,16935,2137,1200,580,2269,822,650076,3673,505102,5337,459433,6415,45669,3400,144974,5199,730380,2957,53169,3740,46330,3426,44656,3404,1674,459,6839,1130,677211,4663,566504,5657,537468,5835,29036,2781,110707,4175,350569,1943,46507,2467,29127,2046,26781,1985,2346,739,17380,1470,304062,3071,217262,3893,208421,3908,8841,1198,86800,3083,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2731898,3495,974945,3979,25332,2796,21012,2459,19216,2495,1796,634,4320,1054,949613,4906,701075,7332,604801,8040,96274,4932,248538,6537,1193005,4045,85830,4008,70478,3734,65586,3664,4892,1144,15352,2035,1107175,5224,840574,7171,782226,8166,58348,3698,266601,6418,563948,1943,72081,3355,35520,2422,33739,2329,1781,539,36561,2564,491867,3694,271952,4777,257172,4645,14780,1499,219915,4756,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2870228,2929,1110421,4746,32792,3242,27885,3073,25623,2991,2262,848,4907,1202,1077629,4905,782266,9245,684304,8470,97962,5377,295363,8013,1193915,5315,77803,4328,65018,3754,61281,3684,3737,1146,12785,2008,1116112,6303,868177,9584,812157,9677,56020,3417,247935,7764,565892,2430,70067,3374,39239,2465,36969,2543,2270,585,30828,2400,495825,4061,288344,5557,271654,5445,16690,1896,207481,5618,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,836168,1520,262824,1668,7122,1608,6133,1452,4886,1193,1247,608,989,489,255702,2229,201305,3635,178364,3844,22941,1942,54397,3283,371390,1341,29682,2263,24570,2136,23084,2092,1486,513,5112,996,341708,2526,280520,4333,264708,4151,15812,1660,61188,3719,201954,1125,27431,1933,16934,1579,15789,1537,1145,424,10497,1322,174523,1919,117322,3335,111591,3352,5731,926,57201,2838,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3750954,2752,1352330,3752,42284,3711,36790,3497,33661,3428,3129,879,5494,1330,1310046,5142,1018023,8790,896289,8613,121734,5894,292023,7913,1661763,3592,129402,6140,117393,5979,111226,6055,6167,1326,12009,1355,1532361,6647,1306621,9159,1226101,9284,80520,4963,225740,7176,736861,1467,93104,3446,65434,3484,61165,3439,4269,901,27670,2300,643757,3505,455545,6459,427343,6733,28202,2574,188212,5043,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4279896,2228,1572621,2239,24216,2967,20902,2814,18400,2657,2502,898,3314,944,1548405,3783,1194005,8641,1068283,9442,125722,6529,354400,8059,1858273,2047,77901,4432,66431,3997,60572,3871,5859,1279,11470,1865,1780372,4999,1506601,9389,1401330,10781,105271,5407,273771,8752,849002,1707,73148,3509,46656,2594,41981,2484,4675,1021,26492,2618,775854,3512,555072,5951,519801,5986,35271,2536,220782,5767,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6169747,2829,2164693,3703,35622,3316,28935,2884,23398,2208,5537,1320,6687,1601,2129071,4475,1619480,10811,1370000,12093,249480,8259,509591,9478,2681362,3994,154577,5330,126930,4758,113811,4464,13119,1445,27647,2726,2526785,6437,2010992,10793,1836578,11238,174414,4693,515793,9816,1323692,1958,154407,4083,78774,2918,71148,2705,7626,1142,75633,3076,1169285,3971,694506,7287,641710,7078,52796,2833,474779,6501,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3368423,2175,1236775,3063,25867,2509,22958,2389,20144,2283,2814,1062,2909,981,1210908,3803,1011433,7183,928078,7709,83355,4379,199475,6458,1456138,2940,78986,3383,70650,3046,67307,2940,3343,669,8336,1077,1377152,4635,1203500,6761,1144802,7809,58698,3433,173652,5534,675510,1866,84608,3282,52774,2571,49290,2494,3484,650,31834,2157,590902,3487,431548,4712,411998,4518,19550,1813,159354,4154,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1823639,2608,691503,5247,20373,2890,16629,2588,14965,2599,1664,551,3744,1105,671130,5179,467222,6500,381815,6249,85407,5231,203908,6589,769213,5366,53686,3236,43917,2797,40609,2979,3308,1076,9769,1701,715527,5458,540672,7631,498087,8015,42585,3476,174855,6781,362923,1702,45957,3137,23881,2089,22590,2077,1291,481,22076,2311,316966,3352,177523,3954,166943,4124,10580,1390,139443,4082,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3714069,3560,1368411,4629,36487,3634,31076,3418,28255,3195,2821,932,5411,1006,1331924,6171,1038536,7978,914765,8454,123771,6247,293388,7271,1583281,4299,113609,4880,97537,4415,90601,4498,6936,1384,16072,1838,1469672,5757,1180356,8248,1101686,8513,78670,4388,289316,7290,762377,2333,112232,4283,64696,3285,61196,3305,3500,789,47536,2932,650145,4782,417994,5856,393924,5388,24070,2840,232151,4777,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,623101,1534,219594,1947,7674,1303,6760,1249,5782,1144,978,514,914,431,211920,2129,166840,3226,151536,3416,15304,1866,45080,2736,255133,1575,24750,2208,21342,2213,20052,2184,1290,547,3408,845,230383,2527,190290,3026,178635,3431,11655,1738,40093,2020,148374,1140,22691,1782,13393,1491,12074,1421,1319,497,9298,1174,125683,2023,83675,2283,79549,2366,4126,818,42008,2172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1130520,1762,432023,2449,15228,2415,14044,2229,12677,2117,1367,679,1184,523,416795,3208,346298,4392,320453,4855,25845,2592,70497,3909,471122,2433,37283,2616,32878,2595,31116,2536,1762,590,4405,1011,433839,2975,375393,3834,360788,4174,14605,1495,58446,3073,227375,1369,29816,1887,20606,1706,19761,1703,845,324,9210,1006,197559,2200,143439,2780,139809,2806,3630,679,54120,2473,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1726058,2132,641005,2673,21176,2470,17475,2268,15632,2269,1843,693,3701,1038,619829,3420,482222,5773,411801,6132,70421,3985,137607,4813,754055,2385,57471,3878,47639,3880,43841,3707,3798,980,9832,1712,696584,4318,569150,6343,509551,7225,59599,3889,127434,5591,330998,1188,51092,2840,28934,2294,26121,2200,2813,797,22158,2106,279906,3048,180897,4229,160201,4271,20696,2247,99009,4028,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,850098,1653,273061,1868,7780,1644,7298,1626,7092,1603,206,173,482,308,265281,2730,208000,4187,186735,3982,21265,2674,57281,3619,387773,1822,26857,2391,23855,2255,22987,2275,868,301,3002,866,360916,3002,308855,4515,294304,4399,14551,2093,52061,3367,189264,1044,22441,1922,16371,1549,15793,1538,578,229,6070,1118,166823,2130,124226,2672,118891,2599,5335,986,42597,2579,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5580173,2105,1912170,2776,28392,3346,23193,2738,20064,2611,3129,842,5199,1423,1883778,4168,1423810,9778,1234664,9982,189146,6404,459968,9502,2564039,2632,80643,4323,70717,3905,63465,3985,7252,1216,9926,1401,2483396,5169,2080163,9930,1912255,11147,167908,6413,403233,8473,1103964,1402,81437,4020,51335,3327,46199,3230,5136,997,30102,2345,1022527,4186,724763,7287,668538,7932,56225,3350,297764,6753,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1267117,2155,478616,3396,18331,2383,14660,2156,13525,2172,1135,568,3671,957,460285,3519,329785,5503,279686,6108,50099,4369,130500,4510,522036,2847,46120,3222,37815,3031,35976,2933,1839,857,8305,1526,475916,4319,370620,5623,340876,5794,29744,2793,105296,4294,266465,1169,41240,2711,24839,2248,22965,2275,1874,648,16401,1853,225225,2779,132369,3780,125082,3786,7287,1209,92856,3139,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12524749,3923,4735034,4574,62301,4427,51692,4126,44209,3498,7483,1604,10609,1812,4672733,6274,3406616,17079,2973684,17507,432932,9620,1266117,16510,5372004,4067,179906,6840,150528,6493,140343,6094,10185,1659,29378,2531,5192098,7681,4246473,14330,3945521,15880,300952,9531,945625,12608,2417711,2555,172800,5364,99299,4083,90474,4078,8825,1353,73501,3288,2244911,5558,1486204,12788,1389522,12694,96682,4979,758707,12201,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6037157,4885,2162546,6368,63835,4331,52822,4102,45982,4073,6840,1253,11013,1860,2098711,7633,1555593,13098,1313638,13278,241955,8582,543118,10636,2678266,6025,202951,7517,171066,6764,156074,6574,14992,1926,31885,2677,2475315,9098,1992362,13565,1828775,14653,163587,7426,482953,11212,1196345,3153,160788,5299,93227,4910,86311,4661,6916,1394,67561,3251,1035557,5700,640939,7132,593862,6927,47077,3435,394618,8135,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,439251,1416,182063,2154,8070,1363,7399,1377,7291,1378,108,112,671,300,173993,2321,142168,2082,136125,2398,6043,1358,31825,1953,169248,1767,12883,1810,11795,1705,11481,1657,314,250,1088,393,156365,2339,135971,2691,132126,2617,3845,1147,20394,1507,87940,774,13057,1172,9024,1024,8680,992,344,208,4033,799,74883,1391,57244,1905,56140,1941,1104,495,17639,1441,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7168925,4149,2538635,4513,56537,4168,49223,3874,42514,3618,6709,1155,7314,1379,2482098,5377,1909578,11904,1662964,13239,246614,8355,572520,12435,3097764,4633,213115,7317,181222,6855,168631,6542,12591,1614,31893,2414,2884649,8995,2338787,12239,2178480,13022,160307,7085,545862,8424,1532526,2336,189569,5053,107700,4154,98447,3930,9253,1089,81869,3891,1342957,5352,859030,8966,809441,8666,49589,3122,483927,9158,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2323523,2578,893173,3226,30809,2560,24986,2476,23251,2324,1735,521,5823,1028,862364,3846,641262,6336,576948,6700,64314,3329,221102,5570,969703,3123,79251,3276,65684,2671,61932,2856,3752,777,13567,1602,890452,4300,691003,6303,657646,6234,33357,2394,199449,5646,460647,1881,73250,2584,41957,2262,40345,2269,1612,464,31293,1786,387397,3260,233903,4236,225354,4513,8549,1074,153494,4085,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
