GEO_ID,C17020A_001E,C17020A_001M,C17020A_002E,C17020A_002M,C17020A_003E,C17020A_003M,C17020A_004E,C17020A_004M,C17020A_005E,C17020A_005M,C17020A_006E,C17020A_006M,C17020A_007E,C17020A_007M,C17020A_008E,C17020A_008M,C17020A_009E,C17020A_009M,NAME,C17020A_001EA,C17020A_001MA,C17020A_002EA,C17020A_002MA,C17020A_003EA,C17020A_003MA,C17020A_004MA,C17020A_004EA,C17020A_005MA,C17020A_005EA,C17020A_006EA,C17020A_006MA,C17020A_007EA,C17020A_007MA,C17020A_008EA,C17020A_008MA,C17020A_009MA,C17020A_009EA,state
0400000US18,5364294,10436,689196,16511,217219,9493,421506,10351,50471,3242,4675098,17765,1012848,10208,2923849,11723,738401,3939,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2732418,5785,312717,12073,85689,7015,193961,6520,33067,2354,2419701,12059,535183,6857,1482241,6900,402277,2578,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2406294,7509,299053,12605,95799,6660,181519,7061,21735,1968,2107241,12302,480042,6981,1300262,7456,326937,2142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3742531,6503,658182,20975,193409,9956,400084,12818,64689,2851,3084349,20861,636316,10017,1958038,12774,489995,2978,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2826861,7423,361855,14892,96689,7010,227200,10016,37966,3254,2465006,15115,516339,7979,1557418,10637,391249,3450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232526,1909,170631,8732,45743,4362,107095,5448,17793,1794,1061895,8480,191450,4371,672124,5540,198321,1839,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3346027,13216,241329,12439,57563,5440,155189,8342,28577,2306,3104698,16718,621124,6523,1980245,11401,503329,3030,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5148652,13119,480402,15778,113319,6491,302647,11430,64436,3455,4668250,18115,906322,7132,2991471,12778,770457,3959,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7696198,8848,1052630,22974,304595,11377,659866,14127,88169,3679,6643568,23793,1330901,11812,4171371,14193,1141296,4185,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4500819,6935,393880,13593,95160,6101,249625,9113,49095,2229,4106939,14248,885594,5965,2600417,9305,620928,2657,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1721414,5141,267067,14908,76836,7190,158622,9152,31609,2798,1454347,15581,302650,7855,893306,9301,258391,2836,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4849109,6859,655629,17468,188881,8257,401708,11631,65040,3580,4193480,18215,876169,8381,2615838,11913,701473,3911,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875850,2470,120446,7681,31373,3921,77041,4885,12032,1395,755404,7904,148695,3772,472025,5188,134684,1465,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1589976,5303,172424,9562,52875,4887,103114,5640,16435,1570,1417552,10541,322472,4884,877383,6872,217697,1639,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898761,12693,278475,14625,89549,7284,166742,8393,22184,2790,1620286,18680,317307,8340,1033424,11716,269555,3263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1204664,2480,114334,9563,35721,5126,66885,5185,11728,1657,1090330,10065,209049,5414,710271,5598,171010,1829,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6012646,20846,485693,17892,142058,8614,275297,10771,68338,4104,5526953,22926,1133721,10915,3469277,15778,923955,4971,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1472997,13240,259592,11825,86291,5968,150280,7495,23021,2367,1213405,12931,246640,6248,748550,8719,218215,3350,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12447859,31173,1427898,32235,400891,14581,848162,21087,178845,6394,11019961,40165,2103453,16334,7035509,27042,1880999,8330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6664379,18912,915555,23944,266674,11039,567884,15412,80997,4568,5748824,27875,1149621,12772,3614719,18320,984484,4767,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605382,1335,54273,3881,10823,1510,34079,2736,9371,1220,551109,3878,115417,1356,353414,2903,82278,1320,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9315761,9149,1204940,23295,362557,12103,740669,14663,101714,4129,8110821,24859,1653859,13774,5090918,15204,1366044,4958,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2734054,8792,399889,11689,120433,6099,240147,6812,39309,2846,2334165,13728,475069,6538,1454479,8507,404617,2856,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3264133,11912,512695,18970,137339,8472,338600,12959,36756,2601,2751438,22187,525977,10207,1723713,14328,501748,2849,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10167835,13379,1078384,24488,292267,11229,656231,15319,129886,5346,9089451,25828,1740110,11482,5697417,17013,1651924,5618,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826766,6494,93953,7267,24215,3462,58445,4669,11293,1706,732813,8039,132808,3514,470389,5794,129616,1869,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3091291,7930,418146,17728,118167,9403,262840,11046,37139,3207,2673145,18085,521538,8930,1655704,11313,495903,3486,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688951,2628,63758,4191,14862,2025,38450,2827,10446,1315,625193,4016,139120,2028,386549,3102,99524,1415,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4932008,10629,736015,21347,211268,9852,455955,13145,68792,3367,4195993,23055,844477,10541,2634214,14162,717302,3526,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19142335,47463,3136310,51466,1205193,25433,1696327,31002,234790,6983,16006025,56686,3780627,28402,10137583,36027,2087815,7588,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2476001,10632,274231,16952,94919,9126,164659,9044,14653,1880,2201770,17675,655542,9590,1307200,9871,239028,2171,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573383,1051,65013,4370,16423,2252,41663,2843,6927,991,508370,4535,95796,2286,325760,2913,86814,1052,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5510042,12631,518916,18684,126305,8547,339513,12244,53098,3061,4991126,21135,1030281,10521,3187150,13138,773695,3553,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5309062,13069,632235,23230,178867,11426,399344,14342,54024,3349,4676827,24548,929369,12984,3009768,14312,737690,3594,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1694146,3330,288457,11976,80217,5679,182601,7935,25639,2171,1405689,12945,260203,6302,878230,8386,267256,2411,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4850914,10499,513515,13265,135333,7454,324955,8125,53227,2814,4337399,14160,895027,7872,2738974,8804,703398,3125,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,511282,3105,59631,5324,17761,2806,38436,3441,3434,887,451651,6044,97386,3122,287901,3849,66364,1167,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2515489,23016,1110605,28550,321270,11452,621445,17439,167890,5415,1404884,28679,255550,10454,884758,19413,264576,6172,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3270294,8053,446731,15370,125850,6871,273939,10700,46942,3082,2823563,16737,575017,7070,1747415,11463,501131,3313,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,476900,2567,31440,3469,8179,1654,21733,2226,1528,437,445460,4008,94824,1837,305971,2796,44665,711,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5060214,17423,826307,20839,280187,12196,483267,11571,62853,4050,4233907,24324,873766,12858,2551926,14340,808215,4899,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2250230,6393,371263,13519,115479,6956,219841,8084,35943,2631,1878967,15743,386960,7888,1149612,9688,342395,2819,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
