GEO_ID,B25081_001E,B25081_001M,B25081_002E,B25081_002M,B25081_003E,B25081_003M,B25081_004E,B25081_004M,B25081_005E,B25081_005M,B25081_006E,B25081_006M,B25081_007E,B25081_007M,B25081_008E,B25081_008M,NAME,B25081_001EA,B25081_001MA,B25081_002EA,B25081_002MA,B25081_003MA,B25081_003EA,B25081_004MA,B25081_004EA,B25081_005EA,B25081_005MA,B25081_006EA,B25081_006MA,B25081_007EA,B25081_007MA,B25081_008MA,B25081_008EA,state
0400000US06,6781817,25470,5013594,26823,1047065,14192,281151,7411,765914,11369,57061,3421,3909468,25141,1768223,13924,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1278158,11129,945039,10533,187668,5329,71183,4061,116485,3772,9462,1660,747909,10690,333119,5691,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,908452,7756,642602,8945,154723,5885,35292,2950,119431,4999,5327,958,482552,8686,265850,5449,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,241050,3609,168064,4422,35424,2247,6366,1094,29058,2167,1061,444,131579,4120,72986,2939,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,110681,3549,87104,3340,18470,1772,6215,1071,12255,1366,529,316,68105,3341,23577,2090,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4724428,21345,2888716,18233,551654,9605,133810,5737,417844,8465,16692,2472,2320370,19750,1835712,18176,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2248702,19411,1560580,18192,271574,9154,85211,4404,186363,7835,11962,1881,1277044,15871,688122,12099,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254770,4107,172799,4553,36185,2402,8321,1435,27864,1999,3051,777,133563,4635,81971,3305,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398671,5979,270378,6063,46074,3494,13922,1770,32152,2813,2737,855,221567,6082,128293,4525,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3177104,16645,2153509,15842,411197,8390,90747,3884,320450,7544,14045,1718,1728267,14748,1023595,11279,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720780,14241,1170188,12303,193216,6187,49315,3072,143901,5387,5162,974,971810,12617,550592,8158,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,882584,7833,545782,7661,83006,3530,24977,1984,58029,2904,3429,719,459347,7272,336802,6166,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739191,7686,461942,6490,63717,2917,19934,1853,43783,2550,2790,854,395435,6700,277249,4891,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1144309,10967,696216,10218,120629,4594,28662,2262,91967,4267,4230,894,571357,9403,448093,6959,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
