GEO_ID,B16002_001E,B16002_001M,B16002_002E,B16002_002M,B16002_003E,B16002_003M,B16002_004E,B16002_004M,B16002_005E,B16002_005M,B16002_006E,B16002_006M,B16002_007E,B16002_007M,B16002_008E,B16002_008M,B16002_009E,B16002_009M,B16002_010E,B16002_010M,B16002_011E,B16002_011M,B16002_012E,B16002_012M,B16002_013E,B16002_013M,B16002_014E,B16002_014M,NAME,B16002_001EA,B16002_001MA,B16002_002MA,B16002_002EA,B16002_003MA,B16002_003EA,B16002_004MA,B16002_004EA,B16002_005EA,B16002_005MA,B16002_006EA,B16002_006MA,B16002_007EA,B16002_007MA,B16002_008MA,B16002_008EA,B16002_009MA,B16002_009EA,B16002_010EA,B16002_010MA,B16002_011EA,B16002_011MA,B16002_012EA,B16002_012MA,B16002_013MA,B16002_013EA,B16002_014MA,B16002_014EA,state
0400000US18,2480077,10833,2251599,10280,119415,4306,26193,2249,93222,4274,66081,3720,6069,951,60012,3643,32192,2439,10110,1555,22082,2300,10790,1649,1292,635,9498,1589,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,1132618,6385,49958,2436,9563,1349,40395,2452,23446,2261,2318,560,21128,2041,15142,1249,4076,731,11066,1258,5884,1104,970,460,4914,1063,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,987574,5929,76676,3278,15818,1904,60858,3036,23654,2006,1282,489,22372,1957,20911,1661,6625,1183,14286,1616,5096,999,813,461,4283,887,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1612834,7784,48769,2611,11298,1575,37471,2566,23900,1772,2102,509,21798,1781,15858,1283,3688,831,12170,1486,5643,1158,1072,602,4571,1097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1523152,10021,70150,3497,14461,1755,55689,2985,98713,3996,7951,1310,90762,3933,22943,1794,5973,1054,16970,1712,4515,1033,591,429,3924,936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,500340,5292,7839,1560,324,216,7515,1579,39008,2802,3671,808,35337,2678,4572,786,1136,575,3436,800,2784,720,632,300,2152,627,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1772944,9593,140993,4564,29486,2629,111507,4775,119460,4543,11922,1482,107538,4522,81636,2986,18793,1609,62843,2979,42684,3243,4816,1144,37868,3114,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1911023,12195,213422,4998,57125,3383,156297,4469,270753,6884,52005,3884,218748,5253,95177,3614,30096,2391,65081,3562,32019,2686,7287,1388,24732,2246,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,3425755,12098,132214,4112,20022,2279,112192,3948,143517,4282,19308,1804,124209,4036,57294,2587,13899,1618,43395,2509,60288,2979,13524,1537,46764,2900,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1869039,7333,86175,3256,17071,1836,69104,3219,65046,3206,5941,1036,59105,2826,52507,2202,12591,1297,39916,2098,39176,2572,10363,1578,28813,2424,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,1044353,7079,26666,2510,4268,1055,22398,2351,10078,1585,704,409,9374,1631,6950,1251,2272,870,4678,1033,2474,526,146,130,2328,520,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,2195044,10727,66737,3334,10275,1632,56462,3282,52957,3602,5797,1134,47160,3529,31357,1960,8290,1180,23067,1885,13040,2019,1857,692,11183,1962,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,383459,4491,10550,1494,1092,498,9458,1430,8464,1197,452,247,8012,1158,2447,662,580,309,1867,581,4018,762,505,432,3513,713,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,651752,4846,50025,2328,12441,1600,37584,2261,16545,1712,2585,762,13960,1460,10889,1070,3409,760,7480,1197,4359,697,925,398,3434,717,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,704450,7457,188222,4449,43640,2851,144582,5012,38606,3213,4099,936,34507,3144,64073,3050,11877,1638,52196,3279,11254,1847,1769,747,9485,1717,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,465150,5430,12560,1589,1892,697,10668,1447,31208,2190,2813,781,28395,2298,7610,1034,2315,825,5295,839,2609,842,476,487,2133,656,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2199656,12974,478566,6311,135085,5091,343481,7011,319432,7802,53738,3611,265694,7671,152325,4934,35651,2623,116674,4300,48820,3525,8104,1407,40716,3239,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,452482,6562,248845,5520,33509,2785,215336,5258,17544,1889,1309,423,16235,1879,8806,1082,1629,726,7177,1017,37319,1959,2866,503,34453,1832,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,5015991,17408,1048965,8529,286777,7716,762188,9444,727095,10027,158991,5269,568104,9113,334350,7514,121832,5061,212518,6976,112521,5823,19402,2210,93119,5243,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,3328234,15741,241443,5966,69807,4294,171636,6032,83307,4101,7527,1349,75780,3690,58707,3224,13977,1830,44730,3071,19634,2618,2799,840,16835,2318,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,267661,2950,6604,1038,529,329,6075,1019,11714,1442,1340,474,10374,1379,1896,462,475,375,1421,473,3069,756,659,501,2410,615,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,4189487,12448,130092,4381,19701,1612,110391,4673,142523,5018,19562,1770,122961,4605,53759,2415,12253,1373,41506,2381,38811,2851,7869,1244,30942,2782,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,1301776,6031,88106,2397,24493,1983,63613,2374,20526,1784,1362,478,19164,1754,20402,1510,5196,905,15206,1468,15857,1427,831,299,15026,1423,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,1297310,8140,114864,4081,23491,2443,91373,4182,49022,3060,4209,1157,44813,3043,45269,2511,12256,1624,33013,2372,10492,1475,1442,559,9050,1370,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,4379224,14057,236458,5057,51087,3437,185371,5561,228906,5802,35217,2394,193689,5378,84545,3377,24658,2335,59887,2971,29116,2680,5554,1137,23562,2417,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,323524,3757,39832,2081,11693,1516,28139,2208,37794,2464,7208,1330,30586,2282,8449,960,1753,594,6696,974,3484,859,795,507,2689,751,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1650636,9747,78263,3409,17957,2342,60306,3749,36249,3072,3532,957,32717,2829,17991,1564,4223,1010,13768,1373,4201,940,664,430,3537,807,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,298905,3498,6660,1097,1655,591,5005,1004,8403,1172,907,443,7496,1141,2508,538,682,409,1826,471,7289,1149,1168,590,6121,928,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,2303307,10903,92340,3358,22257,2281,70083,3328,43897,3459,4055,919,39842,3360,26973,1892,6004,1033,20969,1956,13573,1716,2371,664,11202,1706,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5815185,22705,2584352,16316,600592,12560,1983760,17823,243262,7933,27732,2680,215530,7824,254672,5531,66763,4120,187909,6007,73488,4617,11686,1883,61802,3970,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,737920,6034,95958,3544,19411,2204,76547,3653,31362,2267,2747,788,28615,2107,23503,1589,4073,775,19430,1501,6948,1019,870,438,6078,1002,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,239144,3264,4010,609,319,205,3691,618,11748,1260,1032,335,10716,1224,2495,593,508,287,1987,554,1123,589,70,122,1053,601,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2560360,14590,192737,5658,38910,3515,153827,5812,130177,4642,11606,1738,118571,4612,111086,3539,20899,2076,90187,3347,44607,3345,6369,1327,38238,3210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,2123618,11329,204723,5485,42309,3176,162414,4654,120244,5080,17357,2089,102887,4777,158110,4258,37400,2907,120710,4247,30122,2476,7064,1497,23058,2476,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,715516,5339,11400,1401,1280,583,10120,1354,8562,1355,334,196,8228,1332,4082,839,557,248,3525,860,1984,639,249,226,1735,673,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,2070516,8741,108021,3483,22014,2042,86007,3804,65985,3455,6759,920,59226,3246,34590,1989,6820,1317,27770,1950,9250,1179,1063,484,8187,1108,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,202629,3014,13810,1414,1473,459,12337,1364,4196,956,302,185,3894,918,1816,652,267,348,1549,574,1062,598,0,185,1062,598,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,54733,2864,1206371,9131,890378,9593,315993,8363,1827,574,436,202,1391,484,545,318,302,244,243,213,218,239,109,153,109,183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1736854,11833,61898,3433,14830,2080,47068,3096,24895,2166,2594,827,22301,2084,16383,1639,5762,998,10621,1621,5139,1211,545,383,4594,1124,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,206468,3104,12292,1568,1232,467,11060,1513,7094,1233,250,177,6844,1217,12066,1243,2702,661,9364,1210,13731,1116,1014,316,12717,1054,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1741167,11789,466545,9284,87363,4787,379182,8848,73497,4272,7733,1457,65764,4144,51933,2919,9803,1462,42130,2940,59026,2686,8582,1148,50444,2387,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,1064786,7470,53333,2796,13316,2056,40017,2828,13084,1566,928,528,12156,1563,10108,1408,2838,931,7270,1248,2548,848,1055,574,1493,625,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
