GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001EA,C15002_001MA,C15002_002EA,C15002_002MA,C15002_003MA,C15002_003EA,C15002_004MA,C15002_004EA,C15002_005MA,C15002_005EA,C15002_006EA,C15002_006MA,C15002_007EA,C15002_007MA,C15002_008MA,C15002_008EA,C15002_009MA,C15002_009EA,C15002_010EA,C15002_010MA,C15002_011MA,C15002_011EA,C15002_012EA,C15002_012MA,C15002_013EA,C15002_013MA,C15002_014MA,C15002_014EA,C15002_015EA,C15002_015MA,C15002_016MA,C15002_016EA,C15002_017EA,C15002_017MA,state
0400000US18,4278945,5178,2062112,4211,87372,3961,180121,5812,742429,10535,425534,9031,147311,5825,307098,7567,172247,6100,2216833,2923,84304,3279,180721,6789,768373,10224,460376,9503,200295,6518,336112,7948,186652,5884,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036993,3233,992212,2515,35165,2336,56949,3239,336523,5864,210533,4388,97834,3686,171647,4336,83561,3674,1044781,2816,30656,2080,48568,2933,321119,6098,234679,4822,128647,4542,196684,4695,84428,3840,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863224,3312,909844,2470,35411,2465,59700,3500,259721,5790,217700,5842,64635,3657,173470,4892,99207,4987,953380,2362,33207,2644,53881,3330,249683,5822,237813,5644,85231,4069,189429,4418,104136,4592,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2935461,3011,1414070,2545,110020,4680,138616,4567,505625,8653,280789,7872,79458,3982,183014,5118,116548,4384,1521391,2562,94610,4119,133559,4738,495131,6660,326274,7128,132234,5659,195965,5697,143618,4843,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006605,4606,1439279,3614,98102,5511,172014,5573,507773,9479,301478,7414,57683,3920,197350,6931,104879,5121,1567326,3443,83195,4030,157379,6700,522192,9080,344341,9190,102380,4960,235873,5563,121966,4989,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947017,1426,454932,1402,15869,1605,28001,1902,167191,4165,88125,3875,35271,2525,78199,3398,42276,2476,492085,1166,12150,1504,23708,1860,162076,4187,99436,3711,50461,2809,93250,3465,51004,3230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3972135,2905,1872632,2585,88219,4622,133981,4829,501432,9938,359480,9597,97874,4504,371394,8374,320252,6709,2099503,2514,84909,4291,126724,6102,533621,10334,425070,7438,153838,6189,424536,9800,350805,8134,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4556609,2420,2160406,1873,97956,4695,133588,5753,581099,10058,359713,8700,136755,5151,484809,9820,366486,8299,2396203,1846,114798,4800,124982,4864,600823,10434,406324,7703,210626,5771,526904,8931,411746,8386,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6621018,3783,3183949,3394,107242,4527,256771,6687,994283,11056,756513,11390,239380,6481,504741,8450,325019,7158,3437069,2949,106218,3531,245327,5665,1029912,10229,825434,10012,336535,6689,557369,8272,336274,6979,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3600744,3144,1764221,2564,54516,2585,88448,3856,483005,6951,389631,7392,173058,5020,384404,8333,191159,4969,1836523,2673,56707,2816,70499,3680,469136,7605,411867,7278,208537,6269,423222,8033,196555,5550,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1911968,4922,899289,3526,57769,3647,118494,5301,285761,7456,201237,6785,62305,4227,109502,5065,64221,3419,1012679,3264,51723,3304,110379,4989,298381,7748,233039,7117,97864,5458,139817,6240,81476,4284,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4023641,5425,1929629,3802,74363,3680,165784,5959,627552,9941,436731,9254,125902,4804,313348,7728,185949,6146,2094012,3788,82397,4497,161860,5319,645225,10462,479389,9351,161768,5440,357040,8234,206333,7037,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686770,1762,339863,1651,8184,993,18930,2009,106937,3337,83754,3545,24219,2058,65824,3256,32015,2132,346907,1576,5892,993,16461,1753,97278,3313,89815,3889,33371,2581,73038,3423,31052,2338,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1206908,2006,589926,1487,25590,1943,35589,2338,168705,4351,137688,4412,56677,2919,109434,3857,56243,2854,616982,1638,22994,1859,30450,2455,165645,3972,152866,4631,61042,2819,123620,3856,60365,2902,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1840642,1913,919682,1585,53111,4690,86525,4485,262676,7350,240845,7704,67064,4254,137460,5045,72001,3240,920960,1758,57168,3746,81398,3888,266859,6990,242229,6626,70970,4061,135386,4830,66950,4343,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919883,1661,446699,1468,10666,1361,30081,2811,137779,4712,78602,3853,38187,2607,94731,3898,56653,3005,473184,1466,11012,1673,23538,2604,132911,4935,90378,4399,48838,2773,107073,3818,59434,3524,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6049352,2508,2878194,1990,152458,6338,193216,7268,821845,12572,499511,10005,151343,6124,649505,10611,410316,9055,3171158,1814,169031,6074,195046,5274,915729,11265,537502,10434,221488,7682,710104,9618,422258,9858,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1360330,2783,662702,2346,47015,3057,63731,4178,181098,5825,152171,5347,47905,4009,96457,5398,74325,4038,697628,1881,46366,3191,54676,3461,179229,5633,168804,4955,64047,4288,106095,5137,78411,3665,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13309761,4587,6295064,3969,414864,10906,532967,11015,1724884,21288,1074151,14970,478887,11108,1215612,13615,853699,11396,7014697,3470,472449,10462,534439,10001,1855092,18909,1128557,15682,649709,11414,1315762,16132,1058689,15789,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6489883,6226,3084024,5349,205090,8299,310805,8972,873476,15279,648281,10705,221304,8288,534009,10037,291059,7232,3405859,3970,168913,6414,277643,7509,887228,11783,780540,11672,340745,9284,636047,11068,314743,7677,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,457904,1859,230495,1348,10049,864,10324,1085,68874,2735,52068,2345,29445,2120,40451,2579,19284,1897,227409,1082,8101,878,9491,1052,59436,2515,55463,2620,26778,1832,49178,2554,18962,2001,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7770716,4393,3717746,3729,120704,5080,315187,7044,1308084,14687,775631,11409,246173,7661,599529,8762,352438,9064,4052970,3201,119838,4556,315522,7660,1379313,13689,849142,13817,379810,9057,641218,12269,368127,8122,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2487456,3064,1208717,2715,60627,2916,109859,4255,390327,6673,285405,6288,80241,3281,184793,4245,97465,4150,1278739,1885,52735,2705,108339,3794,395948,7520,312522,5783,100146,3712,209137,5224,99912,3627,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2671772,3813,1301605,3144,50889,4040,91493,5311,329997,8835,335789,8516,101108,4815,242828,7544,149501,5594,1370167,2540,47592,3432,80638,4433,340182,7355,376665,7628,117965,5953,254302,6451,152823,5077,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8756317,4048,4186605,3420,156741,6791,329371,8022,1549040,13917,676963,10361,292817,6270,726708,10778,454965,8639,4569712,3410,158446,5640,324791,7575,1671837,14463,764843,11117,395934,8523,757597,11156,496264,10299,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712271,1186,335654,1021,21541,2478,26591,2672,97914,5027,57339,3575,25594,2160,64965,3579,41710,2746,376617,861,24156,2189,26481,2174,100625,4477,71253,3429,37034,2950,67938,3482,49130,2753,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3151616,4800,1490981,3608,84864,4159,159702,5384,450858,10153,302447,8785,117443,5172,241032,7379,134635,4825,1660635,3184,78784,4415,153941,5935,486940,8862,361657,8093,163958,5976,263004,7235,152351,6073,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544292,2034,269672,1645,12372,1520,15721,1644,94728,2801,55259,2726,23808,2237,45870,2572,21914,2162,274620,1251,10771,1186,12652,1453,83278,3086,62589,2637,30163,2165,52849,2782,22318,2143,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4336473,5288,2067913,3632,127265,4839,197356,5768,702058,11882,422838,8566,116930,5312,321210,7276,180256,5922,2268560,3595,121924,4811,197675,6336,731584,10752,499068,9505,166971,7245,359076,8460,192262,6215,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16390379,8806,7987033,7256,745427,15531,783507,13992,2033432,20252,1783752,20459,490235,13305,1384611,19228,766069,13240,8403346,5676,764350,13682,749012,12040,2091065,20683,1975935,20990,589584,14541,1518683,16683,714717,13016,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1641335,2290,815432,1954,25087,2557,50145,3611,184505,6513,216689,5300,68100,3416,165986,5431,104920,3682,825903,1860,24576,2542,47703,3240,193958,5848,234793,6095,91258,4268,167961,4823,65654,3783,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434948,1078,210559,1039,6286,866,14363,1456,70874,3136,32811,1678,16236,1540,42817,2129,27172,1902,224389,796,6333,831,9287,1166,61648,2517,38562,2300,23043,1730,52303,2600,33213,1821,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5504766,5807,2645626,4511,138860,5885,201358,6457,686813,9252,511325,8999,158091,6023,528292,9498,420887,8241,2859140,4196,133949,6593,192041,6113,705478,10685,587918,10256,237429,6530,604034,10364,398291,8218,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4645859,3973,2282487,2566,95677,4802,137775,6025,544977,9450,562144,10618,207106,7144,464258,9293,270550,6803,2363372,3106,90042,4651,122600,5137,556250,9887,616671,11558,241102,8090,480373,8806,256334,6959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1296201,2730,627956,2153,36832,2106,66814,4668,267758,6875,113830,4428,30687,2549,69241,3868,42794,2917,668245,1667,35914,2479,61246,3354,258474,6076,131903,5084,51059,3618,78016,3763,51633,3430,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3854170,3348,1885803,2859,64239,3262,122115,4559,636502,9165,392766,7425,177847,3929,316564,6249,175770,4905,1968367,2533,64053,3165,106124,4586,611509,7509,423925,8109,208937,6074,371438,7301,182381,5395,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,380942,1968,191656,1760,4350,863,12115,1619,63680,3492,46908,2809,18039,2191,30961,2474,15603,1658,189286,1208,4363,1137,10826,1413,51951,2809,54416,3093,20016,1783,33448,2750,14266,1777,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2432137,2810,1124201,1765,212283,5977,119945,5437,335928,8052,145916,5499,90821,4268,157886,5646,61422,3635,1307936,1732,228524,5474,105881,5078,314722,8189,160687,6217,128325,5234,270892,6353,98905,4669,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3209646,4997,1514344,3768,90646,4668,170936,6479,487432,10043,315936,9550,95768,4897,224285,6163,129341,4507,1695302,3077,80897,4126,171978,6510,516111,9327,389996,9003,142787,6217,247752,7463,145781,5665,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,464594,1995,239275,1488,6107,810,12718,1544,75178,2881,68373,3815,17388,1775,36113,2726,23398,2172,225319,1308,7619,1470,10742,1759,55099,3259,60347,3255,20899,2198,43446,2800,27167,2363,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4280464,2907,2092048,2285,132472,5036,175115,6726,499277,10858,524274,11524,167374,6593,362584,8680,230952,7622,2188416,1776,139918,5922,163985,6983,538893,9506,575425,9567,193145,5946,373174,8373,203876,6082,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1949382,4372,934904,2794,54171,3443,98148,4504,343353,8673,202032,5779,47025,3200,123598,5032,66577,3676,1014478,3316,52018,3069,92915,3777,342596,6527,236108,6227,71907,4188,145543,6107,73391,4720,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
