GEO_ID,B15002G_001E,B15002G_001M,B15002G_002E,B15002G_002M,B15002G_003E,B15002G_003M,B15002G_004E,B15002G_004M,B15002G_005E,B15002G_005M,B15002G_006E,B15002G_006M,B15002G_007E,B15002G_007M,B15002G_008E,B15002G_008M,B15002G_009E,B15002G_009M,B15002G_010E,B15002G_010M,B15002G_011E,B15002G_011M,B15002G_012E,B15002G_012M,B15002G_013E,B15002G_013M,B15002G_014E,B15002G_014M,B15002G_015E,B15002G_015M,B15002G_016E,B15002G_016M,B15002G_017E,B15002G_017M,B15002G_018E,B15002G_018M,B15002G_019E,B15002G_019M,NAME,B15002G_001MA,B15002G_001EA,B15002G_002MA,B15002G_002EA,B15002G_003MA,B15002G_003EA,B15002G_004MA,B15002G_004EA,B15002G_005EA,B15002G_005MA,B15002G_006EA,B15002G_006MA,B15002G_007EA,B15002G_007MA,B15002G_008MA,B15002G_008EA,B15002G_009MA,B15002G_009EA,B15002G_010MA,B15002G_010EA,B15002G_011EA,B15002G_011MA,B15002G_012EA,B15002G_012MA,B15002G_013MA,B15002G_013EA,B15002G_014MA,B15002G_014EA,B15002G_015MA,B15002G_015EA,B15002G_016EA,B15002G_016MA,B15002G_017EA,B15002G_017MA,B15002G_018MA,B15002G_018EA,B15002G_019MA,B15002G_019EA,state
0400000US18,44026,2807,22095,1992,1131,421,3029,956,4616,927,3041,834,3974,929,1620,622,3168,830,1516,513,21931,1935,543,308,2306,710,4835,1130,760,343,4794,963,2965,922,3707,930,2021,680,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,18451,2144,10101,1432,837,470,1165,467,2771,799,707,312,1755,567,707,287,1251,536,908,546,8350,1303,567,450,632,374,1367,534,587,334,2324,599,1137,507,1082,385,654,323,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32025,2759,16332,1994,636,264,1393,593,3461,1011,1181,456,4905,1124,1377,465,2175,682,1204,531,15693,1704,608,290,914,344,1637,567,1120,587,6031,1193,1915,585,2370,578,1098,467,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30786,2619,14123,1624,1480,657,1786,540,1977,595,1494,501,4302,1040,1431,557,1145,378,508,324,16663,2040,1197,566,1955,514,2014,476,1475,549,4173,1025,1624,549,2347,604,1878,722,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31019,3174,15287,1831,1124,581,1557,533,3402,1106,1396,601,4273,945,883,582,1823,635,829,391,15732,1849,483,239,1559,574,3228,855,997,420,3791,920,1914,806,2989,739,771,363,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,10806,1057,5475,743,133,94,800,456,1141,399,1087,454,1189,498,298,216,634,389,193,124,5331,851,201,143,392,288,1102,384,353,219,1266,414,451,373,1123,479,443,300,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,73364,4328,34539,3080,2177,852,2363,591,5228,1155,1766,636,8398,1847,2928,959,6175,1418,5504,1020,38825,2812,1225,504,1499,490,4791,1038,675,417,11244,1572,3775,958,9242,1513,6374,1082,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,83659,6000,42853,4401,7228,1829,4701,1271,9705,1946,1861,630,6436,1331,2696,1053,5853,1553,4373,1036,40806,2943,4941,1166,4533,1173,7635,1415,1497,616,7306,1337,2337,640,7889,1384,4668,873,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,93561,4579,45555,3344,2444,777,3854,786,10466,1562,3641,729,11508,1619,2989,747,6314,1073,4339,901,48006,3044,2202,589,4435,1030,7798,1169,2256,660,14016,1560,4814,909,8198,1403,4287,931,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,42131,3152,20335,2291,572,349,1602,545,3865,1050,1609,557,5106,1175,2074,634,4143,1063,1364,495,21796,1894,999,471,1181,422,2828,615,1132,428,5769,939,3571,954,3943,735,2373,738,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,12899,2359,6088,1800,262,203,722,396,786,457,129,230,2326,829,341,279,1144,770,378,259,6811,1195,171,204,854,479,1021,456,707,410,1719,602,911,377,1026,545,402,222,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,52245,3559,25208,2387,1588,503,3020,736,4946,1071,1363,453,7772,1441,1893,670,2960,719,1666,665,27037,2290,1144,432,1996,444,5434,1027,1206,595,6592,1169,2927,979,3664,826,4074,1133,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,11447,1477,5387,794,60,76,562,282,1154,491,587,313,1240,508,454,294,1047,494,283,200,6060,1235,51,61,496,321,1321,446,767,432,2040,788,457,310,660,348,268,184,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,12695,1721,6197,1071,239,135,512,374,933,412,359,186,1552,610,1025,641,571,248,1006,382,6498,1175,273,188,426,238,630,282,289,206,2310,671,493,202,1356,544,721,356,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,44869,4112,20563,2429,1218,481,2600,735,3201,1092,1201,557,6605,1417,1213,557,2799,786,1726,651,24306,2814,1687,776,2475,644,5269,1396,562,379,7978,1465,1883,641,3172,789,1280,555,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,9489,1352,4879,977,189,232,399,277,867,410,393,314,964,483,891,554,904,585,272,192,4610,991,239,220,453,399,1110,630,132,182,1108,544,351,225,889,371,328,261,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,98842,5651,47222,3939,4467,1123,4792,1093,10776,2067,1927,674,9781,1459,2489,896,8678,1386,4312,1021,51620,3379,4899,982,3739,902,11547,1466,755,381,11499,1558,4439,1137,9278,1405,5464,1009,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29297,2559,16303,1963,851,416,1251,646,3454,1067,760,606,4326,1045,813,432,2804,1202,2044,585,12994,1532,862,408,1280,584,1950,583,533,337,4099,879,1148,465,1837,715,1285,447,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,248547,9096,118484,5531,14310,2514,13083,1873,21877,2570,6583,1294,24134,2482,8447,1427,18654,2140,11396,1777,130063,5500,14564,2298,12770,1437,21512,2518,5806,1157,24772,2160,10643,1388,24518,2430,15478,1822,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,77402,4596,36411,2904,2838,883,2815,836,6110,1263,2208,651,11037,1657,1968,598,5899,1464,3536,880,40991,3141,2171,902,3278,875,6297,1339,1581,603,11634,1596,5179,1160,7081,1173,3770,948,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4924,1006,2110,599,109,160,200,163,399,243,258,220,372,273,328,258,265,206,179,223,2814,736,90,104,119,125,448,275,160,160,1247,540,164,126,436,274,150,187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,88864,4786,42187,3103,1592,497,4018,792,8655,1174,3852,986,12311,1770,2029,638,6413,1355,3317,815,46677,3329,1731,579,4763,1000,8820,1563,2055,614,13472,1938,5602,1161,6395,1305,3839,885,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,132462,4532,63828,2487,3755,895,6711,959,17217,1481,3726,574,17112,1521,3449,703,8044,1100,3814,827,68634,2922,3251,827,5844,882,14623,1582,3388,623,19551,1919,7055,974,10344,1098,4578,730,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,67452,4623,32857,2856,1352,684,2705,912,5582,1071,2937,947,9276,1443,3316,962,4901,1143,2788,710,34595,3162,1567,589,2520,771,5439,1361,2449,661,10638,1703,3102,810,5423,1228,3457,1027,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,92894,4979,45814,3425,3426,878,4666,1022,10326,1617,3829,789,9887,1644,2803,838,6199,1247,4678,1239,47080,3177,2247,717,3753,1109,10619,1585,2313,683,12006,1419,3808,987,7360,1111,4974,978,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11145,1521,5786,973,674,306,382,249,1008,525,414,258,1644,548,274,251,944,500,446,308,5359,1015,741,337,373,309,952,513,367,249,1138,487,420,256,922,395,446,285,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31075,2909,13891,1666,596,320,1539,694,2562,772,956,424,3266,870,1038,536,2928,865,1006,529,17184,2249,851,434,1186,560,3680,1043,494,272,5232,1218,1817,618,2732,1008,1192,547,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5954,1097,2770,595,100,118,411,203,663,348,222,160,783,304,68,92,275,202,248,216,3184,769,226,329,257,173,434,299,283,204,1071,402,151,140,476,236,286,234,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,46934,4041,21626,2382,1924,645,1696,624,4291,1030,1927,669,4950,1399,2666,944,2453,731,1719,603,25308,2319,1402,440,2343,755,4735,1086,1498,585,6873,1197,2433,812,4299,1196,1725,563,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,253038,9273,117858,5049,11272,1734,10227,1633,19413,2882,5930,1266,30302,2547,9407,1410,19674,2559,11633,1809,135180,6816,9016,1233,10585,1710,18623,2205,7340,1555,40078,3419,12840,2226,25433,3145,11265,1904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21494,2480,11260,1267,348,238,600,338,1808,709,678,431,3634,731,1064,431,2010,606,1118,420,10234,1708,273,198,901,431,2323,948,476,223,3077,858,819,382,1523,586,842,326,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5198,804,2263,530,57,84,244,162,412,199,61,76,525,245,255,254,426,261,283,170,2935,589,195,187,81,110,314,158,44,63,720,338,210,145,955,361,416,253,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,100185,5503,44621,2986,3970,1315,3290,957,7040,1170,1784,535,9442,1508,3466,979,9310,1649,6319,1146,55564,3718,3098,1100,3916,1179,7363,1644,1813,588,12764,1912,5096,1020,13105,1759,8409,1509,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,139893,5541,69009,3822,1998,557,5488,1279,12200,1888,4686,1207,20149,2176,7213,1541,10982,1596,6293,1062,70884,3655,2010,723,5049,1164,9633,1668,3193,938,22404,2191,7599,1393,12760,1904,8236,1348,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15701,1722,8297,1069,503,305,831,451,2447,722,1054,404,2005,693,452,297,647,335,358,217,7404,1181,475,275,726,309,1544,390,480,229,1597,442,847,672,748,368,987,616,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,35649,3013,17711,1989,887,390,1481,497,4519,871,1485,540,3896,945,1633,564,2693,840,1117,418,17938,2108,621,310,1151,641,3380,808,1052,429,5593,1081,1705,553,2734,676,1702,576,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7121,1484,3852,1088,463,385,334,228,1199,649,160,156,766,324,259,195,446,261,225,273,3269,741,31,45,475,282,682,446,62,93,864,403,261,188,688,432,206,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,279152,9830,132063,5922,23117,2334,14548,2546,32133,3385,6467,1249,18047,2194,12547,1660,18262,2428,6942,1278,147089,5918,26131,2372,11282,1708,26435,2595,4464,1115,20969,2704,16996,2297,29193,2986,11619,1693,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,31770,2471,16644,1876,1614,790,2422,843,3742,1064,1126,570,3588,929,433,247,1879,659,1840,637,15126,1665,805,403,1600,529,2501,776,1133,461,4029,1021,1717,609,1742,615,1599,643,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,22081,2308,10148,1556,335,165,971,446,3058,722,813,298,3404,1008,445,270,695,318,427,232,11933,1408,191,161,980,494,2373,755,799,470,3621,830,1376,683,1812,535,781,453,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,74209,4360,34776,2808,1218,439,3535,894,6462,1210,1590,595,9744,1488,3273,1019,5874,1129,3080,688,39433,2865,1933,664,2596,911,5530,1041,1297,641,12051,1875,4981,1117,6979,1221,4066,893,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,24822,2145,12303,1488,566,316,1113,429,2374,712,1120,611,3400,830,808,382,1867,685,1055,565,12519,1556,651,421,1217,479,3069,831,634,334,3369,839,613,358,2081,772,885,538,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
