GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001MA,B25013_001EA,B25013_002EA,B25013_002MA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005MA,B25013_005EA,B25013_006MA,B25013_006EA,B25013_007EA,B25013_007MA,B25013_008EA,B25013_008MA,B25013_009EA,B25013_009MA,B25013_010MA,B25013_010EA,B25013_011MA,B25013_011EA,state
0400000US25,2522394,9088,1570055,10932,84869,3895,351279,9242,391988,8811,741919,10593,952339,10308,147768,5985,254204,8368,259577,8441,290790,7169,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,217299,4967,750105,9601,916362,10708,830198,10395,1105104,13859,152769,4959,317950,7710,419973,10266,214412,5896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,72655,3506,366694,6123,494865,7025,574596,9054,603133,9212,71487,3781,154046,5210,222308,6955,155292,5994,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,112440,4737,216272,6018,232106,8081,182793,6202,346910,8433,66918,3896,101553,4818,122908,5591,55531,4067,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,142464,5096,469189,8115,482628,8650,497405,8284,767449,11382,112213,4044,230981,7331,270891,9380,153364,4963,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,13452,1334,75168,3063,89935,3821,95641,3935,134742,4135,14227,1744,37448,2901,53169,3333,29898,2495,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,31422,1916,127466,4264,167584,4099,160170,4399,246928,5425,27876,2413,63719,2790,98071,4613,57262,3120,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,53615,2821,126737,5000,199741,5923,172231,5127,454281,8114,70682,3982,132826,6378,174096,6706,76677,4317,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,19559,2106,91584,3639,105901,4533,150819,4722,151274,5422,18135,2391,50614,3889,47526,3202,34999,2843,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,142582,4876,507818,9440,510939,9982,920142,13697,1117318,13291,194282,6114,341328,8689,283926,8217,297782,7847,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,62138,3549,120480,4440,166896,5974,168592,5126,246890,7139,39917,3104,57235,3951,97008,5119,52730,3593,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,297908,6434,952599,14037,1061141,13414,1572245,14358,3355029,20123,644085,10371,844107,11633,849371,13977,1017466,14987,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,263682,8009,597601,11262,766483,12534,813860,11818,1289699,14128,227819,8509,323754,8766,462949,12114,275177,7925,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,13282,1130,49926,2681,68987,3059,56998,2948,101751,4117,8834,1213,28742,2333,40134,3171,24041,2198,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,242080,5767,975113,11180,875462,11457,926727,11054,1535290,11791,232385,7317,503305,10076,520695,10932,278905,7245,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,96378,3507,275065,5632,311118,5667,277808,5435,486298,5609,75637,3082,149640,4936,175594,4271,85427,3789,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,58386,3735,194984,5907,329264,7145,351141,7197,583182,9343,69049,4655,144989,6391,234458,6222,134686,5782,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,278775,7014,1181210,11154,848644,10737,1107870,12785,1541750,11953,224168,7294,548934,10312,423666,8789,344982,8840,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,20544,1971,59385,3757,65910,3614,101951,4220,165293,4531,32315,2825,46651,3139,51930,3542,34397,2940,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,145166,4777,321190,8048,375465,7838,375871,9215,569648,9235,104284,4578,161634,5828,198104,7752,105626,5360,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,14116,1464,67785,2454,70743,3209,64556,2818,106565,4369,13686,1448,31592,2644,38292,2681,22995,2171,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,198953,6443,495732,9025,472333,9164,486983,8419,826089,12336,139662,5832,266070,7618,265981,7309,154376,6243,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,801116,12792,1193284,14226,1702743,19662,1889713,17223,3384103,21621,654651,13006,838308,13337,1138597,17574,752547,13755,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,38911,2935,120808,4587,228734,5093,235136,4528,272102,6236,33044,2735,60052,3595,116812,4438,62194,3615,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,10439,1046,52049,2851,47221,2469,73854,2561,74957,2865,10164,1439,20831,1883,22508,1929,21454,1804,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,184594,5651,439813,9873,545737,8871,840298,9465,1028525,13454,142594,5797,252682,7337,320129,9560,313120,7644,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,95760,4039,321027,7433,583606,9769,643244,9195,993180,12832,118475,5831,229765,8052,391926,11476,253014,7464,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,71648,3484,209209,5618,134856,5242,118045,4431,207786,4871,37233,2956,73951,4084,62597,3649,34005,2744,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,96812,3419,467639,7046,483816,7267,491511,7662,748584,9486,96929,4726,228868,6148,273326,8196,149461,5378,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,9006,1211,42691,2748,59933,3419,42699,2535,69184,3701,6809,1174,20410,2143,28136,2604,13829,1982,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,877877,8341,240049,4622,208960,6601,178278,6147,250590,6540,385817,7079,105647,4181,119147,4803,99038,4879,61985,2956,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1268565,12217,164964,5187,368710,7808,379573,8777,355318,7314,576604,10418,108282,5114,169155,5840,196190,7656,102977,5211,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,159427,3595,9170,969,37077,2989,60209,2875,52971,2759,92224,3507,7618,1075,25023,2147,39250,2499,20333,2129,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1496650,13898,147323,4514,292753,7641,530015,10614,526559,8755,895518,13536,141139,6060,206960,6954,347672,9633,199747,7214,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,757722,8214,94723,4430,246625,6194,223511,6308,192863,5085,386137,6919,70035,3760,128331,5032,129812,4832,57959,3619,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
