GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003MA,B14004_003EA,B14004_004MA,B14004_004EA,B14004_005MA,B14004_005EA,B14004_006EA,B14004_006MA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009MA,B14004_009EA,B14004_010MA,B14004_010EA,B14004_011EA,B14004_011MA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014MA,B14004_014EA,B14004_015MA,B14004_015EA,B14004_016EA,B14004_016MA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019MA,B14004_019EA,B14004_020MA,B14004_020EA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US21,3530921,2571,1720998,3055,98187,4583,377,323,60427,3605,22251,1775,15132,2042,24043,2642,78,84,12097,1818,6248,1352,5620,960,1598768,5692,87869,1767,146080,4487,252967,3762,1111852,3321,1809923,2829,138932,6256,478,265,76564,4398,34638,2942,27252,2329,33518,2624,204,212,15877,1910,8522,1569,8915,1240,1637473,7326,79479,1695,115930,4202,237124,3959,1204940,3821,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1771878,3292,99276,4932,753,455,64449,4029,22066,2362,12008,1811,25674,2284,81,105,12823,1849,7494,1238,5276,1074,1646928,5958,92008,2028,162485,4252,291516,5104,1100919,5042,1891654,3170,142875,5173,666,386,84352,4561,34787,2503,23070,2467,35770,3078,148,167,17727,2020,9430,1562,8465,1498,1713009,7473,87107,2144,134328,5609,279642,4809,1211932,4562,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,538918,1691,23417,2275,146,127,13733,1787,5343,1059,4195,1074,9729,1794,93,119,6459,1311,1579,770,1598,557,505772,3033,25112,629,38443,1785,66246,1519,375971,1754,572904,1456,38924,3005,315,224,20208,2049,8849,1386,9552,1509,15546,1982,178,198,8170,1322,3253,1028,3945,875,518434,3058,22773,529,29175,1869,62081,1806,404405,1934,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,2283540,2041,160028,5613,2292,788,90074,4530,39074,3138,28588,2256,55877,4291,354,211,24821,2778,15463,2071,15239,2140,2067635,6696,115604,1402,177763,4366,340350,3848,1433918,3996,2490202,1916,218424,6348,2270,597,106718,3555,56914,3708,52522,3607,74943,4085,917,471,33209,2664,17894,2279,22923,2337,2196835,7183,110677,1642,136908,3876,331931,4073,1617319,4720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,2633255,1961,127019,5503,879,453,82284,4047,25597,2860,18259,1967,130170,4643,767,405,85086,3548,31426,2802,12891,1676,2376066,6577,127411,1165,176422,4598,382132,4209,1690101,3160,2864885,1938,167343,5910,940,501,97345,4043,35914,2998,33144,2648,173603,6105,991,393,111907,4402,38583,3045,22122,2056,2523939,6111,122263,1295,135236,4109,373064,4042,1893376,3748,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,3903780,3370,291433,7045,1389,479,185568,5216,61764,3735,42712,2804,59655,4321,275,203,31281,3124,14975,2420,13124,1555,3552692,7774,212533,1835,288785,4920,510267,4826,2541107,4233,4127138,2744,361571,7704,2601,797,206952,5708,78263,3895,73755,3843,80961,4420,466,293,36195,3130,19392,2160,24908,2128,3684606,7637,197917,1545,245938,5323,487628,4765,2753123,5163,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,2128478,2890,129676,4613,375,256,79082,3753,32390,2658,17829,1845,46291,3623,175,147,27255,2690,11175,1465,7686,1436,1952511,5662,110079,1300,147291,4130,330410,3279,1364731,3306,2186951,2529,152403,4276,968,401,85912,3772,38093,2018,27430,1985,63635,3519,221,174,34266,2619,14362,1779,14786,1652,1970913,5154,102272,1433,126789,3703,311006,3134,1430846,3495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,1126405,2978,75588,4383,742,406,50581,3418,13565,2146,10700,1785,12919,1802,183,168,6767,1299,3678,1127,2291,671,1037898,4820,62774,2186,106069,3703,164193,5178,704862,4095,1233574,2826,114929,5348,656,495,67051,3834,25121,2578,22101,2178,20645,3029,89,166,10118,2692,4895,1458,5543,1161,1098000,6291,58278,2394,84703,4279,163077,4172,791942,3736,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,2353637,3931,132025,5676,234,192,82778,4195,31512,3042,17501,1841,54324,3688,94,108,29377,2544,13650,1966,11203,2087,2167288,7339,122293,2230,189232,4500,349213,4452,1506550,3678,2503002,3702,182211,6274,235,174,103429,4346,43549,3209,34998,2569,69076,4188,93,154,31413,2514,18775,2626,18795,2492,2251715,7827,115408,1873,158412,4630,333539,5121,1644356,4595,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,409851,1741,24474,2636,103,105,15931,2301,5837,1160,2603,713,2651,662,0,157,1333,582,616,295,702,307,382726,2904,19092,641,33529,2396,57051,1433,273054,1447,411836,1429,28301,1957,63,72,16266,1600,6386,1173,5586,1198,4988,1074,40,77,2815,942,709,418,1424,446,378547,2462,17388,674,28357,2140,53351,1585,279451,1860,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,723059,1533,49104,2901,50,44,31023,2229,11384,1379,6647,856,12475,1694,0,149,6721,1226,3863,886,1891,534,661480,3443,38216,808,57123,2443,111869,2456,454272,2076,742227,1484,63133,3412,224,198,35369,2397,15656,1732,11884,1322,20190,2059,0,149,11412,1839,4679,887,4099,815,658904,3754,34073,828,44167,2255,101812,2177,478852,2135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,1106923,1454,60293,3855,126,117,32768,2297,15332,2210,12067,1585,14126,2255,0,200,5678,1284,4296,1361,4152,944,1032504,4156,56894,960,91775,2439,182044,2793,701791,2356,1097644,1466,75931,4086,110,119,38707,2806,19785,2399,17329,2244,16831,1911,39,63,5704,1395,4904,987,6184,1272,1004882,4567,52889,841,79235,2916,167643,3227,705115,3461,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,536129,1767,24783,2309,234,274,16071,1765,4833,1062,3645,802,14796,2052,127,204,9906,1628,2972,1123,1791,514,496550,3674,26572,1158,36520,2416,67093,1936,366365,1796,561901,1726,32296,2337,271,313,21491,2047,4491,943,6043,1228,24212,2422,0,181,13985,2145,4888,980,5339,1039,505393,3243,25130,665,27840,2036,63778,1574,388645,2051,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,3470727,2067,194734,7361,1423,622,131092,4823,39314,3592,22905,2615,84943,5201,246,233,47488,3211,20201,2508,17008,1979,3191050,9011,181914,1653,230370,5257,506435,4717,2272331,3831,3726126,2062,223890,6349,1691,526,135580,4830,43931,3124,42688,3137,109208,4771,436,224,55338,3447,26767,2627,26667,2100,3393028,7371,173291,1639,188632,4524,491918,3858,2539187,3555,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,813641,2404,61410,4249,939,463,29546,3085,17029,2246,13896,1938,10094,1579,215,194,3728,1163,3111,855,3040,966,742137,4949,42380,1719,74131,3455,120750,3186,504876,3135,840573,1945,86133,4241,1041,535,39904,2073,23026,2426,22162,2617,10145,1542,82,126,2027,658,4343,1217,3693,873,744295,4808,39867,1647,60024,2200,106620,2584,537784,3000,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,7693458,4097,429331,9367,4324,780,294469,6436,84740,5089,45798,3446,271679,7682,1640,514,165873,6175,67027,4390,37139,3086,6992448,10817,379418,1975,552670,7800,1212878,7121,4847482,6075,8369511,3162,515776,11122,6334,1157,314384,7510,111564,5248,83494,3655,354552,7912,2801,725,208991,5688,81393,4759,61367,2959,7499183,12365,359201,1916,463103,7862,1197472,7293,5479407,5977,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,3777517,5045,243056,7975,983,375,144090,6406,54513,4006,43470,2859,59241,4791,150,152,31647,3450,13354,1714,14090,1763,3475220,9039,191623,3699,325000,7235,554651,6630,2403946,5774,4062858,3941,342042,8432,2333,784,180597,5229,77522,4775,81590,4609,88627,5995,411,324,43141,3683,19855,2713,25220,2801,3632189,10028,176804,3170,253713,5809,532248,6867,2669424,6166,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,290980,1205,24402,2401,136,151,17645,1918,4312,1207,2309,724,3520,1072,0,141,2191,973,580,391,749,490,263058,2648,12936,537,27577,1793,47135,1401,175410,1644,278857,1290,25612,2016,51,63,18775,1769,4321,912,2465,634,4694,1053,0,141,2439,673,1350,674,905,437,248551,1947,11184,476,18999,1574,41054,1353,177314,1217,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,4522537,3583,273532,8054,1267,553,166092,5529,62033,3486,44140,3317,88252,5020,300,217,52097,3656,16948,1942,18907,2257,4160753,9810,239485,2753,345550,6082,634063,4392,2941655,5517,4829291,2927,367504,9087,1838,625,196812,6583,87269,4755,81585,4138,124024,5409,294,261,63594,4195,27103,2630,33033,2808,4337763,10584,224344,2113,289439,6562,602785,5583,3221195,5238,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,1486394,2078,91958,4646,290,229,54591,3245,21972,1906,15105,1600,19989,2202,124,150,9728,1467,5523,926,4614,985,1374447,5599,75881,1466,137063,3546,236470,3198,925033,3356,1540206,2087,114870,4451,679,310,63310,2978,28436,1909,22445,2042,23793,2578,112,109,10787,1783,6436,981,6458,1122,1401543,5393,70978,1203,115601,3121,218015,2567,996949,2944,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,1564026,2459,109443,5343,340,230,60485,3257,28570,2912,20048,2345,23708,2641,90,125,10921,1855,5824,1435,6873,917,1430875,6359,75002,1686,115583,3722,236057,4031,1004233,3892,1621209,2527,134901,4763,1483,586,69809,3604,34298,3114,29311,2648,33627,3581,184,184,16377,2501,7839,1386,9227,1440,1452681,6113,69529,1831,93660,4576,220369,3880,1069123,4018,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,5081824,3231,233999,7882,754,377,159942,6147,45700,3478,27603,2224,158953,5424,580,286,107368,4740,31099,2755,19906,1664,4688872,8720,252068,1908,374507,6251,716398,4662,3345899,4367,5437956,2777,300189,7881,1122,467,186121,6091,55943,3506,57003,3602,211658,6435,1079,526,129729,4733,42808,2992,38042,3020,4926109,9500,238095,2039,312098,5876,680089,5268,3695827,5167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
