GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001EA,C24050_001MA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005EA,C24050_005MA,C24050_006EA,C24050_006MA,C24050_007EA,C24050_007MA,C24050_008EA,C24050_008MA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012EA,C24050_012MA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017EA,C24050_017MA,C24050_018EA,C24050_018MA,C24050_019EA,C24050_019MA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024EA,C24050_024MA,C24050_025EA,C24050_025MA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028EA,C24050_028MA,C24050_029EA,C24050_029MA,C24050_030EA,C24050_030MA,C24050_031MA,C24050_031EA,C24050_032MA,C24050_032EA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036MA,C24050_036EA,C24050_037MA,C24050_037EA,C24050_038MA,C24050_038EA,C24050_039EA,C24050_039MA,C24050_040EA,C24050_040MA,C24050_041EA,C24050_041MA,C24050_042MA,C24050_042EA,C24050_043MA,C24050_043EA,C24050_044MA,C24050_044EA,C24050_045EA,C24050_045MA,C24050_046EA,C24050_046MA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050EA,C24050_050MA,C24050_051EA,C24050_051MA,C24050_052EA,C24050_052MA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056EA,C24050_056MA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060EA,C24050_060MA,C24050_061EA,C24050_061MA,C24050_062EA,C24050_062MA,C24050_063EA,C24050_063MA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067EA,C24050_067MA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072EA,C24050_072MA,C24050_073EA,C24050_073MA,C24050_074EA,C24050_074MA,C24050_075EA,C24050_075MA,C24050_076MA,C24050_076EA,C24050_077MA,C24050_077EA,C24050_078EA,C24050_078MA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081MA,C24050_081EA,C24050_082MA,C24050_082EA,C24050_083EA,C24050_083MA,C24050_084EA,C24050_084MA,state
0400000US18,3003089,16452,40159,2424,174402,7688,569777,11130,76274,4875,351585,10956,155752,7565,39819,2835,154179,6410,238306,6562,684481,11443,272660,7878,145506,5424,100189,3929,936348,14540,16610,1453,26121,2455,119960,5427,11428,1974,32983,2919,20496,2433,19074,1834,62319,3696,105484,4982,414588,9901,40035,2941,30779,2423,36471,2793,516546,9602,1022,431,592,272,10430,1550,702,358,16668,2221,2442,708,1041,411,6611,1192,48424,3101,160721,6068,184105,6989,50872,3044,32916,2627,718570,13117,3593,840,10753,1431,66698,3619,40321,4026,243665,8708,34806,2907,13611,1649,78703,4698,55157,3441,82633,4125,38638,3151,25027,2295,24965,2268,272262,8860,15636,1845,127245,6930,42664,2896,3995,1305,15900,1955,15866,1678,3636,1005,4072,896,7960,1345,7950,1124,2668,774,21978,1926,2692,774,559363,11606,3298,776,9691,1614,330025,8950,19828,1688,42369,3654,82142,5332,2457,731,2474,662,21281,2373,18589,1905,7214,1149,16850,2282,3145,769,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1556772,8497,62538,3140,96566,4166,235362,6447,42632,2138,180225,5336,74306,3871,28827,2969,120366,5273,108202,4868,380806,7018,111541,4724,66766,3029,48635,2548,530758,8631,38604,2065,13630,1554,53698,3131,6547,1128,14945,1533,10522,1443,14373,1996,56876,3867,49314,3160,221547,6071,15826,1746,14366,1581,20510,1838,253044,6836,619,287,1099,640,4090,772,875,382,10456,1611,1421,574,539,292,2833,800,19310,2210,100835,4393,76778,4155,20564,1776,13625,1471,369671,7820,2377,499,5416,856,26686,2456,20855,1585,121436,4294,17888,1945,9868,1608,57179,3281,27019,2662,43541,3219,14340,1782,11636,1326,11430,1473,149333,5061,17581,1518,70208,3833,15030,1782,2528,508,10963,1571,6286,1059,1947,699,1702,530,2775,701,4048,789,1274,419,13591,1460,1400,397,253966,7027,3357,738,6213,1094,135858,5335,11827,1424,22425,1729,38189,2508,2100,750,1776,609,9784,1639,10835,1428,3323,1028,6609,1056,1670,543,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1394404,8945,46322,2386,88986,4018,177263,5699,37326,3172,155163,6168,65059,3412,33593,2376,81849,4521,118050,5434,342689,7763,114508,5372,65094,3229,68502,4028,493594,8935,22112,1544,14029,1430,42500,2588,5934,1076,17943,2333,8461,1396,16606,1815,33913,2815,61808,4085,210223,6400,17717,2346,16215,1661,26133,2189,240558,7117,1047,309,353,273,2591,721,206,185,6609,1328,1645,565,1644,628,3059,770,20497,2284,82063,4080,78650,4500,20604,1890,21590,2172,334765,8053,3390,748,5129,942,24467,2135,19989,2138,105412,5078,16128,1522,10961,1663,42618,3273,25252,2221,40450,2753,14213,1930,10813,1336,15943,1726,137473,5009,16026,1648,63707,3915,15517,1870,2037,504,7338,1235,7939,1294,3494,1065,1644,703,2440,659,2801,655,861,401,10323,1403,3346,932,188014,7154,3747,713,5768,1307,92188,5008,9160,1587,17861,1916,30886,2335,888,429,615,330,8053,1242,7152,1117,3067,990,7139,1311,1490,545,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1867958,12946,53890,3337,113876,5127,254338,7433,50922,3121,222318,6950,109617,4687,32359,2769,103490,5093,139236,5034,454901,9384,164103,6154,85671,4353,83237,4380,603846,10598,18054,2147,17464,1960,47390,2894,6082,1072,24451,2634,14293,1712,13910,1725,39809,3122,60533,3316,282271,8057,25632,2796,19507,1984,34450,3020,311153,8263,2316,608,789,450,5239,1071,1181,526,7493,1323,2145,784,1137,540,3236,935,25532,2841,98242,4849,107497,5463,32803,2816,23543,2386,457564,9460,2189,693,6539,1247,26352,2376,25653,2585,157489,5743,24670,2154,10122,1551,56009,3595,33679,2556,57707,3609,24698,2504,11966,1543,20491,2251,183364,6056,25945,2427,83254,4460,18588,1831,3115,788,8014,1520,9678,1417,4666,967,2559,789,4250,1193,4400,902,1196,397,14339,1679,3360,964,312031,8265,5386,1171,5830,947,156769,6002,14891,2127,24871,2454,58831,3572,2524,744,1877,663,15242,2345,12281,1954,5080,1207,7056,1148,1393,537,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2001905,11966,101517,6002,162148,6933,157309,7068,50274,3827,229697,6605,99843,5451,30445,3175,107333,6071,171747,7330,469800,9896,209986,8367,103965,6014,107841,5364,638905,12290,26942,2665,23337,2548,34570,3089,6799,1305,22371,2577,13058,1715,13725,2068,40544,3125,83631,5270,288011,9199,30057,2840,20230,2407,35630,2804,392052,10336,2580,939,2008,898,3892,1034,460,385,7850,1281,2740,844,1001,506,4792,1539,32969,2776,112013,6152,144435,7425,37905,3149,39407,3231,471430,10712,10316,1820,10075,1629,20704,2576,26170,2608,165476,6131,18591,2344,9323,1613,54140,4322,35739,3017,55588,3894,26668,2663,14566,2116,24074,2566,255205,9614,46404,3968,115659,6586,21342,2679,4063,1056,9166,1605,12230,1956,4622,1143,4554,1205,7051,1516,3182,738,1600,633,18983,2436,6349,1354,244313,8427,15275,2474,11069,1658,76801,4897,12782,2122,24834,2665,53224,3760,1774,576,3303,950,12357,2030,11006,1679,7226,1409,12281,1949,2381,807,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,646362,7376,16401,1544,47657,3193,59334,3608,14542,1685,87961,4178,26241,2188,10736,1591,37499,2961,53587,2904,177552,5920,58913,3715,28286,2144,27653,2091,219217,6803,4178,921,8182,1426,12416,1464,1904,542,9280,1527,4229,1005,5212,957,13823,1856,27837,2189,106301,4555,10160,1697,5062,817,10633,1421,121148,5203,290,169,210,174,642,275,405,313,3770,718,507,252,377,284,1236,483,11202,1805,44473,3104,37994,3147,11460,1713,8582,1362,158423,5336,709,240,1930,478,7710,1468,7930,1365,60299,3374,6771,1275,3530,901,21003,2323,9703,1306,21775,2447,7969,1595,3394,709,5700,1007,72612,3270,10259,1353,34493,2563,7786,1360,542,229,3788,841,1710,465,930,532,795,420,2120,733,1912,571,778,408,6316,1142,1183,435,74962,3941,965,300,2842,591,30780,2621,3761,843,10824,1491,13024,1504,687,407,642,319,2725,694,3091,651,2012,725,2054,577,1555,685,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2937440,12096,16699,1833,195131,8011,143207,6602,55997,4289,295893,9105,129657,5091,62063,3820,180925,6523,455395,8527,688075,13356,240398,8059,154222,6161,319778,8644,1298070,15893,6865,1211,38131,3244,57358,3481,9733,1787,33086,2597,20652,2174,36462,2482,86678,4644,285170,7380,446403,10518,45806,3347,41934,3274,189792,5927,500554,12723,1124,592,1310,528,2994,946,385,263,12467,1760,2760,830,453,274,7654,1471,74173,4979,138100,6023,144693,5968,58887,3963,55554,3859,680788,12675,394,268,14393,1893,21133,2149,29798,2684,207656,7187,32020,2540,17424,1975,78578,4942,73314,4235,83798,4062,38172,3228,24143,2268,59965,3352,227841,8043,6404,1103,132607,5900,8642,1459,2010,695,10809,1513,12272,1873,5906,1418,4479,1078,8321,1345,6655,1170,3355,972,17521,2001,8860,1703,230187,7703,1912,579,8690,1391,53080,4204,14071,2035,31875,2963,61953,3898,1818,591,3536,821,14417,1862,13119,1963,8372,1307,11737,2105,5607,1152,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3334794,16917,14144,1718,186690,6480,302457,8726,77286,4620,364619,10293,123340,4801,72452,3919,257113,7361,426884,10742,929885,14926,298706,9253,145865,6358,135353,5420,1445083,16010,4342,909,31852,3228,127956,5701,14553,2039,45912,4047,15041,1980,41602,3318,138732,6028,274450,8021,613662,10326,51736,3796,34100,2896,51145,3625,579550,11651,449,262,1861,868,3832,1086,1280,549,15124,2013,3978,919,1930,752,8249,1630,57856,3915,186036,6333,189504,8140,58083,4173,51368,3900,779039,15695,858,378,10184,1455,45999,2944,42011,3390,252456,9383,33675,2366,20701,2209,103195,4385,69765,4137,110170,4795,42356,3763,21482,2207,26187,2886,239882,7064,7503,1547,136988,5492,13924,1837,2974,820,13239,1813,10417,1690,5864,1344,3954,914,10707,1951,8119,1266,3208,1060,19385,2284,3600,899,291240,8204,992,402,5805,1223,110746,5127,16468,2024,37888,3742,60229,4424,2355,667,2983,938,14106,1801,11898,2168,11902,2049,12815,2053,3053,795,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4285132,17643,55635,3210,209928,6295,737813,12998,104942,3726,488540,9579,177122,5272,66451,4125,236581,6576,402962,8831,1027816,15451,412183,11073,207174,6337,157985,5259,1463067,16363,20309,1910,32685,2790,228133,7087,17223,1710,49000,3296,21056,1832,29860,2400,98159,4839,198527,5612,608038,13077,55056,3707,42657,2692,62364,3414,812178,12284,2137,681,557,269,11790,1376,2116,705,20799,2477,4639,898,3200,826,10567,1774,81072,4004,256773,6682,287385,8645,77702,4595,53441,2813,1036423,13409,3012,618,14187,1568,88358,4081,55189,2750,345563,7686,47838,3063,23149,2390,119757,4501,81122,3793,132413,5237,52554,3817,36815,2468,36466,2325,329847,6593,25819,2182,152466,5425,42024,2456,4641,916,18985,1857,16969,1564,8207,1266,5034,1101,10270,1353,9494,1418,3651,922,28723,2611,3564,675,643617,12387,4358,909,10033,1398,367508,9801,25773,2261,54193,3205,86620,4327,2035,654,3064,782,31971,2871,21098,1686,13537,1805,21277,2050,2150,800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2786812,12750,64879,2737,152535,4976,379930,7678,76253,3440,318809,8190,129660,5815,54883,3349,203764,6093,269800,8174,687194,10755,225827,7878,129645,5213,93633,3858,1088892,13417,36128,1723,25607,2346,119867,4630,15428,1728,44366,2834,19344,1886,28293,2198,106670,4431,150564,6284,428622,9601,37074,2826,34196,2402,42733,2488,454249,8641,1302,599,968,455,5334,1051,847,327,13909,1958,2410,714,1740,631,6905,1365,39066,2621,161417,5562,150335,5553,44591,2413,25425,2183,658439,12162,2115,312,9116,1198,55145,2865,41086,2370,214900,6702,31534,2284,17329,1856,85331,4185,54637,2800,78402,3884,27751,2714,20632,1913,20461,1905,222989,6812,21400,1977,108770,4349,19684,1822,3973,751,13615,1522,12185,1542,4527,941,3276,800,5810,1097,4732,855,2814,729,19419,1704,2784,549,362243,9009,3934,648,8074,1145,179900,5604,14919,1846,32019,2497,64187,4233,2994,793,1582,480,19723,2043,14021,1776,7853,1520,10807,1463,2230,678,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193047,11401,36864,3190,77210,4522,159268,7398,29599,3010,138203,6264,68153,4734,14437,2169,57418,4634,73710,3528,291272,7809,116137,6693,57206,4272,73570,5039,366949,8893,8987,1399,12823,2022,24404,2557,3840,969,11896,1966,8281,1410,5703,1061,20444,2497,30668,2783,182264,6910,16413,1952,14993,2020,26233,2591,215895,8059,846,536,1360,642,3124,818,382,287,5257,1190,734,398,181,173,2361,788,19114,2156,63700,3936,74574,5013,18016,2447,26246,3037,285829,8585,2388,732,2951,835,20382,2713,16169,2457,99425,5630,15657,2453,4927,1332,31542,3316,15377,2162,35125,2971,20052,2644,7641,1131,14193,1864,135040,6176,18469,2635,56664,3867,15417,2307,1955,729,6765,1484,8668,1549,2840,974,1790,726,3152,1129,3158,770,1644,827,10133,1873,4385,1261,189334,7076,6174,1430,3412,1114,95941,5819,7253,1447,14860,1911,34813,3053,786,559,1281,511,5399,1106,7025,1622,3454,1229,6423,1449,2513,915,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2764577,14344,48336,3206,163182,6230,319870,9359,72725,4288,334931,10422,136078,5122,54743,3765,191014,6139,256976,7651,672424,11680,255885,8145,133794,5403,124619,5516,952517,13684,26368,2427,23487,2332,75478,4277,13077,1700,36140,2857,15291,1906,26948,2377,85736,4320,125548,5408,403595,10317,41580,3708,33129,2350,46140,3392,503294,11741,1276,486,555,328,5260,1035,533,322,15250,1755,4990,1295,1548,860,6965,1576,44628,3521,168960,6537,167797,7037,47124,3236,38408,3508,690491,12234,2216,581,10477,1606,40458,2975,39079,3795,233141,8264,30967,2400,17868,2215,91649,4476,61477,4421,78375,3814,33519,2753,20643,2105,30622,2501,241217,5815,15187,1400,119976,5182,21139,2344,3416,824,14242,1823,15013,1983,5214,1085,3122,852,7115,1370,7087,1392,3117,841,20128,1907,6461,1045,377058,7390,3289,834,8687,1431,177535,6186,16620,2629,36158,3486,69817,3597,3165,1067,3542,1171,18208,2482,14407,1450,9872,1430,12770,1792,2988,807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482710,5490,34907,2805,38988,2983,22854,2327,10857,1681,56676,3256,22187,2355,8850,1318,23958,1969,42518,3558,109883,4901,57562,4173,20272,2008,33198,2576,175974,5170,16127,1528,6319,1375,6324,1357,1144,509,4205,793,3268,578,5291,1102,11343,1394,22846,2121,66627,4160,12307,2403,5025,920,15148,1841,92574,4756,1489,544,286,186,380,251,99,87,2764,856,539,285,513,329,503,268,8070,1829,27909,2352,36041,2775,5617,942,8364,1366,108215,4125,2221,876,1381,437,2998,690,6830,1487,40041,2869,4317,808,2159,614,11457,1494,8536,1418,11573,1425,6440,1288,3224,873,7038,1196,59502,3648,12722,1436,28463,2845,1609,678,389,267,3157,739,2573,666,783,373,434,269,1352,613,1304,539,1230,756,3740,793,1746,672,46445,2776,2348,675,2539,735,11543,1599,2395,622,6509,1080,11490,1694,104,107,221,202,1714,652,2470,682,1544,685,2666,814,902,412,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
