GEO_ID,C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,NAME,C27007_001EA,C27007_001MA,C27007_002MA,C27007_002EA,C27007_003MA,C27007_003EA,C27007_004EA,C27007_004MA,C27007_005EA,C27007_005MA,C27007_006EA,C27007_006MA,C27007_007MA,C27007_007EA,C27007_008MA,C27007_008EA,C27007_009EA,C27007_009MA,C27007_010EA,C27007_010MA,C27007_011EA,C27007_011MA,C27007_012EA,C27007_012MA,C27007_013EA,C27007_013MA,C27007_014EA,C27007_014MA,C27007_015MA,C27007_015EA,C27007_016MA,C27007_016EA,C27007_017MA,C27007_017EA,C27007_018EA,C27007_018MA,C27007_019EA,C27007_019MA,C27007_020MA,C27007_020EA,C27007_021MA,C27007_021EA,state
0400000US06,37524274,5678,18510580,6787,4711947,3872,1904093,23377,2807854,23761,11816597,6723,1173126,19538,10643471,20530,1982036,3012,343861,9009,1638175,9406,19013694,5371,4511541,3767,1810851,20193,2700690,19985,11981784,4242,1707096,18751,10274688,19829,2520369,2794,552351,9195,1968018,8881,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5094766,2656,2528913,4620,626825,2688,191012,7546,435813,7632,1633437,3669,116551,5945,1516886,7329,268651,1391,25831,1899,242820,2356,2565853,3561,602183,2712,190183,7404,412000,7318,1636726,2764,174051,7486,1462675,7681,326944,1422,43354,2324,283590,2165,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3534619,1149,1715299,2409,405052,1503,128221,5461,276831,5686,1091233,2202,115423,6490,975810,6907,219014,1191,25052,1972,193962,2106,1819320,2365,386773,1500,123918,5116,262855,5090,1141926,1728,163805,6330,978121,6625,290621,1391,45018,2651,245603,2982,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,902915,849,434398,1313,104302,816,39512,3153,64790,3158,268894,960,33847,2765,235047,2929,61202,569,5776,923,55426,967,468517,1018,100192,812,39143,2937,61049,2860,292323,787,52358,3558,239965,3604,76002,683,10543,1384,65459,1465,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,621380,727,290874,931,54766,360,27709,1920,27057,1949,207898,794,39769,2713,168129,2821,28210,316,5877,939,22333,1033,330506,735,54416,271,27434,2186,26982,2214,234492,636,54363,2880,180129,2798,41598,482,10768,1213,30830,1202,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19011070,3625,9208249,7257,2032111,5212,832907,15757,1199204,14778,5633240,5919,484004,13502,5149236,15406,1542898,3018,197545,6899,1345353,7815,9802821,7129,1959032,5430,798916,17753,1160116,18072,5945373,4955,688877,17459,5256496,17492,1898416,3412,297328,8205,1601088,8447,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9719411,3607,4691533,8342,1273249,6100,505947,13291,767302,12248,2939296,6247,191122,7854,2748174,9922,478988,2652,65586,3351,413402,4032,5027878,8176,1218912,6320,481850,10722,737062,12283,3177981,6012,311381,8650,2866600,9462,630985,2925,119637,4863,511348,4715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1341708,2427,659117,2704,155075,898,48502,3184,106573,3327,412707,2804,44493,3323,368214,4699,91335,939,9799,1183,81536,1421,682591,1728,147490,907,47143,3389,100347,3305,420903,1332,56944,3630,363959,3809,114198,669,16482,1559,97716,1593,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1575682,687,784512,3345,216859,2382,71158,4839,145701,4781,470784,2062,34517,3107,436267,3307,96869,875,8841,1359,88028,1308,791170,3288,207067,2312,76609,5531,130458,5938,474175,2041,42648,3946,431527,4458,109928,1077,14051,1564,95877,1757,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12698371,1130,6204342,5323,1560473,3036,628128,11833,932345,11587,3940161,4352,291165,7066,3648996,8070,703708,1879,72509,3576,631199,3585,6494029,5389,1498582,3071,606674,10789,891908,10729,4066344,4048,546681,9337,3519663,8809,929103,2947,129230,3568,799873,4463,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6437142,986,3151875,3967,811985,3384,270193,8442,541792,8246,1966997,3612,141177,5934,1825820,7494,372893,1829,34953,2558,337940,3056,3285267,3952,773450,3192,265637,7810,507813,7896,2031261,3030,220440,7498,1810821,7783,480556,1774,55395,2878,425161,2788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,116772,4574,252434,4391,934508,2170,79082,4599,855426,4946,196158,1233,21651,1592,174507,1804,1528992,3772,351221,2776,116044,4968,235177,4611,928245,2381,113105,5122,815140,5294,249526,1767,36042,1849,213484,2080,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,111333,4544,254574,4557,858686,3378,47448,3005,811238,3831,166766,1405,15240,1444,151526,1695,1434057,3294,354010,2408,109314,5215,244696,5382,871150,2218,62988,3342,808162,3699,208897,1411,24333,1962,184564,2453,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,199252,6591,321885,6124,1312286,3160,124653,5434,1187633,6666,258587,1428,37133,2600,221454,3004,2200708,3991,494889,3001,202170,6346,292719,6377,1373449,2430,181350,5729,1192099,5730,332370,1942,56382,2651,275988,2853,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,283449,8046,285159,7665,1350133,3164,124039,6142,1226094,6530,249757,1748,32562,2504,217195,3109,2330386,4247,548819,3506,275846,8462,272973,7939,1454698,2702,211467,7370,1243231,7413,326869,2005,65466,3182,261403,3258,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,59075,3748,77754,3753,407162,1759,68859,3938,338303,4278,99228,833,15214,1367,84014,1468,672484,2098,128666,1260,55761,3160,72905,2927,423605,1328,87728,3931,335877,4031,120213,813,24023,1749,96190,1726,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,215592,7626,466900,7564,1777886,2905,136046,6281,1641840,6312,318729,1490,33010,2323,285719,2725,3009089,3422,658626,2282,204277,6405,454349,6447,1930360,2180,226953,7258,1703407,7819,420103,1837,58817,2755,361286,2979,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,237873,6739,475188,6632,2064653,2069,350553,9925,1714100,9903,394944,1935,61886,3261,333058,3374,3394193,2443,684911,1887,212477,6324,472434,6568,2182282,1844,449280,10304,1733002,10092,527000,1981,101267,3514,425733,3761,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,463556,9284,695193,9123,2997541,3167,337450,8045,2660091,8710,618925,1602,70131,3113,548794,3283,4997335,4207,1104922,3074,445140,7557,659782,7716,3107208,2399,490346,10774,2616862,10609,785205,2188,111014,3786,674191,4397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,169884,6065,480988,5793,1672402,2683,159277,5362,1513125,5759,311827,1371,28315,1824,283512,2124,2684682,3147,624637,2559,155108,6005,469529,5673,1671682,2476,215967,5879,1455715,6185,388363,1791,44861,2277,343502,2962,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,191931,5690,186213,5860,846611,2937,94291,5102,752320,5757,165059,1346,26102,1941,138957,2044,1528591,4162,367459,3611,189064,5817,178395,4913,937233,3081,152242,4649,784991,5544,223899,1441,54408,2753,169491,2745,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,249969,6857,470247,7396,1784694,3323,132531,5680,1652163,6907,373563,2172,33796,2590,339767,3210,3030296,4618,679458,3551,233015,7352,446443,6576,1876763,3298,207402,7224,1669361,7699,474075,2571,57438,2865,416637,3720,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,41360,2952,70832,2713,308349,1747,19176,1882,289173,2523,73417,713,7248,1116,66169,1230,495865,1890,107006,1355,41259,2989,65747,2889,308447,1508,28323,2634,280124,2904,80412,884,9687,1329,70725,1419,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,68466,3829,168756,3492,559297,1512,32490,2436,526807,2629,108610,909,9451,1065,99159,1351,921703,1912,224087,1365,65856,3313,158231,2998,561709,1590,46860,3235,514849,3599,135907,980,15426,1190,120481,1473,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,95106,5822,246168,5599,854575,1999,44581,3535,809994,3771,167777,901,17653,1877,150124,2066,1360339,2115,322207,1491,95548,5628,226659,5766,851154,1552,67605,4652,783549,4887,186978,1156,21061,1842,165917,2125,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,41888,3673,96853,3846,416032,1768,22859,2390,393173,2719,84833,996,6086,994,78747,1447,666420,1903,135822,1398,39617,3037,96205,2991,428545,1538,29600,2420,398945,3147,102053,1042,11594,1624,90459,1933,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,298307,8488,733499,8295,2702001,2234,194688,6566,2507313,7164,515235,1537,58796,3526,456439,3916,4507500,2870,992344,2192,288380,7544,703964,7450,2818628,1888,297499,9746,2521129,9513,696528,1639,102729,4567,593799,4890,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,135797,4699,128495,5000,612080,2213,70375,3965,541705,4171,132052,978,16075,1673,115977,1719,1043381,2668,251049,2372,129472,4987,121577,4740,634804,1586,105952,4637,528852,4470,157528,796,25380,2301,132148,2345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,869986,12330,1301658,12004,6025148,4193,911819,15342,5113329,15607,1124423,2650,174289,4570,950134,5102,9995513,4792,2081177,3245,818474,11781,1262703,12235,6377429,3680,1246847,15481,5130582,15581,1536907,2613,327039,6850,1209868,7211,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,477680,9714,686959,9775,2864925,4952,224966,7922,2639959,8792,567402,2452,60422,3440,506980,3697,4955563,5581,1116905,5044,465489,9652,651416,8817,3101485,3496,360308,9015,2741177,9753,737173,2261,117244,4327,619929,5123,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,16077,1735,63375,2042,226211,1456,8104,1156,218107,2003,42716,565,4798,777,37918,953,336397,1508,74253,978,14337,1553,59916,1635,209830,1345,13411,1701,196419,2060,52314,661,7122,810,45192,957,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,498502,10207,859992,11100,3464129,4505,307813,9279,3156316,10354,711372,2471,64391,2975,646981,3636,5837771,5222,1298206,3738,479980,10319,818226,9932,3612354,3854,520091,10329,3092263,10921,927211,2888,110039,4180,817172,5036,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,198617,4641,279993,4912,1121876,2633,75216,3521,1046660,4028,228907,1640,23736,1761,205171,2279,1903665,3529,456007,2627,187278,4590,268729,4682,1159368,2321,117999,3898,1041369,4382,288290,1645,38945,2104,249345,2568,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,173719,7251,269955,7349,1202707,2581,110365,5719,1092342,6276,257227,1279,27603,2367,229624,2538,1956844,3619,416172,2995,158612,5763,257560,5831,1225455,1914,153547,5292,1071908,5551,315217,1434,48386,2647,266831,2806,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,499719,8973,896072,9002,3857911,3237,375086,9590,3482825,10043,843327,2274,90945,3450,752382,3985,6462286,4014,1335198,3178,470355,9861,864843,9331,4010001,2897,544290,10520,3465711,10908,1117087,2897,156839,4725,960248,4967,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,37615,2476,73012,2501,323062,1232,34507,3091,288555,3264,64420,546,9957,1205,54463,1239,536786,1493,106048,1022,36058,3037,69990,3066,343638,1102,50425,3266,293213,3323,87100,829,13287,1160,73813,1382,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,230893,6700,319009,6731,1371194,3320,109567,5538,1261627,6410,296098,1624,35743,2210,260355,2553,2405977,4849,528120,3426,217406,7840,310714,6927,1497339,2629,187704,7434,1309635,7831,380518,1548,58420,3079,322098,3062,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,32398,2676,71099,2417,252094,1466,15002,1442,237092,2101,51956,717,6108,857,45848,1096,408878,1895,99536,1415,33029,2220,66507,1971,246970,1533,22600,2019,224370,2058,62372,638,6628,1013,55744,1201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,293402,8644,466912,8191,1921123,3706,180368,7671,1740755,8172,391617,1905,45298,2693,346319,3039,3281575,4661,729935,4350,287344,9030,442591,8508,2049886,2901,308003,8879,1741883,9545,501754,2247,80484,3273,421270,3041,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,1450386,18522,2109880,18708,7791211,7663,499027,12117,7292184,13476,1221982,3601,171585,5771,1050397,6293,13011040,9203,3411612,6473,1403881,20151,2007731,19268,8067263,6331,752387,13249,7314876,13077,1532165,3752,279155,6147,1253010,6869,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,91791,5389,361372,5249,839068,1844,47154,3124,791914,3749,123202,791,11943,1262,111259,1417,1413568,2385,430849,2030,88769,5565,342080,5626,838000,1611,64326,3806,773674,4320,144719,1109,15660,1459,129059,1810,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,30107,2046,34005,2039,198534,1002,34294,2441,164240,2677,43524,528,5341,723,38183,702,313758,993,59451,666,26678,1860,32773,1925,202541,865,42552,2523,159989,2662,51766,469,9000,847,42766,941,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,245577,8102,697517,8528,2452560,5736,104713,5680,2347847,7184,451854,2244,37477,2717,414377,3202,4125958,7170,908751,5626,226727,6966,682024,8465,2632901,4531,181793,6820,2451108,7734,584306,2333,68994,3502,515312,4344,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,297640,7187,514976,7682,2146456,3595,153859,5477,1992597,6269,402601,1491,46061,3191,356540,3373,3431405,3078,770979,2622,276305,8820,494674,8786,2175199,2553,225715,7207,1949484,7545,485227,1728,71094,3223,414133,3597,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
