GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001MA,C17026_001EA,C17026_002MA,C17026_002EA,C17026_003EA,C17026_003MA,C17026_004EA,C17026_004MA,C17026_005EA,C17026_005MA,C17026_006MA,C17026_006EA,C17026_007MA,C17026_007EA,C17026_008EA,C17026_008MA,state
0400000US18,1648172,14329,80420,4088,105781,5184,61627,3467,70196,4027,102036,4766,46070,3294,1182042,12961,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,26175,2616,44162,2915,21918,1659,29098,2269,45549,2387,21888,1959,607954,6510,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,24933,2175,42895,2744,27548,2118,29711,2248,44587,3098,19339,2277,538158,7201,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,67183,4009,101965,5087,51109,3064,54217,3146,72287,4021,36232,2531,757778,9350,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,69997,4368,104769,5315,52632,3356,53463,3600,76036,4423,31323,2295,737439,8928,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,13005,1684,21014,1967,12753,1688,13188,1424,21327,2329,9655,1127,256008,4676,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,45905,3571,58819,4147,32526,3297,39147,3430,61245,4001,27459,2937,1172012,10563,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,54931,3443,80888,3771,42225,3449,47938,3225,67425,4382,28464,2329,1276996,11063,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,134817,5003,177867,5554,86785,3934,100599,4675,138901,4860,66159,3244,1777484,14383,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,42434,3111,61851,4082,36819,2885,41106,3013,66032,3208,27783,1897,1098411,9929,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,60207,4138,83303,5056,40213,3086,41344,3183,57515,4502,24245,2450,440793,8161,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,73516,4112,104403,5732,58543,3484,65707,3468,94935,4717,41084,2911,1079043,10836,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,9395,1348,17152,1810,10414,1524,11782,1519,16172,1741,7839,1161,186896,4544,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,16000,1595,27306,2196,16565,1823,17956,1834,26848,2065,13118,1573,356771,5900,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,31357,3079,50448,3667,30740,3117,31787,3330,43903,3375,16667,1872,445931,8057,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,8611,1648,14451,2077,6712,1177,10406,1516,14210,1939,6878,1319,280450,5291,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,80684,4206,101690,4901,59124,3298,62759,3619,98106,4448,46230,3567,1763049,10475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,35674,2439,48373,3043,24804,2779,26616,2540,35669,2965,15121,2091,315164,6564,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,227580,6064,333168,8283,170520,6232,178665,6491,236088,7268,108301,5353,3333535,21974,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,136496,5872,195346,7231,111315,5121,116792,5403,168538,6798,70363,4507,1673380,15118,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,5320,947,7022,1030,5076,1042,4217,854,8379,1260,4060,944,141306,3469,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,154575,5732,194506,6760,107001,4767,112690,4991,164714,5544,76225,4290,2103601,14449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,51150,2981,73898,3083,42463,2370,46515,2161,64690,2686,26834,2217,651517,7912,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,48016,3720,69186,4204,36438,3109,39383,2713,60245,3700,25217,2259,686407,8522,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,124084,5405,180575,7168,101330,4604,120593,4869,177549,5717,78140,4042,2419818,15751,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,10944,1667,12766,1522,8217,1519,8106,1506,13794,1846,5644,999,197948,5251,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,72145,4478,97621,4350,55031,3708,60889,4259,86034,4229,37758,2782,794563,10543,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,8180,1190,9597,1326,7120,1073,8194,1139,13148,1491,7451,992,152978,3838,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,89933,4832,134789,5696,68907,4801,78455,4702,115250,5656,50657,3269,1103674,12883,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,337452,8321,537933,12134,297660,8034,308709,8840,399881,10521,169584,6592,4187976,23366,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,24510,2430,39549,3749,27125,2492,28397,2391,43285,3130,21261,2316,482534,7036,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,4893,956,6964,1071,4496,900,5365,914,9400,1162,4087,697,125673,3072,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,70230,3932,104800,4787,64078,3911,66336,3397,105028,5444,45329,3525,1588621,14032,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,66432,3867,89979,5444,51495,3308,62016,3909,83079,4369,42423,3376,1292362,13865,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,26823,2601,34101,2527,21855,2254,23546,2326,33080,2350,13680,1666,318451,6875,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,51504,3306,78960,3604,42495,2945,51158,3108,76843,3710,38561,2624,1122052,9663,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,4917,880,7508,1303,3278,784,4673,985,6776,1168,4152,1100,115441,3686,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,194819,6681,168916,5234,77660,4118,73774,3743,81284,4199,33903,2614,265024,7462,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,77974,4090,102899,4956,56413,2976,59881,3313,82067,3895,35861,3266,818842,10710,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,4713,952,7829,1105,5291,1099,4786,1087,7689,1149,4000,1001,132092,3694,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,91333,4808,121301,5625,66126,4239,72193,4502,100240,5690,46893,3783,1062601,14080,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,42295,3139,68643,3419,36950,2839,38898,3086,58177,3812,23705,2394,489933,7183,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
