GEO_ID,C20005A_001E,C20005A_001M,C20005A_002E,C20005A_002M,C20005A_003E,C20005A_003M,C20005A_004E,C20005A_004M,C20005A_005E,C20005A_005M,C20005A_006E,C20005A_006M,C20005A_007E,C20005A_007M,C20005A_008E,C20005A_008M,C20005A_009E,C20005A_009M,C20005A_010E,C20005A_010M,C20005A_011E,C20005A_011M,C20005A_012E,C20005A_012M,C20005A_013E,C20005A_013M,C20005A_014E,C20005A_014M,C20005A_015E,C20005A_015M,C20005A_016E,C20005A_016M,C20005A_017E,C20005A_017M,C20005A_018E,C20005A_018M,C20005A_019E,C20005A_019M,C20005A_020E,C20005A_020M,C20005A_021E,C20005A_021M,C20005A_022E,C20005A_022M,C20005A_023E,C20005A_023M,C20005A_024E,C20005A_024M,C20005A_025E,C20005A_025M,C20005A_026E,C20005A_026M,C20005A_027E,C20005A_027M,C20005A_028E,C20005A_028M,C20005A_029E,C20005A_029M,C20005A_030E,C20005A_030M,C20005A_031E,C20005A_031M,C20005A_032E,C20005A_032M,C20005A_033E,C20005A_033M,C20005A_034E,C20005A_034M,C20005A_035E,C20005A_035M,C20005A_036E,C20005A_036M,C20005A_037E,C20005A_037M,C20005A_038E,C20005A_038M,C20005A_039E,C20005A_039M,NAME,C20005A_001MA,C20005A_001EA,C20005A_002MA,C20005A_002EA,C20005A_003EA,C20005A_003MA,C20005A_004EA,C20005A_004MA,C20005A_005EA,C20005A_005MA,C20005A_006EA,C20005A_006MA,C20005A_007MA,C20005A_007EA,C20005A_008MA,C20005A_008EA,C20005A_009EA,C20005A_009MA,C20005A_010EA,C20005A_010MA,C20005A_011EA,C20005A_011MA,C20005A_012MA,C20005A_012EA,C20005A_013MA,C20005A_013EA,C20005A_014EA,C20005A_014MA,C20005A_015EA,C20005A_015MA,C20005A_016EA,C20005A_016MA,C20005A_017EA,C20005A_017MA,C20005A_018MA,C20005A_018EA,C20005A_019MA,C20005A_019EA,C20005A_020EA,C20005A_020MA,C20005A_021EA,C20005A_021MA,C20005A_022EA,C20005A_022MA,C20005A_023MA,C20005A_023EA,C20005A_024MA,C20005A_024EA,C20005A_025EA,C20005A_025MA,C20005A_026EA,C20005A_026MA,C20005A_027EA,C20005A_027MA,C20005A_028EA,C20005A_028MA,C20005A_029MA,C20005A_029EA,C20005A_030MA,C20005A_030EA,C20005A_031EA,C20005A_031MA,C20005A_032EA,C20005A_032MA,C20005A_033EA,C20005A_033MA,C20005A_034MA,C20005A_034EA,C20005A_035MA,C20005A_035EA,C20005A_036EA,C20005A_036MA,C20005A_037EA,C20005A_037MA,C20005A_038EA,C20005A_038MA,C20005A_039EA,C20005A_039MA,state
0400000US18,4407972,7204,2147854,4848,1049398,9626,185,179,1049213,9615,17762,2205,71368,3878,146181,4638,325048,6669,262693,6994,226161,6011,1098456,9708,597645,8987,500811,8750,246827,6977,111693,5448,54787,3526,47087,3198,24026,2324,16391,1624,2260118,4355,750795,11143,87,107,750708,11149,17336,2176,101511,4602,175274,5744,263100,7259,129928,5150,63559,4300,1509323,11412,869696,9641,639627,9755,335211,7323,161448,5944,63320,3661,50914,3102,21690,2496,7044,1310,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2259778,4858,1104384,3213,582003,6660,36,39,581967,6664,10319,1518,37311,2743,75409,4045,200973,5958,145625,5135,112330,4298,522381,6258,266435,5256,255946,5750,131267,4564,53345,3211,27453,2510,25357,2122,10030,1220,8494,1305,1155394,2741,429902,6555,77,82,429825,6564,10326,1461,47067,2943,101086,3650,158937,4707,78001,4055,34408,2271,725492,6775,380687,5773,344805,6826,181630,5025,87139,3788,34955,2175,26533,1976,10238,1419,4310,921,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1949156,5018,956594,2937,517470,5755,43,62,517427,5762,9493,1233,38444,2952,74143,3654,160539,5078,115067,4241,119741,4535,439124,6178,220655,5502,218469,5744,114240,4547,45682,2824,22962,2249,18149,1743,10086,1408,7350,1230,992562,3115,366001,5259,65,78,365936,5264,9345,1367,50096,2962,83214,4076,127865,4689,63366,3704,32050,2381,626561,6024,344925,4974,281636,5482,149353,4466,71021,3034,26759,2283,22503,2195,9377,1110,2623,643,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3089196,5115,1502649,3324,672236,8924,45,75,672191,8928,14247,1911,60049,4257,105325,4933,207906,5769,156117,5256,128547,4494,830413,9005,507760,8722,322653,8140,167052,6346,71927,4061,33515,3149,26989,2419,13192,1802,9978,1332,1586547,3335,514218,6923,121,118,514097,6930,14189,2121,84274,4227,117908,5670,172061,6286,83624,3918,42041,2477,1072329,7443,685279,7409,387050,7867,205620,5410,95318,4522,37766,2752,29971,2252,12898,1678,5477,1102,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2337723,6329,1145907,4312,589126,7283,34,58,589092,7280,7896,1322,39786,3334,68135,4730,145355,6002,154173,7034,173747,5102,556781,8631,323034,6604,233747,7080,102062,4916,49433,3719,23702,2720,26023,2739,15166,1902,17361,1994,1191816,3685,403203,6984,77,96,403126,6986,13331,1803,60553,4045,80541,4439,134192,4773,75654,4865,38855,2539,788613,7357,501074,8068,287539,8082,151900,4963,65706,4652,30174,3156,26653,2624,9027,1365,4079,914,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1052252,1531,508484,1274,230702,4178,0,155,230702,4178,3555,813,16553,2038,36474,2672,78550,3787,55522,3107,40048,2978,277782,4268,145126,4231,132656,4267,62748,3202,28235,2253,16496,1780,14017,1718,6188,1026,4972,882,543768,1051,175290,4290,0,155,175290,4290,4115,1091,19964,2008,41181,2636,62391,3045,32817,2280,14822,1781,368478,4529,201865,4173,166613,4678,80333,3382,42523,2708,19818,1856,16232,1765,5722,936,1985,668,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2812162,9124,1370635,5294,760630,7740,129,138,760501,7718,9683,1733,33187,3016,70925,3734,156349,6158,171103,5029,319254,6547,610005,7726,331554,5448,278451,6649,123400,4315,55592,3396,28872,2559,30057,2700,20021,2180,20509,1808,1441527,5075,548090,7702,65,118,548025,7695,9211,1562,33053,2733,68600,3684,150935,5401,138767,4832,147459,5061,893437,8534,502866,6977,390571,8105,173889,5714,84870,4109,45200,3364,44443,2844,24939,2091,17230,1894,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4420324,9274,2115146,5927,1040413,11202,0,195,1040413,11202,10029,2014,34533,2884,80344,4645,234594,7017,273079,8961,407834,7517,1074733,10113,560470,6698,514263,9459,229697,6454,105301,5254,56952,3419,60449,3604,30225,2616,31639,2280,2305178,5458,799753,10211,0,195,799753,10211,9959,1685,39350,2991,98652,4976,244347,6763,214190,6466,193255,5946,1505425,10304,795269,9506,710156,9495,304822,6790,153937,6039,90939,4284,81772,4195,48439,2997,30247,2534,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6386070,7191,3119518,5143,1374559,11190,77,76,1374482,11193,23868,2124,101040,3779,169316,5509,375364,7448,341527,6020,363367,6252,1744959,11450,984526,9403,760433,9812,379199,7946,172466,5699,79482,4090,70305,3696,32494,2663,26487,1914,3266552,3950,967896,9099,172,170,967724,9109,22815,2027,122029,4448,192131,5719,315847,7822,202023,6525,112879,3750,2298656,9982,1333843,10490,964813,9821,492483,7591,252241,5546,98332,3743,74297,3742,33672,2480,13788,1416,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3716477,5307,1825169,3464,962372,7572,29,30,962343,7575,13951,1539,47611,2634,103480,4149,278936,6139,250631,5534,267734,6232,862797,8145,401490,6106,461307,7392,214587,5868,92393,4090,51493,3491,50917,2582,29703,2013,22214,1583,1891308,3181,708088,8571,126,192,707962,8592,15020,1485,57395,3228,119976,4144,254095,5956,156432,4837,105044,4629,1183220,8299,577017,6876,606203,7391,273757,5988,145526,4153,74723,3602,65526,2951,33844,2490,12827,1599,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1428103,3675,695972,3265,330937,5988,0,198,330937,5988,6462,1206,26078,2872,48941,4222,103746,4739,75265,4017,70445,3931,365035,6605,220711,5146,144324,6150,71835,4141,32421,3470,14711,1951,12450,1789,6920,1350,5987,1127,732131,2705,234980,5597,33,56,234947,5595,7079,1046,33372,3056,56415,3753,79920,4503,41365,3263,16796,1966,497151,6011,338106,6174,159045,6022,85695,5325,39970,2859,13145,1928,11987,1840,5854,1364,2394,957,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4019976,5267,1956264,4158,939591,9004,100,137,939491,9024,15826,1731,77824,4720,145208,5660,285549,7505,208305,6227,206779,5043,1016673,9186,568693,8060,447980,8946,222029,6698,101653,4992,45019,3541,46680,3053,20406,2098,12193,1772,2063712,3636,731953,9824,135,142,731818,9818,18596,2356,105949,5209,166386,6019,255884,6284,122266,5880,62737,3756,1331759,9815,779418,7818,552341,9170,297272,8054,131056,4857,56521,3295,45374,3499,16299,1729,5819,1018,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,734675,1752,367940,1442,172749,3985,0,157,172749,3985,5535,807,15691,1556,27506,2448,52669,3151,37019,2442,34329,2552,195191,3990,96331,2906,98860,3574,47259,2656,21557,2141,13150,1479,8809,1330,4974,1163,3111,643,366735,1196,121766,4043,51,52,121715,4039,4401,864,19964,1880,28727,2214,40829,3006,19590,1902,8204,1291,244969,4122,129846,3146,115123,4155,60017,3188,31433,2132,11844,1628,7515,1158,2825,759,1489,508,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1294106,3940,635242,2657,360592,4290,67,82,360525,4286,6753,944,23365,2147,51520,2797,122091,4383,85318,3165,71478,3244,274650,4441,129813,3426,144837,4097,74049,3840,32942,2842,15510,1981,12123,1483,4979,821,5234,1045,658864,2190,262572,4316,61,73,262511,4320,7695,1123,34831,2420,61486,3125,93089,3267,44244,2651,21166,2086,396292,4482,201648,3590,194644,4344,103705,3518,48932,2569,18763,1847,14566,1472,6959,1052,1719,466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1554532,9011,791700,4951,354585,6706,0,200,354585,6706,6050,1308,28324,2933,50913,3953,103806,4793,81074,4229,84418,4531,437115,6448,247910,5779,189205,6711,73366,4079,45270,4299,27031,2631,23797,2338,12648,2021,7093,1280,762832,5533,254413,5769,0,200,254413,5769,5446,1080,26451,3170,50181,4226,89994,4170,50960,3287,31381,2590,508419,7042,318774,6581,189645,6149,79638,4290,52731,3610,26876,3035,19380,2475,7081,1400,3939,1069,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1024236,2396,500349,1647,255857,4651,5,10,255852,4651,2988,677,12168,1736,25844,2744,69946,3894,66505,3539,78401,3682,244492,4870,123246,3615,121246,4185,54872,2917,27001,2639,13896,1771,15474,1868,4982,901,5021,950,523887,1652,192544,5266,69,105,192475,5265,2607,695,13096,1841,33426,2902,68809,3419,45033,3055,29504,2509,331343,5688,171279,4254,160064,5043,71165,3786,41253,2678,19087,2013,16830,1842,8667,1157,3062,691,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4985742,14902,2400666,9399,1226552,11486,124,154,1226428,11503,14549,2062,60230,4714,104449,5196,231773,6315,290728,7514,524699,8693,1174114,12819,663449,10238,510665,10978,208355,5960,98563,4847,61082,3922,57354,3764,42259,3429,43052,3253,2585076,8285,869761,10137,122,126,869639,10133,13910,1873,64781,4185,111836,4552,241744,6440,218787,7111,218581,6412,1715315,12312,1028864,11469,686451,10276,286555,8211,157407,5741,84720,4386,74018,3623,50551,2738,33200,2540,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1201456,8884,585872,5755,267745,6626,0,185,267745,6626,6810,1417,28687,3341,41518,3072,71058,4093,57271,3255,62401,3487,318127,6676,192724,6324,125403,5758,61775,4341,28430,2881,12639,1691,11867,1734,4980,983,5712,1272,615584,5209,197972,6393,0,185,197972,6393,7084,1549,32628,3468,38003,3232,57936,4208,39032,3185,23289,2369,417612,7359,264400,5002,153212,5905,78599,5152,37538,3285,14924,1879,13684,1829,6095,1067,2372,719,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
