GEO_ID,B99171_001E,B99171_002E,B99171_003E,B99171_004E,B99171_005E,B99171_006E,B99171_007E,B99171_008E,B99171_009E,B99171_010E,B99171_011E,B99171_012E,B99171_013E,B99171_014E,B99171_015E,NAME,B99171_001EA,B99171_002EA,B99171_003EA,B99171_004EA,B99171_005EA,B99171_006EA,B99171_007EA,B99171_008EA,B99171_009EA,B99171_010EA,B99171_011EA,B99171_012EA,B99171_013EA,B99171_014EA,B99171_015EA,state
0400000US06,6676494,1349782,128169,3862,2310,4164,9848,361071,3514922,76610,31210,17729,27097,61331,1088389,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1061264,192594,13397,537,508,651,1372,54518,616961,10094,5663,3208,4104,8225,149432,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,639084,98325,8584,215,62,274,804,24700,375147,10040,4708,2634,3910,6894,102787,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,171057,27349,2822,119,105,133,119,9419,99370,2053,845,632,937,2032,25122,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,232131,33314,3717,178,121,109,248,10752,140223,2302,1396,229,840,1772,36930,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3870063,737138,75132,2004,1789,2351,5436,230074,1949377,57280,18877,15039,18491,40329,716746,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1613738,338237,30705,1146,751,826,1955,95325,809639,18549,7783,3519,6103,11975,287225,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,240201,36917,6249,170,393,0,234,12483,122792,3002,1196,1280,946,3561,50978,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,263938,57282,2621,29,15,152,380,18487,141365,2908,939,799,1355,2247,35359,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2299936,424234,35206,2178,1069,1208,3576,117504,1264846,30679,14193,6720,10650,20597,367276,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
