GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001MA,B13002_001EA,B13002_002EA,B13002_002MA,B13002_003EA,B13002_003MA,B13002_004MA,B13002_004EA,B13002_005EA,B13002_005MA,B13002_006EA,B13002_006MA,B13002_007EA,B13002_007MA,B13002_008EA,B13002_008MA,B13002_009MA,B13002_009EA,B13002_010EA,B13002_010MA,B13002_011EA,B13002_011MA,B13002_012EA,B13002_012MA,B13002_013EA,B13002_013MA,B13002_014EA,B13002_014MA,B13002_015EA,B13002_015MA,B13002_016EA,B13002_016MA,B13002_017EA,B13002_017MA,B13002_018EA,B13002_018MA,B13002_019EA,B13002_019MA,state
0400000US18,1559984,4116,89436,4735,53004,3439,483,289,41524,2963,10997,1675,36432,3022,6226,1179,28078,2787,2128,764,1470548,6366,657612,8811,1520,543,214987,6009,441105,6162,812936,10398,217678,3473,363845,7442,231413,5907,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,705777,3188,40484,2467,26415,2194,290,301,21907,2083,4218,745,14069,1411,1125,494,12197,1378,747,473,665293,3792,316244,5372,1225,483,104122,3571,210897,3903,349049,5868,101900,2199,160682,3897,86467,3573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,670688,3131,44946,3280,30779,2863,555,341,23561,2403,6663,1123,14167,2082,2120,764,9922,1858,2125,914,625742,4948,298162,5401,2542,862,103101,3834,192519,3510,327580,6637,96162,2632,149406,4979,82012,3142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1041455,3146,58231,3647,37923,3016,646,349,30321,2848,6956,943,20308,2437,4073,984,14700,1869,1535,732,983224,4778,463925,7210,2036,743,155013,4858,306876,5217,519299,7954,133104,3362,228923,5005,157272,5908,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1121744,3376,57981,4707,28858,2865,805,520,23029,2442,5024,1095,29123,3290,2905,909,23137,2908,3081,941,1063763,5393,430259,8680,1357,597,144448,5979,284454,6459,633504,9121,149360,3506,303146,6728,180998,5837,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,299334,2171,13845,1738,8677,1231,0,155,6821,1113,1856,478,5168,1085,757,406,3485,801,926,563,285489,2646,127123,4276,92,103,34242,2527,92789,2896,158366,4512,40244,1140,69361,2667,48761,3083,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1476743,3684,77612,4412,48805,3463,394,326,32364,2715,16047,1934,28807,2725,3438,897,21782,2310,3587,851,1399131,5451,582836,9516,1101,521,167035,6317,414700,6226,816295,9776,186198,2417,385126,7047,244971,6303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1667892,4223,72166,4068,50548,3435,35,60,31428,2787,19085,2128,21618,2242,2078,646,15619,1853,3921,1221,1595726,5682,640640,8792,1170,499,166046,6553,473424,6678,955086,10005,230637,2192,469230,6903,255219,6594,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2324778,3855,114104,4449,68496,3395,975,404,51578,2935,15943,2048,45608,2980,6153,1308,33785,2400,5670,1111,2210674,5942,937142,10015,2483,730,266176,5755,668483,8246,1273532,10728,330056,2956,584146,6295,359330,8278,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1276539,3057,71893,3374,53555,3179,144,143,40118,2826,13293,1350,18338,1861,2215,657,14704,1618,1419,436,1204646,4498,554209,7035,1613,607,172177,4741,380419,6136,650437,7540,172764,2276,310154,4676,167519,5553,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,727586,3675,40594,3345,20377,2482,246,215,16648,2311,3483,1028,20217,2590,2824,898,16210,2442,1183,492,686992,4854,280483,7203,1918,700,91174,4390,187391,6271,406509,8288,103235,4184,181733,6011,121541,5520,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1425470,4822,80558,4313,47801,3149,372,226,37431,2795,9998,1494,32757,3593,6176,1330,24321,3280,2260,799,1344912,6576,598498,10246,2239,711,198773,5987,397486,7194,746414,11253,190471,3464,345070,6212,210873,6626,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222047,1738,11359,1486,7032,1104,35,43,5063,921,1934,495,4327,961,366,245,3692,955,269,191,210688,2248,101634,2713,401,313,35205,1834,66028,2374,109054,3183,28919,1161,51694,2172,28441,2259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431222,1861,26172,2235,18528,2010,0,149,14801,1884,3727,921,7644,1266,1435,572,5527,1121,682,391,405050,3027,193518,4575,657,350,65809,2957,127052,3095,211532,4503,59239,1626,99924,3395,52369,2544,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,667070,2473,37096,3056,23150,2475,439,237,16336,1945,6375,1346,13946,2040,1962,628,10197,1676,1787,710,629974,3607,272482,7254,1074,590,93775,4626,177633,5723,357492,7472,80109,1343,165124,4531,112259,5640,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,311200,1937,12822,1894,8862,1500,297,314,5353,1062,3212,739,3960,968,247,181,2983,867,730,400,298378,2114,136506,4310,539,347,33775,2424,102192,3188,161872,4252,46143,1480,72537,2927,43192,3000,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2150607,4772,110951,5420,75931,4336,378,284,49399,3561,26154,2373,35020,3137,3393,1342,25857,2371,5770,1325,2039656,6945,913149,9312,1599,523,228819,6455,682731,7628,1126507,10420,282074,2486,526065,6985,318368,7237,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481018,2574,27244,2194,14894,2057,714,566,11062,1805,3118,1001,12350,1642,2056,681,8694,1404,1600,704,453774,3319,184014,5459,853,457,66034,3871,117127,3842,269760,5658,70729,2710,116792,4158,82239,3635,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4921388,6035,236344,7104,153049,5661,844,397,100233,4669,51972,3484,83295,4134,8890,1471,63531,3686,10874,1783,4685044,9392,1866420,15340,5138,1099,523276,9742,1338006,11952,2818624,13365,630491,4368,1412840,11199,775293,8899,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2385018,5852,135270,6849,85321,4547,854,429,61605,4397,22862,2390,49949,4441,6817,1425,36926,3855,6206,1462,2249748,9496,1038043,11665,3317,939,325841,6999,708885,9192,1211705,12788,309057,4831,542207,8038,360441,8783,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,160042,1576,11465,1561,7843,1256,61,75,6340,1232,1442,495,3622,873,395,270,3037,884,190,159,148577,2251,68546,2884,215,249,25333,2350,42998,1698,80031,3248,21630,1176,41162,2375,17239,1591,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2701115,4989,151327,6210,87045,5201,976,483,68349,4555,17720,2008,64282,4295,6290,1216,50770,3765,7222,1835,2549788,7920,1096538,11460,2278,719,327372,7322,766888,8963,1453250,13389,374795,3874,662648,8834,415807,9667,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895347,3214,53664,2795,34778,2541,1224,443,27889,2362,5665,903,18886,1786,2725,710,14614,1540,1547,485,841683,3959,396604,5406,2196,492,150849,3907,243559,4285,445079,6319,119125,2173,195732,4124,130222,4805,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,918114,3533,45389,3593,30422,2827,143,254,22718,2421,7561,1433,14967,2126,2126,817,10638,1689,2203,858,872725,4949,384808,6557,1399,631,125144,4229,258265,4925,487917,7658,114551,2569,236829,5337,136537,4884,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2990114,5017,148217,5960,89884,4892,303,249,66098,4339,23483,2118,58333,3708,7944,1311,44383,3512,6006,1241,2841897,8010,1213697,9683,2288,692,336305,6375,875104,7141,1628200,11205,420452,3643,769311,7325,438437,7880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257485,1717,11002,1562,6558,1200,0,200,4588,1030,1970,580,4444,1148,744,450,3114,969,586,495,246483,2547,93862,3596,399,310,24869,1963,68594,2999,152621,3798,36680,999,74193,2146,41748,2780,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1135674,3711,60734,3675,30681,2754,421,269,23360,2482,6900,1500,30053,2805,4906,1298,22843,2451,2304,819,1074940,5111,465100,7916,1929,745,143465,5750,319706,5817,609840,8280,147352,4114,285856,6209,176632,5614,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187230,1978,14187,1927,8737,1392,350,367,7345,1262,1042,366,5450,1134,611,331,4325,987,514,310,173043,2332,78585,3118,157,145,27522,2232,50906,2041,94458,3175,28917,1364,41182,2457,24359,1969,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1565928,4201,83431,5064,51169,3686,488,259,37144,2762,13537,2039,32262,3457,4155,1004,25611,3249,2496,931,1482497,6792,671730,9990,3784,1081,225308,6163,442638,7703,810767,10696,200442,3599,363931,7322,246394,8093,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6528380,8911,405286,11458,263766,8763,5953,1383,191879,6855,65934,4884,141520,6565,24079,2314,99968,5769,17473,2692,6123094,14198,2892116,22454,16574,2172,1002373,14782,1873169,15312,3230978,22027,875277,7472,1480274,15410,875427,14900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,712927,2289,54990,3144,45448,2799,217,173,38706,2569,6525,1075,9542,1756,1377,778,7331,1553,834,372,657937,3754,335662,5515,2132,817,144038,4091,189492,4331,322275,5914,105996,2138,145938,4471,70341,3662,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143854,997,5996,1044,3647,601,12,22,2520,556,1115,365,2349,792,319,251,1887,707,143,120,137858,1469,58077,2114,107,87,15052,1260,42918,1497,79781,2111,22351,769,36976,1405,20454,1378,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2048640,4951,108748,5594,75883,4423,875,549,53786,3865,21222,2320,32865,3483,4395,1078,24890,2999,3580,1272,1939892,7446,899891,10433,1993,527,276730,6283,621168,8378,1040001,10901,264479,5359,493856,7608,281666,6715,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1658331,4757,90561,4956,64969,3436,892,441,48412,2993,15665,1892,25592,2933,2847,717,19187,2751,3558,986,1567770,7284,723336,9693,2637,1021,245111,7023,475588,6161,844434,10544,210662,3157,396915,7648,236857,5287,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,417183,2561,18779,2257,10819,1589,112,94,9056,1464,1651,542,7960,1480,582,344,6707,1372,671,410,398404,3415,183555,5166,512,363,59136,3127,123907,3870,214849,5867,52671,2768,96749,3274,65429,3820,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1336183,3559,71079,3660,48067,2893,362,240,37011,2537,10694,1396,23012,2143,2237,657,17595,2060,3180,871,1265104,4832,562545,7688,1118,510,171705,4455,389722,5764,702559,7779,186266,2133,325686,5041,190607,5022,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131853,1809,7937,1533,5649,1147,151,165,4557,950,941,450,2288,810,221,167,1968,776,99,86,123916,2207,59177,2397,267,251,22366,1927,36544,1945,64739,2973,19224,2001,27704,2372,17811,1882,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,907717,2973,35897,3425,15947,2466,715,322,11456,2235,3776,1011,19950,2426,3058,1002,15000,2090,1892,601,871820,4010,292519,7328,1907,762,88029,4147,202583,5924,579301,7649,129808,3937,253023,4598,196470,5808,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1162380,4356,63447,4376,35969,3390,558,320,28486,2777,6925,1325,27478,2791,4179,948,20841,2603,2458,1119,1098933,6381,496335,8148,1739,672,166130,5465,328466,6278,602598,9100,153973,3673,270935,7360,177690,6294,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,177526,2032,10721,1462,6521,1125,41,62,4491,860,1989,793,4200,1023,382,371,3592,883,226,135,166805,2363,80781,2996,457,307,31262,2511,49062,2112,86024,3166,21255,1316,40614,2866,24155,2161,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1535916,3815,89672,4921,54813,3747,733,470,38247,3270,15833,2239,34859,2980,4554,1078,25155,2884,5150,1159,1446244,6206,604851,10673,2832,795,205440,6596,396579,7384,841393,11958,209652,2426,382903,7818,248838,7414,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,694605,3464,39421,2581,25670,2226,589,344,21339,2005,3742,912,13751,1680,2135,672,10448,1749,1168,668,655184,4198,312541,6286,950,404,112917,4226,198674,4908,342643,6406,93279,2965,147316,4932,102048,4309,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
