GEO_ID,C25072_001E,C25072_001M,C25072_002E,C25072_002M,C25072_003E,C25072_003M,C25072_004E,C25072_004M,C25072_005E,C25072_005M,C25072_006E,C25072_006M,C25072_007E,C25072_007M,C25072_008E,C25072_008M,C25072_009E,C25072_009M,C25072_010E,C25072_010M,C25072_011E,C25072_011M,C25072_012E,C25072_012M,C25072_013E,C25072_013M,C25072_014E,C25072_014M,C25072_015E,C25072_015M,C25072_016E,C25072_016M,C25072_017E,C25072_017M,NAME,C25072_001MA,C25072_001EA,C25072_002MA,C25072_002EA,C25072_003MA,C25072_003EA,C25072_004EA,C25072_004MA,C25072_005EA,C25072_005MA,C25072_006MA,C25072_006EA,C25072_007MA,C25072_007EA,C25072_008MA,C25072_008EA,C25072_009EA,C25072_009MA,C25072_010EA,C25072_010MA,C25072_011MA,C25072_011EA,C25072_012MA,C25072_012EA,C25072_013MA,C25072_013EA,C25072_014MA,C25072_014EA,C25072_015EA,C25072_015MA,C25072_016MA,C25072_016EA,C25072_017MA,C25072_017EA,state
0400000US32,454281,8114,34903,3120,12974,1828,19568,2598,2361,788,115329,4552,56226,4370,54289,3906,4814,1110,250877,6969,122670,5258,115986,5197,12221,1856,53172,3055,18287,1900,30727,2587,4158,1051,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,151274,5422,13624,1828,5912,1345,7108,1383,604,435,34899,2879,19075,2096,14595,2160,1229,618,76354,3846,37619,2709,34581,3505,4154,1054,26397,1990,10169,1465,13449,1683,2779,725,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117318,13291,53855,3482,16339,2174,33527,3115,3989,1229,269893,6949,137517,5728,121822,4983,10554,1766,618674,12560,272623,7644,315210,9751,30841,2762,174896,4762,57835,3211,103086,3806,13975,1727,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246890,7139,30314,2446,9426,1585,17279,2147,3609,981,66144,3840,30741,2693,29738,2918,5665,1135,121190,5427,56165,4278,52590,3517,12435,1677,29242,2434,11092,1680,13895,1638,4255,783,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3355029,20123,188912,5436,56003,3375,117131,4276,15778,1958,788480,10589,386188,9939,363286,9120,39006,2969,1797088,16228,818632,12211,876177,14566,102279,5013,580549,8515,211339,6299,333725,7321,35485,2651,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1289699,14128,144123,5663,48312,3757,83915,4385,11896,2065,351133,7803,174003,5882,152768,7136,24362,2324,636793,11358,310070,8184,266675,7208,60048,3494,157650,4912,53943,3500,75057,3863,28650,2221,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,101751,4117,21705,2123,9844,1719,9876,1593,1985,869,25665,2039,18314,1798,5138,1087,2213,548,37762,2294,24794,2175,9309,1359,3659,725,16619,1411,6216,805,7933,1074,2470,630,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1535290,11791,164095,5324,56659,3382,94627,4603,12809,1796,386125,7495,200543,6363,159412,5989,26170,2568,763450,9608,379254,8019,327218,8118,56978,3504,221620,5842,80204,3434,116280,4305,25136,2137,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,486298,5609,68393,2795,26820,2246,35647,2255,5926,1073,130226,3903,69680,3539,49203,2645,11343,1444,227641,5506,109612,4014,90467,3934,27562,2052,60038,2273,19345,1489,30726,1805,9967,914,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,583182,9343,66331,3724,21699,2932,39119,2883,5513,1258,160027,4876,77513,4292,74751,4041,7763,1476,272346,7595,123615,5227,129054,5923,19677,2564,84478,3791,28538,2488,48587,2756,7353,1059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1541750,11953,141175,6006,49574,3955,79127,4112,12474,1632,392947,6024,207591,5484,164323,5681,21033,2371,713281,11411,343788,7824,315644,7910,53849,3181,294347,5887,109370,4516,149244,5037,35733,2762,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,165293,4531,15345,1725,5046,1194,9227,1350,1072,472,37721,2615,19202,2052,16421,2276,2098,734,82517,4292,40225,2783,38365,3678,3927,1077,29710,2061,12717,1590,14974,1463,2019,516,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,569648,9235,63521,3690,19920,2624,36044,2897,7557,1473,154375,5875,72340,4242,67324,4092,14711,2050,291293,7697,125255,5266,131420,5983,34618,3299,60459,3519,19707,2073,28692,2371,12060,1543,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106565,4369,15633,1914,6585,1176,7804,1467,1244,434,28828,2395,18995,2226,7996,1441,1837,526,43252,2871,23508,1970,14705,1740,5039,1050,18852,1717,7671,1076,8601,1262,2580,643,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,826089,12336,92767,4775,32719,3082,52183,3865,7865,1495,220981,6443,107553,4835,94824,5122,18604,2222,415071,9256,184124,7127,182787,6431,48160,3925,97270,4131,34399,2408,44379,3008,18492,1835,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,392363,10189,139739,5788,221500,8261,31124,3258,1008960,11908,532085,11230,417500,8883,59375,3996,1653304,16948,836437,14781,691927,13716,124940,5708,329476,8517,107458,4812,174574,6019,47444,3091,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,272102,6236,46627,2617,17360,2272,26270,2353,2997,1128,86232,3665,48768,2711,33070,2613,4394,1182,113258,4899,53483,3861,53172,4144,6603,1087,25985,2045,8647,1211,13649,1503,3689,1097,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,8824,1249,3369,894,4841,915,614,342,20293,1506,9471,1130,9805,1351,1017,455,33325,2133,16139,1638,14478,1420,2708,624,12515,1360,5274,897,6066,1024,1175,366,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,98382,5258,29531,3047,61530,4388,7321,1411,303784,7053,157481,6093,130899,4997,15404,2204,504900,11351,245294,9066,221186,6911,38420,3421,121459,4365,40251,2803,63641,3122,17567,1610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,106851,4844,34433,3568,65974,4093,6444,1224,283979,7011,151369,6307,120142,5800,12468,2273,472486,9730,234919,7200,209931,7937,27636,2647,129864,3968,40440,2527,77746,3241,11678,1584,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,24679,2284,9681,1869,11220,1654,3778,954,47610,2847,21192,1912,17897,1872,8521,1677,103872,4193,44691,3032,39324,2873,19857,2061,31625,2111,11576,1327,12412,1276,7637,1124,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,95362,4092,36078,2818,55271,3345,4013,1079,197983,5128,112117,5202,78498,4009,7368,1348,335542,7103,174087,6375,141822,5138,19633,2078,119697,3651,40392,2449,68128,2878,11177,1343,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,10247,1424,4822,1334,4683,854,742,374,19568,2043,10343,1611,7460,1358,1765,707,31602,2649,16455,2093,11950,1870,3197,784,7767,1140,3266,796,2758,762,1743,633,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385817,7079,29698,2731,5286,1200,12088,1824,12324,1607,88458,3913,23561,2072,29343,2690,35554,2862,205505,6247,48097,3350,61521,3615,95887,4245,62156,3348,14091,1808,16148,1927,31917,2396,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,576604,10418,67158,4081,21593,2699,35959,2820,9606,1728,148623,6203,66899,4852,64476,4363,17248,2418,286584,7088,131925,5415,113969,5784,40690,3528,74239,3572,26972,2169,31240,2341,16027,1873,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,92224,3507,10262,1154,4636,983,4953,1060,673,257,29422,2261,13478,1781,14493,2236,1451,341,45967,2517,24444,2199,18012,1984,3511,608,6573,981,2746,782,3409,673,418,172,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,895518,13536,93037,4517,27814,2635,57618,3689,7605,1080,240381,6994,120944,5406,106565,5491,12872,2092,456572,9922,221297,8902,202796,7630,32479,3061,105528,4186,34028,2432,60581,3625,10919,1483,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,386137,6919,50932,3157,18428,2289,26889,2379,5615,1387,97057,4752,46264,3380,41887,3129,8906,1354,186571,6293,89338,4608,73356,3737,23877,2201,51577,3263,17847,1881,22169,2179,11561,1471,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
