GEO_ID,C16006_001E,C16006_001M,C16006_002E,C16006_002M,C16006_003E,C16006_003M,C16006_004E,C16006_004M,C16006_005E,C16006_005M,C16006_006E,C16006_006M,NAME,C16006_001EA,C16006_001MA,C16006_002MA,C16006_002EA,C16006_003MA,C16006_003EA,C16006_004EA,C16006_004MA,C16006_005EA,C16006_005MA,C16006_006EA,C16006_006MA,state
0400000US38,14331,777,8608,1110,5703,903,3975,780,1728,539,20,30,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,331469,2047,158326,6502,170503,6449,96465,5049,74038,5079,2640,725,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,312756,1165,101402,4678,209634,4605,106310,3539,103324,4350,1720,985,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,421210,1159,140902,7301,277433,7549,150835,7435,126598,7819,2875,1103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,698116,1220,228675,8918,464735,8925,266838,9133,197897,9121,4706,1681,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,124885,480,21752,2787,102843,2900,53226,3286,49617,3291,290,247,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,219499,2748,60167,5020,158026,5513,80430,4430,77596,5146,1306,705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21911,1013,12047,1675,9631,1451,3977,956,5654,1202,233,268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,267983,3405,71745,6018,194746,6165,98834,5443,95912,5487,1492,803,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8973008,1982,2120657,32694,6835113,33108,3981385,29973,2853728,33360,17238,3065,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,332776,802,113091,7802,218289,7691,125029,6126,93260,6000,1396,690,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9223,409,5133,685,3703,676,2756,588,947,405,387,351,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,615603,2969,162990,8940,447904,8922,253304,10629,194600,9559,4709,1211,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,711674,846,218954,9388,486787,9243,272354,8492,214433,8821,5933,2167,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19479,1598,11238,1865,8190,1556,5108,1145,3082,963,51,99,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,311399,1347,107397,5598,202407,5900,111903,5530,90504,5640,1595,846,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,49185,978,26753,2196,22225,2165,15715,2144,6510,1372,207,195,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3423298,3814,177420,9082,3242973,10096,507151,14656,2735822,16360,2905,969,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,158606,3308,45856,4397,110926,4862,47664,3965,63262,3997,1824,1524,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,39067,645,21456,2377,17358,2169,11301,1779,6057,1572,253,215,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1779373,518,580007,18521,1192432,18472,750642,14561,441790,13736,6934,2227,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,174114,1458,55694,5129,117899,5124,57722,4018,60177,3437,521,441,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,05
