GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003MA,B17015_003EA,B17015_004MA,B17015_004EA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010EA,B17015_010MA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018MA,B17015_018EA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028EA,B17015_028MA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033EA,B17015_033MA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036MA,B17015_036EA,B17015_037MA,B17015_037EA,B17015_038EA,B17015_038MA,B17015_039EA,B17015_039MA,B17015_040EA,B17015_040MA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044EA,B17015_044MA,B17015_045EA,B17015_045MA,B17015_046EA,B17015_046MA,B17015_047MA,B17015_047EA,state
0400000US18,1648172,14329,186201,5877,60834,3397,11508,1658,2084,622,9424,1485,49326,2990,7214,1237,42112,2692,125367,5374,22829,2166,3338,825,685,390,2653,841,19491,2154,2019,633,17472,2135,102538,4952,11455,1438,3433,817,8022,1372,91083,4889,17655,2023,73428,4290,1461971,13691,1168272,12839,339426,5357,17678,1659,321748,5199,828846,11731,28570,2511,800276,11467,293699,7817,91943,4431,18351,1658,2249,616,16102,1490,73592,4130,3420,899,70172,3944,201756,6920,57339,3266,8153,1253,49186,2853,144417,5876,10075,1387,134342,5697,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,4661,640,650,315,4011,624,19208,2073,3720,755,15488,2024,46468,3057,8759,1494,1404,468,266,180,1138,435,7355,1391,1083,460,6272,1311,37709,2489,3874,801,1263,477,2611,635,33835,2429,8913,1401,24922,2298,726407,7311,602083,6637,169969,3306,7992,980,161977,3431,432114,6132,12900,1363,419214,5841,124324,4543,40978,3042,7219,1221,962,461,6257,1058,33759,2865,1478,534,32281,2814,83346,3170,20069,1547,4048,847,16021,1389,63277,3235,5025,937,58252,3240,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,4386,829,732,348,3654,710,19338,1882,1904,582,17434,1741,44104,2935,9649,1467,1540,542,569,262,971,467,8109,1462,1317,523,6792,1427,34455,2583,3340,827,984,459,2356,706,31115,2470,7343,1276,23772,2313,659343,7039,539683,7243,148541,3456,6905,1196,141636,3238,391142,6346,9564,1081,381578,6325,119660,5070,40620,2833,6664,1024,969,323,5695,981,33956,2593,1656,707,32300,2371,79040,3883,19532,1723,2916,765,16616,1455,59508,3576,4558,1021,54950,3381,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,18843,1958,4335,1017,14508,1585,41554,3162,11527,1711,30027,2720,108751,4831,18236,1941,5171,1058,1509,530,3662,897,13065,1761,2404,716,10661,1629,90515,4453,14246,1737,4976,1003,9270,1502,76269,4142,20373,2058,55896,3556,971623,10148,774245,9492,243710,5006,17765,1819,225945,5182,530535,8278,21263,2006,509272,8213,197378,5956,62897,3719,17849,1857,3684,784,14165,1729,45048,3313,3571,865,41477,3298,134481,4489,44803,2499,10239,1313,34564,2375,89678,3970,9836,1201,79842,3896,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,12783,1743,2376,819,10407,1526,31340,2823,5870,1189,25470,2402,130643,5405,17554,2020,3897,922,645,339,3252,794,13657,1839,1475,595,12182,1776,113089,5209,16425,2152,5312,1004,11113,1742,96664,5090,17822,1946,78842,4735,950893,9486,700683,9685,198793,4854,12401,1462,186392,4819,501890,9107,15565,1696,486325,8784,250210,8480,72748,4764,19000,2013,2300,662,16700,1959,53748,4429,2690,791,51058,4236,177462,6448,49049,2717,10505,1613,38544,2659,128413,6048,12800,1808,115613,5447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,3513,906,1170,606,2343,606,9817,1193,2778,821,7039,995,20689,2403,4246,1038,632,392,299,310,333,217,3614,897,1025,379,2589,861,16443,2108,2121,857,1225,652,896,449,14322,1975,7039,1374,7283,1351,312931,5166,257238,4717,86434,2682,4379,826,82055,2625,170804,4251,8099,1246,162705,4162,55693,3548,18974,1958,4086,743,713,317,3373,742,14888,1831,1678,641,13210,1921,36719,2782,11668,1211,1967,703,9701,990,25051,2578,2743,875,22308,2448,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,6862,1314,1980,694,4882,1115,22844,2602,3357,877,19487,2295,75018,3860,10968,1759,1377,601,443,414,934,431,9591,1629,1033,370,8558,1522,64050,3796,8639,1192,2596,595,6043,1052,55411,3357,15476,1810,39935,3004,1332389,10662,988423,10639,244813,4934,12304,1412,232509,4915,743610,8691,22298,2387,721312,8922,343966,8179,95487,5145,17832,1996,2464,752,15368,1933,77655,4915,4643,966,73012,4925,248479,6365,56795,3236,8694,1170,48101,3070,191684,5818,15051,1974,176633,5359,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,8666,1340,2265,752,6401,1145,27880,2467,6196,1226,21684,2222,99273,4800,12018,1897,2892,926,1179,691,1713,580,9126,1572,2051,695,7075,1358,87255,4642,12178,1941,5079,1272,7099,1434,75077,4603,29220,2632,45857,3951,1463048,11274,1136741,11824,299445,6019,21183,2097,278262,6073,837296,10530,31821,2545,805475,10331,326307,8189,91694,4700,23531,2228,3848,940,19683,2163,68163,4505,4415,920,63748,4347,234613,6424,60476,3253,11976,1482,48500,2969,174137,5626,18079,1931,156058,5594,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,23470,1831,5491,972,17979,1538,78706,3561,14727,1462,63979,3324,210508,7357,33516,3065,5340,1003,1628,556,3712,837,28176,2831,5460,1217,22716,2444,176992,6459,25006,2382,7992,1375,17014,1934,151986,5452,46400,3241,105586,4253,2169928,15432,1719739,13601,552821,6520,33572,2360,519249,6356,1166918,11084,49240,3128,1117678,11722,450189,9731,133520,5226,30985,1920,6253,1022,24732,1595,102535,4837,7327,1241,95208,4678,316669,8486,101319,4193,20021,1688,81298,3844,215350,7063,26804,1973,188546,6685,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,7479,955,1367,464,6112,909,25681,2296,6263,1042,19418,2036,71125,3969,11800,1578,1316,459,446,238,870,374,10484,1466,2575,778,7909,1276,59325,3615,5228,988,1770,638,3458,785,54097,3396,18220,1951,35877,2603,1270151,9399,1046649,9490,269483,3843,11980,1075,257503,4016,777166,8669,21890,1726,755276,8427,223502,6922,78087,3988,12948,1358,2206,552,10742,1250,65139,3768,3404,744,61735,3671,145415,5451,29939,2117,4788,816,25151,2017,115476,5030,12860,1780,102616,4578,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,9491,1416,1940,644,7551,1298,27885,2904,4397,1109,23488,2563,106134,6151,13972,2505,2768,747,473,308,2295,661,11204,2273,2580,1093,8624,1813,92162,5335,15653,1806,5148,1099,10505,1635,76509,5010,19521,2210,56988,4450,604110,8871,443656,8991,145353,4020,9496,1121,135857,3909,298303,8489,14965,1889,283338,7936,160454,6349,43005,3668,12392,1679,2580,687,9812,1547,30613,3280,2554,886,28059,3218,117449,4534,34657,2587,8593,1222,26064,2255,82792,4005,11076,1792,71716,3933,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,16220,1710,3075,713,13145,1500,45774,3339,8374,1589,37400,2902,115925,4949,19208,2466,3737,1018,829,472,2908,883,15471,2290,2710,794,12761,2081,96717,4374,13507,1956,3054,729,10453,1683,83210,4065,21301,2408,61909,3631,1339312,11908,1062209,12201,330435,5600,17427,1620,313008,5692,731774,10874,23025,2119,708749,10714,277103,7732,81516,3680,18699,1928,2472,508,16227,1819,62817,3583,3577,818,59240,3411,195587,6520,55080,3249,11166,1584,43914,3051,140507,5839,13373,1804,127134,5773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,3058,579,400,195,2658,584,8278,1314,1156,481,7122,1240,15211,1533,3291,776,216,189,63,65,153,187,3075,728,441,277,2634,741,11920,1418,1533,626,599,361,934,480,10387,1446,2016,583,8371,1324,233103,5160,194248,4503,61282,2140,3016,705,58266,2229,132966,3699,3575,764,129391,3481,38855,3101,16082,1972,3244,690,356,233,2888,650,12838,1790,1019,477,11819,1713,22773,2216,6802,965,1092,420,5710,944,15971,1792,2074,663,13897,1542,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
