GEO_ID,C27013_001E,C27013_001M,C27013_002E,C27013_002M,C27013_003E,C27013_003M,C27013_004E,C27013_004M,C27013_005E,C27013_005M,C27013_006E,C27013_006M,C27013_007E,C27013_007M,C27013_008E,C27013_008M,C27013_009E,C27013_009M,C27013_010E,C27013_010M,C27013_011E,C27013_011M,C27013_012E,C27013_012M,C27013_013E,C27013_013M,C27013_014E,C27013_014M,C27013_015E,C27013_015M,C27013_016E,C27013_016M,C27013_017E,C27013_017M,C27013_018E,C27013_018M,C27013_019E,C27013_019M,C27013_020E,C27013_020M,C27013_021E,C27013_021M,C27013_022E,C27013_022M,NAME,C27013_001MA,C27013_001EA,C27013_002MA,C27013_002EA,C27013_003MA,C27013_003EA,C27013_004EA,C27013_004MA,C27013_005EA,C27013_005MA,C27013_006MA,C27013_006EA,C27013_007MA,C27013_007EA,C27013_008MA,C27013_008EA,C27013_009EA,C27013_009MA,C27013_010EA,C27013_010MA,C27013_011MA,C27013_011EA,C27013_012MA,C27013_012EA,C27013_013MA,C27013_013EA,C27013_014EA,C27013_014MA,C27013_015EA,C27013_015MA,C27013_016EA,C27013_016MA,C27013_017MA,C27013_017EA,C27013_018MA,C27013_018EA,C27013_019EA,C27013_019MA,C27013_020EA,C27013_020MA,C27013_021EA,C27013_021MA,C27013_022MA,C27013_022EA,state
0400000US18,4851707,3062,2043523,16554,1984929,16221,1684292,16576,300637,8719,58594,2863,45597,2713,12997,1571,1277716,13704,1168996,13316,737244,11331,431752,11069,108720,3886,75068,3224,33652,2390,1530468,14796,844333,15028,402047,9651,442286,11944,686135,5006,454970,6400,231165,5302,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1074174,9278,1040739,9087,932660,10122,108079,5528,33435,2359,26831,2034,6604,1005,612064,9022,539085,8835,377600,7619,161485,5625,72979,2830,54118,2601,18861,1680,622199,7609,282929,6864,149289,5293,133640,5672,339270,3699,247242,4265,92028,3626,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,980426,7898,940059,7911,822574,8888,117485,4996,40367,2010,32277,1908,8090,913,540294,7602,484593,6965,323172,6771,161421,5744,55701,3007,39118,2305,16583,1760,584779,7806,305184,7474,163890,5577,141294,5356,279595,3056,195487,4386,84108,3800,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1306953,12792,1266856,13093,1094092,11934,172764,7474,40097,2555,31552,2122,8545,1275,767495,10570,706234,9938,430185,9742,276049,7229,61261,3221,44201,2635,17060,1714,1202244,12281,712645,11173,281861,5887,430784,10900,489599,4091,298735,5263,190864,5692,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1432807,12937,1381182,12916,1095063,13259,286119,8687,51625,3212,41089,2879,10536,1341,780230,13839,717859,13158,387353,9335,330506,9438,62371,3495,38200,2956,24171,2195,1168420,11253,705790,11295,283290,8182,422500,10228,462630,4100,262666,5270,199964,6004,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,419005,6073,403114,5650,334976,6079,68138,3749,15891,1600,12603,1325,3288,759,295470,6492,261724,6033,157129,4818,104595,5170,33746,2074,23906,1812,9840,1181,335733,7244,165929,6316,64005,2818,101924,5465,169804,2560,114410,3117,55394,2624,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2146693,16245,2066399,15827,1806745,15799,259654,9606,80294,3873,68872,3462,11422,1488,1043681,13585,938750,13780,639244,11851,299506,9495,104931,3820,79945,3486,24986,1854,1256704,11674,703097,10715,369268,9037,333829,9167,553607,5604,387803,5767,165804,6010,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2217725,17332,2131383,17001,1931126,17213,200257,8094,86342,3825,72876,3449,13466,1763,1446010,14137,1310611,13278,953574,13909,357037,9434,135399,4361,104103,4240,31296,2167,1505144,13966,804941,12947,403521,8481,401420,11453,700203,5702,451854,7298,248349,6847,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,2781762,18950,2709207,18191,2349651,17991,359556,8802,72555,3112,61631,2957,10924,1329,2010792,17797,1853399,16837,1191085,15136,662314,13320,157393,4494,119980,3747,37413,2512,2716325,15530,1542143,15227,739795,10067,802348,13411,1174182,5678,881338,7229,292844,6433,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1868746,13975,1819376,13560,1624198,14573,195178,6938,49370,2255,40358,1983,9012,1100,1158019,12545,1050449,11895,743261,12038,307188,7672,107570,3746,81078,3332,26492,1830,1017509,10372,474259,8696,244006,6044,230253,6631,543250,4519,402239,4783,141011,4092,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,850069,11268,821053,10522,671961,11092,149092,6040,29016,2352,23018,2302,5998,1025,474620,10317,434069,9942,230674,6254,203395,7050,40551,2443,27666,2503,12885,1440,848113,10272,528722,9321,178325,7167,350397,8348,319391,3945,174891,4831,144500,4734,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4509095,3242,1926963,15339,1861213,15033,1596960,15198,264253,7362,65750,4080,50933,3567,14817,1586,1130155,13655,1023113,12977,643408,11914,379705,9749,107042,4139,72646,3644,34396,2580,1451977,12623,777131,10936,342076,8544,435055,8795,674846,5519,430574,6405,244272,5702,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,770625,1617,315201,5809,302060,5841,243028,5747,59032,3544,13141,1398,9719,1122,3422,660,221351,5915,198446,5697,115765,4147,82681,4819,22905,1481,15305,1113,7600,1121,234073,4251,116290,4139,48931,2856,67359,4050,117783,1992,77707,2852,40076,2557,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1365523,1527,677828,6211,649640,6094,572074,6502,77566,4421,28188,2092,22990,1917,5198,711,352757,5955,312472,5579,211967,5496,100505,5126,40285,2284,29066,1977,11219,1073,334938,5042,158894,5047,79046,3662,79848,4406,176044,2608,121203,2781,54841,2286,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2060484,1797,841841,11146,812616,10662,658959,10618,153657,6474,29225,2328,22995,2057,6230,1115,518155,10357,480019,9742,261082,8328,218937,7991,38136,2802,21313,2101,16823,2105,700488,10249,413094,9528,174424,5041,238670,9374,287394,3644,150948,4567,136446,4244,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031463,1477,470150,7643,454106,7353,399434,8214,54672,4398,16044,1867,13703,1637,2341,667,281880,6934,253947,6885,185129,5217,68818,4966,27933,1956,18966,1578,8967,1255,279433,5705,136524,5499,74639,3679,61885,3992,142909,2396,100824,3278,42085,3039,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6732392,1801,2976252,18769,2852834,19345,2419566,20390,433268,12607,123418,4873,99500,4332,23918,2292,1603070,18690,1461643,18226,990613,15712,471030,11842,141427,4647,100381,4356,41046,2737,2153070,16557,1206152,15567,634007,11410,572145,13907,946918,7088,579100,7888,367818,7338,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536464,2008,609853,10483,585693,10063,442428,8693,143265,6773,24160,2066,18190,2023,5970,975,350766,9720,319000,8983,162512,6196,156488,7095,31766,2189,18834,1684,12932,1525,575845,9287,342191,8432,126988,5003,215203,7035,233654,2647,127331,4213,106323,4350,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15063907,3248,6404986,29766,6169108,28718,5065306,28328,1103802,19179,235878,6310,187952,5662,47926,3469,3569134,25249,3269019,25049,2039615,21645,1229404,19239,300115,7819,208543,5926,91572,4668,5089787,25288,2964450,22899,1328822,18878,1635628,18424,2125337,9645,1209619,9314,915718,10592,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7270985,4207,2957584,22392,2861533,22455,2360656,22692,500877,11909,96051,3616,74644,3306,21407,2296,1787277,19725,1629763,19759,942547,15683,687216,14709,157514,5846,108173,4606,49341,3067,2526124,21571,1475114,21020,623259,11178,851855,16429,1051010,6834,655642,7710,395368,8102,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531071,1208,269515,3841,259467,3704,230919,4642,28548,2668,10048,1178,8049,1155,1999,451,142828,4135,125099,3980,93578,3698,31521,2610,17729,1206,14307,1190,3422,627,118728,2899,51475,2491,29421,2200,22054,1794,67253,1820,51639,1890,15614,1351,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715066,2940,3607050,21251,3489964,21049,3036803,21191,453161,11832,117086,4522,94321,4244,22765,2131,2220542,18033,2023205,17607,1289317,14992,733888,13247,197337,5733,136204,4318,61133,3585,2887474,16850,1563314,15391,717212,10790,846102,12335,1324160,7818,878235,10339,445925,9329,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2798441,1845,1233282,10377,1185750,9998,939523,9530,246227,7484,47532,2298,36301,1924,11231,1106,626011,8632,565451,8329,308273,7335,257178,6562,60560,2522,40588,2168,19972,1533,939148,9104,530043,8101,216325,5923,313718,6585,409105,3661,259077,4426,150028,4186,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000606,1726,1100739,11899,1062335,11080,900657,12698,161678,7312,38404,2505,29379,2215,9025,1326,873485,12644,807589,12500,484199,10091,323390,10011,65896,3484,43231,3009,22665,2074,1026382,12114,558238,11227,257388,7711,300850,10518,468144,4279,311219,6348,156925,5508,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9828326,2061,4101524,19367,3956445,18451,3526759,18852,429686,9886,145079,4213,122907,3552,22172,1622,2447841,20042,2206720,18453,1530557,15577,676163,12631,241121,5418,178280,4744,62841,3492,3278961,17809,1704747,17647,850946,13280,853801,15761,1574214,6187,1096634,9131,477580,9099,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818220,810,340284,7269,327031,6795,284046,6670,42985,3577,13253,1695,11599,1504,1654,613,227223,5524,206631,5186,140766,5058,65865,4348,20592,1730,14769,1387,5823,1011,250713,6137,133038,5460,56966,3772,76072,4675,117675,2780,74597,2968,43078,2757,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3545149,3086,1402036,14730,1356596,14574,1123203,17121,233393,9334,45440,3060,35464,2780,9976,1681,829676,11680,754512,11467,424866,9319,329646,8848,75164,3167,49520,2949,25644,2168,1313437,13218,757425,13185,314470,9698,442955,11477,556012,3813,350664,6206,205348,5936,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,613392,1220,303722,5205,290748,4872,252121,5185,38627,2740,12974,1223,8781,1048,4193,996,158775,5051,140015,4757,93145,3593,46870,3959,18760,1536,12813,1398,5947,1027,150895,4193,68301,3223,32032,2522,36269,2354,82594,1990,55322,1845,27272,1893,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4864380,3397,1991611,15377,1921676,15174,1618999,16799,302677,9015,69935,3733,53959,3508,15976,1797,1144088,13568,1046028,12254,611970,11026,434058,10654,98060,4476,63741,3855,34319,2749,1728681,14656,1003305,14661,427844,9788,575461,12843,725376,5348,450528,6834,274848,6877,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18612621,5788,8543935,34217,8261406,33426,6214120,36536,2047286,25362,282529,7163,210906,6567,71623,4009,4286787,29071,3971242,28603,2001622,20760,1969620,25776,315545,7247,196038,7081,119507,5143,5781899,29521,3625826,29549,1454679,19945,2171147,24897,2156073,10258,1178279,13712,977794,12023,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1944989,1433,850580,10766,828415,10565,705417,10985,122998,6774,22165,1747,17359,1617,4806,823,572897,9189,536844,8706,368652,7352,168192,6582,36053,2178,23981,1781,12072,1416,521512,7181,311809,6633,181568,5242,130241,5467,209703,2598,139044,3685,70659,3530,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496365,932,212028,3866,202617,3915,171049,4195,31568,2467,9411,1087,7598,1026,1813,439,153128,3783,135056,3667,91854,3045,43202,2807,18072,1365,12724,1173,5348,883,131209,3367,63402,2834,28738,1802,34664,2589,67807,1757,42868,1888,24939,1782,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6121621,4680,2840505,19344,2743570,19621,2410506,20769,333064,10276,96935,3850,80955,3660,15980,1821,1454508,17235,1317210,16418,897928,12774,419282,10784,137298,5115,100953,3991,36345,3141,1826608,16558,1024681,15813,559308,11152,465373,11712,801927,5855,552054,7580,249873,6499,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5209483,3406,2149849,16062,2081376,15453,1794503,16619,286873,10083,68473,3230,55763,3267,12710,1811,1403704,17671,1295377,17462,827476,13253,467901,12909,108327,4036,74392,3516,33935,2537,1655930,14681,944902,14042,474080,10947,470822,11771,711028,5513,476981,7983,234047,7405,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1443532,1289,534625,9139,515962,8645,430904,8953,85058,5103,18663,1911,15450,1653,3213,815,303071,7053,276357,6771,158469,5453,117888,5371,26714,1847,19488,1722,7226,1093,605836,8742,348654,8228,143209,5606,205445,8239,257182,2769,165397,3503,91785,3868,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4336809,2022,1914356,13551,1865952,13307,1637504,13942,228448,7768,48404,3009,37476,2707,10928,1289,1200231,12588,1085660,11891,749703,10957,335957,8396,114571,3326,79344,3329,35227,1798,1222222,10111,590776,9261,286536,6656,304240,7221,631446,4487,426040,5440,205406,5793,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,430950,1403,202532,5864,194995,5848,159414,6225,35581,3532,7537,1211,5659,1135,1878,574,118918,5720,107330,5644,67638,4270,39692,3327,11588,1441,8541,1296,3047,650,109500,3578,55703,3369,29212,2456,26491,2708,53797,2047,36284,1686,17513,1897,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2793032,479,752829,11006,732621,10701,548199,10928,184422,7158,20208,2218,12413,1802,7795,1126,434944,9981,413874,10166,150347,6985,263527,8599,21070,2208,8372,1394,12698,1675,1605259,12977,1071720,12641,287247,8837,784473,13678,533539,2771,137023,4435,396516,4764,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3618698,2745,1432007,16520,1380488,15434,1190184,17200,190304,7458,51519,3451,43442,3125,8077,1367,788292,14097,721787,13357,450085,10121,271702,10523,66505,3331,45469,2786,21036,1989,1398399,14825,835060,12446,377797,9110,457263,10433,563339,5271,359814,6820,203525,6609,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,521874,1559,224528,6172,217728,5963,173788,5798,43940,3142,6800,1269,5271,1177,1529,483,175422,6036,165672,5970,93839,4524,71833,4178,9750,1392,6802,1220,2948,718,121924,3940,77546,3625,33344,2291,44202,3014,44378,1889,24919,1972,19459,1768,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4826274,1839,1908249,15165,1849487,15099,1453997,16175,395490,13131,58762,3479,41890,3062,16872,1996,1130599,15671,1027097,15678,558402,11893,468695,11170,103502,5054,62473,3825,41029,3323,1787426,15854,990110,14286,404825,9977,585285,14794,797316,5524,460650,7584,336666,7970,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2186890,2168,907471,10792,873209,10063,710217,8649,162992,5948,34262,2484,26123,2010,8139,1412,470403,11101,424364,10359,231367,7557,192997,6547,46039,2464,28761,2073,17278,1663,809016,10429,463792,9616,172330,5603,291462,8116,345224,3878,199418,4849,145806,4605,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
