GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001MA,C24070_001EA,C24070_002EA,C24070_002MA,C24070_003EA,C24070_003MA,C24070_004EA,C24070_004MA,C24070_005EA,C24070_005MA,C24070_006MA,C24070_006EA,C24070_007EA,C24070_007MA,C24070_008EA,C24070_008MA,C24070_009EA,C24070_009MA,C24070_010EA,C24070_010MA,C24070_011MA,C24070_011EA,C24070_012MA,C24070_012EA,C24070_013EA,C24070_013MA,C24070_014EA,C24070_014MA,C24070_015EA,C24070_015MA,C24070_016MA,C24070_016EA,C24070_017MA,C24070_017EA,C24070_018EA,C24070_018MA,C24070_019EA,C24070_019MA,C24070_020EA,C24070_020MA,C24070_021MA,C24070_021EA,C24070_022MA,C24070_022EA,C24070_023MA,C24070_023EA,C24070_024EA,C24070_024MA,C24070_025EA,C24070_025MA,C24070_026EA,C24070_026MA,C24070_027EA,C24070_027MA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031EA,C24070_031MA,C24070_032EA,C24070_032MA,C24070_033EA,C24070_033MA,C24070_034MA,C24070_034EA,C24070_035EA,C24070_035MA,C24070_036EA,C24070_036MA,C24070_037EA,C24070_037MA,C24070_038EA,C24070_038MA,C24070_039EA,C24070_039MA,C24070_040EA,C24070_040MA,C24070_041EA,C24070_041MA,C24070_042EA,C24070_042MA,C24070_043EA,C24070_043MA,C24070_044EA,C24070_044MA,C24070_045MA,C24070_045EA,C24070_046EA,C24070_046MA,C24070_047EA,C24070_047MA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051EA,C24070_051MA,C24070_052EA,C24070_052MA,C24070_053EA,C24070_053MA,C24070_054EA,C24070_054MA,C24070_055EA,C24070_055MA,C24070_056MA,C24070_056EA,C24070_057EA,C24070_057MA,C24070_058EA,C24070_058MA,C24070_059EA,C24070_059MA,C24070_060EA,C24070_060MA,C24070_061MA,C24070_061EA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064EA,C24070_064MA,C24070_065EA,C24070_065MA,C24070_066MA,C24070_066EA,C24070_067MA,C24070_067EA,C24070_068EA,C24070_068MA,C24070_069EA,C24070_069MA,C24070_070EA,C24070_070MA,C24070_071MA,C24070_071EA,C24070_072MA,C24070_072EA,C24070_073EA,C24070_073MA,C24070_074EA,C24070_074MA,C24070_075EA,C24070_075MA,C24070_076EA,C24070_076MA,C24070_077EA,C24070_077MA,C24070_078MA,C24070_078EA,C24070_079EA,C24070_079MA,C24070_080EA,C24070_080MA,C24070_081EA,C24070_081MA,C24070_082EA,C24070_082MA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US06,16778061,43364,412318,10783,983602,16036,1660819,21407,503594,9961,1892209,23627,769009,13836,475122,11420,1058597,20604,2140616,20930,3518296,27509,1701284,25084,916873,16819,745722,13908,11305975,41184,358645,10423,671800,14564,1552352,20094,440142,9393,1691325,21424,526699,12756,403230,10619,821424,17336,1546659,19188,1432443,17654,1427608,22768,433648,11368,0,197,556389,11608,11054,1448,63407,4571,34958,3308,26503,2736,49347,3675,19043,2201,15427,2308,59168,4063,135625,6108,66048,4386,41376,3981,34433,2963,0,197,1141748,18105,5941,1345,16328,2382,23602,2300,8268,1290,31144,2828,16702,2117,11218,1580,43496,3618,58642,3722,659739,13129,61349,4269,205319,7123,0,197,2323827,23425,9204,1649,37793,3049,10010,1890,1091,408,10466,1720,158757,6235,16700,1641,25405,2849,55993,3676,1189854,17127,57281,4614,5551,1152,745722,13908,1450122,19952,27474,2836,194274,6979,39897,3464,27590,2662,109927,6120,47808,4713,28547,2860,109104,5251,343697,9928,170212,5418,113670,5465,237922,8798,0,197,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2559194,14129,67433,3879,185028,7526,181911,6585,65492,3428,278105,9419,117919,5304,71898,4099,174049,6327,346783,8744,527677,11447,282732,10218,131018,5878,129149,5750,1698277,16031,49713,3397,127822,5996,167105,6487,58165,3398,250153,8646,79244,4696,64108,3862,136227,5997,260971,7890,210828,7902,238983,9946,54958,4148,0,189,125209,4870,4355,886,19927,2434,5207,1158,3819,1066,10975,1631,3145,1243,1654,616,13473,1681,31027,2616,13809,1929,8696,1645,9122,1569,0,189,204251,7243,1396,806,2178,700,3197,1043,1002,472,5153,1238,4395,1086,1288,499,8403,1042,10359,1661,113892,5529,11137,1568,41851,3341,0,189,362653,9322,2188,670,7005,1438,773,295,66,79,1688,638,26384,2616,3402,759,2260,638,7972,1367,169000,6605,11876,1655,890,349,129149,5750,168804,5983,9781,1374,28096,2072,5629,1063,2440,854,10136,1839,4751,1225,1446,590,13686,1982,36454,3178,20148,2413,12040,1709,24197,2473,0,189,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1760162,12115,7004,1519,97005,5611,189629,6057,42247,2853,191742,7112,64128,4355,42278,3561,161880,6122,193905,7022,472233,10175,154511,6594,79425,5016,64175,3650,1184014,12653,4330,1207,59950,4530,180431,5742,38219,2604,173475,6931,46287,3830,36144,3386,141263,5966,146944,5891,192648,6879,125847,5771,38476,3639,0,193,55753,3440,952,422,8872,1453,2723,744,1772,575,7248,1416,1229,703,694,337,5966,1240,11665,1328,7510,1525,4238,977,2884,891,0,193,174442,6412,976,821,1492,667,2314,596,362,239,2545,917,865,417,1375,429,3725,970,4253,1126,125393,5344,9107,1487,22035,2199,0,193,233628,7137,65,77,4356,962,1705,536,0,193,769,383,13019,1620,2502,647,2125,589,3615,1011,133071,5420,7925,1706,301,243,64175,3650,112325,5051,681,355,22335,2233,2456,651,1894,598,7705,1614,2728,811,1563,610,8801,1557,27428,2799,13611,2058,7394,1185,15729,2041,0,193,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,427114,5448,5014,1253,25879,2583,40185,3330,8391,1481,52476,3699,20336,2423,7078,1199,42302,3032,43894,3796,100045,4461,35976,3617,19724,2172,25814,2231,295805,6674,2988,1037,18720,2212,37631,3169,7172,1342,47772,3820,15072,2207,5820,1030,37519,2791,35053,3536,46764,3545,31074,3432,10220,1638,0,182,14075,1720,448,327,3199,750,407,282,431,428,1669,664,449,318,97,124,1549,749,2416,715,1126,406,1043,438,1241,478,0,182,33738,2964,34,60,418,405,793,440,184,217,1271,602,432,300,340,224,1272,494,1209,511,20268,1982,1864,591,5653,1276,0,182,64319,3492,275,330,761,414,206,194,41,72,222,240,3960,912,497,319,815,408,1443,419,29132,2591,1005,514,148,178,25814,2231,19177,2295,1269,495,2781,816,1148,653,563,455,1542,539,423,226,324,374,1147,393,3773,1029,2755,741,990,381,2462,687,0,182,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,326957,6480,208,184,10668,2128,4116,1038,1641,673,15412,2141,10682,1790,14367,1804,16628,1920,70682,3991,66389,3442,32087,3020,30264,3535,53813,3192,155282,6034,53,89,7987,1957,3483,1004,1291,561,13093,2027,6258,1446,9541,1461,11098,1637,50830,3729,24120,2581,24104,2598,3424,1068,0,197,7754,1403,0,197,160,160,116,191,184,247,484,314,155,192,0,197,385,286,4095,981,889,393,953,581,333,342,0,197,62842,4069,79,127,397,289,23,37,0,197,1008,569,397,245,2751,967,1804,698,7472,1338,22511,2368,1747,620,24653,3144,0,197,82857,3611,24,42,1403,594,431,242,0,197,101,102,2694,711,1398,494,1812,563,2865,676,15391,1747,2881,909,44,75,53813,3192,18222,2318,52,88,721,417,63,74,166,174,726,436,1178,611,677,389,1529,545,5420,1170,3478,970,2402,769,1810,719,0,197,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8277586,31488,92845,6544,511896,13608,436561,11625,236964,8126,1138358,20812,406086,11968,159886,7490,634973,13843,1040922,19862,1779194,23747,997054,20989,439880,12685,402967,11817,5704401,31878,74389,6290,341685,12378,399012,10957,202302,7410,1037234,18675,279722,9945,139705,7195,503493,12697,756989,16445,876167,16388,886244,20419,207459,8789,0,211,470533,11177,6822,1663,74879,4368,19971,2391,21623,2656,39214,3348,18883,3187,4453,1194,51796,4049,122296,6526,46863,3674,28280,3439,35453,3352,0,211,522058,12164,1919,850,5189,1207,3963,1206,2577,859,17970,2337,7970,1470,3114,972,25865,2969,20274,2606,307010,9836,28402,2530,97805,5332,0,211,1077744,19087,1567,578,14459,2243,3601,827,207,160,5266,1341,79362,4825,7396,1209,11285,1816,25033,2620,502249,12057,22216,2764,2136,835,402967,11817,502850,14458,8148,1558,75684,5109,10014,1790,10255,2000,38674,3727,20149,2736,5218,1340,42534,3346,116330,6305,46905,4099,31912,3227,97027,5635,0,211,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4263543,24438,46950,3936,266445,11267,470039,10696,113501,5806,508276,12830,247460,9950,101060,5572,269963,9781,505769,13321,893699,13848,400440,12596,209094,7933,230847,10694,2945897,24935,33314,3401,182116,8764,448732,10603,99934,5479,460548,11668,184413,8157,88655,5510,222557,9036,382291,11854,398724,10539,352387,12055,92226,6251,0,208,173892,7589,3587,819,26908,2947,5621,1121,6401,1202,20793,2968,7835,1968,2873,929,15470,2244,46807,4166,15850,2295,10138,2006,11609,1485,0,208,243416,8681,620,386,2463,912,5568,1459,2459,1062,7358,1487,6149,1567,1837,603,8751,1717,10397,1641,127464,5725,10822,1521,59528,3981,0,208,660652,16156,1125,531,10200,1540,3994,1230,179,145,3684,1293,39877,3467,4513,1121,6788,1665,14747,2280,329675,9388,13562,2181,1461,660,230847,10694,239686,8385,8304,1499,44758,4518,6124,1389,4528,1112,15893,2477,9186,1769,3182,960,16397,2234,51527,3370,21986,2402,13531,1939,44270,3794,0,208,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,648504,7446,10961,2095,45613,3015,20363,2170,13709,2033,80414,5171,38929,2553,9320,1434,40881,3257,71418,4109,124549,4834,105153,4734,30157,2396,57037,3784,399819,6956,8426,1741,35950,2849,14199,1910,12136,1967,69236,4637,29625,2194,7610,1291,30099,2640,46471,3865,42510,3211,91338,4340,12219,1506,0,177,21838,2520,384,266,2278,773,753,507,425,212,3215,1112,509,404,327,268,1956,602,5571,1114,2301,742,2788,921,1331,570,0,177,47635,3468,25,37,687,402,551,489,352,362,1316,494,1283,477,315,233,3538,908,2698,818,24908,2563,2893,789,9069,1535,0,177,132852,5275,229,217,1890,633,3256,762,102,91,2750,917,6191,1100,515,293,549,301,5353,936,50489,3222,4159,1048,332,228,57037,3784,46360,3891,1897,708,4808,1068,1604,674,694,366,3897,907,1321,542,553,272,4739,1341,11325,2210,4341,853,3975,1009,7206,1552,0,177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,710247,8035,39992,2730,53569,3766,68010,4594,21184,2614,86395,4700,31574,2926,13100,2473,36285,3285,63258,4245,165313,5744,66897,5040,30742,2958,33928,2996,466793,9138,28556,2286,35802,3467,62693,4591,20022,2545,77356,4445,20621,2426,11090,2295,27208,2682,42378,3735,70628,4556,57783,4655,12656,1805,0,187,30530,2930,2833,746,6435,1364,1620,633,485,288,3319,885,1037,516,190,198,2795,839,6046,1594,3176,766,1531,703,1063,458,0,187,44187,3140,239,186,246,188,1358,657,0,187,1538,603,981,616,305,251,1563,517,1713,584,27476,2964,2335,627,6433,1350,0,187,111123,5347,2723,664,2282,603,457,347,0,187,493,258,6324,1251,1155,506,1092,575,3103,848,56610,3796,2581,816,375,226,33928,2996,57614,3478,5641,957,8804,1468,1882,566,677,370,3689,1003,2611,1111,360,272,3627,876,10018,1326,7423,1533,2667,825,10215,1698,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6030591,21059,63463,3827,302342,9142,764880,14734,174636,6668,662225,12498,359136,10387,124233,5319,441793,9733,671162,11972,1385306,15536,548478,12268,295714,10085,237223,7576,4208424,23102,35067,2831,209813,7427,731052,13977,159850,6502,613054,11958,264396,8762,99360,5240,378055,9784,538076,11299,576702,10448,462820,11229,140179,6598,0,179,208634,7743,5289,773,30622,2436,12357,1845,8987,1571,18714,2295,11919,2004,2404,676,17012,1766,46092,3449,24016,2631,15886,2099,15336,1859,0,179,543860,13468,760,345,2184,623,9928,1473,2284,765,9862,1617,5926,996,6461,1313,16707,2104,17533,2445,360174,10487,22533,2432,89508,4821,0,179,774614,12880,1630,460,17123,2042,2559,797,159,135,3263,981,62855,4010,12489,1412,8330,1356,14650,1885,385127,9347,27964,2504,1242,597,237223,7576,295059,8200,20717,1885,42600,3637,8984,1641,3356,664,17332,1767,14040,1601,3519,953,21689,2244,54811,3877,39287,3111,19275,2357,49449,3496,0,179,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
