GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001MA,B12002H_001EA,B12002H_002EA,B12002H_002MA,B12002H_003EA,B12002H_003MA,B12002H_004EA,B12002H_004MA,B12002H_005EA,B12002H_005MA,B12002H_006MA,B12002H_006EA,B12002H_007EA,B12002H_007MA,B12002H_008EA,B12002H_008MA,B12002H_009MA,B12002H_009EA,B12002H_010MA,B12002H_010EA,B12002H_011MA,B12002H_011EA,B12002H_012EA,B12002H_012MA,B12002H_013EA,B12002H_013MA,state
0400000US20,1827940,533,894225,982,252795,4637,499183,6279,8847,1310,27347,1960,106053,4791,933715,849,209947,4154,494199,5685,13429,1932,91816,2829,124324,4078,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3083490,1179,1498194,1569,433871,7855,809560,9023,25516,2734,47595,2582,181652,6762,1585296,1511,347566,6440,802883,9899,36675,2718,169612,4325,228560,7117,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2264355,1741,1104803,1494,332035,6526,596296,8380,18492,2394,34001,2927,123979,5588,1159552,1273,268898,6093,583501,8501,28765,2752,123338,4055,155050,6695,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1057069,340,511572,173,149382,3936,272407,4741,4597,1008,16065,1467,69121,3450,545497,200,131925,3424,270903,4712,7556,1324,53403,2162,81710,3821,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2669690,746,1294992,531,396911,6370,719450,7947,24586,2606,39216,2598,114829,4054,1374698,718,347004,6336,707613,9139,27878,2493,137706,4919,154497,5629,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4252167,3540,2036817,2265,721788,8327,1040535,10186,28243,3013,61215,3367,185036,7068,2215350,2034,667586,7769,1025928,10327,34716,3053,218757,4857,268363,7118,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6270865,1665,3065849,1039,973417,9486,1642701,11807,26872,2070,83548,3402,339311,8158,3205016,1106,795273,7329,1641481,12483,39664,2885,315642,5488,412956,7541,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3665384,1161,1800264,814,567479,6086,1008151,8324,13031,1404,41825,2045,169778,5183,1865120,601,480363,5961,997271,8488,17902,2062,160313,4161,209271,4976,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1411192,1475,686873,2238,181273,5503,391666,6353,11636,1930,20311,1994,81987,4624,724319,2242,145573,5322,380740,7804,14852,1975,88923,4038,94231,4169,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3992727,1750,1941501,1684,573214,7967,1052532,10512,29056,2610,60936,3826,225763,7803,2051226,1750,473993,7354,1043149,12116,37812,2824,216012,4996,280260,8311,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,730790,394,365992,621,109903,3577,198730,4259,4058,973,10490,1301,42811,2872,364798,552,80061,2609,197594,3954,4857,1052,34238,1632,48048,3000,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1232721,1020,603288,790,184188,4150,337835,5223,5395,981,18255,1523,57615,3560,629433,647,147181,3666,338486,5419,7453,1233,63586,2175,72727,3719,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246240,995,633860,933,192970,5250,312556,7415,10358,1766,18806,2158,99170,5180,612380,694,138497,4108,289236,6260,12825,1892,58644,2801,113178,5302,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1020521,349,499394,451,160510,4670,264447,5583,4543,1080,12743,1682,57151,3454,521127,373,134764,3478,263625,5896,7224,1275,44638,2149,70876,3981,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4318932,4065,2079549,2665,661221,9045,1171645,9282,26269,2661,68209,3402,152205,5022,2239383,2069,566019,7891,1146669,10246,29066,2757,261145,5069,236484,7118,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,718716,1256,353708,1586,92850,3477,197570,4974,3849,999,11423,1635,48016,3153,365008,1138,75269,3254,180753,4894,4874,1372,38744,2662,65368,3573,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9493106,4723,4590480,2399,1638192,12479,2371350,15434,73136,4167,141347,4443,366455,8328,4902626,2938,1427886,10454,2315995,16014,107928,6018,539707,8430,511110,8564,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5270015,2510,2548915,2438,709607,8393,1454920,10504,61691,4826,70588,3495,252109,8410,2721100,2172,574661,7403,1444972,13892,76864,4893,287378,6653,337225,7320,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,512357,193,259753,253,87211,3106,139673,3531,1675,512,6459,774,24735,2019,252604,248,62882,2310,136118,3521,2316,800,26450,1325,24838,2208,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7701109,2690,3733069,2019,1156386,10921,1988667,15050,49412,3561,110828,4686,427776,8168,3968040,1764,976786,9047,1976542,16146,73285,4416,412951,6788,528476,10624,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2156032,793,1051214,770,276918,4859,583775,6111,16219,1568,34206,2138,140096,4428,1104818,819,218624,4241,572461,6755,23099,2131,126584,3433,164050,5557,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2567790,2046,1252048,1372,386091,6159,655639,7398,18678,1968,33716,2898,157924,5897,1315742,1174,321743,5778,638867,9114,22709,2695,121359,3867,211064,7463,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8477269,2549,4096764,1601,1331253,11038,2210181,13640,63276,3459,135458,4829,356596,9036,4380505,1430,1138167,9631,2189815,14625,84721,3795,509968,6794,457834,9401,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,682509,1381,324662,749,115901,3444,163624,5447,2996,876,8153,1147,33988,3238,357847,1022,102252,3133,160898,5139,4936,953,40407,2296,49354,4142,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2525296,1119,1224203,1043,339846,5702,691324,7496,28717,2590,38286,2713,126030,5603,1301093,892,285738,5782,682161,9239,36071,3441,137895,4580,159228,5700,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,571905,791,283795,918,86927,2773,155431,3902,2520,683,7064,1084,31853,2494,288110,670,68522,3161,154913,3699,3099,927,30923,1825,30653,2570,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4016879,1615,1940771,2279,527836,9171,1084620,13810,31579,2863,56135,2970,240601,8149,2076108,1945,432002,7391,1080363,13278,41239,3714,220317,6670,302187,9297,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9655484,4232,4746318,3101,1332390,14465,2667365,15801,75960,5239,125606,5029,544997,10737,4909166,3436,1054674,11680,2598185,17427,87090,6006,483855,8510,685362,13100,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1714135,768,850382,529,256970,5690,492398,7235,9668,1468,14012,1590,77334,4375,863753,397,209817,4622,494478,7446,12778,1929,53731,2820,92949,4350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497323,295,243212,123,80132,2102,127012,2836,3021,770,5681,818,27366,1914,254111,195,68736,2116,124723,2793,3836,915,24091,1300,32725,2010,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4383448,1940,2146280,2103,638494,8787,1211505,11448,37153,2721,56874,2983,202254,6023,2237168,2013,530104,8030,1192429,12042,48945,3621,209928,4691,255762,6901,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4155064,1833,2053394,1015,630694,9011,1108506,12868,26732,2988,50515,3029,236947,7947,2101670,1379,511073,7894,1074199,10880,31452,2977,175619,4610,309327,8794,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1436678,1150,699140,1358,207009,4168,368140,6297,10027,1592,24388,1746,89576,4420,737538,1049,166053,4677,365546,7745,11539,1838,92477,3125,101923,4947,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3953409,703,1944384,508,602433,7408,1071634,8821,16100,1620,51718,2232,202499,4570,2009025,423,501414,5204,1057279,8692,19239,1855,194770,4447,236323,6425,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,398870,144,202093,859,56600,3114,111577,3641,3208,990,5241,882,25467,2430,196777,873,43259,2416,106255,4055,3537,974,17530,1753,26196,2659,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20129,2279,9654,1491,2754,822,5578,1119,66,109,233,162,1023,601,10475,1541,3022,847,4843,991,345,259,838,485,1427,637,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2666596,1703,1291534,1174,332577,7015,745631,8037,16076,1970,41114,2954,156136,5853,1375062,1134,265464,6015,737030,8845,29861,3171,155213,4228,187494,5972,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,380799,643,202936,434,67943,3245,102975,3900,2884,934,3531,978,25603,2339,177863,427,41058,2407,97245,3449,4094,1332,10254,1305,25212,2337,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3185354,1616,1564763,1185,463369,6691,830729,9967,21216,2527,48263,2997,201186,6989,1620591,1126,368266,7817,801245,12506,24892,2867,165035,5266,261153,9188,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1799440,790,874694,1085,224256,5115,499416,6506,13248,2047,28778,2079,108996,4484,924746,1101,174517,4222,487646,7110,19140,2247,105874,3644,137569,4898,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
