GEO_ID,C05010_001E,C05010_001M,C05010_002E,C05010_002M,C05010_003E,C05010_003M,C05010_004E,C05010_004M,C05010_005E,C05010_005M,C05010_006E,C05010_006M,C05010_007E,C05010_007M,NAME,C05010_001MA,C05010_001EA,C05010_002MA,C05010_002EA,C05010_003EA,C05010_003MA,C05010_004EA,C05010_004MA,C05010_005EA,C05010_005MA,C05010_006MA,C05010_006EA,C05010_007MA,C05010_007EA,state
0400000US26,2163729,5889,987263,14703,854148,13877,133115,8592,1176466,14130,1043252,14503,133214,6593,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235902,3637,402463,11509,297966,10349,104497,6890,833439,11757,739225,11718,94214,6508,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,694285,5103,413241,11638,396854,11135,16387,3191,281044,10308,273213,10182,7831,1784,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1325990,5620,595643,12545,545409,12733,50234,5215,730347,12610,682422,12344,47925,4662,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205930,2091,94468,5074,91055,4857,3413,1285,111462,4593,106363,4295,5099,1667,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,442956,2936,176203,6537,131426,6854,44777,3302,266753,6487,243536,6097,23217,2570,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634076,4821,322405,11255,169736,10626,152669,7109,311671,11228,218147,9962,93524,6024,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,263652,2691,79690,5176,69303,4772,10387,2885,183962,5706,164599,5633,19363,2779,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1960687,6130,616108,16794,336902,12941,279206,11555,1344579,15891,916758,15443,427821,11959,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488544,3599,268973,6676,205207,7438,63766,6034,219571,7220,190242,7792,29329,3830,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4082490,6051,1722189,20368,984950,18308,737239,17025,2360301,18966,1646310,21660,713991,17121,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2168092,8525,1078063,18111,829945,18870,248118,9777,1090029,15925,960304,14196,129725,6979,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147988,1420,42517,2775,39967,2712,2550,701,105471,2940,101597,2863,3874,1175,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2520666,7969,1119762,20883,1033455,19693,86307,7833,1400904,21364,1309118,19406,91786,6259,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,878570,3320,428040,7945,352278,7948,75762,3437,450530,8881,414372,8564,36158,3481,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,819094,4691,380520,10889,266039,10642,114481,7103,438574,10605,359891,10137,78683,6370,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2613007,6111,1030878,14506,899137,15085,131741,7814,1582129,13317,1428441,13350,153688,8022,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207495,1873,80289,5066,53926,5145,26363,3446,127206,5030,103505,4895,23701,3019,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1019411,5163,521209,12860,462513,12543,58696,5267,498202,11752,457510,11483,40692,4432,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192726,1648,79399,4799,74438,4591,4961,1311,113327,4288,109325,4069,4002,1155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1401624,6577,691613,15263,596070,13580,95543,6612,710011,14331,658994,14190,51017,4952,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6630350,13583,3317545,35322,1840903,30801,1476642,24240,3312805,33951,2510558,30484,802247,19295,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,852833,4459,355234,12360,259139,12244,96095,6479,497599,11847,449335,11026,48264,4702,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117991,1354,43520,3311,41480,3283,2040,552,74471,3073,69135,3265,5336,1072,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1770830,5883,601424,14525,452437,13393,148987,8017,1169406,14254,922177,15471,247229,8622,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1515522,5198,600984,14653,384821,12821,216163,9694,914538,14406,709576,13435,204962,8581,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,360444,3193,173560,7625,170883,7784,2677,1101,186884,7402,181540,7369,5344,1303,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1260474,4764,485457,11571,403971,11440,81486,5342,775017,11373,720052,10908,54965,4872,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129604,2227,48418,3781,43499,3763,4919,1420,81186,4044,74878,3828,6308,1616,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,812974,4419,659627,7344,635708,7887,23919,3123,153347,7169,146660,7270,6687,1685,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1059458,4512,527765,12081,476854,11646,50911,4866,531693,11643,501362,11543,30331,3819,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,177876,1830,61931,4830,51692,4271,10239,2802,115945,4962,102611,4303,13334,2610,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1531641,6294,784034,14535,483450,11176,300584,13173,747607,13963,605045,12669,142562,7587,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,666074,4342,355214,9085,302967,8834,52247,4990,310860,8747,289135,8964,21725,2763,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
