GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001EA,B27002_001MA,B27002_002EA,B27002_002MA,B27002_003EA,B27002_003MA,B27002_004MA,B27002_004EA,B27002_005MA,B27002_005EA,B27002_006EA,B27002_006MA,B27002_007EA,B27002_007MA,B27002_008EA,B27002_008MA,B27002_009MA,B27002_009EA,B27002_010MA,B27002_010EA,B27002_011EA,B27002_011MA,B27002_012EA,B27002_012MA,B27002_013EA,B27002_013MA,B27002_014EA,B27002_014MA,B27002_015MA,B27002_015EA,B27002_016MA,B27002_016EA,B27002_017EA,B27002_017MA,B27002_018EA,B27002_018MA,B27002_019EA,B27002_019MA,B27002_020MA,B27002_020EA,B27002_021MA,B27002_021EA,B27002_022EA,B27002_022MA,B27002_023EA,B27002_023MA,B27002_024EA,B27002_024MA,B27002_025EA,B27002_025MA,B27002_026MA,B27002_026EA,B27002_027MA,B27002_027EA,B27002_028EA,B27002_028MA,B27002_029EA,B27002_029MA,B27002_030EA,B27002_030MA,B27002_031MA,B27002_031EA,B27002_032MA,B27002_032EA,B27002_033EA,B27002_033MA,B27002_034EA,B27002_034MA,B27002_035EA,B27002_035MA,B27002_036EA,B27002_036MA,B27002_037MA,B27002_037EA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040MA,B27002_040EA,B27002_041EA,B27002_041MA,B27002_042EA,B27002_042MA,B27002_043MA,B27002_043EA,B27002_044MA,B27002_044EA,B27002_045MA,B27002_045EA,B27002_046EA,B27002_046MA,B27002_047EA,B27002_047MA,B27002_048MA,B27002_048EA,B27002_049MA,B27002_049EA,B27002_050MA,B27002_050EA,B27002_051EA,B27002_051MA,B27002_052EA,B27002_052MA,B27002_053MA,B27002_053EA,B27002_054MA,B27002_054EA,B27002_055MA,B27002_055EA,B27002_056EA,B27002_056MA,B27002_057EA,B27002_057MA,state
0400000US18,6437142,986,3151875,3967,261958,3523,145174,4349,116784,4000,550027,4607,354580,6703,195447,6812,330439,3175,225348,4517,105091,4625,399099,3474,250680,5026,148419,5196,398428,3013,285922,5038,112506,4716,450112,2682,330887,5435,119225,4972,388919,1813,297886,4271,91033,3884,227287,1455,149471,3197,77816,3022,145606,1527,104786,2487,40820,2094,3285267,3952,252619,3797,134373,5095,118246,5092,520831,4027,332917,7078,187914,6165,327777,2848,219883,4639,107894,4375,412304,2890,257624,5567,154680,4584,411335,2445,290910,4557,120425,3982,463483,2124,348517,4430,114966,4850,416362,1975,315926,4156,100436,4208,258080,1336,169312,3215,88768,3160,222476,1733,152066,3150,70410,3071,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,119250,2421,77195,2752,42055,2800,249956,3011,180214,4051,69742,3468,158842,1794,123588,2730,35254,2417,193291,2467,141047,3489,52244,3410,178048,1863,141709,2809,36339,2577,210403,1920,168056,3400,42347,3140,193924,1228,160641,2450,33283,2245,112566,980,79234,1992,33332,1856,83592,868,64317,1564,19275,1541,1528992,3772,117017,2711,74779,3388,42238,2937,234204,3060,169807,3946,64397,4019,152865,1663,113243,2773,39622,2431,190974,1727,134529,3332,56445,3202,177428,1998,141525,2308,35903,2345,210864,1480,169852,2860,41012,2904,196114,1091,165359,2143,30755,2131,124381,1295,90719,1957,33662,1975,125145,1220,93921,2262,31224,1932,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,124893,2756,72547,2904,52346,3072,241014,2760,166940,3773,74074,3551,148813,2479,106303,3312,42510,3032,184437,2443,127577,3302,56860,2628,167216,2079,125854,2981,41362,2862,188610,1619,148848,2636,39762,2278,169610,1174,137383,2228,32227,2077,97143,1305,66290,2027,30853,1745,69623,1110,52337,1686,17286,1511,1434057,3294,119012,2379,69309,2783,49703,3118,234998,2189,158832,4199,76166,3956,142642,1933,102453,3330,40189,2930,185298,1969,128884,2659,56414,2814,169316,1679,130060,2687,39256,2563,195909,1489,155983,2800,39926,2427,177985,1476,146291,2624,31694,2188,107244,1218,74440,1836,32804,1752,101653,1410,73815,2150,27838,1877,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,172651,2978,90921,3671,81730,3524,348486,3103,212820,5170,135666,5323,205384,2414,129516,4184,75868,4015,262621,2585,161766,3994,100855,4347,272065,2406,183312,4179,88753,4447,302594,2475,208227,3735,94367,3944,269622,1612,193807,3178,75815,3411,163277,980,100316,2363,62961,2442,95310,1105,63896,1965,31414,2070,2200708,3991,165547,3294,85857,3987,79690,4360,329342,3111,197712,5249,131630,5389,207551,2032,128438,3541,79113,3776,277573,2394,169411,3982,108162,4375,281209,1886,194353,3381,86856,3265,317930,1791,228606,3631,89324,3173,289186,1444,208702,3297,80484,3282,187236,1323,116406,2758,70830,2785,145134,1321,93870,2307,51264,2151,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,186694,3966,81414,4980,105280,5106,381914,4781,199141,6979,182773,5927,227413,3154,132289,3630,95124,4073,297070,4227,169359,5458,127711,5723,260729,3715,170172,4322,90557,4548,298181,3268,201860,4598,96321,4670,266740,1937,183419,3920,83321,3713,156033,1727,93795,2777,62238,2804,93724,1658,59715,2313,34009,2388,2330386,4247,188482,3978,83133,3623,105349,4997,360337,3939,178354,6062,181983,6293,235615,2984,135158,4538,100457,4729,321355,3846,174759,5078,146596,5567,283951,3055,187067,4649,96884,4563,320953,2750,215204,3876,105749,3648,292824,1583,196419,4175,96405,3868,181894,1519,105588,2962,76306,3064,144975,1832,82857,2425,62118,2972,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,42223,1529,21836,1856,20387,2076,94606,1606,55728,2649,38878,3134,57230,1000,35481,2202,21749,2147,71355,1036,37815,2162,33540,2091,78552,913,50846,1822,27706,1837,102475,942,73494,1809,28981,1846,97550,925,69583,2041,27967,1908,59704,523,39551,1564,20153,1483,39524,722,28321,1222,11203,988,672484,2098,39141,1214,19103,1608,20038,1666,89525,1529,55552,2293,33973,2092,57549,980,37630,1948,19919,1977,73910,1154,39549,2364,34361,2279,82260,876,54308,2090,27952,2038,106726,723,78244,1898,28482,1882,103160,827,79160,1914,24000,1845,64154,608,43963,1387,20191,1459,56059,638,39084,1323,16975,1374,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,230225,3442,140992,4063,89233,4650,452267,3635,318363,6801,133904,6527,278847,2716,202028,5236,76819,4919,375163,2880,252023,5056,123140,5002,361403,2963,268804,4925,92599,4603,418637,2535,332071,4167,86566,4405,343836,1412,281660,3616,62176,3407,195122,1297,144941,3026,50181,2967,123607,1366,93403,2421,30204,2179,3009089,3422,216993,3107,131067,3684,85926,3761,441633,3350,309156,5548,132477,5443,274832,2038,195466,4468,79366,4255,403694,2273,278286,4924,125408,4859,399876,2132,311511,4265,88365,4281,464560,1791,373358,4305,91202,4252,387398,1455,320050,3294,67348,3084,229968,1299,166177,2828,63791,2994,190135,1479,132099,2516,58036,2508,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,224046,3220,147415,3647,76631,3295,489015,3561,351924,6122,137091,5502,338606,1996,259250,4275,79356,4352,429216,1756,307738,5688,121478,5616,411745,1855,323250,4972,88495,4737,483380,1766,387436,4872,95944,4436,401706,1385,322350,3944,79356,3929,232348,1223,160919,3604,71429,3492,162596,1484,113771,2545,48825,2389,3394193,2443,214079,3201,144484,4472,69595,3523,470832,3506,349766,5341,121066,4814,343558,1751,267877,3486,75681,3639,446883,1459,321800,4624,125083,4401,437773,1329,335761,4541,102012,4377,512755,1306,409706,4416,103049,4366,441313,1234,353053,4163,88260,4136,270576,1069,185311,3374,85265,3424,256424,1781,168832,3639,87592,3392,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,354079,4491,190546,4645,163533,5199,804670,4537,511338,7356,293332,7337,494097,2706,328350,5238,165747,5174,567048,3181,340919,6321,226129,6184,594278,2751,410002,5390,184276,5382,706105,2369,517965,4953,188140,4991,636013,1583,491615,4640,144398,4764,371082,1386,274968,3499,96114,3486,247843,1377,197273,2498,50570,2672,4997335,4207,334756,3538,179257,4981,155499,4871,770166,4488,493849,7233,276317,6737,488217,1996,321074,5684,167143,5272,584254,2559,350514,5742,233740,5479,616574,2025,431784,5556,184790,5443,738028,1886,555017,5189,183011,5147,680135,1499,533291,4725,146844,4674,416249,1670,305529,3148,110720,3355,368956,1921,285179,3510,83777,3141,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,214319,3067,147182,3813,67137,3559,436553,3421,322191,5257,114362,5490,250257,1864,185942,3168,64315,3371,366139,2489,261036,4681,105103,4251,334362,2048,258753,3898,75609,3640,388672,1817,317607,3505,71065,3433,332972,1310,274033,2546,58939,2477,184341,1040,135006,2146,49335,2139,127486,1285,100058,2046,27428,1736,2684682,3147,208405,2984,142954,3660,65451,3426,416232,2904,315777,4627,100455,4286,246251,1730,183164,2890,63087,2996,362614,2178,262256,4021,100358,3933,330327,2011,261528,3229,68799,2916,393787,1966,325363,3682,68424,3270,338703,1489,281783,2386,56920,2201,202725,1229,149191,2311,53534,2260,185638,1575,139420,2245,46218,2331,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,124443,3359,48535,3272,75908,3858,253701,4089,122693,5076,131008,4780,153624,3306,84188,4021,69436,3568,165974,4647,93432,4051,72542,3821,173903,4058,107781,4320,66122,3930,183519,2441,119574,3638,63945,3368,169591,1229,108565,3222,61026,3077,104963,1631,59597,2411,45366,2382,60096,1356,40641,1678,19455,1651,1528591,4162,124292,3604,47836,3232,76456,3788,243167,4000,113107,4630,130060,5816,160412,3521,82443,3929,77969,3655,191865,3036,104636,3832,87229,3911,189759,3202,119803,4580,69956,4028,205720,2308,137185,3418,68535,3239,189477,1436,123353,3014,66124,2633,123786,1451,70267,2524,53519,2652,100113,1654,55070,2187,45043,2505,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,232102,3546,126194,4039,105908,4775,488114,4719,313538,6641,174576,5483,285487,2940,192869,4119,92618,3670,377214,3184,248152,5302,129062,5664,350865,2564,246501,4448,104364,3786,411193,2106,295528,3776,115665,3979,359935,1717,267897,3440,92038,3623,226071,1425,145765,3234,80306,3084,147492,1710,103568,3049,43924,2368,3030296,4618,222269,3488,122378,4081,99891,4424,457189,3770,292380,6325,164809,6441,290389,2593,195450,3393,94939,3615,393322,3266,256146,5021,137176,5113,366870,2627,260970,4478,105900,3992,431349,2421,320172,4632,111177,4567,394833,1706,298759,3682,96074,3928,255810,1607,161769,3569,94041,3281,218265,2027,143051,2929,75214,3063,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,37313,1321,19543,1664,17770,1777,74879,1477,42102,2396,32777,2452,48539,1286,29362,1564,19177,1790,61346,1363,35921,2017,25425,2225,56670,1261,36567,1771,20103,1853,68493,1008,47954,1852,20539,1698,73301,777,50890,1764,22411,1889,44939,546,28773,1236,16166,1311,28478,496,19609,1044,8869,957,495865,1890,35347,1188,17144,1460,18203,1358,71659,1445,39125,2158,32534,2444,47116,1106,29669,1779,17447,1820,59683,1008,36583,1790,23100,1824,56011,1161,37330,2201,18681,2163,71237,1099,49321,1762,21916,1712,74400,1078,54127,1779,20273,1736,43878,679,29346,1188,14532,1217,36534,703,25003,1480,11531,1376,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,83824,2015,52616,2352,31208,2351,153398,2060,107538,3060,45860,3298,92313,1201,69549,2586,22764,2432,122825,1784,86573,2659,36252,3088,109440,1683,85239,2188,24201,1665,122746,1584,96175,2308,26571,2216,111973,951,92033,1942,19940,1640,63033,684,43714,1407,19319,1425,45577,713,33848,1034,11729,939,921703,1912,75635,1787,46523,2180,29112,2051,148452,1583,104440,2490,44012,2569,90721,1295,63702,2035,27019,2295,121483,1602,86800,2313,34683,2240,109729,1592,85364,2201,24365,1871,125290,1165,101964,2087,23326,2009,114486,963,95688,1816,18798,1676,67845,866,46615,1520,21230,1593,68062,985,49082,1269,18980,1249,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,116848,2484,61766,3241,55082,3224,224426,2808,135809,4349,88617,4648,125428,1398,73302,3499,52126,3272,192220,2001,106010,3929,86210,3829,187545,1513,121997,3877,65548,3652,188954,1453,128818,3324,60136,3267,160428,1071,108975,2713,51453,2988,107204,919,58294,2465,48910,2417,60573,603,36048,1782,24525,1863,1360339,2115,107811,2077,56386,3317,51425,3423,214396,2254,130519,4303,83877,4178,122991,1410,71849,3076,51142,2761,190813,1812,113312,4191,77501,4457,186092,1492,123587,3670,62505,3492,182653,1285,127057,3143,55596,3354,168605,933,119558,3277,49047,2997,113185,728,61105,2215,52080,2197,73793,906,39809,1877,33984,1876,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,40691,1479,26900,1961,13791,1622,98050,1828,67911,2993,30139,3024,61557,1116,48055,2109,13502,1998,72938,1334,50784,2302,22154,2389,82294,1477,63267,2122,19027,1941,107166,1227,84998,2287,22168,2137,92077,749,73990,1965,18087,2001,52253,828,36138,1565,16115,1354,32580,548,25722,1000,6858,996,666420,1903,39481,1591,24942,1962,14539,1876,96341,1742,70805,2629,25536,2583,63192,1428,49529,1879,13663,1773,72891,1107,52076,2247,20815,2155,84665,1027,66117,1949,18548,2031,111195,1128,91277,2155,19918,1838,96602,762,79109,1843,17493,1788,55737,721,39325,1670,16412,1497,46316,790,32308,1773,14008,1675,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,326820,3861,204871,4565,121949,4914,704986,3884,498233,8197,206753,7719,395524,1941,274827,5724,120697,5548,549609,2720,347407,5183,202202,5576,576918,2148,411354,6580,165564,6398,657340,1837,509443,5502,147897,5651,522610,1491,416532,4904,106078,4588,304129,1707,204915,3707,99214,3525,211106,1716,139386,2879,71720,2733,4507500,2870,312172,3581,198041,4397,114131,4137,680172,3690,475393,6372,204779,6141,378011,1495,266012,4673,111999,4508,561092,1742,372078,5243,189014,5108,607884,1324,450845,4931,157039,5146,698802,1282,544941,5786,153861,5813,572839,1220,450747,5390,122092,5262,361836,1309,229882,3638,131954,3571,334692,1813,204798,3906,129894,3879,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,88045,2400,34230,2765,53815,2625,176247,2822,86105,4015,90142,3903,101204,2280,53322,3299,47882,3134,133099,2755,65840,3160,67259,3330,118655,2387,67273,2360,51382,3040,132036,2183,83233,2743,48803,2987,127086,1037,83674,2630,43412,2394,79458,1126,43865,2101,35593,2270,52594,1097,32635,1483,19959,1444,1043381,2668,85581,2357,31395,3090,54186,3549,165468,2461,77820,3204,87648,3663,101241,1869,51204,2917,50037,2640,132462,2259,65863,3052,66599,3612,122187,1773,73733,2560,48454,2960,140997,1459,92532,2729,48465,2729,137917,674,95254,2620,42663,2494,88470,976,49328,2070,39142,2125,69058,1061,38527,1940,30531,2028,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,709872,4742,398478,7216,311394,7339,1461772,4992,916925,10369,544847,10311,983323,3254,626998,7450,356325,6602,1328369,3489,781510,8884,546859,9371,1219386,3004,817698,8165,401688,8365,1356367,2835,971696,9004,384671,9465,1137703,2179,847142,6908,290561,6445,661643,1741,415985,5458,245658,5336,462780,2186,293247,3937,169533,3465,9995513,4792,681687,5550,382763,7545,298924,7098,1399490,5697,891717,9448,507773,9447,982870,3342,631010,7996,351860,7934,1386964,3042,867465,8233,519499,8247,1288737,2367,882770,7926,405967,7542,1456240,2529,1069324,7904,386916,7695,1262618,2088,938130,7939,324488,7693,804810,1925,479714,5362,325096,4956,732097,2562,417168,5732,314929,4967,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,383250,5471,191392,6047,191858,6824,781389,6500,436981,8491,344408,9258,456701,5019,275514,6450,181187,6419,572027,5297,320610,5806,251417,6503,628186,4498,412279,7337,215907,7484,648671,4850,449258,6401,199413,6206,559340,2542,400775,4978,158565,4510,358171,2508,227958,4035,130213,4410,209231,2555,141534,3011,67697,3036,4955563,5581,364958,5453,172508,5468,192450,6006,751947,5245,424786,8085,327161,7803,474218,3312,282709,6137,191509,6194,625554,4343,376941,6165,248613,7066,673623,4000,449873,7125,223750,7231,699433,3497,500429,6064,199004,5812,628657,1950,458074,6280,170583,5848,415897,2355,265877,4320,150020,3985,321276,2277,203090,3682,118186,3704,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,29078,1198,22285,1269,6793,1137,50374,1571,38245,1848,12129,1432,44746,1214,35674,1600,9072,1757,49512,1145,39612,1335,9900,1308,39664,1123,31973,1502,7691,1300,47374,866,38933,1290,8441,1158,44915,650,37386,1020,7529,1041,24361,409,18633,777,5728,717,18355,454,14379,619,3976,597,336397,1508,25996,1034,20180,1099,5816,902,48257,1223,37188,1695,11069,1471,39762,1358,30860,1594,8902,1292,46408,1111,35490,1570,10918,1419,36423,685,29576,1336,6847,1122,44752,457,37873,1136,6879,1108,42485,424,36541,1092,5944,960,26031,477,19984,869,6047,796,26283,454,20999,711,5284,659,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
