GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001MA,B01001_001EA,B01001_002EA,B01001_002MA,B01001_003MA,B01001_003EA,B01001_004MA,B01001_004EA,B01001_005EA,B01001_005MA,B01001_006MA,B01001_006EA,B01001_007MA,B01001_007EA,B01001_008EA,B01001_008MA,B01001_009MA,B01001_009EA,B01001_010EA,B01001_010MA,B01001_011MA,B01001_011EA,B01001_012MA,B01001_012EA,B01001_013EA,B01001_013MA,B01001_014MA,B01001_014EA,B01001_015MA,B01001_015EA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018MA,B01001_018EA,B01001_019MA,B01001_019EA,B01001_020MA,B01001_020EA,B01001_021MA,B01001_021EA,B01001_022MA,B01001_022EA,B01001_023MA,B01001_023EA,B01001_024EA,B01001_024MA,B01001_025MA,B01001_025EA,B01001_026EA,B01001_026MA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030MA,B01001_030EA,B01001_031EA,B01001_031MA,B01001_032MA,B01001_032EA,B01001_033MA,B01001_033EA,B01001_034MA,B01001_034EA,B01001_035EA,B01001_035MA,B01001_036MA,B01001_036EA,B01001_037MA,B01001_037EA,B01001_038EA,B01001_038MA,B01001_039EA,B01001_039MA,B01001_040MA,B01001_040EA,B01001_041EA,B01001_041MA,B01001_042MA,B01001_042EA,B01001_043EA,B01001_043MA,B01001_044EA,B01001_044MA,B01001_045MA,B01001_045EA,B01001_046EA,B01001_046MA,B01001_047MA,B01001_047EA,B01001_048MA,B01001_048EA,B01001_049EA,B01001_049MA,state
0400000US18,6537334,-555555555,3217145,3678,216539,1869,223661,4755,234675,4811,139823,1884,96725,3121,50538,3474,53804,3708,139268,4553,205266,2133,211453,2209,192679,5539,216830,6033,222137,2053,235947,1678,213130,4928,79771,3837,100976,3953,59668,2866,70294,2522,100707,2721,65410,2578,47779,2212,40065,2201,3320189,3678,207618,2405,216691,6259,219227,5810,131185,1640,94722,2648,50480,3516,53371,3390,130062,4666,207086,1834,207435,2051,196885,5206,216086,5083,224499,1759,240976,1872,222771,4478,84806,3870,110786,3749,65368,2907,83255,2698,113594,3257,92466,3263,73404,3228,77416,3553,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3074186,-555555555,1524107,3514,99826,1965,99995,3195,108733,3176,62094,1227,44030,1553,28083,2472,25411,2008,63723,2851,99553,1519,98615,1610,87558,3050,94522,3000,100080,1341,112612,1496,103163,2848,40402,2312,52486,2480,32178,2216,33234,2129,48461,2058,37813,1663,27673,1689,23862,1586,1550079,3514,96171,1531,101968,3701,95174,3222,58705,1346,45835,1575,23863,1939,20858,2324,62724,2871,93983,1544,97480,1467,89168,2946,89196,2771,99746,1200,111759,1063,104069,2806,42034,2406,50949,2306,31390,1819,39407,1912,55519,2516,50552,1978,38958,1991,50571,2082,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2885905,-555555555,1434617,2912,102507,1423,103556,3521,101425,3437,59694,1348,46720,2475,25481,2596,23662,2472,61728,3077,100887,1701,95556,1450,85110,3101,90202,3355,93564,1284,100079,1126,94684,2685,32900,2231,44444,2541,26178,1545,32573,2235,39955,2010,28490,1501,23982,1166,21240,1465,1451288,2912,98911,1585,98998,3529,99236,3368,56950,1546,44429,2081,21234,2234,22457,1846,55693,2569,93506,1426,93100,1416,81844,3311,87884,3291,93274,1251,103393,1125,97411,2987,34740,2371,46422,2297,29015,1738,34959,1936,44803,2148,39714,1943,33966,2043,39349,2065,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4380415,-555555555,2154939,3541,140587,1883,144129,4578,149225,3925,88324,1755,61115,2555,35495,2911,37160,3276,84834,4553,137429,2064,144037,1666,137632,4635,147246,4327,151626,1494,157865,1900,146556,3495,50192,2868,76001,2802,46113,2246,52764,2126,67018,2344,46253,2067,31435,1804,21903,1368,2225476,3541,136086,2290,136575,4100,142892,4415,80161,1649,59698,2679,29630,2814,34278,3116,84765,3916,137715,1777,142569,1790,133622,4136,149249,4416,154784,1451,164071,1119,153685,4102,58475,2820,79081,3308,47864,2705,61059,2270,80237,3404,63936,2605,45171,2308,49873,2703,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4601893,-555555555,2248888,4274,154816,2146,160431,5204,161763,5752,92842,1939,67600,2692,38399,3287,36266,3749,97492,5384,163595,3077,157481,2814,139730,5185,139864,5158,148623,2379,161750,2491,144227,3533,53518,3208,73656,3635,45810,2470,47806,2890,65272,2637,44163,2591,29486,2356,24298,1914,2353005,4274,154464,2471,147331,4875,159556,5096,87921,2080,66506,2893,34525,2703,33899,3259,101477,4433,165922,2665,157937,2461,138956,5030,146613,5203,153862,2130,168579,1829,161086,4595,53465,2769,79991,3564,45625,2456,57357,2814,81628,2775,59955,2305,50054,2108,46296,2126,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329192,-555555555,650714,1896,34042,760,40740,2327,37014,2336,25351,630,19070,886,7655,1158,8760,1397,23150,1715,36475,714,36693,702,34823,2057,44510,2207,48240,534,54831,741,53243,2590,18189,1451,26787,2107,17234,1330,18927,1411,24124,1454,17034,1321,13896,1189,9926,1159,678478,1896,32148,726,36152,2164,37274,2035,23266,543,17827,902,9398,1583,8922,1705,21406,1830,36657,717,37526,953,38096,2147,44290,2062,50730,544,56219,502,54981,1874,20425,1623,28329,1879,16613,1472,20110,1668,28327,1704,22717,1492,17598,1255,19467,1536,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5884563,-555555555,2849291,2636,185624,1508,194000,5031,186127,5222,118250,1260,85171,2061,42379,3779,44797,3624,120311,4169,201600,1747,193287,1897,172557,5356,202039,5260,212304,1873,216893,1712,185725,3714,70431,3396,91792,3145,51382,2426,66208,3117,79506,3107,51174,2534,41564,2495,36170,1825,3035272,2636,179001,1499,181963,4824,184106,5036,113864,1327,77267,2048,40592,3222,42859,3081,116117,4167,203838,1392,202901,1520,189136,5632,212230,5682,230721,1418,234958,1226,203779,4247,81092,4120,104171,3843,64068,2684,71991,3251,96771,3288,74133,3116,60231,2769,69483,2618,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6646144,-555555555,3219753,2324,186715,952,193392,5527,206391,5684,129057,1054,106346,1871,53376,3771,51891,3732,132179,3943,229530,1050,209625,1267,192609,5533,225845,5180,242773,1221,246569,1246,217737,4417,80087,3738,108722,4220,63611,2929,77082,3356,95634,3635,67390,2790,55027,2696,48165,2803,3426391,2324,177144,975,185533,5095,198829,5111,124194,1169,109726,1961,55375,3794,53072,3284,126315,3670,232886,1181,214675,750,195508,4703,243033,4574,254769,1105,258615,907,238676,5020,85424,3789,118495,4475,72496,3116,86609,3559,114237,3843,89730,3953,80000,3206,111050,3523,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9883360,-555555555,4851429,3886,292588,1619,316554,6107,338507,6141,214197,1732,147065,2353,81784,4265,75683,4348,201102,4192,296755,2173,290251,1996,279365,5584,328985,5682,346069,2040,371912,1667,344523,4763,127417,3940,169473,4382,102460,3250,122151,2928,150475,4060,107577,3043,79465,2517,67071,2717,5031931,3886,279057,1610,301964,6169,323772,6447,200984,1412,138683,2099,79167,4627,77848,4299,193387,5021,290462,1848,294821,1839,285110,5475,331926,5397,353911,1555,385136,1587,367584,5142,133064,3916,181631,4321,109478,3160,133631,3997,176896,3989,138680,3176,118575,3570,136164,3706,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5379139,-555555555,2670741,3022,176324,1468,186104,3614,179835,3632,110629,1270,73611,1400,33252,2872,38671,2887,108094,3881,186416,2008,187559,1924,163125,4228,176845,3879,189697,1572,202068,1322,184407,3039,65361,2946,86177,2757,47234,2149,61438,2508,78158,2612,56440,1970,41780,2132,37516,2071,2708398,3022,171257,1841,179507,4748,170683,4060,103461,1423,73275,1469,35753,2672,38170,2875,99769,3663,180941,1588,182520,1688,158073,3611,173183,3938,189360,1499,205485,1264,181713,3930,67714,2706,90190,3469,51559,2690,62691,2024,90960,2525,70721,3002,56988,2436,74425,2663,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984926,-555555555,1442072,3816,100474,2448,106248,4663,108945,3997,63699,2074,52996,3854,27281,2921,24208,2863,58932,3830,87502,2826,93934,3518,88831,3908,95802,4163,91899,2029,97821,1926,93180,3382,31902,2206,47237,3279,28898,2033,33492,2469,44618,2303,30930,2056,18885,1755,14358,1503,1542854,3816,101922,2384,103948,3760,103410,3786,59023,2264,49200,3563,23571,2263,28063,3293,61038,3717,94920,2655,98173,2172,92131,4007,98286,4335,100404,1962,106576,1392,100030,3200,37344,2145,53272,2821,30688,2263,38648,2415,55554,2918,40859,2327,32151,2052,33643,2169,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
