GEO_ID,B05008_001E,B05008_001M,B05008_002E,B05008_002M,B05008_003E,B05008_003M,B05008_004E,B05008_004M,B05008_005E,B05008_005M,B05008_006E,B05008_006M,B05008_007E,B05008_007M,B05008_008E,B05008_008M,B05008_009E,B05008_009M,B05008_010E,B05008_010M,B05008_011E,B05008_011M,B05008_012E,B05008_012M,B05008_013E,B05008_013M,B05008_014E,B05008_014M,B05008_015E,B05008_015M,B05008_016E,B05008_016M,B05008_017E,B05008_017M,B05008_018E,B05008_018M,B05008_019E,B05008_019M,B05008_020E,B05008_020M,B05008_021E,B05008_021M,B05008_022E,B05008_022M,B05008_023E,B05008_023M,B05008_024E,B05008_024M,B05008_025E,B05008_025M,B05008_026E,B05008_026M,B05008_027E,B05008_027M,B05008_028E,B05008_028M,B05008_029E,B05008_029M,B05008_030E,B05008_030M,B05008_031E,B05008_031M,B05008_032E,B05008_032M,B05008_033E,B05008_033M,B05008_034E,B05008_034M,B05008_035E,B05008_035M,B05008_036E,B05008_036M,B05008_037E,B05008_037M,B05008_038E,B05008_038M,B05008_039E,B05008_039M,B05008_040E,B05008_040M,B05008_041E,B05008_041M,B05008_042E,B05008_042M,B05008_043E,B05008_043M,B05008_044E,B05008_044M,B05008_045E,B05008_045M,B05008_046E,B05008_046M,B05008_047E,B05008_047M,B05008_048E,B05008_048M,B05008_049E,B05008_049M,B05008_050E,B05008_050M,B05008_051E,B05008_051M,B05008_052E,B05008_052M,B05008_053E,B05008_053M,B05008_054E,B05008_054M,B05008_055E,B05008_055M,B05008_056E,B05008_056M,B05008_057E,B05008_057M,B05008_058E,B05008_058M,B05008_059E,B05008_059M,B05008_060E,B05008_060M,B05008_061E,B05008_061M,B05008_062E,B05008_062M,B05008_063E,B05008_063M,B05008_064E,B05008_064M,B05008_065E,B05008_065M,B05008_066E,B05008_066M,B05008_067E,B05008_067M,B05008_068E,B05008_068M,B05008_069E,B05008_069M,NAME,B05008_001EA,B05008_001MA,B05008_002MA,B05008_002EA,B05008_003MA,B05008_003EA,B05008_004EA,B05008_004MA,B05008_005MA,B05008_005EA,B05008_006EA,B05008_006MA,B05008_007EA,B05008_007MA,B05008_008MA,B05008_008EA,B05008_009MA,B05008_009EA,B05008_010MA,B05008_010EA,B05008_011MA,B05008_011EA,B05008_012MA,B05008_012EA,B05008_013EA,B05008_013MA,B05008_014EA,B05008_014MA,B05008_015MA,B05008_015EA,B05008_016MA,B05008_016EA,B05008_017MA,B05008_017EA,B05008_018EA,B05008_018MA,B05008_019EA,B05008_019MA,B05008_020MA,B05008_020EA,B05008_021MA,B05008_021EA,B05008_022MA,B05008_022EA,B05008_023MA,B05008_023EA,B05008_024MA,B05008_024EA,B05008_025EA,B05008_025MA,B05008_026MA,B05008_026EA,B05008_027MA,B05008_027EA,B05008_028MA,B05008_028EA,B05008_029EA,B05008_029MA,B05008_030EA,B05008_030MA,B05008_031MA,B05008_031EA,B05008_032MA,B05008_032EA,B05008_033MA,B05008_033EA,B05008_034EA,B05008_034MA,B05008_035MA,B05008_035EA,B05008_036MA,B05008_036EA,B05008_037MA,B05008_037EA,B05008_038MA,B05008_038EA,B05008_039EA,B05008_039MA,B05008_040EA,B05008_040MA,B05008_041MA,B05008_041EA,B05008_042MA,B05008_042EA,B05008_043MA,B05008_043EA,B05008_044MA,B05008_044EA,B05008_045EA,B05008_045MA,B05008_046MA,B05008_046EA,B05008_047MA,B05008_047EA,B05008_048MA,B05008_048EA,B05008_049MA,B05008_049EA,B05008_050EA,B05008_050MA,B05008_051EA,B05008_051MA,B05008_052MA,B05008_052EA,B05008_053MA,B05008_053EA,B05008_054EA,B05008_054MA,B05008_055MA,B05008_055EA,B05008_056EA,B05008_056MA,B05008_057MA,B05008_057EA,B05008_058MA,B05008_058EA,B05008_059MA,B05008_059EA,B05008_060MA,B05008_060EA,B05008_061MA,B05008_061EA,B05008_062EA,B05008_062MA,B05008_063EA,B05008_063MA,B05008_064MA,B05008_064EA,B05008_065EA,B05008_065MA,B05008_066MA,B05008_066EA,B05008_067MA,B05008_067EA,B05008_068EA,B05008_068MA,B05008_069EA,B05008_069MA,state
0400000US18,303145,9252,156867,5520,18700,2332,1598,810,4015,949,13087,1965,46452,2856,10630,2079,16834,2662,18988,1955,78808,4515,5245,1766,32079,3107,41484,3411,2446,988,429,377,671,425,1346,670,72870,4383,62336,4522,3498,1541,24398,3103,34440,3190,10534,1873,747,595,5650,1422,4137,1006,3492,889,571,413,1360,705,1561,574,12907,2130,1381,695,5524,1673,6002,1153,146278,5436,24094,2755,1427,834,3781,1008,18886,2419,47276,2769,7376,1337,18931,2107,20969,1953,61830,3784,3191,1572,27102,3077,31537,2958,3963,1465,142,155,1519,623,2302,1079,53677,3668,45129,3460,1566,849,19433,2586,24130,2829,8548,1990,1085,891,4387,1413,3076,855,4190,1155,398,299,1763,810,2029,840,13078,2206,1597,677,6161,1617,5320,1268,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,137858,5907,71410,3642,9373,1784,881,533,2445,962,6047,1312,22565,1495,5630,1095,6811,1194,10124,1174,29904,2192,1140,516,9667,1538,19097,1805,1166,685,49,106,110,140,1007,654,27156,1828,22936,2060,877,492,7445,1393,14614,1674,4220,1146,214,189,1571,815,2435,871,1582,754,0,151,541,455,1041,549,9568,1489,1168,495,4756,1038,3644,883,66448,3282,10715,1492,565,286,1725,711,8425,1198,23567,1242,4974,1103,8798,1210,9795,1029,24057,2016,1023,575,9561,1746,13473,1711,481,379,0,151,0,151,481,379,22025,1833,18220,1981,932,569,7861,1683,9427,1632,3805,1243,91,116,1199,535,2515,896,1551,713,0,151,501,422,1050,584,8109,1669,1092,612,4440,1468,2577,664,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,186816,5895,96483,4062,5117,1185,770,430,933,473,3414,832,29890,1974,6246,1805,9210,1711,14434,1330,55254,2752,2145,746,19115,2189,33994,2465,1980,692,65,76,576,452,1339,576,51135,2594,46971,2519,1741,698,16090,2171,29140,2226,4164,1217,324,291,1524,733,2316,833,2139,705,15,37,925,391,1199,553,6222,1273,1387,549,2845,1002,1990,607,90333,3344,7897,1188,368,281,1314,437,6215,1038,28842,1618,3747,1179,10151,1322,14944,1487,48055,2175,1611,734,18277,1969,28167,1992,1243,517,115,167,442,331,686,365,44048,2144,40626,2177,1278,587,15613,1843,23735,1910,3422,1093,63,120,992,542,2367,933,2764,850,155,258,1230,575,1379,582,5539,1266,958,697,2287,938,2294,702,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,137411,6577,68665,4247,7125,1078,728,277,1895,616,4502,971,21066,1947,4484,1059,6990,1411,9592,1418,32619,3650,4027,1405,16632,2726,11960,1910,7240,1795,2132,1020,3473,1380,1635,708,23041,2863,18460,2599,1309,828,9433,1900,7718,1518,4581,1449,586,523,2635,1164,1360,692,2338,866,0,181,1091,640,1247,574,7855,1947,1135,566,4251,1509,2469,802,68746,3464,11234,1318,747,423,2302,710,8185,1098,26228,2072,3786,1089,11665,1578,10777,1512,23638,2484,2724,1150,12833,1880,8081,1603,6423,1946,1769,1011,3429,1244,1225,615,15349,1954,12034,1800,709,448,7225,1451,4100,1137,3315,996,179,205,1622,842,1514,656,1866,660,67,102,557,377,1242,582,7646,1862,908,581,3435,1337,3303,986,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,168152,6536,88441,4453,6261,1302,814,585,1230,588,4217,998,24315,1857,2404,839,6982,1400,14929,1296,53461,3689,5348,1356,21199,3175,26914,2758,6829,1972,499,435,2149,1059,4181,1344,41776,3834,17147,2685,1932,870,6238,1420,8977,2150,24629,3317,2054,907,10972,2624,11603,1720,4856,1438,863,656,1840,821,2153,783,4404,1253,532,306,1749,688,2123,774,79711,3815,8430,1569,680,372,1532,645,6218,1299,28931,2061,3024,1023,8916,1662,16991,1423,38187,2671,2747,852,15290,2422,20150,2378,5934,1487,464,251,1522,894,3948,1161,27930,2637,11177,2125,730,481,5484,1482,4963,1465,16753,2159,1179,707,6654,1490,8920,1678,4323,1339,374,287,1630,977,2319,817,4163,1076,1224,823,1743,670,1196,410,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,47095,3471,20658,2196,4670,1014,480,273,741,414,3449,822,6798,1304,872,652,3118,1143,2808,844,1676,549,230,292,790,492,656,348,717,377,159,273,257,271,301,242,721,429,129,138,0,155,66,107,63,88,592,411,71,103,467,440,54,72,238,209,0,155,0,155,238,209,7514,1213,1065,559,1952,711,4497,948,26437,2030,7043,1178,431,361,874,551,5738,954,7647,1117,352,317,3664,1125,3631,865,2310,851,222,247,950,542,1138,482,837,638,131,187,282,246,424,285,488,357,61,81,0,155,0,155,61,81,427,346,0,155,352,331,75,81,985,476,91,159,316,360,578,366,9437,1358,508,279,1769,581,7160,1058,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,839336,14868,403394,8172,38189,2619,3756,1202,8917,1579,25516,2081,125512,3374,12785,2338,37414,2933,75313,2981,174108,5431,8308,1695,78497,4671,87303,4509,27517,3241,844,491,7365,1899,19308,2558,119599,4917,23802,3501,868,452,12025,2600,10909,1622,95797,5926,4621,1365,48749,4649,42427,3354,26992,3453,1975,852,10358,2359,14659,1963,65585,4625,8530,2456,25049,2712,32006,3392,435942,9168,50048,3770,4183,1545,11324,1751,34541,2492,147382,3713,12279,2051,49916,3076,85187,3315,162201,6113,10655,2218,67555,4529,83991,4228,37901,4018,2299,998,9665,2362,25937,2597,89390,5168,17295,2509,368,277,9419,2294,7508,1141,72095,5021,4742,1741,35518,3331,31835,2637,34910,3610,3246,1205,12953,2285,18711,2492,76311,5213,11763,2708,30145,3187,34403,2724,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,995692,16285,478959,8971,112197,5251,6262,1729,19694,2370,86241,4361,139290,4453,20664,2437,46830,3395,71796,3411,169867,6195,15578,2503,65547,5010,88742,3917,68787,4844,8129,1979,18564,2786,42094,3222,51533,4851,8800,2049,1046,560,3315,1220,4439,1153,42733,4635,3243,1191,20022,3313,19468,2325,49547,4405,3160,1036,23646,3071,22741,2802,57605,4500,6948,1759,18667,2815,31990,3227,516733,10787,120078,5502,6574,1228,18433,2044,95071,5148,154910,4109,27440,2913,51865,3422,75605,3272,184717,7405,14509,2776,64709,4918,105499,5101,90469,4884,8450,2461,24823,2984,57196,3274,40292,3493,5673,1314,580,502,1762,692,3331,993,34619,3451,1892,894,13324,2051,19403,2331,53956,5137,3587,1055,24800,3338,25569,3070,57028,3774,5675,1328,19429,2207,31924,2404,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,607319,11237,297915,6984,67842,3755,4479,1172,13266,2120,50097,2844,135501,4498,22344,2565,41806,3475,71351,3631,62013,3864,4039,1563,19240,2346,38734,3165,6582,1622,898,852,1267,633,4417,1244,49439,3364,42945,3115,2412,986,13257,1921,27276,2746,6494,1608,175,129,2866,1037,3453,898,5992,1027,554,215,1850,709,3588,682,32559,2877,3691,1002,9211,1673,19657,1835,309404,6607,74283,3881,4104,1053,16507,2411,53672,3329,145769,4283,23267,2913,49249,3262,73253,3595,55526,3130,4403,1032,21264,2096,29859,2738,5896,1642,576,459,1267,783,4053,1118,42585,2790,35832,2717,2554,862,14178,1878,19100,2061,6753,1265,279,221,3124,970,3350,771,7045,1059,994,500,2695,702,3356,807,33826,2706,2547,704,9543,1694,21736,2126,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,389324,10720,192230,6173,20805,2100,1967,742,6237,1470,12601,1616,72895,3218,8635,1601,24474,3058,39786,2173,54593,3011,3634,1292,23404,2186,27555,2258,2128,685,231,172,415,344,1482,528,44427,3101,35932,2687,1962,1317,15625,2021,18345,1925,8495,1709,605,531,4123,1014,3767,1080,8038,1698,836,382,3241,1037,3961,1049,43937,2776,4398,1280,21122,2420,18417,2222,197094,6576,24894,2628,1388,702,6400,1439,17106,1824,80080,2830,9161,1701,26588,2628,44331,2295,47122,2684,2212,791,22168,2516,22742,1825,1288,497,209,193,374,324,705,308,36911,2605,28604,2370,738,461,12793,2057,15073,1731,8307,1600,442,392,5541,1420,2324,766,8923,1673,823,432,3460,977,4640,1045,44998,3659,5075,1237,23370,2815,16553,1607,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,59303,4906,32133,3268,2871,713,473,315,336,255,2062,743,8110,1380,1031,568,2885,909,4194,943,18834,2472,1145,548,9551,1557,8138,1753,1219,590,175,203,325,205,719,425,16404,2353,13178,2147,830,525,7145,1492,5203,1483,3226,1407,65,101,1300,750,1861,1136,1211,511,75,104,781,427,355,286,2318,908,39,66,1039,560,1240,674,27170,2557,3240,788,144,180,424,272,2672,704,11832,1537,1013,617,3746,1140,7073,1557,10474,1765,1120,468,6327,1562,3027,727,1083,555,199,205,306,231,578,388,8241,1573,6975,1488,523,348,4848,1405,1604,396,1266,692,285,254,508,397,473,347,1150,624,113,134,665,409,372,302,1624,616,53,75,690,463,881,347,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,228076,7373,110786,4081,20994,2497,1592,593,6234,1775,13168,1886,39553,2314,6991,1166,14523,2159,18039,1778,33735,2886,2969,1088,12886,2030,17880,2017,3062,993,702,515,1242,608,1118,499,26914,2725,18895,2290,1010,589,6467,1276,11418,1803,8019,1865,415,362,4323,1646,3281,1042,3759,914,842,485,854,480,2063,672,16504,2594,2690,1182,7099,2011,6715,1208,117290,5409,25516,2343,1662,805,6979,1444,16875,1766,45477,2218,7966,1367,16548,1931,20963,1891,30934,3108,1502,570,13038,2599,16394,2095,3119,1088,473,379,788,467,1858,698,23337,2704,17791,2295,598,355,7145,1655,10048,1916,5546,1511,140,187,2909,1269,2497,731,4478,1401,291,260,2196,1333,1991,712,15363,2561,2736,1100,7749,1726,4878,995,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18344,2201,7412,1323,2255,638,56,48,389,278,1810,538,1931,674,592,521,436,366,903,454,1442,591,0,157,685,464,757,349,7,23,0,157,0,157,7,23,1288,594,643,313,0,157,200,176,443,292,645,446,0,157,485,423,160,114,147,165,0,157,0,157,147,165,1784,618,106,191,369,244,1309,540,10932,1488,3583,779,129,102,714,347,2740,659,3302,847,286,250,1314,533,1702,572,1414,550,179,246,399,259,836,374,186,253,130,232,10,17,46,78,908,391,712,372,49,83,86,112,577,317,196,134,0,157,63,78,133,107,320,273,0,157,240,240,80,84,2633,691,227,219,395,212,2011,551,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,118522,4111,61074,2787,3669,884,293,238,873,526,2503,731,15196,1420,3305,814,5018,1072,6873,926,36248,2302,1668,891,14663,2050,19917,1519,2276,1156,30,61,1539,1071,707,542,33608,2128,25970,2059,935,614,9583,1487,15452,1533,7638,1948,703,536,3345,1416,3590,1033,364,264,0,149,196,171,168,183,5961,1280,476,473,3475,1034,2010,625,57448,2718,5053,1063,181,148,816,405,4056,994,16704,1585,2926,876,6474,1137,7304,1325,30700,2074,1176,633,14478,2173,15046,1638,984,565,103,180,513,402,368,243,28389,2102,23633,2111,583,419,10968,2205,12082,1548,4756,1164,328,279,2620,1055,1808,622,1327,526,162,165,377,195,788,474,4991,1088,734,583,2970,843,1287,497,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,530590,9717,257360,6793,16809,2313,873,471,3349,1246,12587,1713,65571,3024,4816,1388,19390,2287,41365,2895,162552,5632,4154,1497,53512,4843,104886,4493,10109,2277,1216,724,4156,1725,4737,1313,146500,5941,121269,5834,2554,1241,36903,3968,81812,4380,25231,3537,287,224,10452,2876,14492,1974,5943,1616,97,160,2001,1105,3845,1149,12428,1758,965,572,3508,835,7955,1435,273230,5380,25015,2488,1221,654,5551,1520,18243,1701,89028,3209,6947,1306,26793,2789,55288,2724,146465,4635,5243,1356,52073,3948,89149,4082,8950,1837,1046,580,3939,1347,3965,1008,128092,4766,105237,4881,2941,954,37308,3540,64988,3928,22855,3047,525,296,7642,2031,14688,2069,9423,1648,731,564,3184,1056,5508,1133,12722,2073,1271,613,4837,1288,6614,1522,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,71369,4315,32612,2528,8680,1532,800,541,2034,785,5846,1019,11477,1180,2275,840,3603,1012,5599,1102,6686,1462,99,155,2705,1146,3882,899,1259,595,99,155,403,346,757,405,3640,1307,2025,1086,0,181,1083,752,942,691,1615,842,0,181,954,702,661,378,1787,664,0,181,265,276,1522,622,5769,1070,60,98,1739,697,3970,796,38757,2936,9569,1427,488,300,2256,799,6825,1246,15156,1831,3020,1161,5136,1515,7000,1276,6717,1431,385,278,1235,569,5097,1354,1499,564,102,179,121,195,1276,551,2942,1135,1599,1083,90,147,133,221,1376,1078,1343,568,0,181,466,368,877,458,2276,778,193,201,515,336,1568,651,7315,1268,214,201,1901,839,5200,993,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1883299,22182,916021,12234,138273,5464,5080,1420,23311,2694,109882,4804,289464,5263,24716,2818,87845,5816,176903,4729,428740,9319,22696,3371,157334,7969,248710,6706,131001,6841,8617,1870,35973,4923,86411,5438,148088,8932,67862,6076,4191,1226,32132,4494,31539,3015,80226,7695,3581,1049,39315,5620,37330,4118,149651,6993,6307,2267,49914,3790,93430,5493,59544,4201,7892,1720,20828,2784,30824,2817,967278,13315,160519,5948,6560,1419,23931,2808,130028,5203,315838,4583,29703,3379,104293,5810,181842,4595,431034,10198,23456,2759,142563,7171,265015,8046,160080,7572,11033,2161,42543,4059,106504,5065,110301,5631,52368,4307,2868,1081,25440,3226,24060,2744,57933,4728,2090,747,21698,3368,34145,3059,160653,6502,7465,1626,52882,4204,100306,4580,59887,4744,7963,2031,23159,2798,28765,3053,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,192188,8397,98532,5497,6538,1355,514,325,1530,585,4494,1107,10490,1840,1690,1262,3966,1234,4834,971,77683,5115,4035,1265,21792,3176,51856,3653,1448,695,469,414,365,437,614,382,74326,4717,70954,4508,2819,1104,19191,2902,48944,3412,3372,1349,347,387,1495,1066,1530,596,1909,714,400,336,741,474,768,443,3821,1039,557,336,719,526,2545,766,93656,4763,7570,1300,538,326,1562,801,5470,918,13491,1700,1315,1005,4516,1118,7660,927,69836,4547,3176,1207,22079,3301,44581,2932,596,356,0,185,227,250,369,221,67089,4349,64191,4015,2162,850,20164,3061,41865,2930,2898,1311,555,668,1270,861,1073,486,2151,810,459,396,418,345,1274,576,2759,755,466,356,623,467,1670,515,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
