GEO_ID,B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,NAME,B11010_001EA,B11010_001MA,B11010_002EA,B11010_002MA,B11010_003EA,B11010_003MA,B11010_004MA,B11010_004EA,B11010_005MA,B11010_005EA,B11010_006EA,B11010_006MA,B11010_007EA,B11010_007MA,B11010_008MA,B11010_008EA,B11010_009EA,B11010_009MA,B11010_010EA,B11010_010MA,B11010_011MA,B11010_011EA,B11010_012EA,B11010_012MA,B11010_013EA,B11010_013MA,B11010_014MA,B11010_014EA,B11010_015EA,B11010_015MA,state
0400000US18,831905,12481,391283,7265,311398,6523,242449,6169,68949,2717,79885,3980,74293,3806,5592,952,440622,9450,380120,8303,205936,6417,174184,4685,60502,3637,54440,3153,6062,1161,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,430304,6084,203389,5166,157722,4910,122710,4610,35012,1901,45667,2633,43188,2601,2479,616,226915,4511,193343,4110,95507,3629,97836,2341,33572,2283,31271,2206,2301,457,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,386740,6760,184680,4494,147980,4434,116129,4073,31851,1945,36700,2712,34279,2699,2421,613,202060,4787,173589,4437,94246,4223,79343,2426,28471,2263,26536,2241,1935,573,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,566233,9813,259187,6859,210128,6218,158374,5036,51754,2835,49059,3466,46077,3284,2982,819,307046,6846,266244,6256,143968,4807,122276,3519,40802,3103,37699,2947,3103,573,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,593814,8002,286468,7059,232839,6898,184540,6384,48299,2895,53629,3871,50310,3715,3319,818,307346,6568,270507,6212,153682,5783,116825,3868,36839,2646,33761,2664,3078,737,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,207593,4390,96001,3486,72315,3368,51692,2829,20623,1487,23686,2086,22156,2034,1530,431,111592,3185,91340,3065,46708,2386,44632,2226,20252,2050,18007,2067,2245,596,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,720604,9545,314168,8172,246390,6945,186679,6197,59711,2947,67778,3689,61573,3634,6205,924,406436,6586,347601,6045,202506,5560,145095,4000,58835,3507,53358,3471,5477,786,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,923527,10656,405309,6867,302703,6981,223013,5354,79690,3794,102606,4645,94496,4732,8110,1109,518218,8746,426670,8177,225075,6089,201595,5525,91548,4535,82849,4555,8699,1204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1336456,14066,626705,9655,502237,8671,380046,8030,122191,3796,124468,5504,114430,5497,10038,1147,709751,10626,614658,10213,322808,8956,291850,5023,95093,3606,86146,3470,8947,1075,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,737507,8630,346594,7394,264545,6980,207891,6604,56654,2342,82049,3757,76466,3461,5583,801,390913,6516,327709,6415,177727,4951,149982,4056,63204,3096,58232,2838,4972,824,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,342901,7547,150507,4883,127146,4656,95515,4904,31631,2483,23361,2573,20817,2522,2544,678,192394,5889,172344,5285,91957,4066,80387,3367,20050,2606,18146,2481,1904,643,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,841904,9954,386043,7938,304228,6449,232743,5678,71485,3543,81815,4566,75559,4463,6256,1011,455861,7739,390879,7237,213024,6066,177855,3869,64982,3994,59397,4067,5585,1073,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,149288,4320,74289,3240,59339,2894,44347,2700,14992,1156,14950,1702,13895,1674,1055,419,74999,2998,61928,2581,34115,2433,27813,1597,13071,1636,11645,1532,1426,592,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,259006,5467,124658,3908,98086,3873,75815,3457,22271,1484,26572,2213,25428,2149,1144,332,134348,3629,116649,3557,61856,2729,54793,2048,17699,1522,16335,1408,1364,462,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,355772,8824,187319,5484,140242,4856,106574,4267,33668,2418,47077,3207,41225,3269,5852,1105,168453,5868,135593,5383,81797,4700,53796,3033,32860,2831,28813,2723,4047,800,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,177419,5331,85663,3754,61817,3558,47590,3161,14227,1428,23846,2325,21479,2242,2367,749,91756,3464,73547,3091,39659,2792,33888,1848,18209,1937,16069,1876,2140,580,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,987157,10770,433445,7051,340110,6946,247937,6820,92173,3205,93335,4152,85416,4067,7919,1118,553712,9047,485526,8364,243231,5735,242295,5395,68186,4192,59327,3814,8859,1265,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,263575,6611,126233,5073,101771,4562,75981,4167,25790,1921,24462,2020,22790,2036,1672,401,137342,5291,116769,4700,65430,4211,51339,2162,20573,2475,18430,2444,2143,602,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2651065,18994,1193085,14105,932404,13621,703037,13769,229367,5801,260681,8143,238375,8282,22306,2001,1457980,12862,1242353,12944,675381,10625,566972,8601,215627,7274,192991,6711,22636,1725,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1259095,12910,568680,9002,446521,8706,343709,8290,102812,4291,122159,5379,113089,5373,9070,1344,690415,10560,593782,10434,329363,8206,264419,5382,96633,5112,88999,5102,7634,1021,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115564,4157,61495,3245,49619,3389,40526,3159,9093,862,11876,1840,11475,1823,401,202,54069,2863,44487,2560,22204,1977,22283,1243,9582,1552,9101,1520,481,216,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1641360,13802,743646,10297,601737,9126,461672,9053,140065,4260,141909,5424,130469,5179,11440,1457,897714,11102,778890,10794,416118,8610,362772,6314,118824,5064,108272,4834,10552,1211,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,489600,7305,231676,4848,185067,4538,140499,3816,44568,2197,46609,2652,43573,2589,3036,605,257924,5465,223592,5050,118671,3881,104921,3050,34332,2499,31269,2312,3063,674,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,552065,8622,252100,6557,180951,6398,134962,5829,45989,3399,71149,4411,65223,4421,5926,973,299965,6504,239334,6281,126925,4865,112409,3956,60631,3359,53583,2971,7048,1210,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1756160,14049,794738,11222,635803,10263,469443,9115,166360,4843,158935,5977,144909,5806,14026,1408,961422,10646,831494,10109,411575,8406,419919,6186,129928,4847,115353,4665,14575,1377,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,155664,4922,69571,3809,51378,3466,38843,2861,12535,1577,18193,2247,17519,2137,674,377,86093,3064,72548,2904,38370,2570,34178,1998,13545,2076,11892,1923,1653,590,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,583299,11306,264164,7196,213051,6313,163802,5931,49249,2915,51113,3485,47407,3132,3706,898,319135,7528,279546,7074,156235,6032,123311,4310,39589,2992,36454,3039,3135,738,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,117097,3747,59273,2997,47466,2603,36790,2278,10676,1328,11807,1573,10790,1552,1017,356,57824,2407,50520,2291,26157,1700,24363,1574,7304,1239,6505,1187,799,363,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,838425,12539,383186,9121,309396,8822,239270,8008,70126,3608,73790,4329,68147,4185,5643,1036,455239,7988,397969,8036,224513,6475,173456,5160,57270,3668,51995,3375,5275,1069,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2731764,20244,1328864,15188,1059621,14924,851747,14241,207874,5012,269243,8861,252234,8931,17009,1997,1402900,16473,1197138,16171,722762,12741,474376,7268,205762,7962,189828,7829,15934,1332,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,229030,5479,115930,4200,85795,3950,65863,3845,19932,1737,30135,2937,29087,2872,1048,507,113100,3919,91934,3994,49356,3212,42578,2266,21166,2042,20209,1964,957,314,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,97642,3374,46231,2613,31473,2127,22119,1931,9354,1070,14758,1675,13328,1564,1430,398,51411,2212,40610,2127,20116,1920,20494,1080,10801,1317,9839,1240,962,258,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,994545,12692,450571,7303,347162,6844,268124,6036,79038,3635,103409,4575,96175,4315,7234,1138,543974,9714,460122,8957,263007,7889,197115,4454,83852,4015,76713,3710,7139,1068,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,949031,12244,458866,9852,341655,8193,265174,7192,76481,3593,117211,6647,108160,6309,9051,1475,490165,8384,400973,7923,230358,6902,170615,4779,89192,4276,80834,4181,8358,1165,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,270008,6900,122909,4166,102888,4132,74385,3546,28503,1952,20021,1972,18479,1951,1542,484,147099,4973,127935,4712,63927,3616,64008,2916,19164,2059,17425,2176,1739,614,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,826789,9678,392988,7399,305053,7166,237544,6718,67509,2888,87935,3822,80652,3592,7283,1035,433801,7184,363554,6532,194891,5188,168663,3258,70247,3962,64963,4028,5284,823,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,76768,3619,40303,2516,31523,2485,24855,2588,6668,991,8780,1260,8246,1259,534,306,36465,2549,31380,2539,16748,1873,14632,1401,5085,1319,4852,1311,233,175,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,368314,7842,159678,4979,135057,4637,90367,4144,44690,3069,24621,1952,20139,1856,4482,910,208636,6013,182868,5827,92371,4674,90497,3356,25768,2553,20791,2300,4977,908,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,611232,10091,278876,7193,235425,6650,182064,6389,53361,2707,43451,2994,40202,3002,3249,697,332356,7210,298420,7137,159802,5581,138618,3992,33936,2744,30500,2797,3436,903,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,85251,3436,46519,2475,37132,2443,30947,2326,6185,953,9387,1375,8920,1359,467,233,38732,2678,30133,2142,21335,1925,8798,1074,8599,1309,8200,1285,399,213,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,831481,13246,407936,9640,308933,8234,233616,7146,75317,3927,99003,5446,87642,5456,11361,1500,423545,8265,348156,7489,194622,6437,153534,4468,75389,3979,65308,3628,10081,1143,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,385258,7418,180407,5900,147788,5581,111788,5280,36000,2244,32619,3039,30140,2882,2479,611,204851,4865,184018,4625,98818,4281,85200,2850,20833,2358,18917,2202,1916,546,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
