GEO_ID,B10051_001E,B10051_001M,B10051_002E,B10051_002M,B10051_003E,B10051_003M,B10051_004E,B10051_004M,B10051_005E,B10051_005M,B10051_006E,B10051_006M,B10051_007E,B10051_007M,B10051_008E,B10051_008M,B10051_009E,B10051_009M,B10051_010E,B10051_010M,B10051_011E,B10051_011M,NAME,B10051_001MA,B10051_001EA,B10051_002MA,B10051_002EA,B10051_003MA,B10051_003EA,B10051_004MA,B10051_004EA,B10051_005MA,B10051_005EA,B10051_006MA,B10051_006EA,B10051_007MA,B10051_007EA,B10051_008MA,B10051_008EA,B10051_009MA,B10051_009EA,B10051_010EA,B10051_010MA,B10051_011MA,B10051_011EA,state
0400000US42,242192,9969,91564,5279,31875,3629,18304,2658,13571,1783,59689,4079,44474,3502,15215,1731,150628,7459,68078,5688,82550,5113,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,6283,1278,1697,568,1029,521,668,350,4586,1326,3381,1211,1205,515,12088,2052,5199,1293,6889,1352,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,60291,4521,23866,2551,13370,2399,10496,1564,36425,3592,24306,3018,12119,1950,63679,4892,31840,3182,31839,3144,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,5311,926,1611,456,805,360,806,301,3700,842,2724,691,976,432,5906,1258,2987,843,2919,874,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,77917,5371,32218,2969,16706,2259,15512,1862,45699,3874,33764,3561,11935,1681,75790,5238,36998,3230,38792,3558,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739851,17490,317368,10816,103652,6112,56672,4720,46980,3698,213716,8307,159695,7809,54021,3699,422483,15255,212503,10514,209980,9661,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57807,3897,19076,2429,5749,1592,2096,642,3653,1523,13327,1792,9276,1577,4051,868,38731,3261,20070,2444,18661,2186,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8895,1435,3999,938,1885,706,1379,652,506,312,2114,612,1714,555,400,239,4896,1150,2013,567,2883,953,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,174280,7403,65515,4232,23128,2650,12613,1913,10515,1840,42387,3749,28179,2994,14208,2094,108765,6686,48570,4752,60195,3821,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,129318,5138,43636,3642,14803,2384,8296,1870,6507,1276,28833,3124,19809,2788,9024,1773,85682,4726,37695,3689,47987,3606,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33428,2959,18935,2202,8045,1469,4656,1118,3389,839,10890,1670,7532,1443,3358,871,14493,1997,6562,1499,7931,1430,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71479,3946,27387,2365,9745,1444,4817,937,4928,1043,17642,1993,13549,1978,4093,882,44092,3136,24219,2361,19873,1915,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7733,1391,3811,933,1488,500,625,315,863,412,2323,768,1235,508,1088,607,3922,983,1949,662,1973,675,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,108183,5625,49787,3958,13585,2219,5643,1275,7942,1735,36202,3388,23549,2653,12653,1766,58396,4031,24690,2713,33706,3051,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,119381,6656,69408,4700,28088,2878,15447,1983,12641,1741,41320,3352,30372,2931,10948,1503,49973,3842,25168,2766,24805,2612,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16883,1982,7725,1451,1705,534,971,431,734,284,6020,1430,4162,1194,1858,778,9158,1381,3591,911,5567,1025,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,160720,6106,66267,4679,18986,2362,10038,1699,8948,1469,47281,4254,34245,3610,13036,1933,94453,5795,46606,4158,47847,3874,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,72549,4392,40513,3551,16687,2520,9252,1723,7435,1525,23826,2673,18276,2378,5550,1250,32036,2938,18317,2422,13719,1661,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
