GEO_ID,C17010A_001E,C17010A_001M,C17010A_002E,C17010A_002M,C17010A_003E,C17010A_003M,C17010A_004E,C17010A_004M,C17010A_005E,C17010A_005M,C17010A_006E,C17010A_006M,C17010A_007E,C17010A_007M,C17010A_008E,C17010A_008M,C17010A_009E,C17010A_009M,C17010A_010E,C17010A_010M,C17010A_011E,C17010A_011M,C17010A_012E,C17010A_012M,C17010A_013E,C17010A_013M,C17010A_014E,C17010A_014M,C17010A_015E,C17010A_015M,C17010A_016E,C17010A_016M,C17010A_017E,C17010A_017M,NAME,C17010A_001EA,C17010A_001MA,C17010A_002EA,C17010A_002MA,C17010A_003EA,C17010A_003MA,C17010A_004MA,C17010A_004EA,C17010A_005MA,C17010A_005EA,C17010A_006EA,C17010A_006MA,C17010A_007EA,C17010A_007MA,C17010A_008EA,C17010A_008MA,C17010A_009MA,C17010A_009EA,C17010A_010MA,C17010A_010EA,C17010A_011EA,C17010A_011MA,C17010A_012EA,C17010A_012MA,C17010A_013EA,C17010A_013MA,C17010A_014MA,C17010A_014EA,C17010A_015MA,C17010A_015EA,C17010A_016EA,C17010A_016MA,C17010A_017EA,C17010A_017MA,state
0400000US18,1441837,11649,131784,4319,48331,2908,29727,2420,83453,4176,16478,1898,13071,1704,66975,3757,59548,3698,1310053,11460,1074062,11131,420851,8090,235991,6570,77808,3795,44678,2988,158183,6266,88864,4929,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,748635,6827,57928,3351,20157,1861,10543,1572,37771,2855,7325,1482,6336,1500,30446,2161,27280,2046,690707,7121,577689,6419,220840,5218,113018,4645,36913,3088,22919,2261,76105,3080,47267,2602,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,642510,5534,51600,3215,18985,2095,13018,1795,32615,2602,7118,1197,5883,1117,25497,2384,23729,2251,590910,5870,491382,6186,202277,4683,99528,4840,34647,2562,21500,2201,64881,3686,41220,2757,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1026031,10020,136209,4762,54846,3755,30390,2865,81363,3872,14933,1739,11304,1659,66430,3711,55230,3223,889822,9845,726171,9139,280385,6363,163651,5619,54024,3457,26813,2724,109627,4157,60146,3524,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,749980,6715,67821,4310,26140,2614,12376,2130,41681,3192,6496,1209,5151,1085,35185,3108,30500,3076,682159,7467,556255,8378,222377,5676,125904,5312,46124,3338,26106,2716,79780,4145,44813,3384,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,335354,5207,31600,2499,12520,1481,7121,1360,19080,2368,3998,1038,3421,987,15082,1964,13768,1896,303754,5107,250443,4506,82984,3569,53311,3439,18500,1922,10633,1755,34811,2713,20216,2272,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,887516,8464,40672,3216,16032,1992,8673,1417,24640,2232,4080,989,2801,854,20560,2122,17766,1861,846844,8525,696814,9267,278919,6621,150030,6131,52071,3610,27386,2578,97959,4727,50904,3791,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1319314,10922,80481,4369,23829,2408,11910,1848,56652,3795,6650,1194,4854,1003,50002,3698,42088,3213,1238833,10541,996355,10308,402283,7118,242478,6662,69277,3720,30786,2552,173201,5835,86156,4595,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2052154,12509,191515,4946,79430,3517,49419,2864,112085,4575,20241,1931,15367,1670,91844,4148,78129,3836,1860639,13401,1537230,12072,570524,7783,323409,8120,107254,4929,55923,3723,216155,6915,112183,4995,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1221950,8309,66455,3544,23450,2070,11878,1463,43005,2972,7556,1220,5660,1086,35449,2724,31614,2486,1155495,7812,972555,8238,383732,6310,182940,5712,65290,3616,36998,2724,117650,4734,72403,3878,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,474342,6802,54026,4195,24792,2410,15183,1991,29234,3293,6468,1855,4061,1515,22766,2748,18218,2460,420316,6676,344729,7016,132723,5495,75587,4305,23748,2204,12071,1759,51839,3525,28846,2909,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1304339,11606,122598,5340,51289,3395,27786,2554,71309,3648,12548,1976,9513,1587,58761,3319,51631,2989,1181741,11164,972344,11361,367338,8293,209397,6437,68360,3629,38776,3199,141037,4888,80185,4018,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,238563,4669,20909,2198,9083,1307,4838,972,11826,1519,2390,742,1995,717,9436,1402,7950,1348,217654,4993,184025,4438,64986,3164,33629,2982,14214,1901,8444,1420,19415,2106,11726,1597,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,428595,5492,31200,2157,12003,1326,7777,1240,19197,1972,3609,982,2825,927,15588,1657,14420,1464,397395,5909,333451,5233,133453,3909,63944,2993,22428,2111,14385,1647,41516,2301,25448,1922,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,480349,8503,50323,3759,22623,2305,15589,2105,27700,3196,6336,1652,5004,1427,21364,2491,18242,2215,430026,8196,325833,7003,123188,5152,104193,5236,37500,2793,20292,2361,66693,3670,39512,3439,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,325108,5852,21035,2280,7481,1382,4236,1062,13554,1944,2086,778,1569,642,11468,1824,10759,1844,304073,5775,249488,5653,91483,3674,54585,3787,17605,1642,9868,1436,36980,3320,21906,2726,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1589409,10632,92316,4979,36080,2679,20651,2154,56236,3814,8190,1625,5972,1408,48046,3788,40943,3633,1497093,10564,1211215,10262,511669,9425,285878,7124,91368,4217,37155,3040,194510,5511,92814,3867,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,381358,6901,53122,3568,22280,2126,12224,1628,30842,2742,5137,1085,3379,966,25705,2594,21853,2360,328236,6372,255120,6098,91016,3899,73116,3991,25681,2937,15203,2269,47435,2935,26309,2536,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3123455,14395,245998,8067,106494,4557,66274,3718,139504,5809,23561,2634,17430,2065,115943,5180,95147,4128,2877457,15740,2292122,15788,908579,12570,585335,10591,187717,6401,85988,5328,397618,8947,196211,6524,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1816289,13188,173210,6788,77521,4900,49304,3766,95689,5458,19012,2525,14209,2065,76677,4597,65861,4556,1643079,11992,1379131,11702,526745,8931,263948,8179,90874,4840,50106,4129,173074,6599,96733,5255,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,162341,3688,8487,1150,2994,576,1259,394,5493,1032,890,419,581,289,4603,1019,4056,978,153854,3632,130447,3682,48236,2465,23407,2111,9154,1331,5367,1154,14253,1583,9430,1350,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2495012,12942,231162,6235,82486,4196,49152,3135,148676,5688,26956,2698,19809,2688,121720,5074,106767,4533,2263850,12975,1854709,13919,700507,10136,409141,10451,137282,5994,76527,4432,271859,7990,143755,6638,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,746411,6407,79682,3142,34149,2246,20531,1620,45533,2590,8316,1141,6325,1055,37217,2318,32057,2068,666729,6809,542396,5795,206941,4172,124333,4315,42511,2785,23663,2100,81822,3328,45206,3013,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,853707,7961,91539,5090,36117,3158,20525,2299,55422,4038,11653,1927,8841,1665,43769,3671,37218,3360,762168,8096,621629,7580,222906,6049,140539,5950,46288,3081,27007,2344,94251,5097,51561,3915,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2740168,12810,195287,6137,72093,3536,37388,2587,123194,5011,23515,2398,19356,2148,99679,4162,84859,3917,2544881,13919,2091515,13691,763995,9424,453366,9170,145401,6017,69261,3582,307965,7108,148564,5077,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218095,5046,15125,1902,5240,1070,2551,780,9885,1518,1177,515,743,397,8708,1364,7609,1428,202970,4907,155758,5382,56653,3742,47212,3423,13172,2042,5976,1350,34040,2972,17141,1970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,854371,9053,81624,4740,32901,2632,17827,1971,48723,3916,10070,1701,6888,1582,38653,3401,33209,3082,772747,9643,642268,8900,233874,6208,130479,5894,44408,3963,22154,2912,86071,4695,48663,3967,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186155,3818,10685,1390,4323,769,1659,509,6362,1184,991,530,510,290,5371,1135,4799,1123,175470,3731,146242,3340,53339,2386,29228,2270,10040,1275,6180,1093,19188,2069,13115,1702,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1336175,11565,147384,5766,66619,3901,39315,3012,80765,4762,14887,1842,10957,1741,65878,4542,54880,4302,1188791,10688,986409,12122,374674,9163,202382,7470,65962,4553,34471,3196,136420,5420,70797,4009,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4816510,22294,598152,11539,270254,8827,189568,7637,327898,9430,51138,4251,39736,3921,276760,8465,246035,8067,4218358,19740,3368212,19496,1529126,17021,850146,15290,281052,9286,154816,8122,569094,11728,341386,9473,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,602965,6836,48795,4098,26619,3161,18502,2673,22176,2175,4083,999,3115,909,18093,1860,15486,1838,554170,6947,471613,7108,241554,5690,82557,3985,27497,2425,16741,1964,55060,3120,34051,2945,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156056,3178,10906,1261,3379,710,1989,593,7527,1206,1513,519,1075,425,6014,1094,5671,1089,145150,3106,119987,2877,42924,1881,25163,1965,8207,1121,5005,1008,16956,1610,10146,1384,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1485916,11826,94368,4822,41012,2997,23235,2523,53356,3702,10300,1658,7474,1533,43056,3141,35711,3108,1391548,12667,1170816,13238,473547,9376,220732,7714,70041,4197,38860,3219,150691,5594,79419,4340,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1389978,13580,108954,5976,43590,3195,26339,2465,65364,4936,11145,1820,9376,1789,54219,4288,46729,3791,1281024,13783,1059261,12158,411649,7885,221763,8008,77224,4375,43888,3440,144539,5597,82611,4087,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,449072,7505,55336,3045,23962,2042,13125,1565,31374,2534,5483,943,3825,894,25891,2272,22065,2073,393736,7384,322063,6553,109891,3963,71673,4516,23518,2442,11241,1763,48155,3450,22741,2602,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1312543,10083,87020,3671,32169,1964,17435,1559,54851,3360,11996,1785,10073,1742,42855,2988,37594,2771,1225523,9210,1028235,8763,383635,6724,197288,5725,70951,3286,40482,2726,126337,4547,74345,3990,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137373,3486,10837,1380,3894,956,2457,798,6943,1235,733,403,733,403,6210,1226,5528,1228,126536,3619,106112,3819,40157,2772,20424,2136,8305,1531,5400,1289,12119,1384,7131,1132,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,619447,10783,245627,8186,106212,5298,44444,3345,139415,5464,26883,2314,16919,1911,112532,5060,77523,4163,373820,9143,262159,6834,93012,4530,111661,4698,26062,2636,9393,1559,85599,3618,36254,2456,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,897376,8498,90317,3910,41699,3175,23950,2736,48618,2674,8097,1166,5422,991,40521,2582,33389,2526,807059,7874,679894,7669,253289,6501,127165,5500,40077,2874,19936,2230,87088,4644,43903,3436,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,122905,3509,5412,1034,1863,587,871,362,3549,903,559,285,442,222,2990,889,2841,871,117493,3367,96676,3282,41188,2434,20817,2001,7088,1045,4151,870,13729,1820,9428,1751,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1285882,12926,150057,5507,63613,4251,41840,3690,86444,4183,18318,2098,14157,1910,68126,3778,57625,3199,1135825,12355,896571,11593,324625,8806,239254,7466,81119,5048,47175,4318,158135,6628,89825,5646,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,617261,7679,72993,3902,32751,2525,21619,2155,40242,3471,7891,1352,5542,1211,32351,2972,27032,2755,544268,7629,454333,6991,169315,5194,89935,4198,30466,2809,16942,2095,59469,3485,30922,2571,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
