GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001EA,B11004_001MA,B11004_002EA,B11004_002MA,B11004_003EA,B11004_003MA,B11004_004EA,B11004_004MA,B11004_005MA,B11004_005EA,B11004_006MA,B11004_006EA,B11004_007EA,B11004_007MA,B11004_008EA,B11004_008MA,B11004_009EA,B11004_009MA,B11004_010MA,B11004_010EA,B11004_011MA,B11004_011EA,B11004_012EA,B11004_012MA,B11004_013EA,B11004_013MA,B11004_014EA,B11004_014MA,B11004_015EA,B11004_015MA,B11004_016MA,B11004_016EA,B11004_017MA,B11004_017EA,B11004_018EA,B11004_018MA,B11004_019EA,B11004_019MA,B11004_020EA,B11004_020MA,state
0400000US19,796744,7245,625952,7159,249163,5465,59021,3312,54904,2312,135238,4495,376789,5444,170792,5185,49737,3111,32575,2541,9508,1487,4863,1022,18204,1861,17162,1854,121055,3812,86833,3537,21274,1937,16072,1986,49487,2818,34222,2174,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,563407,6847,244464,5123,58200,3247,56181,2872,130083,3826,318943,5588,163764,5756,50269,3104,32565,2581,10190,1437,4330,1004,18045,1914,17704,1812,113495,4593,82011,3893,18922,1918,17078,1878,46011,2737,31484,2708,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,834642,9876,335772,7287,81171,4448,71705,4053,182896,5577,498870,7703,306129,7286,81133,4201,46264,3539,14134,2089,6331,1458,25799,2399,34869,2526,224996,5901,152867,5298,35030,2945,30097,3059,87740,3956,72129,3285,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,744806,9635,309278,7615,69629,3887,63377,3115,176272,6718,435528,8104,380853,8922,90302,5107,53279,3909,15115,1887,10716,2085,27448,2690,37023,2879,290551,7090,199574,6515,42229,4000,42854,3017,114491,5106,90977,4045,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,270568,4782,93633,3830,21574,1693,17095,1952,54964,2986,176935,4086,76382,4200,23220,2166,14534,1984,3967,977,910,311,9657,1633,8686,975,53162,3223,36780,2804,8352,1440,5477,1192,22951,2253,16382,1459,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,1018129,10525,447737,7875,110576,5248,89230,4604,247931,5572,570392,7771,418984,8436,106455,5219,59258,4156,15667,2328,9440,1674,34151,3165,47197,3751,312529,6514,198912,5662,46040,3015,37409,3445,115463,4815,113617,4679,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,1173287,11662,504720,9230,123480,5360,92563,4772,288677,6717,668567,10291,425580,8493,103712,5187,49898,3703,11206,2074,6302,1210,32390,3001,53814,3130,321868,6732,199458,5857,36785,3002,39680,2954,122993,5222,122410,4348,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,1821915,13935,724034,10302,151093,5354,145938,5424,427003,7381,1097881,9536,660697,11976,167036,6064,93692,5015,25110,2387,11980,1719,56602,3507,73344,3258,493661,10447,319698,8329,70109,4311,62244,3507,187345,6466,173963,5706,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,1079809,9432,451142,7124,109825,4421,101940,3937,239377,4663,628667,6853,294627,8268,89887,4279,53907,3082,15821,1869,8443,1318,29643,2208,35980,2987,204740,6976,146763,5937,36761,2631,28292,2192,81710,4864,57977,3469,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,481032,9154,201974,6838,44004,3454,46727,3624,111243,5068,279058,6640,266588,8072,56977,4314,32289,3056,11014,1806,4938,1106,16337,2134,24688,2661,209611,6251,144818,5721,31538,3168,32208,2776,81072,4594,64793,3592,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,1124203,12274,445068,9143,103821,4244,93127,4398,248120,6602,679135,9046,393028,9141,100724,4774,59737,3817,16788,2123,8976,1531,33973,3046,40987,2859,292304,7077,198041,5913,47488,3405,37514,3264,113039,4389,94263,4523,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,205584,4320,76897,3499,18903,1973,17578,1849,40416,2261,128687,3552,54066,3388,19373,1996,12151,1540,3467,853,1416,462,7268,1293,7222,1434,34693,2535,24043,2020,5542,981,4953,973,13548,1669,10650,1394,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,369338,5693,156277,4429,36770,2350,39444,2400,80063,3176,213061,4045,105226,3847,31736,2352,21029,2124,5963,1179,3480,803,11586,1472,10707,1605,73490,3354,52553,2777,12651,1704,10604,1447,29298,1908,20937,1934,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,445312,8943,195187,6917,42871,3017,53122,3769,99194,5151,250125,6322,205521,6830,65513,4098,38452,3044,10418,1853,8002,1604,20032,2230,27061,2733,140008,5143,94865,4813,20765,2385,20558,2493,53542,3900,45143,3110,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,269048,6035,102854,3893,21150,2017,17633,1926,64071,3054,166194,4595,72670,4264,21686,2027,13041,1673,3090,830,1723,638,8228,1354,8645,1435,50984,3403,34440,3019,6646,1377,5474,1406,22320,2620,16544,1618,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,1626018,11830,753494,11322,171574,5949,150921,6334,430999,9109,872524,9220,585624,9530,154115,5761,73682,4630,18872,2563,11845,1915,42965,3270,80433,3695,431509,8511,264244,7630,52941,3444,48768,4021,162535,5982,167265,5452,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,347070,7590,138981,4665,29099,2917,34948,2729,74934,3982,208089,5983,154351,5675,43701,3372,27245,2840,5996,1373,5346,977,15903,2083,16456,1944,110650,4589,75655,4013,15926,1975,17104,2145,42625,3049,34995,2647,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,3147912,19199,1383835,14834,325926,9202,283824,8785,774085,13905,1764077,13295,1439945,14717,369635,9463,182888,7005,48094,3857,30520,3365,104274,5243,186747,6264,1070310,13392,652599,10242,127883,5595,139284,4908,385432,7761,417711,8211,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,1795932,14845,747352,10708,177490,6445,154266,5657,415596,9099,1048580,10355,676298,12240,171133,6761,98921,5721,26752,3038,18288,2106,53881,4243,72212,4566,505165,10591,344172,9909,79034,5220,70271,4299,194867,7164,160993,5301,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,139907,3852,53815,2604,15565,1573,11656,1380,26594,1934,86092,2671,35473,2605,12009,1546,7331,1288,2939,987,963,393,3429,658,4678,930,23464,2104,17372,1966,4865,1139,3497,790,9010,1366,6092,881,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,2131425,15959,843067,11500,187506,7091,173607,5610,481954,9021,1288358,12297,781887,13121,203016,7204,119322,5410,32390,2740,15769,2139,71163,4076,83694,4305,578871,10878,387710,9214,88389,4285,83301,4946,216020,7616,191161,5432,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,702265,7412,293301,5084,70527,2935,67153,3118,155621,3763,408964,5542,254802,5648,73544,3279,44606,2316,12753,1368,7294,1108,24559,1820,28938,2231,181258,4755,124476,4820,30976,2351,24716,2168,68784,3934,56782,2676,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,729381,8297,285990,7119,67497,4627,65486,3965,153007,4937,443391,6781,235511,7199,69058,3536,43020,3075,12349,2076,5739,1282,24932,2595,26038,2440,166453,6427,110780,5377,26561,2672,21502,2712,62717,4138,55673,3547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,2386165,14111,917406,9602,212176,6495,180130,5211,525100,7380,1468759,10207,815924,11108,215049,7022,116085,4678,30769,3029,17279,2122,68037,3566,98964,4877,600875,9856,375652,7616,82904,3791,75965,4230,216783,6386,225223,5761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,180454,5611,70564,3889,17031,2137,12261,1850,41272,2968,109890,3945,76965,3763,18936,2204,9750,1750,2625,1052,1487,591,5638,1350,9186,1537,58029,3224,36303,2752,7343,1313,7788,1606,21172,2341,21726,2205,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,839168,10410,329635,7439,76368,4675,68068,4239,185199,5550,509533,7306,364873,8937,86504,5398,45786,4155,12499,2292,6900,1535,26387,3102,40718,3619,278369,7452,189235,6567,42939,2869,40480,3555,105816,5549,89134,4334,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,159567,3531,60946,2743,15594,1795,14500,1470,30852,1868,98621,2664,47101,2770,13925,1428,8580,1252,2023,512,1799,664,4758,885,5345,892,33176,2547,25343,2324,7436,1257,5409,891,12498,1435,7833,1146,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,1200647,14310,486373,10048,113571,5263,102403,5529,270399,7757,714274,9343,441018,10652,110534,5718,63880,4225,18243,2338,10294,2058,35343,2858,46654,3181,330484,8871,216502,7217,49095,3415,42572,3426,124835,5535,113982,5216,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,4492603,25906,2215038,20582,488127,11204,555612,13012,1171299,17519,2277565,19486,1746592,23464,465881,12670,269497,11067,71567,5245,52037,4788,145893,8079,196384,7795,1280711,19197,899398,15842,181629,7903,212973,8900,504796,11040,381313,9628,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,542587,6914,290546,5806,73081,4404,87731,3397,129734,4542,252041,5118,124074,4710,38021,2821,23684,2194,5855,1277,4526,1116,13303,1885,14337,1857,86053,3860,59223,3633,13437,1933,12103,1711,33683,2998,26830,1867,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,126519,3054,46772,2058,10491,1256,8520,1127,27761,1764,79747,2555,34359,2384,10128,1243,6429,1125,1792,658,938,367,3699,746,3699,706,24231,2062,16860,1808,4800,1074,3140,685,8920,1261,7371,1084,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,1541185,14352,673774,10743,165311,5940,134125,4760,374338,8241,867411,10036,503237,10611,127036,5998,71881,4698,19989,2342,9796,1832,42096,3710,55155,4123,376201,9037,237915,6962,57617,4351,45561,3758,134737,4959,138286,5847,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,1301823,13178,556739,8790,139632,5159,116964,5134,300143,7328,745084,9932,385963,10681,115931,5578,70125,4370,18838,2226,11097,1673,40190,3151,45806,3452,270032,8383,180005,7396,42786,3776,34372,2875,102847,4976,90027,4587,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,358666,7346,127765,4555,28366,2369,26752,2417,72647,3618,230901,4971,112870,5126,31782,2711,17182,2277,5306,1282,2721,877,9155,1666,14600,1758,81088,4084,50200,3488,12410,1844,9450,1660,28340,2434,30888,2453,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,1126874,9874,442765,7064,102744,3727,96655,4227,243366,5290,684109,7459,334699,6058,100452,4336,60687,3625,16013,1967,10420,1466,34254,2394,39765,2454,234247,5283,163780,4906,37972,2906,30593,2648,95215,4329,70467,3313,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,115398,4093,45538,2926,10484,1622,10709,1549,24345,2268,69860,3166,31347,2392,10279,1727,7087,1447,2873,908,810,471,3404,861,3192,892,21068,1844,14903,1644,2494,723,3842,1004,8567,1164,6165,1206,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,513149,8658,198316,5501,41727,3270,34598,3053,121991,4941,314833,6954,382231,8058,81574,4183,42431,3268,12319,1879,7277,1267,22835,2289,39143,2825,300657,6835,177996,5544,33054,2949,33624,2662,111318,4481,122661,4379,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,883291,10427,352413,8865,84491,4739,73316,4495,194606,6294,530878,7896,350646,7268,73078,4173,36780,2755,9428,1466,4308,1071,23044,2082,36298,2682,277568,6487,183359,5339,42358,3419,36047,2658,104954,4848,94209,4226,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,123248,3766,57389,2936,13139,1551,14560,1713,29690,2177,65859,3199,43152,2909,13531,1406,8637,1194,2103,517,1306,456,5228,1079,4894,889,29621,2492,22942,2439,5583,1179,4640,1232,12719,1683,6679,976,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,1122884,13816,462130,10154,97843,4931,118992,5389,245295,8185,660754,9824,437803,10008,129258,5883,80695,5421,21150,2640,14980,2768,44565,3232,48563,3116,308545,8683,207053,7813,43917,3697,45489,3503,117647,5784,101492,4466,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,557982,8150,225077,5455,53389,3485,51817,3519,119871,4048,332905,6172,200619,5925,50353,3392,29263,2299,6643,1242,5435,1220,17185,1840,21090,2126,150266,4975,99740,4226,24030,2294,20292,2389,55418,3295,50526,3425,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
