GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006MA,B17001A_006EA,B17001A_007MA,B17001A_007EA,B17001A_008EA,B17001A_008MA,B17001A_009EA,B17001A_009MA,B17001A_010EA,B17001A_010MA,B17001A_011MA,B17001A_011EA,B17001A_012MA,B17001A_012EA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015EA,B17001A_015MA,B17001A_016EA,B17001A_016MA,B17001A_017MA,B17001A_017EA,B17001A_018MA,B17001A_018EA,B17001A_019EA,B17001A_019MA,B17001A_020EA,B17001A_020MA,B17001A_021EA,B17001A_021MA,B17001A_022MA,B17001A_022EA,B17001A_023MA,B17001A_023EA,B17001A_024MA,B17001A_024EA,B17001A_025EA,B17001A_025MA,B17001A_026EA,B17001A_026MA,B17001A_027MA,B17001A_027EA,B17001A_028MA,B17001A_028EA,B17001A_029MA,B17001A_029EA,B17001A_030EA,B17001A_030MA,B17001A_031EA,B17001A_031MA,B17001A_032EA,B17001A_032MA,B17001A_033MA,B17001A_033EA,B17001A_034EA,B17001A_034MA,B17001A_035MA,B17001A_035EA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038MA,B17001A_038EA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041EA,B17001A_041MA,B17001A_042EA,B17001A_042MA,B17001A_043EA,B17001A_043MA,B17001A_044MA,B17001A_044EA,B17001A_045EA,B17001A_045MA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048EA,B17001A_048MA,B17001A_049EA,B17001A_049MA,B17001A_050MA,B17001A_050EA,B17001A_051MA,B17001A_051EA,B17001A_052EA,B17001A_052MA,B17001A_053EA,B17001A_053MA,B17001A_054EA,B17001A_054MA,B17001A_055MA,B17001A_055EA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US18,5364294,10436,689196,16511,307905,8905,35775,2974,7050,1273,38362,2896,15558,2089,4353,1084,9685,1405,49077,3083,40458,3108,31478,3146,34795,3027,25917,2316,8966,1184,6431,949,381291,10898,34516,2666,7051,1543,34883,3247,14556,1934,6338,1326,9092,1404,64955,3099,61286,3480,40883,3084,40908,2991,31749,2678,15985,1878,19089,1619,4675098,17765,2331972,10162,129594,3131,27562,2916,172836,4720,93812,4549,33904,2262,64531,2920,191651,4489,293139,3676,307797,3509,361347,3197,325714,2320,200978,1572,129107,1376,2343126,11281,121038,2668,26922,2131,165583,4706,87395,3663,28978,2090,60693,2596,166630,3882,275943,3609,301408,3476,361511,2842,338709,2881,220236,2271,188080,2109,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2732418,5785,312717,12073,137576,7283,13343,1727,2983,860,16325,2034,6326,1226,2142,609,4067,870,28755,2543,16019,1817,10894,1772,13981,1779,12314,1309,5601,854,4826,713,175141,6457,14026,1780,2391,650,13343,1963,6176,1225,1663,619,2904,759,37012,2380,27186,2403,16532,1663,18512,1820,12756,1552,8271,999,14369,1250,2419701,12059,1210839,7242,71310,1665,12943,1352,92073,3450,47736,2691,15876,1488,32199,1759,92525,2668,157041,2105,150653,2036,183769,2047,173489,1613,103953,1088,77272,1005,1208862,7095,67971,1860,15023,1845,88620,3114,43653,2582,16828,1514,30951,1814,77875,2514,145006,2552,145549,1952,180896,2142,175438,1776,112396,1303,108656,1545,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2406294,7509,299053,12605,135816,7975,16373,2063,2749,809,17299,2324,6616,1315,1850,556,4037,918,28277,2871,17658,2110,12205,1685,12118,1651,10567,1420,3539,833,2528,431,163237,7075,14351,1790,3149,935,15809,2242,6405,1161,2256,749,4905,904,32197,1989,26206,2118,15149,1612,15771,1765,11371,1335,6289,1101,9379,1158,2107241,12302,1054290,7487,63942,2215,14599,1627,81634,2922,42167,2488,14000,1460,29719,1468,87062,3175,141873,3032,132073,2131,154465,2098,144063,1456,85491,1087,63202,836,1052951,7128,62499,1604,13816,1485,77813,3190,40152,2704,13179,1345,26522,1342,73264,2429,131681,2712,129932,1720,156615,1969,149234,1585,91971,1140,86273,1638,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3742531,6503,658182,20975,295585,12014,31609,2484,5845,1132,33375,2972,13841,1852,5086,1071,8908,1549,42982,3529,34793,2722,33319,2899,33339,2808,30765,2222,13687,1517,8036,885,362597,11311,27874,2334,7242,1220,29215,2449,17266,2313,5149,1054,7999,1300,52083,3246,55164,3504,42323,2939,39991,2504,35325,2455,21045,1640,21921,1881,3084349,20861,1538001,12305,81968,2629,19561,1904,104646,4217,62674,2930,20093,1656,40553,2112,120338,4157,199700,3193,209567,2946,239719,3030,216231,2367,140273,1607,82678,1225,1546348,11661,80273,2570,15976,1827,101759,3744,54138,2879,20726,2026,33949,2337,109032,3258,183863,3460,206683,3179,244430,2549,228475,2366,153548,1688,113496,2090,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2826861,7423,361855,14892,156961,7400,16907,2496,2672,792,16561,2309,8873,1834,1995,595,4346,1165,24969,3161,19178,2317,14511,2235,17886,2158,17070,2240,7040,1315,4953,996,204894,9650,13462,1927,2927,1006,13600,2056,8020,1436,3392,1004,3934,969,30790,3673,35021,3211,24400,2709,22595,2490,20780,2119,12133,1651,13840,1330,2465006,15115,1238442,7788,68493,2513,13898,2057,89962,3813,45481,2979,16298,1570,30044,1945,102756,3233,174945,3225,162513,2590,185513,2846,169615,2444,109687,1398,69237,1384,1226564,9820,68241,2121,15874,2155,77591,3412,47181,2977,13275,1623,30001,1710,93751,3788,155919,3279,152283,3018,185625,2831,174498,2341,117815,1919,94510,1750,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232526,1909,170631,8732,73498,4412,6317,1164,874,501,9084,1929,2041,561,981,392,1732,622,9641,1353,10266,1463,8613,1498,8984,1302,8990,1191,4006,762,1969,400,97133,5829,8503,1402,2140,736,7913,1474,3841,1062,943,482,1374,423,12391,1500,15073,1641,11694,1873,10719,1267,10724,1274,5107,905,6711,1007,1061895,8480,528981,4779,23988,1261,6609,1224,34229,2193,16078,1831,6845,963,13583,961,37037,1697,57252,1516,65982,1449,90071,1369,85708,1242,54802,761,36797,679,532914,5588,20612,1391,4427,859,28456,2077,17276,1761,5714,712,13633,936,32400,1630,55205,1629,66309,1883,92570,1313,89590,1331,57818,1013,48904,1176,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3346027,13216,241329,12439,104438,6550,8935,1637,1766,626,10811,1713,4531,1139,994,488,3135,984,17577,2717,13228,1927,8792,1540,13063,1883,12856,1864,4529,1143,4221,813,136891,7747,8516,1535,2007,853,8967,1490,3821,1086,1260,420,2820,824,21207,2689,23680,2383,13714,1781,16853,2168,14219,1654,7396,889,12431,1505,3104698,16718,1540682,9811,82545,2240,18988,1947,105220,3547,53288,2788,19786,1725,39227,1996,121367,3680,204351,3184,197473,2714,251985,2730,220323,2291,135151,1526,90978,1110,1564016,9509,77464,1866,15905,1865,102130,3406,50649,3059,18995,1574,36927,1876,107419,2833,191149,2404,197792,2588,257703,2498,230683,1953,148179,1146,129021,1920,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5148652,13119,480402,15778,206645,8304,17165,2115,3688,870,18825,2372,8866,1443,3475,799,6119,1182,30659,3302,28603,2663,18988,2101,25192,2491,25317,2382,10143,1321,9605,1371,273757,10712,15936,2401,3380,910,15450,1891,9324,1583,3384,1128,7707,1425,38582,3095,42926,3362,28960,3006,34880,2915,28540,2458,17812,1583,26876,2367,4668250,18115,2288099,10536,114607,2359,21688,2118,153831,4666,85443,4313,28011,2012,59500,2342,173595,3983,298973,3112,302831,2939,381705,3096,328776,2619,198539,1641,140600,1587,2380151,11102,106370,2847,21445,2354,151950,4064,81428,3451,29053,2127,52996,2284,156042,3648,291333,4451,306775,3591,393975,3090,357466,2538,223479,1670,207839,2632,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7696198,8848,1052630,22974,481770,13694,43240,2894,9870,1619,52215,3173,25625,2531,9530,1239,15509,1975,84329,4699,57897,4270,51290,3789,56052,3196,48255,2809,17096,1524,10862,1167,570860,12531,43766,3210,8107,1353,49538,3182,23058,1991,8249,1157,15888,1702,97165,4115,85649,3806,65875,3960,62527,2866,50827,2466,25933,1972,34278,2477,6643568,23793,3310339,14733,160296,2989,33882,2432,230704,4925,124318,4402,44060,2303,88277,2887,264044,4637,393220,4893,421413,3849,535936,3340,495008,2814,308613,1769,210568,1639,3333229,13007,152738,3396,30954,2368,216864,5240,123395,3805,38446,2339,86967,2456,236146,4187,363384,4076,406873,3850,540447,2861,514900,2512,331231,1981,290884,2847,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4500819,6935,393880,13593,175618,7742,15939,1666,2987,816,16917,1997,5957,1028,2857,628,4211,679,35587,3218,23306,2370,15681,1723,20579,1876,17402,1566,6904,843,7291,876,218262,7864,16380,1792,2904,695,14143,1785,6335,1075,1898,520,4632,935,42838,2895,34267,2778,19895,1973,21929,1987,18141,1529,12795,1148,22105,1675,4106939,14248,2054808,9018,117877,1778,24761,1883,153887,4101,76170,2616,27889,1741,51491,1740,148967,3545,281140,2553,264388,2213,331060,2027,292316,1929,168764,1267,116098,1397,2052131,8481,111978,1799,23914,1758,148941,3393,71456,2810,26483,1814,50747,2025,131534,3224,261781,2834,258317,2307,334987,2088,295927,1665,178611,1356,157455,2145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1721414,5141,267067,14908,116957,6913,12190,1898,2636,912,13166,2166,6087,1402,1509,647,3778,1050,16877,1896,14050,1895,13781,1968,11708,1589,11735,1871,6623,1290,2817,669,150110,9399,10859,1946,2358,858,12336,2538,6439,1270,1622,658,3856,955,24298,3329,19582,2554,16416,2194,16418,2112,13757,1651,9836,1401,12333,1555,1454347,15581,725773,7725,36931,2417,8217,1419,52355,3355,29866,2384,10276,1386,18331,1819,60795,2377,84256,3113,95903,2625,109991,1894,101936,1916,71921,1443,44995,1032,728574,10064,38481,2577,8115,1392,49666,3158,26700,2480,6832,1161,16880,1714,51410,3314,83682,3061,90888,2929,107504,2504,106941,1715,79361,1510,62114,1796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4849109,6859,655629,17468,296715,9601,30899,2620,6090,1327,35628,2845,14362,1803,4926,1072,9491,1424,43626,3265,36529,2839,30207,2719,34070,2997,29070,2821,12284,1470,9533,1205,358914,11012,25324,2563,7872,1588,28668,2609,13537,1838,3988,955,8096,1135,59261,3644,54110,2933,40864,2892,41019,2625,32952,2222,19382,1987,23841,2139,4193480,18215,2083766,10140,111841,2878,23144,2400,149063,4359,80458,3640,28426,2107,54096,2371,163301,2948,277688,3336,264747,2855,321715,2934,290793,2962,191951,1627,126543,1735,2109714,11901,111050,2477,22215,1925,138653,4329,78219,3023,27128,2142,51876,2631,146396,4148,262297,3263,257110,3219,324341,2942,307450,2280,209071,2055,173908,2474,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875850,2470,120446,7681,54376,3925,4892,1040,1426,586,5492,1230,2093,637,723,312,914,354,9313,1514,6211,1189,4737,1004,6398,1075,7377,1193,2619,634,2181,531,66070,4638,4575,893,876,478,6031,1274,2046,809,612,298,1693,555,12646,1542,8978,1207,5513,1298,8061,1253,7807,990,3450,701,3782,617,755404,7904,384983,4355,19049,1117,4616,897,25151,1930,13181,1467,4149,838,10312,972,29406,1748,49467,1508,46806,1446,56409,1127,61221,1290,39978,683,25238,571,370421,4840,18948,1023,4634,1009,24064,1648,11787,1274,4403,723,8401,1020,23988,1781,42967,1340,44246,1213,56208,1342,61307,1058,38443,741,31025,740,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1589976,5303,172424,9562,74422,5410,9155,1558,1855,662,8328,1418,3566,905,1507,556,3014,707,13679,2258,8968,1400,6250,1184,7374,1049,6706,1100,1948,449,2072,450,98002,5425,7952,1352,1839,577,8269,1534,4107,936,908,389,2375,547,17856,2142,16243,1789,9967,1198,8663,1237,7408,1165,3745,642,8670,1130,1417552,10541,715006,6619,46690,1700,9842,1413,55001,1999,27141,1509,8973,1006,18359,1075,57822,2523,99116,1705,89447,1471,104909,1429,97960,1203,57654,709,42092,720,702546,5553,42293,1427,8323,961,52883,2264,26943,1951,8287,929,17737,1087,49001,2068,89687,1958,85197,1609,104640,1443,99604,1391,60581,918,57370,1273,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898761,12693,278475,14625,132604,8055,15940,2185,2702,934,14472,2014,7044,1360,2234,879,3723,1094,16504,2270,17193,2266,16463,2221,14663,1970,12475,1578,5791,880,3400,919,145871,8480,12910,2133,3112,834,14938,2243,6146,1163,2017,655,4311,974,17324,2187,22305,2519,20772,2176,15533,1884,13510,1850,7496,1482,5497,981,1620286,18680,834897,9946,42696,2083,10287,1721,54938,3153,26902,2338,10467,1479,19700,1692,64212,3005,115319,3819,116699,2758,126273,2395,115233,1979,84047,998,48124,1113,785389,11199,41243,2420,7237,1052,51512,3351,25585,2448,8783,1279,17957,1491,58589,2367,103283,3008,103007,2828,115049,2526,115760,2052,81878,1732,55506,1313,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1204664,2480,114334,9563,52491,5284,5287,1281,1701,899,5891,1698,2966,1003,1189,562,2026,553,6775,1690,5529,1220,5073,998,6931,1445,4969,1012,2793,728,1361,514,61843,5286,4731,1308,536,362,5399,1464,2790,972,1582,464,1623,645,9412,1615,9329,1412,7294,1408,6289,1024,5284,965,3025,680,4549,797,1090330,10065,541834,5688,24310,1399,5411,1096,35538,2045,19586,1803,7339,1170,14368,1205,43025,2196,61673,1324,70806,1195,96202,1716,84837,1067,48068,854,30671,663,548496,5980,23339,1407,5140,1067,32888,2319,20747,2071,7025,1215,13358,1268,36690,2045,57503,1545,71716,1465,100402,1228,87417,984,51466,813,40805,964,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6012646,20846,485693,17892,208120,8432,21988,2457,4561,1061,24771,2647,10161,1557,4083,1130,8128,1415,24412,2908,23220,2638,20424,2548,25741,2488,19970,1851,9608,1271,11053,1385,277573,12173,19618,2430,3534,952,21062,2468,11926,1904,3383,1012,8843,1659,30008,3433,36996,3101,32303,3016,34681,3075,27542,2695,18801,2003,28876,2640,5526953,22926,2718996,12757,139213,2932,32644,2369,192500,5010,106309,4001,35338,2473,72651,3196,209547,4242,326259,4733,361957,4190,453986,3648,385567,2779,232283,1739,170742,1949,2807957,14278,133580,3334,30250,2497,187563,5036,100135,4346,34119,2192,69419,2689,195230,4323,308516,3820,358135,3876,463653,3973,406427,3187,264840,2349,256090,3027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1472997,13240,259592,11825,117559,6186,15224,1613,2431,895,15319,2247,4974,1098,1732,593,3974,969,14877,2072,14589,1668,12997,1960,11397,1647,11566,1514,4645,832,3834,660,142033,7548,12532,1891,2909,988,16794,2497,5499,1271,1609,644,3294,921,20707,2622,21800,2149,16201,2331,12508,1727,13638,1509,7510,1169,7032,1362,1213405,12931,605671,8463,32531,2144,7110,1325,45144,3515,21341,2862,6896,1103,15090,1556,51860,3022,75955,3049,71685,2838,87811,2301,87738,1967,62223,1474,40287,1083,607734,7238,31150,2041,6415,1441,38854,2578,19973,2387,6918,1151,15218,1676,44463,2391,69693,2758,70429,2593,92254,2102,96662,2175,64859,1595,50846,1657,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12447859,31173,1427898,32235,632392,17421,62391,4029,12495,1699,68138,4252,31455,2848,9506,1408,18081,1646,96005,6307,80551,4567,61770,4139,71739,4293,63984,4029,29332,2425,26945,2186,795506,18771,61511,3518,10676,1620,63755,4122,31216,2917,10690,1324,20977,2315,113289,6100,113054,5211,84612,4969,86612,3870,76546,4164,49884,2942,72684,3849,11019961,40165,5455807,23837,277585,5122,54418,3270,354086,6098,193775,5010,64684,3114,138194,3465,432054,8084,745791,6938,724605,6376,868549,5551,773784,4964,476021,3341,352261,3265,5564154,20846,262416,4307,53342,3701,334828,7896,179777,5449,58880,2871,131468,3472,387529,6532,717279,6300,700923,5448,876892,4815,808103,4646,542008,4134,510709,4501,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
