GEO_ID,B10057_001E,B10057_001M,B10057_002E,B10057_002M,B10057_003E,B10057_003M,B10057_004E,B10057_004M,B10057_005E,B10057_005M,B10057_006E,B10057_006M,B10057_007E,B10057_007M,B10057_008E,B10057_008M,B10057_009E,B10057_009M,B10057_010E,B10057_010M,B10057_011E,B10057_011M,NAME,B10057_001MA,B10057_001EA,B10057_002MA,B10057_002EA,B10057_003MA,B10057_003EA,B10057_004EA,B10057_004MA,B10057_005MA,B10057_005EA,B10057_006EA,B10057_006MA,B10057_007MA,B10057_007EA,B10057_008MA,B10057_008EA,B10057_009EA,B10057_009MA,B10057_010MA,B10057_010EA,B10057_011EA,B10057_011MA,state
0400000US23,18412,2425,11192,2110,5771,1613,4201,1377,1570,626,5421,1298,7220,1020,2048,543,1483,473,565,243,5172,974,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,141040,6767,81155,5982,31866,3949,20488,3327,11378,1534,49289,4530,59885,3461,16758,1933,9149,1215,7609,1417,43127,3082,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,122541,6382,77256,5916,25429,4162,16512,3866,8917,1611,51827,3947,45285,3032,10964,1587,6112,1225,4852,951,34321,2868,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,184352,6894,113594,5719,52105,3614,35830,3423,16275,1627,61489,4574,70758,4437,24028,2311,14944,2014,9084,1297,46730,3463,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,62502,3606,40332,3087,14136,1938,10091,1600,4045,865,26196,2249,22170,2189,6597,1122,3916,881,2681,671,15573,1790,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,93428,5146,54368,4669,34652,3854,23161,3171,11491,2022,19716,2517,39060,3900,17685,2090,12353,1763,5332,896,21375,2747,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,112192,6245,70024,5443,32721,3304,22061,2472,10660,1690,37303,3632,42168,3342,13434,1672,8159,1458,5275,857,28734,2762,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14972,1860,9798,1671,6062,1348,3921,1053,2141,700,3736,1011,5174,961,2173,560,1130,441,1043,387,3001,708,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24365,2437,15915,1983,8677,1572,5801,1278,2876,971,7238,1196,8450,1460,2762,722,1759,614,1003,370,5688,1285,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,66279,4691,39948,4899,15650,2579,8318,1747,7332,1765,24298,3846,26331,2541,8002,1357,5113,1227,2889,798,18329,2264,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20281,2451,12358,1826,4144,929,2505,721,1639,621,8214,1471,7923,1569,2662,1022,1971,881,691,361,5261,1104,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,184314,7178,109834,6526,32147,3050,17832,2439,14315,1888,77687,6021,74480,4065,16403,1824,9757,1542,6646,1165,58077,3674,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54669,3742,32851,3191,21370,2667,14399,2112,6971,1471,11481,1822,21818,2425,7738,1428,4840,1250,2898,865,14080,2101,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426725,11094,251879,9591,84976,5806,50958,3904,34018,3470,166903,7797,174846,6207,43237,3141,22811,2139,20426,2291,131609,5320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,201666,8347,123397,7104,69958,5489,46059,4279,23899,2672,53439,5194,78269,4583,31080,3036,21601,2748,9479,1360,47189,3229,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7263,1314,5175,1319,3079,942,1720,497,1359,920,2096,883,2088,512,484,185,328,144,156,100,1604,491,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,217143,7828,136958,6631,73883,5755,51656,4882,22227,2551,63075,3946,80185,5068,31010,2991,19882,2262,11128,1569,49175,3871,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81153,3814,49952,3461,28567,2698,17119,1921,11448,1593,21385,2241,31201,2296,14456,1690,8407,1313,6049,1111,16745,1480,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70167,5316,44253,4120,20369,3263,12631,2478,7738,1840,23884,2857,25914,3133,6606,1352,3810,1095,2796,821,19308,2708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242192,9969,146415,8325,62777,4635,43760,3831,19017,1979,83638,5584,95777,5000,28787,2600,19018,1858,9769,1570,66990,4119,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,11614,2134,3583,1114,2556,941,1027,541,8031,1782,6757,1198,2700,767,1854,698,846,383,4057,975,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,76800,5847,43150,4289,28298,3602,14852,2113,33650,3900,47170,3971,17141,1957,9378,1463,7763,1332,30029,3336,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,6496,1271,3068,798,2143,654,925,422,3428,1053,4721,893,2243,459,1386,361,857,308,2478,776,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,98356,6823,56730,4919,36925,3928,19805,2313,41626,4355,55351,4192,21187,2396,13545,2079,7642,1194,34164,3174,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739851,17490,489888,14452,233486,10239,162927,8645,70559,4117,256402,12106,249963,9185,83882,5128,53440,4621,30442,2813,166081,8867,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57807,3897,39454,3476,14521,2160,8594,1483,5927,1623,24933,2818,18353,2281,4555,1205,2778,1036,1777,495,13798,1824,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8895,1435,5967,1348,2736,846,1986,756,750,364,3231,1025,2928,668,1263,493,1107,482,156,155,1665,465,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,174297,7404,111696,6029,48866,3911,31317,3206,17549,2428,62830,4843,62601,4201,16649,1869,9475,1313,7174,1339,45952,3904,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,129354,5133,84046,4657,31600,3314,20673,2775,10927,1813,52446,3974,45308,3818,12036,1991,7432,1692,4604,1005,33272,2878,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33428,2959,23008,2483,14315,1985,9348,1628,4967,987,8693,1584,10420,1490,4620,983,2840,761,1780,629,5800,1107,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71600,3948,45082,3501,18358,2283,12203,2015,6155,1252,26724,2541,26518,1997,9029,1245,6163,1149,2866,598,17489,1746,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7733,1391,4401,952,2504,717,1402,537,1102,541,1897,706,3332,998,1307,572,458,276,849,507,2025,766,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,108183,5625,63462,4415,32148,3394,18206,2483,13942,2105,31314,2994,44721,3091,17639,2000,10986,1584,6653,1157,27082,2475,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,119715,6690,74071,6165,49701,4744,33739,3582,15962,2221,24370,3030,45644,3422,20041,2094,12414,1808,7627,1098,25603,2586,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16935,1972,9537,1544,5206,1108,3119,763,2087,767,4331,1071,7398,1577,2562,1068,2057,1028,505,216,4836,1129,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,160720,6106,100832,6470,47814,4299,32545,3714,15269,1874,53018,5012,59888,3664,18453,2339,11738,1753,6715,1254,41435,3963,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,72556,4390,48186,3752,29064,3123,19865,2472,9199,1803,19122,2670,24370,2700,11449,1522,7663,1459,3786,743,12921,2067,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
