GEO_ID,C17020H_001E,C17020H_001M,C17020H_002E,C17020H_002M,C17020H_003E,C17020H_003M,C17020H_004E,C17020H_004M,C17020H_005E,C17020H_005M,C17020H_006E,C17020H_006M,C17020H_007E,C17020H_007M,C17020H_008E,C17020H_008M,C17020H_009E,C17020H_009M,NAME,C17020H_001MA,C17020H_001EA,C17020H_002MA,C17020H_002EA,C17020H_003EA,C17020H_003MA,C17020H_004EA,C17020H_004MA,C17020H_005EA,C17020H_005MA,C17020H_006EA,C17020H_006MA,C17020H_007MA,C17020H_007EA,C17020H_008MA,C17020H_008EA,C17020H_009EA,C17020H_009MA,state
0400000US06,14632023,9650,1531389,30097,278179,14142,1049191,18979,204019,7104,13100634,31837,2147825,14278,8411790,19979,2541019,7901,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3532079,3947,333267,11145,68200,6295,233581,7518,31486,2520,3198812,11743,627399,6593,2099546,7812,471867,2837,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2444148,3474,141953,8757,25672,4106,94158,5936,22123,2459,2302195,9103,441207,4358,1441289,6290,419699,2461,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,574174,2125,50469,5010,10306,2294,32985,3633,7178,1118,523705,4876,93625,2252,325488,3670,104592,1353,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,209392,1702,15451,2812,321,238,14362,2701,768,381,193941,3117,21301,341,150952,2935,21688,397,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10756133,8215,1274964,25569,271629,10101,819107,18583,184228,7793,9481169,25521,1483495,11195,5550229,18316,2447445,7844,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5346836,4688,658504,20198,164915,10016,423663,13148,69926,4424,4688332,20161,973022,9880,2962036,13038,753274,4433,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,304193,1565,32946,3898,6669,1754,23611,2725,2666,658,271247,4215,33202,1976,188939,2966,49106,777,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1308186,2050,181582,9822,54911,5187,108528,5641,18143,2595,1126604,9691,266106,5255,682409,5597,178089,2645,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7922518,5615,726032,19373,171741,9513,468489,11993,85802,4116,7196486,21010,1412407,9728,4582592,12790,1201487,5167,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5145873,5398,635369,14990,188758,8088,397023,10136,49588,3279,4510504,16465,956564,8746,2825778,10679,728162,3526,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623523,2321,282840,10152,70670,5500,179461,5952,32709,2376,2340683,10390,504458,5971,1436921,6065,399304,2356,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2177836,2151,241622,10938,67289,5887,153327,6148,21006,1872,1936214,11337,416045,6109,1199270,6388,320899,2041,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3661133,3368,633432,19560,181202,9050,387891,12319,64339,2868,3027701,19570,618360,9376,1922648,12361,486693,2910,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2688658,3711,333814,13903,87609,6523,210698,9519,35507,2916,2354844,13937,485758,7037,1486499,9586,382587,3065,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1219640,1415,167018,8471,44337,4196,105112,5267,17569,1815,1052622,8361,188517,4250,666334,5368,197771,1822,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3099747,3563,210318,10539,45150,4387,137924,7694,27244,2277,2889429,11285,556587,5134,1840878,7813,491964,2671,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4838798,5219,388025,13037,75929,5532,252545,10125,59551,3365,4450773,13840,840782,6164,2851857,10126,758134,3560,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7384859,4550,966443,21393,265518,10629,615228,13273,85697,3675,6418416,21208,1252993,10588,4038612,12983,1126811,3950,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4332236,2357,351714,12069,74373,5033,228809,8452,48532,2210,3980522,11900,836942,4982,2528482,8491,615098,2438,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1674265,2677,250925,14900,69316,7274,150435,8775,31174,2755,1423340,15230,293142,7444,873118,8829,257080,2830,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4720015,4298,619605,16868,171916,7811,383802,11414,63887,3489,4100410,17133,845412,8286,2559370,10924,695628,3734,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856784,1411,115004,7332,28734,3673,74642,4822,11628,1416,741780,7183,144719,3515,463174,4850,133887,1401,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1467518,2147,141478,8438,37888,4275,87590,4898,16000,1520,1326040,8867,287582,4589,823856,5108,214602,1633,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1436089,3183,164131,10793,38634,4926,107109,6961,18388,2428,1271958,11576,209181,5931,813530,6897,249247,2512,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176482,1718,108678,9192,32614,4878,64582,5183,11482,1603,1067804,9379,202483,5111,695750,5235,169571,1615,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5050206,6173,314110,12105,74549,6165,183532,7255,56029,3855,4736096,13250,929079,6931,2946056,8440,860961,4240,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,814931,1398,97900,6311,18129,3002,68283,4338,11488,1462,717031,6399,112647,3057,441040,4294,163344,1478,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10939174,8201,1099962,24726,291102,10503,660221,16487,148639,6311,9839212,25052,1807752,10171,6265705,17535,1765755,6403,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6149435,6302,750160,19250,185217,7861,486525,13825,78418,4628,5399275,20428,1037590,8305,3390403,14608,971282,4802,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,595975,854,52498,3817,10233,1417,32972,2735,9293,1238,543477,3873,112816,1420,348573,2809,82088,1307,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9083844,6456,1142080,22519,332112,12155,709955,14059,100013,4045,7941764,22521,1598624,12828,4988344,13896,1354796,4791,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2518520,2247,336400,10473,86455,4831,212295,6591,37650,2720,2182120,11065,421784,5160,1361820,6909,398516,2830,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2973924,3717,432204,16708,99738,6802,297350,11864,35116,2524,2541720,17480,450096,7059,1599697,11995,491927,2530,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9759592,5836,964522,22366,240313,10611,598146,13938,126063,5185,8795070,23585,1648031,11264,5514252,14866,1632787,5510,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,761164,2109,71526,5867,13885,2484,47517,3940,10124,1621,689638,6365,119582,2797,443471,4096,126585,1803,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2947945,3221,374329,16369,96014,8200,242010,10671,36305,3081,2573616,16413,492700,7890,1589420,10908,491496,3269,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
