GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001EA,B24082_001MA,B24082_002EA,B24082_002MA,B24082_003MA,B24082_003EA,B24082_004MA,B24082_004EA,B24082_005EA,B24082_005MA,B24082_006EA,B24082_006MA,B24082_007EA,B24082_007MA,B24082_008EA,B24082_008MA,B24082_009MA,B24082_009EA,B24082_010EA,B24082_010MA,B24082_011EA,B24082_011MA,B24082_012EA,B24082_012MA,B24082_013EA,B24082_013MA,B24082_014MA,B24082_014EA,B24082_015EA,B24082_015MA,B24082_016EA,B24082_016MA,B24082_017EA,B24082_017MA,B24082_018EA,B24082_018MA,state
0400000US18,37366,390,37161,370,36837,397,49868,5752,36310,1718,43608,2239,40670,1485,61520,1596,27128,2460,25111,321,23829,572,23790,575,25592,2909,27997,1951,30230,965,32284,1000,47448,5069,12461,1485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,38409,746,37903,830,37296,513,50156,3022,33716,3467,45738,1350,45378,3104,57269,2990,31424,749,25892,315,25080,360,25014,447,26865,3091,26098,832,31370,1797,40699,1470,48057,4203,15204,1550,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37196,432,37106,472,36628,474,51487,1979,37172,3273,38409,2423,38674,1882,55755,2509,29044,2548,25491,357,23739,568,23496,591,29366,3116,30069,1174,27290,1875,33206,2336,41780,3218,13260,1790,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35729,448,35784,535,35208,630,50666,1627,36168,2737,38717,3021,38630,2668,51517,2041,24736,2722,24977,415,22422,376,22316,314,30488,3481,30598,865,29255,1824,35083,1767,48398,4062,12634,1097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40020,907,40262,646,39062,1519,60748,3838,36833,1264,40047,2600,42853,2437,58338,4603,27437,3712,23406,550,21550,329,21435,341,27201,5680,27084,1463,29654,2447,35932,1620,42417,2096,11811,935,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35974,644,36043,738,35530,726,46126,3337,36022,3149,39981,2065,43134,3875,59433,4465,25041,2384,25687,473,22950,1158,22516,989,31568,5266,30551,972,31451,1196,32081,2311,44388,8089,14475,3597,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,49486,799,43532,1285,42374,671,60503,5420,50219,2123,52477,2277,50239,1458,90661,1701,31075,1442,36955,419,31120,396,30991,419,36882,4065,41905,933,45563,1304,41910,1364,76426,2167,18109,2178,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,47930,996,47112,604,46307,641,64679,6091,47430,1987,57278,2662,56806,2065,60934,1049,35173,2344,34097,701,31567,360,31517,363,35677,5156,38770,1526,44266,2116,45322,2263,54293,2528,20966,990,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,38441,572,37822,633,37115,347,50560,859,36399,1600,49768,1489,51135,1191,57626,2698,24045,1280,24841,379,22115,222,22057,228,26164,3013,31351,532,32882,1429,41838,784,50153,1505,11927,550,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,41801,264,41534,341,41106,362,51861,899,40879,1211,48749,2437,51069,1328,56509,1301,31412,600,30193,289,28066,676,27916,680,31566,2225,32916,1090,36509,1109,39278,1718,49230,2795,15404,1058,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32048,407,31947,567,31233,555,51535,2881,31811,1900,31038,1600,35238,3146,50294,4577,25470,1618,23181,674,21368,432,21197,435,31376,8209,25155,1823,29175,2748,31581,1143,40525,5208,14970,2085,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35758,364,35750,444,35227,427,50136,3117,37240,2427,39601,1676,35880,1460,54490,2711,25968,991,25637,246,23519,457,23448,464,25673,1676,30608,601,30883,804,31114,756,46894,3861,12067,733,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33764,1518,32582,1415,32031,1019,37472,4906,32102,3119,38144,2426,41981,2574,51842,2188,23533,3797,22459,765,20028,800,19691,982,23651,3499,26007,1209,27295,2220,31673,1975,36394,3456,14903,3140,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37025,498,36265,515,35798,504,50237,3957,35516,3526,44014,2919,44729,3932,56031,4797,31847,1490,25068,427,23208,691,23159,719,25170,3907,30380,1059,31997,1815,32189,2006,46525,5524,12271,1795,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35476,526,32837,949,32282,461,55602,5849,36305,2323,56725,5467,54652,2859,51135,3685,27219,4242,27722,726,26340,424,26225,430,31329,3632,33506,5082,42903,2177,40370,2579,51414,4280,15864,1335,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,44124,1410,44568,1460,44137,1405,51779,3894,46203,6351,46851,3549,48341,6600,55461,5473,31371,2590,31117,553,28635,1368,28668,1437,27806,6548,37552,1763,40051,2893,36273,2048,53484,3130,16748,2401,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,50706,259,49838,772,47912,1025,65235,5094,48687,3628,62396,2961,64151,2683,63295,3247,35389,1571,35158,467,31688,355,31500,369,42264,3770,40322,1084,49079,1420,50398,1174,56074,1578,17924,2556,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33027,971,31117,559,30599,611,43668,9549,34347,5296,37359,4430,40102,5077,60364,2419,23070,3250,24485,710,21605,543,21371,533,30609,3688,27315,2682,30786,1957,32435,4835,46748,3451,13782,2136,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41831,187,40501,237,39664,734,55449,2573,41680,729,58272,2151,58947,2517,57582,2332,30012,1361,31956,180,29606,460,29256,475,37330,3591,36666,601,45129,1144,46871,1343,52941,1311,16650,711,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,34590,674,33639,914,32443,534,46764,3112,38222,2880,36711,907,39095,1390,53746,2944,22900,1606,25967,257,23605,388,23385,396,31851,2597,31011,707,31645,773,34466,1091,44979,2609,13025,1316,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41158,587,39864,1087,38628,1501,60458,11624,46278,6261,42350,4027,46648,5369,50607,3875,48054,6377,26351,655,22946,938,22721,910,35744,8275,31703,1279,31451,1462,35283,2753,40089,6122,17312,3426,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,38131,546,37208,314,36781,308,51577,1408,38878,2207,45199,1593,46018,1670,60817,1341,26185,935,25948,237,23569,406,23482,416,27043,2120,31127,464,35432,778,38689,1493,50780,1361,14466,1482,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,35378,356,34264,798,32914,802,51442,1025,35357,2225,36447,935,38460,2386,55425,2043,29936,2102,24554,467,22409,325,22304,293,27986,5188,26003,1620,27464,1602,32673,802,40710,1962,14415,1870,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36709,483,35963,547,35230,621,49358,3622,36775,2470,52417,3224,46483,2855,58027,4716,25321,1872,25303,460,23719,666,23461,650,30893,4282,30757,1036,32822,1892,36544,1592,48257,4313,12068,807,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,40976,208,40472,255,40069,343,52440,2349,41053,921,48269,1679,50444,961,57464,1169,30300,782,27382,187,25438,195,25357,201,30071,2496,31911,449,36850,1101,41536,749,50777,866,15497,807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40278,888,36615,904,36011,948,50822,6258,39502,4106,70751,2807,64615,9816,65558,5119,30583,4435,30180,818,26939,944,26823,961,34852,8892,35288,2207,49300,6289,40183,2216,51826,3080,14010,3099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,35273,608,35131,900,33714,1437,52061,2993,36475,3036,36621,1313,36492,2132,51827,2945,25203,2724,25246,363,23223,518,23049,525,30329,3076,26613,1314,32082,1634,34809,1663,43255,6984,12253,1574,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,35222,811,34061,1926,32357,1052,49637,6437,34147,2881,35293,1792,36097,3853,47902,6251,36223,1831,24948,593,22959,963,22708,930,30826,3869,27912,1875,28904,2955,30886,2069,31770,5520,16740,2262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,35174,381,34278,741,33271,713,60344,6361,38105,2938,40170,1009,40317,1825,59740,5700,25659,942,25396,283,23783,557,23701,562,30048,3935,29961,1146,31515,875,32012,694,43921,2987,14141,1807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,36779,209,36290,263,35612,258,60886,1254,38476,2194,41980,732,42433,1365,56108,1237,26591,703,26187,191,24384,331,24158,339,34495,3689,30263,549,35008,1149,36952,662,47533,1888,15215,655,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37758,972,36518,613,35748,652,50766,1293,39169,4771,42181,2489,44056,3091,58981,3362,29705,4723,22023,451,20826,461,20758,457,24041,3555,26165,1332,26552,2080,32238,1758,45910,2227,10151,975,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36654,610,36492,655,36124,688,44779,6325,41329,1895,40373,5157,46764,5328,57428,7797,25342,2115,27669,1167,25564,1083,25422,1105,31260,13085,34232,1655,31653,4169,35943,5521,51646,4434,15690,1414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,43346,866,41036,349,40452,359,60474,3191,45578,2468,43134,1474,41074,1792,85166,2876,26690,826,30988,252,26971,330,26821,337,36531,4463,36358,884,38406,1080,34836,1594,71205,2094,15920,839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,43379,885,41652,353,41132,350,57339,4985,43278,2413,61365,1011,50266,1429,60911,1448,30117,1892,29969,500,27163,423,26969,412,36003,3292,34094,1435,39914,2765,37314,1495,48844,2450,17984,1340,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36673,613,36789,760,36525,771,49973,6471,36855,6025,35773,1483,34195,3472,55628,3375,27235,3632,23438,841,21208,606,21132,604,27288,5499,25669,1645,30419,1457,31895,1499,49711,5016,13583,2621,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,39425,674,38954,749,38269,748,49321,3000,36883,2093,50107,1026,46027,1951,55315,1581,24009,1567,26929,256,25163,293,25139,300,26268,2280,31405,508,37655,1993,38506,2478,50032,2442,13844,1479,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45145,3108,46819,3613,45765,3592,60528,7793,36134,5975,44215,5854,44545,6272,54967,15474,30911,3976,23668,1473,21186,926,20902,899,31784,4818,26345,1584,32191,5202,36614,3472,36637,2371,12240,3391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17219,203,16526,204,16383,206,25453,7466,17133,1559,16796,700,28891,955,40811,6031,11945,683,17497,367,16007,325,15917,325,26371,4228,16804,897,17016,553,25202,746,24405,7841,10246,1152,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,36422,520,35835,568,34946,919,57013,7215,35045,3133,36687,1706,42114,1993,64815,4104,25451,1735,24210,532,22034,330,21887,317,30869,4180,25954,1185,29854,2043,35740,1704,52617,3235,12328,1356,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,47517,1950,42488,2871,41480,1334,69099,10506,41130,8904,51213,3409,56736,8445,66420,5077,42140,9965,32216,1007,27493,2122,27410,1837,35184,13530,35355,1856,36669,1873,45964,2979,46509,1423,22701,3065,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,35984,367,35022,678,33775,950,50684,1833,37274,2497,43923,2757,41841,1073,56993,3619,24021,2683,27007,384,25688,424,25562,424,31855,3220,34156,1628,33377,1642,33641,1700,45425,4860,12731,1417,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,32715,733,33000,1077,32162,410,51163,1383,31347,2994,31894,1729,37358,3188,54826,2990,22966,2315,23126,736,21481,415,21328,396,35116,10986,26001,1197,28502,2542,31818,1043,40317,4056,15199,2116,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
