GEO_ID,B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,NAME,B27008_001EA,B27008_001MA,B27008_002EA,B27008_002MA,B27008_003MA,B27008_003EA,B27008_004MA,B27008_004EA,B27008_005EA,B27008_005MA,B27008_006EA,B27008_006MA,B27008_007EA,B27008_007MA,B27008_008MA,B27008_008EA,B27008_009MA,B27008_009EA,B27008_010EA,B27008_010MA,B27008_011EA,B27008_011MA,B27008_012EA,B27008_012MA,B27008_013EA,B27008_013MA,B27008_014MA,B27008_014EA,B27008_015MA,B27008_015EA,B27008_016EA,B27008_016MA,B27008_017EA,B27008_017MA,B27008_018EA,B27008_018MA,B27008_019MA,B27008_019EA,B27008_020MA,B27008_020EA,B27008_021EA,B27008_021MA,B27008_022EA,B27008_022MA,B27008_023EA,B27008_023MA,B27008_024EA,B27008_024MA,B27008_025MA,B27008_025EA,B27008_026MA,B27008_026EA,B27008_027EA,B27008_027MA,B27008_028EA,B27008_028MA,B27008_029EA,B27008_029MA,B27008_030MA,B27008_030EA,B27008_031MA,B27008_031EA,B27008_032EA,B27008_032MA,B27008_033EA,B27008_033MA,B27008_034EA,B27008_034MA,B27008_035EA,B27008_035MA,B27008_036MA,B27008_036EA,B27008_037MA,B27008_037EA,B27008_038EA,B27008_038MA,B27008_039EA,B27008_039MA,B27008_040EA,B27008_040MA,B27008_041MA,B27008_041EA,B27008_042MA,B27008_042EA,B27008_043EA,B27008_043MA,B27008_044EA,B27008_044MA,B27008_045EA,B27008_045MA,B27008_046EA,B27008_046MA,B27008_047MA,B27008_047EA,B27008_048MA,B27008_048EA,B27008_049EA,B27008_049MA,B27008_050EA,B27008_050MA,B27008_051EA,B27008_051MA,B27008_052MA,B27008_052EA,B27008_053MA,B27008_053EA,B27008_054EA,B27008_054MA,B27008_055EA,B27008_055MA,B27008_056EA,B27008_056MA,B27008_057EA,B27008_057MA,state
0400000US18,6437142,986,3151875,3967,261958,3523,2703,1014,259255,3684,550027,4607,5633,1394,544394,4702,330439,3175,4221,1091,326218,3306,399099,3474,3545,1191,395554,3701,398428,3013,2640,964,395788,2983,450112,2682,5960,1250,444152,2701,388919,1813,9018,1383,379901,2351,227287,1455,8802,1172,218485,1669,145606,1527,8005,1214,137601,1933,3285267,3952,252619,3797,2205,765,250414,3918,520831,4027,5015,963,515816,4150,327777,2848,2654,863,325123,3053,412304,2890,3302,948,409002,2677,411335,2445,3023,884,408312,2581,463483,2124,4741,1077,458742,2438,416362,1975,7603,1325,408759,2200,258080,1336,7520,1019,250560,1823,222476,1733,7598,1145,214878,1983,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,119250,2421,2322,894,116928,2490,249956,3011,3979,1181,245977,3223,158842,1794,2041,674,156801,1879,193291,2467,1976,696,191315,2708,178048,1863,1759,678,176289,2053,210403,1920,1663,408,208740,1929,193924,1228,4410,709,189514,1456,112566,980,4582,745,107984,1156,83592,868,5017,793,78575,1241,1528992,3772,117017,2711,1414,513,115603,2856,234204,3060,2999,918,231205,3185,152865,1663,1757,582,151108,1816,190974,1727,1993,554,188981,1783,177428,1998,1834,660,175594,2097,210864,1480,2288,644,208576,1573,196114,1091,3427,659,192687,1257,124381,1295,4370,761,120011,1570,125145,1220,3401,674,121744,1091,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,124893,2756,7063,1135,117830,2594,241014,2760,8781,1741,232233,2769,148813,2479,4872,1328,143941,2863,184437,2443,3917,985,180520,2596,167216,2079,2926,802,164290,2079,188610,1619,5986,1160,182624,1704,169610,1174,6059,1059,163551,1453,97143,1305,6554,944,90589,1673,69623,1110,7302,1059,62321,1388,1434057,3294,119012,2379,6554,1103,112458,2613,234998,2189,10705,1548,224293,2460,142642,1933,7333,1505,135309,1942,185298,1969,7005,1308,178293,2283,169316,1679,5500,954,163816,1783,195909,1489,5292,1023,190617,1890,177985,1476,6374,933,171611,1795,107244,1218,6468,998,100776,1545,101653,1410,6345,962,95308,1489,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,172651,2978,6719,1319,165932,3047,348486,3103,9271,1785,339215,3472,205384,2414,4565,1297,200819,2496,262621,2585,4170,944,258451,2737,272065,2406,3338,778,268727,2454,302594,2475,6827,1131,295767,2768,269622,1612,9715,1339,259907,2140,163277,980,10081,1246,153196,1569,95310,1105,7797,1090,87513,1584,2200708,3991,165547,3294,5708,1223,159839,3383,329342,3111,9048,1663,320294,3515,207551,2032,5661,1153,201890,2378,277573,2394,7255,1456,270318,2503,281209,1886,5126,962,276083,2105,317930,1791,6379,908,311551,2086,289186,1444,8363,1122,280823,1844,187236,1323,9611,1181,177625,1755,145134,1321,8416,1100,136718,1613,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,186694,3966,5765,1196,180929,4194,381914,4781,9688,1528,372226,4898,227413,3154,4548,1072,222865,3189,297070,4227,5499,1405,291571,4111,260729,3715,4516,1324,256213,4144,298181,3268,6614,1130,291567,3401,266740,1937,7945,1191,258795,2342,156033,1727,10072,1239,145961,2149,93724,1658,9036,1193,84688,1763,2330386,4247,188482,3978,5606,1082,182876,4197,360337,3939,8008,1339,352329,4064,235615,2984,6148,1335,229467,3272,321355,3846,7853,1262,313502,4113,283951,3055,5097,1097,278854,3148,320953,2750,5377,925,315576,2904,292824,1583,6305,1120,286519,1994,181894,1519,9242,1149,172652,1784,144975,1832,8369,1337,136606,2399,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,42223,1529,477,286,41746,1576,94606,1606,1484,598,93122,1687,57230,1000,1755,686,55475,1170,71355,1036,536,320,70819,1068,78552,913,830,369,77722,1018,102475,942,2704,697,99771,1298,97550,925,4322,688,93228,1176,59704,523,4479,706,55225,777,39524,722,3472,628,36052,820,672484,2098,39141,1214,313,225,38828,1183,89525,1529,2001,721,87524,1619,57549,980,1364,529,56185,1119,73910,1154,713,386,73197,1219,82260,876,929,409,81331,878,106726,723,2984,658,103742,1008,103160,827,3444,631,99716,952,64154,608,4147,775,60007,924,56059,638,3989,752,52070,985,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,230225,3442,7355,1238,222870,3923,452267,3635,14765,1994,437502,3765,278847,2716,8071,1721,270776,3066,375163,2880,6956,1389,368207,3162,361403,2963,7255,1348,354148,3104,418637,2535,14257,1771,404380,2906,343836,1412,15208,1459,328628,2018,195122,1297,13201,1406,181921,1817,123607,1366,12010,1313,111597,1977,3009089,3422,216993,3107,9197,1610,207796,3511,441633,3350,16260,2480,425373,3903,274832,2038,9624,1738,265208,2709,403694,2273,10324,1544,393370,2738,399876,2132,11053,1566,388823,2485,464560,1791,15700,1810,448860,2082,387398,1455,13078,1506,374320,1908,229968,1299,12621,1465,217347,1897,190135,1479,11705,1277,178430,1844,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,224046,3220,1692,605,222354,3245,489015,3561,3074,1003,485941,3564,338606,1996,2042,716,336564,2231,429216,1756,3721,1037,425495,2280,411745,1855,2818,759,408927,2054,483380,1766,3853,1019,479527,1996,401706,1385,4376,924,397330,1629,232348,1223,9115,1191,223233,1661,162596,1484,8464,1235,154132,1782,3394193,2443,214079,3201,2126,672,211953,3159,470832,3506,2389,708,468443,3484,343558,1751,1680,469,341878,1802,446883,1459,2350,788,444533,1669,437773,1329,1906,651,435867,1444,512755,1306,3250,810,509505,1433,441313,1234,4337,845,436976,1384,270576,1069,7285,1202,263291,1616,256424,1781,8762,1224,247662,2033,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,354079,4491,2846,749,351233,4595,804670,4537,6815,1346,797855,4673,494097,2706,3965,753,490132,2852,567048,3181,3902,1123,563146,3259,594278,2751,3365,784,590913,2932,706105,2369,5959,1183,700146,2529,636013,1583,9614,1184,626399,1644,371082,1386,11867,1398,359215,1961,247843,1377,11753,1114,236090,1777,4997335,4207,334756,3538,2491,1050,332265,3825,770166,4488,5871,906,764295,4605,488217,1996,4966,1246,483251,2451,584254,2559,3206,881,581048,2528,616574,2025,3009,548,613565,2119,738028,1886,6799,1134,731229,2250,680135,1499,7565,971,672570,1881,416249,1670,8466,1097,407783,2002,368956,1921,8889,1124,360067,2225,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,214319,3067,2385,784,211934,3038,436553,3421,4071,809,432482,3673,250257,1864,3433,910,246824,2062,366139,2489,2609,902,363530,2607,334362,2048,1860,478,332502,2095,388672,1817,3363,782,385309,2095,332972,1310,6364,778,326608,1276,184341,1040,8399,961,175942,1499,127486,1285,7542,997,119944,1640,2684682,3147,208405,2984,2255,680,206150,3068,416232,2904,3478,752,412754,3052,246251,1730,2924,865,243327,1894,362614,2178,3588,835,359026,2357,330327,2011,2386,632,327941,2186,393787,1966,3524,718,390263,2002,338703,1489,5969,763,332734,1759,202725,1229,6494,874,196231,1532,185638,1575,6542,941,179096,1823,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,124443,3359,2611,860,121832,3395,253701,4089,5012,1295,248689,4288,153624,3306,4632,1419,148992,3604,165974,4647,4264,1460,161710,4282,173903,4058,2680,956,171223,4017,183519,2441,5161,1141,178358,2552,169591,1229,7860,1307,161731,1900,104963,1631,9955,1505,95008,2061,60096,1356,9165,1051,50931,1753,1528591,4162,124292,3604,3050,1035,121242,3705,243167,4000,4800,1222,238367,3888,160412,3521,4156,1086,156256,3766,191865,3036,4958,1219,186907,3067,189759,3202,3687,981,186072,3345,205720,2308,4995,1005,200725,2407,189477,1436,6651,1096,182826,1499,123786,1451,8909,1335,114877,1951,100113,1654,7727,1172,92386,2148,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,232102,3546,5309,996,226793,3505,488114,4719,10524,1809,477590,4611,285487,2940,5736,1407,279751,2942,377214,3184,5568,1140,371646,3437,350865,2564,3806,1092,347059,2695,411193,2106,7648,1114,403545,2380,359935,1717,11816,1489,348119,2121,226071,1425,14580,1487,211491,1943,147492,1710,13761,1498,133731,2088,3030296,4618,222269,3488,4042,855,218227,3381,457189,3770,10517,1765,446672,4264,290389,2593,6583,1233,283806,2761,393322,3266,6332,1145,386990,3300,366870,2627,6898,1443,359972,2632,431349,2421,6912,971,424437,2649,394833,1706,13052,1605,381781,2137,255810,1607,13348,1503,242462,1880,218265,2027,12216,1237,206049,2389,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,37313,1321,790,329,36523,1345,74879,1477,1395,647,73484,1522,48539,1286,1487,520,47052,1325,61346,1363,1281,587,60065,1482,56670,1261,576,317,56094,1311,68493,1008,1682,446,66811,1056,73301,777,2941,784,70360,1212,44939,546,4066,872,40873,1005,28478,496,2798,570,25680,718,495865,1890,35347,1188,891,523,34456,1161,71659,1445,1553,584,70106,1340,47116,1106,1305,591,45811,1068,59683,1008,1343,544,58340,1048,56011,1161,1029,402,54982,1223,71237,1099,1774,498,69463,1220,74400,1078,2348,730,72052,1113,43878,679,3384,747,40494,945,36534,703,2629,584,33905,929,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,83824,2015,3001,854,80823,2199,153398,2060,5374,1174,148024,2482,92313,1201,2816,884,89497,1508,122825,1784,2041,684,120784,1880,109440,1683,1667,449,107773,1723,122746,1584,3810,866,118936,1610,111973,951,4792,832,107181,1126,63033,684,3782,670,59251,993,45577,713,4063,652,41514,1024,921703,1912,75635,1787,2215,634,73420,1785,148452,1583,4099,947,144353,1793,90721,1295,2670,849,88051,1519,121483,1602,2487,650,118996,1692,109729,1592,3330,669,106399,1588,125290,1165,3742,767,121548,1387,114486,963,4138,629,110348,1050,67845,866,3311,554,64534,920,68062,985,3879,696,64183,1092,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,116848,2484,3075,913,113773,2599,224426,2808,5016,1073,219410,2973,125428,1398,2529,752,122899,1553,192220,2001,3452,977,188768,2345,187545,1513,2810,699,184735,1656,188954,1453,3786,818,185168,1600,160428,1071,8892,1284,151536,1649,107204,919,9253,1317,97951,1619,60573,603,8161,1153,52412,1265,1360339,2115,107811,2077,3136,998,104675,2418,214396,2254,4384,1085,210012,2388,122991,1410,2826,684,120165,1449,190813,1812,4894,1112,185919,2158,186092,1492,3316,896,182776,1583,182653,1285,4605,848,178048,1583,168605,933,7576,1102,161029,1403,113185,728,7750,1204,105435,1338,73793,906,7025,1136,66768,1514,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,40691,1479,770,809,39921,1397,98050,1828,995,476,97055,1956,61557,1116,849,415,60708,1206,72938,1334,899,490,72039,1450,82294,1477,499,294,81795,1442,107166,1227,1470,617,105696,1408,92077,749,2293,758,89784,1032,52253,828,3767,777,48486,1117,32580,548,3454,807,29126,944,666420,1903,39481,1591,809,446,38672,1605,96341,1742,2154,878,94187,2006,63192,1428,1045,771,62147,1392,72891,1107,694,387,72197,1152,84665,1027,1138,613,83527,1213,111195,1128,1429,574,109766,1106,96602,762,2603,783,93999,1080,55737,721,3451,627,52286,1024,46316,790,3601,970,42715,1270,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,326820,3861,3139,900,323681,4079,704986,3884,4362,1196,700624,4247,395524,1941,2641,907,392883,2148,549609,2720,4564,1185,545045,3083,576918,2148,1722,633,575196,2176,657340,1837,3489,998,653851,2142,522610,1491,6709,1092,515901,1703,304129,1707,8919,1132,295210,1842,211106,1716,9544,1133,201562,1778,4507500,2870,312172,3581,2462,726,309710,3707,680172,3690,5101,1255,675071,3761,378011,1495,2017,673,375994,1667,561092,1742,5257,1230,555835,2298,607884,1324,2511,727,605373,1377,698802,1282,3400,862,695402,1423,572839,1220,5700,858,567139,1592,361836,1309,8163,984,353673,1624,334692,1813,7871,1092,326821,1966,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,88045,2400,3266,877,84779,2176,176247,2822,7303,1774,168944,2946,101204,2280,4592,1070,96612,2226,133099,2755,3721,975,129378,2794,118655,2387,2171,740,116484,2456,132036,2183,3396,725,128640,2390,127086,1037,5971,1142,121115,1547,79458,1126,7203,1095,72255,1443,52594,1097,6691,945,45903,1397,1043381,2668,85581,2357,3041,888,82540,2532,165468,2461,4855,1478,160613,3098,101241,1869,3360,996,97881,2086,132462,2259,4136,883,128326,2401,122187,1773,4123,1056,118064,2010,140997,1459,3300,842,137697,1578,137917,674,5648,1024,132269,1128,88470,976,6880,1197,81590,1579,69058,1061,7520,1229,61538,1527,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,709872,4742,7487,1545,702385,5031,1461772,4992,13121,1630,1448651,4990,983323,3254,5647,1217,977676,3639,1328369,3489,7718,1695,1320651,3525,1219386,3004,4611,843,1214775,3202,1356367,2835,7322,1129,1349045,3026,1137703,2179,14186,1673,1123517,2941,661643,1741,14325,1480,647318,2425,462780,2186,15345,1640,447435,2618,9995513,4792,681687,5550,5862,1231,675825,5746,1399490,5697,10288,1364,1389202,5829,982870,3342,5693,981,977177,3538,1386964,3042,8150,1514,1378814,3237,1288737,2367,6608,1059,1282129,2493,1456240,2529,7406,1013,1448834,2605,1262618,2088,9386,1061,1253232,2149,804810,1925,10978,1112,793832,2237,732097,2562,11395,1227,720702,2801,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,383250,5471,26039,2124,357211,5828,781389,6500,32361,3128,749028,7560,456701,5019,15114,2182,441587,5405,572027,5297,10938,1822,561089,5211,628186,4498,11766,1700,616420,4492,648671,4850,21725,2250,626946,5430,559340,2542,27528,2114,531812,3204,358171,2508,29992,2432,328179,3610,209231,2555,23678,1870,185553,3048,4955563,5581,364958,5453,23380,2347,341578,5760,751947,5245,30473,2497,721474,5631,474218,3312,24338,2206,449880,3732,625554,4343,29951,2161,595603,4946,673623,4000,19634,2273,653989,4556,699433,3497,23588,2642,675845,4177,628657,1950,28270,2187,600387,2841,415897,2355,29227,1995,386670,3017,321276,2277,22045,1875,299231,2760,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,29078,1198,1984,661,27094,1408,50374,1571,1953,615,48421,1682,44746,1214,3027,858,41719,1326,49512,1145,1669,630,47843,1170,39664,1123,943,439,38721,1192,47374,866,1619,654,45755,788,44915,650,2009,438,42906,754,24361,409,1537,413,22824,537,18355,454,1379,431,16976,595,336397,1508,25996,1034,1725,630,24271,1175,48257,1223,2911,854,45346,1443,39762,1358,1846,667,37916,1333,46408,1111,2197,650,44211,1189,36423,685,1035,461,35388,853,44752,457,1187,367,43565,583,42485,424,1639,438,40846,595,26031,477,1236,448,24795,674,26283,454,865,375,25418,600,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
