GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001EA,B27015_001MA,B27015_002EA,B27015_002MA,B27015_003MA,B27015_003EA,B27015_004MA,B27015_004EA,B27015_005EA,B27015_005MA,B27015_006EA,B27015_006MA,B27015_007EA,B27015_007MA,B27015_008EA,B27015_008MA,B27015_009MA,B27015_009EA,B27015_010MA,B27015_010EA,B27015_011EA,B27015_011MA,B27015_012EA,B27015_012MA,B27015_013EA,B27015_013MA,B27015_014MA,B27015_014EA,B27015_015MA,B27015_015EA,B27015_016EA,B27015_016MA,B27015_017EA,B27015_017MA,B27015_018EA,B27015_018MA,B27015_019EA,B27015_019MA,B27015_020MA,B27015_020EA,B27015_021MA,B27015_021EA,B27015_022EA,B27015_022MA,B27015_023EA,B27015_023MA,B27015_024EA,B27015_024MA,B27015_025MA,B27015_025EA,B27015_026MA,B27015_026EA,state
0400000US18,6345471,986,1214836,18774,919632,16542,386613,11642,694364,14763,295204,11155,1614065,27291,1311632,21675,940884,19952,637762,14069,302433,11773,1308723,23583,1142216,19627,1012409,18356,282978,9885,166507,10363,919351,21113,844320,20178,790839,19082,126227,6377,75031,6477,1288496,26518,1217097,25270,1164787,24933,131467,6942,71399,7037,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2972165,500,491251,14957,421054,12617,209986,7781,313429,10570,70197,5124,683184,15590,592210,13588,449197,10962,285219,8609,90974,6259,664979,15575,613491,14406,541158,13045,162312,7755,51488,4822,474454,13897,455436,13519,429499,12424,71108,4390,19018,2788,658297,16371,637730,15515,613343,15111,75076,4806,20567,2908,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2791678,2092,490333,13660,378721,10579,193919,7388,258887,8157,111612,6627,671493,17158,545389,13081,410053,11302,242160,7876,126104,7522,581672,16864,520857,15848,462818,14549,129759,5888,60815,5275,403738,13220,377092,12740,354000,12033,57690,4089,26646,4320,644442,15125,618309,15212,597972,15298,67944,4604,26133,4380,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4243483,1736,1030931,21996,797762,18440,291529,10289,632272,15986,233169,8542,1069263,21317,878950,18825,613272,15323,433346,13520,190313,8245,812456,21320,722759,19345,638921,19095,188048,8528,89697,6260,550393,19026,512251,17945,477366,17260,83195,5273,38142,4440,780440,18920,743664,17502,710635,16186,89803,6148,36776,4978,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4462422,1484,1099139,21315,827640,19371,298513,11085,653183,17127,271499,10588,1075895,23114,840750,18756,523783,13117,462292,15096,235145,12366,776817,21054,654493,18593,522205,17363,216803,10207,122324,8558,573294,19761,508926,17971,450590,15868,110854,6940,64368,5365,937277,23222,876569,22201,830709,21352,112533,7257,60708,7178,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292698,427,242668,9449,211821,9034,68126,3886,183962,8969,30847,3148,328587,12204,281949,11401,173920,7210,175450,9117,46638,4295,277569,11692,246620,10837,208195,9685,79205,4923,30949,4056,185219,9252,172100,8654,160965,8378,32262,3160,13119,2266,258655,9213,248296,8993,232515,9293,38784,4052,10359,2249,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5722415,2269,669636,19420,563530,17042,224148,8656,440622,14973,106106,7132,922681,24119,766281,21561,504475,14871,409899,15608,156400,8162,974950,25573,841028,24132,688754,20739,276005,11853,133922,9478,784736,21308,710602,18362,641323,16576,159993,8662,74134,7177,2370412,31331,2250617,30200,2143319,29511,298742,10597,119795,8403,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6394499,897,930484,17915,880446,17127,310446,10294,731629,15899,50038,5117,1032625,24027,971430,23343,593560,17205,587767,19346,61195,5486,1021203,27577,964324,25858,772450,21660,345791,12550,56879,7212,876572,22900,845624,21867,749617,19878,197805,9862,30948,4005,2533615,27711,2484290,26648,2342847,26799,310135,12127,49325,5196,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9653563,789,2025992,29653,1639473,25186,648367,13142,1292656,24949,386519,11287,2303377,28649,1947054,24112,1396510,17680,1027982,18226,356323,12395,1891311,31271,1707162,29560,1497436,27701,510086,14547,184149,8747,1302053,26021,1218813,24239,1137999,22395,226318,8416,83240,6277,2130830,28665,2041806,28560,1960033,27889,241803,8292,89024,6305,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5239588,751,722006,18226,631234,16726,274233,8162,493409,16065,90772,5410,1047079,18207,901839,15328,649071,13408,457153,12217,145240,8263,1009969,18411,914933,17840,811521,17482,240282,8638,95036,6249,856534,18757,812519,17506,764095,16948,128417,6596,44015,4698,1604000,25451,1557586,25891,1510026,25873,140080,5010,46414,4776,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2885409,1292,851261,22888,650451,16935,221086,9387,514909,14441,200810,9644,769898,22681,615767,18565,402087,14488,314085,11021,154131,9221,527396,17050,447060,14806,369568,12395,138394,8564,80336,6953,301751,16638,275914,15562,247983,14288,54864,5628,25837,3719,435103,17717,405084,16824,377976,15557,69120,5729,30019,3986,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5838215,1421,1205715,22483,929342,17385,390029,11037,701479,15670,276373,12445,1458686,29235,1185979,25916,848493,21122,570437,15119,272707,11918,1188006,29586,1052472,25862,923679,22328,267325,11057,135534,10834,793366,20993,736514,20401,684864,19551,128419,7322,56852,5196,1192442,22410,1141115,21989,1092728,21584,137260,6873,51327,4810,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,973552,845,199710,9179,144654,7471,67628,4144,104894,6433,55056,3736,249105,10031,191925,7733,136848,6152,96148,5033,57180,4336,202705,10831,171569,9397,146275,8700,51972,4067,31136,3807,136309,8336,120408,6829,110234,6219,23883,3148,15901,3526,185723,8373,170174,7791,158125,7683,30212,3444,15549,2475,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1799526,904,299597,10306,237288,8217,117697,5726,168525,7372,62309,4927,427941,12776,354957,10229,270878,9767,149099,6092,72984,6135,387699,13208,344797,12407,306318,11429,82121,5203,42902,4132,275265,13020,261192,12144,246559,11312,39984,3694,14073,2728,409024,13739,397886,13230,384570,12643,44646,3808,11138,2513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2714668,1559,502467,18504,322832,12870,137188,9449,230822,10940,179635,11897,689545,24094,494124,21797,351688,18554,219231,12343,195421,11228,567000,20338,450092,17504,392576,17469,111267,6891,116908,9789,376135,15822,319341,14081,292416,13752,63463,4864,56794,7476,579521,20434,526934,17255,495900,17169,78171,4279,52587,7060,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279489,548,162430,11145,132275,9007,61013,5748,102326,7819,30155,4455,233813,9303,190986,8200,137591,8026,100685,5529,42827,4301,232395,10114,203917,8920,178780,8081,58288,5273,28478,3808,211458,10970,195200,9627,181007,9369,33153,3331,16258,2892,439393,12183,419416,11147,402082,10915,48100,3540,19977,3316,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8671767,1146,1103235,20840,862768,19907,318602,10598,694445,18942,240467,11707,1413608,32015,1118917,24841,730180,19214,616173,16637,294691,16715,1379416,32112,1155830,29202,936787,24451,391006,14409,223586,11470,1188947,31737,1048192,27362,940043,24281,226315,10494,140755,10603,3586561,38922,3379599,38739,3216470,36968,407570,11799,206962,11734,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2036231,1427,493168,16604,362019,14123,118829,5974,289464,13415,131149,6557,525648,17802,403641,14450,233925,10073,234769,9958,122007,7658,373368,17137,314399,15232,244359,11110,117814,9881,58969,6391,256270,12413,225298,12321,192895,11456,61535,5776,30972,3376,387777,14051,357161,13030,328630,12009,69437,4780,30616,3757,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18968472,2028,3460161,41551,2966038,37298,972033,22519,2462260,35149,494123,15868,3640761,45804,3063282,41139,1852579,25942,1754683,34987,577479,17488,3250533,45699,2837672,39614,2249468,34806,985887,19958,412861,14369,2479005,42970,2238506,36372,1953830,31951,527465,18254,240499,14224,6138012,55197,5786012,50721,5382452,48546,867432,21185,352000,15171,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9434758,3470,2122607,32489,1579849,23756,607024,15904,1221951,19646,542758,17071,2451719,32675,1902540,26718,1285327,21871,939640,19686,549179,17513,1803173,38580,1538702,33914,1322222,31395,435973,13255,264471,13654,1203770,27543,1086476,25339,1006086,24409,212486,8789,117294,10222,1853489,37481,1760198,36089,1685192,34646,236104,9509,93291,8321,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,670269,917,99941,5501,83055,5005,49801,3693,55092,3834,16886,1770,140909,6845,119059,6266,100370,5887,44833,3220,21850,2980,131473,7957,117880,7039,110251,6776,25001,2172,13593,2496,111576,7051,105617,6894,101891,6804,13010,1770,5959,1275,186370,7267,177829,6780,172560,6681,19793,2135,8541,1688,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11229668,1352,2326545,29251,1886862,26901,708603,13736,1514589,25691,439683,11752,2629778,36400,2203447,29210,1578109,23544,1116076,25159,426331,16037,2250258,34502,2012773,32787,1768916,32783,529905,14787,237485,10838,1564488,33818,1467773,30548,1368106,27202,243116,11483,96715,8112,2458599,38074,2368485,38815,2278403,38451,252571,8898,90114,6682,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3692655,1692,798553,14882,582103,12256,226531,7501,451800,8953,216450,7488,961872,18364,735589,15601,498698,13736,384330,8701,226283,7696,751421,18421,628129,16449,532123,14540,188838,8020,123292,6475,493046,14608,436878,12455,399895,11729,85615,4871,56168,4838,687763,15251,631199,15091,599096,14983,89898,4939,56564,4363,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3810554,927,752811,22725,577576,18716,250019,9958,434172,16184,175235,9547,917428,22412,735669,18206,506966,14477,385746,13440,181759,9486,749549,24632,642906,21791,555405,19460,190751,10041,106643,8680,535036,19239,482631,18047,438806,17362,101943,7701,52405,5711,855730,18797,806051,17431,759121,16407,120165,7339,49679,6472,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12329441,1121,2182811,28422,1843035,25547,810448,15369,1444870,23392,339776,10630,2723966,34073,2324898,30661,1653697,23329,1235039,20959,399068,13752,2408628,30716,2180206,29575,1882657,25941,642331,16265,228422,9458,1807842,32319,1692354,30504,1568878,27439,306821,11703,115488,8147,3206194,35915,3077571,34687,2958564,33326,366344,10865,128623,7890,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1006914,650,175103,8427,145750,7048,57556,4567,117989,6285,29353,4199,202060,11404,169347,10191,111624,6393,90351,8319,32713,5013,182331,9886,161156,9121,138670,8580,47942,4116,21175,3311,142908,8572,133223,8008,123482,7958,24170,3098,9685,2011,304512,12220,286533,11972,274248,12276,37633,3541,17979,3950,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4567195,2221,1079192,26730,799878,21157,309022,12232,617009,17876,279314,12386,1199675,26710,941313,22934,645829,16856,470089,15066,258362,13781,875871,22770,751501,19735,646220,18110,225941,8258,124370,9555,567575,19475,515457,19076,475679,17635,104836,7087,52118,5687,844882,26934,789729,26303,748339,25032,128431,7714,55153,6476,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,797769,682,135864,6062,111126,5284,56086,3483,81271,4575,24738,2520,202854,9247,170743,7764,129842,6967,73360,4000,32111,3733,169908,8081,153055,7460,136648,6744,35183,3242,16853,2821,128103,7884,118590,7756,109340,7506,21529,2332,9513,2122,161040,8318,154277,8164,146020,7954,22336,2636,6763,1533,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6287072,2073,1435535,27489,1111018,23385,423569,12361,868286,22597,324517,13189,1638062,34273,1352906,27267,949110,19595,651001,18180,285156,12093,1250232,27887,1100033,26460,939036,21265,311183,14391,150199,9329,800957,26481,744493,25116,684376,23999,141042,8345,56464,6593,1162286,28858,1106765,28248,1057075,27679,147550,7652,55521,6309,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25410472,3960,5059363,48112,3434880,35766,1186755,20062,2655412,34212,1624483,25630,6132776,71490,4207165,47785,2553340,39795,2236793,36947,1925611,38904,4717236,62119,3620473,54736,2971201,47451,1063654,23194,1096763,29946,3281770,63709,2765271,55240,2491953,49825,533143,16624,516499,19162,6219327,57475,5653669,55250,5344778,53127,723362,17091,565658,20053,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2805272,909,375203,14297,267613,9860,137061,6675,171721,8049,107590,8925,612213,18119,483302,14835,373254,15929,181263,9151,128911,9860,638866,20085,556729,17607,509955,17062,102944,6234,82137,8544,460717,18398,418072,16559,393260,15711,54500,4659,42645,5403,718273,21373,673419,20342,645156,20033,73767,4906,44854,5156,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600175,318,92766,5036,85888,4853,28419,2567,72866,4606,6878,1064,136757,5883,124581,5667,71365,4420,77671,4190,12176,1697,129482,6017,119006,5695,94638,4889,44846,3838,10476,1697,94721,6335,90171,5950,81448,5448,18459,2349,4550,1201,146449,6119,141179,6224,132210,5819,22614,2390,5270,1327,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7870168,4199,1140034,20606,873037,14967,419241,12449,615982,12774,266997,11590,1524894,30070,1224756,23421,915363,19751,542054,14753,300138,13537,1407812,32091,1213365,26538,1067212,25313,319286,10695,194447,12299,1094441,26106,996949,23583,935893,22142,169494,8168,97492,8017,2702987,30619,2573119,30902,2489860,30209,306516,7585,129868,9401,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6722680,2904,1031553,28029,798897,21532,352919,12224,584574,18586,232656,12482,1415853,26938,1120406,23756,761729,19490,582717,19037,295447,13088,1298024,29147,1102356,23655,928064,21146,349527,13223,195668,11538,980376,26844,878009,22691,797950,19927,183221,9341,102367,8880,1996874,26483,1886780,23861,1806105,22738,235178,10413,110094,10437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
