VARIABLE,TYPE,LABEL,GROUP
C08115_001E,int,Estimate!!Total,C08115
C08115_002E,int,Estimate!!Total!!Never married,C08115
C08115_003E,int,"Estimate!!Total!!Now married, except separated",C08115
C08115_004E,int,Estimate!!Total!!Divorced or separated,C08115
C08115_005E,int,Estimate!!Total!!Widowed,C08115
C08115_006E,int,"Estimate!!Total!!Car, truck, or van - drove alone",C08115
C08115_007E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Never married",C08115
C08115_008E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Now married, except separated",C08115
C08115_009E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Divorced or separated",C08115
C08115_010E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Widowed",C08115
C08115_011E,int,"Estimate!!Total!!Car, truck, or van - carpooled",C08115
C08115_012E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Never married",C08115
C08115_013E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Now married, except separated",C08115
C08115_014E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Divorced or separated",C08115
C08115_015E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Widowed",C08115
C08115_016E,int,Estimate!!Total!!Public transportation (excluding taxicab),C08115
C08115_017E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Never married,C08115
C08115_018E,int,"Estimate!!Total!!Public transportation (excluding taxicab)!!Now married, except separated",C08115
C08115_019E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Divorced or separated,C08115
C08115_020E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Widowed,C08115
C08115_021E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means",C08115
C08115_022E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Never married",C08115
C08115_023E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Now married, except separated",C08115
C08115_024E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Divorced or separated",C08115
C08115_025E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Widowed",C08115
C08115_026E,int,Estimate!!Total!!Worked at home,C08115
C08115_027E,int,Estimate!!Total!!Worked at home!!Never married,C08115
C08115_028E,int,"Estimate!!Total!!Worked at home!!Now married, except separated",C08115
C08115_029E,int,Estimate!!Total!!Worked at home!!Divorced or separated,C08115
C08115_030E,int,Estimate!!Total!!Worked at home!!Widowed,C08115
C08115_001M,int,Margin of Error!!Total,C08115
C08115_002M,int,Margin of Error!!Total!!Never married,C08115
C08115_003M,int,"Margin of Error!!Total!!Now married, except separated",C08115
C08115_004M,int,Margin of Error!!Total!!Divorced or separated,C08115
C08115_005M,int,Margin of Error!!Total!!Widowed,C08115
C08115_006M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone",C08115
C08115_007M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone!!Never married",C08115
C08115_008M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone!!Now married, except separated",C08115
C08115_009M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone!!Divorced or separated",C08115
C08115_010M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone!!Widowed",C08115
C08115_011M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled",C08115
C08115_012M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled!!Never married",C08115
C08115_013M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled!!Now married, except separated",C08115
C08115_014M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled!!Divorced or separated",C08115
C08115_015M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled!!Widowed",C08115
