VARIABLE,TYPE,LABEL,GROUP
B15002C_001E,int,Estimate!!Total,B15002C
B15002C_002E,int,Estimate!!Total!!Male,B15002C
B15002C_003E,int,Estimate!!Total!!Male!!Less than 9th grade,B15002C
B15002C_004E,int,"Estimate!!Total!!Male!!9th to 12th grade, no diploma",B15002C
B15002C_005E,int,Estimate!!Total!!Male!!High school graduate (includes equivalency),B15002C
B15002C_006E,int,"Estimate!!Total!!Male!!Some college, no degree",B15002C
B15002C_007E,int,Estimate!!Total!!Male!!Associate's degree,B15002C
B15002C_008E,int,Estimate!!Total!!Male!!Bachelor's degree,B15002C
B15002C_009E,int,Estimate!!Total!!Male!!Graduate degree,B15002C
B15002C_010E,int,Estimate!!Total!!Female,B15002C
B15002C_011E,int,Estimate!!Total!!Female!!Less than 9th grade,B15002C
B15002C_012E,int,"Estimate!!Total!!Female!!9th to 12th grade, no diploma",B15002C
B15002C_013E,int,Estimate!!Total!!Female!!High school graduate (includes equivalency),B15002C
B15002C_014E,int,"Estimate!!Total!!Female!!Some college, no degree",B15002C
B15002C_015E,int,Estimate!!Total!!Female!!Associate's degree,B15002C
B15002C_016E,int,Estimate!!Total!!Female!!Bachelor's degree,B15002C
B15002C_017E,int,Estimate!!Total!!Female!!Graduate degree,B15002C
B15002C_001M,int,Margin of Error!!Total,B15002C
B15002C_002M,int,Margin of Error!!Total!!Male,B15002C
B15002C_003M,int,Margin of Error!!Total!!Male!!Less than 9th grade,B15002C
B15002C_004M,int,"Margin of Error!!Total!!Male!!9th to 12th grade, no diploma",B15002C
B15002C_005M,int,Margin of Error!!Total!!Male!!High school graduate (includes equivalency),B15002C
B15002C_006M,int,"Margin of Error!!Total!!Male!!Some college, no degree",B15002C
B15002C_007M,int,Margin of Error!!Total!!Male!!Associate's degree,B15002C
B15002C_008M,int,Margin of Error!!Total!!Male!!Bachelor's degree,B15002C
B15002C_009M,int,Margin of Error!!Total!!Male!!Graduate degree,B15002C
B15002C_010M,int,Margin of Error!!Total!!Female,B15002C
B15002C_011M,int,Margin of Error!!Total!!Female!!Less than 9th grade,B15002C
B15002C_012M,int,"Margin of Error!!Total!!Female!!9th to 12th grade, no diploma",B15002C
B15002C_013M,int,Margin of Error!!Total!!Female!!High school graduate (includes equivalency),B15002C
B15002C_014M,int,"Margin of Error!!Total!!Female!!Some college, no degree",B15002C
B15002C_015M,int,Margin of Error!!Total!!Female!!Associate's degree,B15002C
B15002C_016M,int,Margin of Error!!Total!!Female!!Bachelor's degree,B15002C
B15002C_017M,int,Margin of Error!!Total!!Female!!Graduate degree,B15002C
B15002C_001EA,string,Annotation of Estimate!!Total,B15002C
B15002C_001MA,string,Annotation of Margin of Error!!Total,B15002C
B15002C_002EA,string,Annotation of Estimate!!Total!!Male,B15002C
B15002C_002MA,string,Annotation of Margin of Error!!Total!!Male,B15002C
B15002C_003EA,string,Annotation of Estimate!!Total!!Male!!Less than 9th grade,B15002C
B15002C_003MA,string,Annotation of Margin of Error!!Total!!Male!!Less than 9th grade,B15002C
B15002C_004EA,string,"Annotation of Estimate!!Total!!Male!!9th to 12th grade, no diploma",B15002C
B15002C_004MA,string,"Annotation of Margin of Error!!Total!!Male!!9th to 12th grade, no diploma",B15002C
B15002C_005EA,string,Annotation of Estimate!!Total!!Male!!High school graduate (includes equivalency),B15002C
B15002C_005MA,string,Annotation of Margin of Error!!Total!!Male!!High school graduate (includes equivalency),B15002C
B15002C_006EA,string,"Annotation of Estimate!!Total!!Male!!Some college, no degree",B15002C
B15002C_006MA,string,"Annotation of Margin of Error!!Total!!Male!!Some college, no degree",B15002C
B15002C_007EA,string,Annotation of Estimate!!Total!!Male!!Associate's degree,B15002C
B15002C_007MA,string,Annotation of Margin of Error!!Total!!Male!!Associate's degree,B15002C
B15002C_008EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree,B15002C
B15002C_008MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree,B15002C
B15002C_009EA,string,Annotation of Estimate!!Total!!Male!!Graduate degree,B15002C
B15002C_009MA,string,Annotation of Margin of Error!!Total!!Male!!Graduate degree,B15002C
B15002C_010EA,string,Annotation of Estimate!!Total!!Female,B15002C
B15002C_010MA,string,Annotation of Margin of Error!!Total!!Female,B15002C
B15002C_011EA,string,Annotation of Estimate!!Total!!Female!!Less than 9th grade,B15002C
B15002C_011MA,string,Annotation of Margin of Error!!Total!!Female!!Less than 9th grade,B15002C
B15002C_012EA,string,"Annotation of Estimate!!Total!!Female!!9th to 12th grade, no diploma",B15002C
B15002C_012MA,string,"Annotation of Margin of Error!!Total!!Female!!9th to 12th grade, no diploma",B15002C
B15002C_013EA,string,Annotation of Estimate!!Total!!Female!!High school graduate (includes equivalency),B15002C
B15002C_013MA,string,Annotation of Margin of Error!!Total!!Female!!High school graduate (includes equivalency),B15002C
B15002C_014EA,string,"Annotation of Estimate!!Total!!Female!!Some college, no degree",B15002C
B15002C_014MA,string,"Annotation of Margin of Error!!Total!!Female!!Some college, no degree",B15002C
B15002C_015EA,string,Annotation of Estimate!!Total!!Female!!Associate's degree,B15002C
B15002C_015MA,string,Annotation of Margin of Error!!Total!!Female!!Associate's degree,B15002C
B15002C_016EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree,B15002C
B15002C_016MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree,B15002C
B15002C_017EA,string,Annotation of Estimate!!Total!!Female!!Graduate degree,B15002C
B15002C_017MA,string,Annotation of Margin of Error!!Total!!Female!!Graduate degree,B15002C
