VARIABLE,TYPE,LABEL,GROUP
B11009_001E,int,Estimate!!Total,B11009
B11009_002E,int,Estimate!!Total!!Family households,B11009
B11009_003E,int,Estimate!!Total!!Family households!!Unmarried-partner households,B11009
B11009_004E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present",B11009
B11009_005E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present!!Male householder and male partner",B11009
B11009_006E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present!!Male householder and female partner",B11009
B11009_007E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present",B11009
B11009_008E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present!!Female householder and female partner",B11009
B11009_009E,int,"Estimate!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present!!Female householder and male partner",B11009
B11009_010E,int,Estimate!!Total!!Family households!!Other family households,B11009
B11009_011E,int,Estimate!!Total!!Nonfamily households,B11009
B11009_012E,int,Estimate!!Total!!Nonfamily households!!Unmarried-partner households,B11009
B11009_013E,int,Estimate!!Total!!Nonfamily households!!Unmarried-partner households!!Male householder and male partner,B11009
B11009_014E,int,Estimate!!Total!!Nonfamily households!!Unmarried-partner households!!Male householder and female partner,B11009
B11009_015E,int,Estimate!!Total!!Nonfamily households!!Unmarried-partner households!!Female householder and female partner,B11009
B11009_016E,int,Estimate!!Total!!Nonfamily households!!Unmarried-partner households!!Female householder and male partner,B11009
B11009_017E,int,Estimate!!Total!!Nonfamily households!!Other nonfamily households,B11009
B11009_001M,int,Margin of Error!!Total,B11009
B11009_002M,int,Margin of Error!!Total!!Family households,B11009
B11009_003M,int,Margin of Error!!Total!!Family households!!Unmarried-partner households,B11009
B11009_004M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present",B11009
B11009_005M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present!!Male householder and male partner",B11009
B11009_006M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Male householder, no wife present!!Male householder and female partner",B11009
B11009_007M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present",B11009
B11009_008M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present!!Female householder and female partner",B11009
B11009_009M,int,"Margin of Error!!Total!!Family households!!Unmarried-partner households!!Female householder, no husband present!!Female householder and male partner",B11009
B11009_010M,int,Margin of Error!!Total!!Family households!!Other family households,B11009
B11009_011M,int,Margin of Error!!Total!!Nonfamily households,B11009
B11009_012M,int,Margin of Error!!Total!!Nonfamily households!!Unmarried-partner households,B11009
B11009_013M,int,Margin of Error!!Total!!Nonfamily households!!Unmarried-partner households!!Male householder and male partner,B11009
B11009_014M,int,Margin of Error!!Total!!Nonfamily households!!Unmarried-partner households!!Male householder and female partner,B11009
B11009_015M,int,Margin of Error!!Total!!Nonfamily households!!Unmarried-partner households!!Female householder and female partner,B11009
B11009_016M,int,Margin of Error!!Total!!Nonfamily households!!Unmarried-partner households!!Female householder and male partner,B11009
B11009_017M,int,Margin of Error!!Total!!Nonfamily households!!Other nonfamily households,B11009
B11009_001EA,string,Annotation of Estimate!!Total,B11009
B11009_001MA,string,Annotation of Margin of Error!!Total,B11009
B11009_002EA,string,Annotation of Estimate!!Total!!Family households,B11009
B11009_002MA,string,Annotation of Margin of Error!!Total!!Family households,B11009
B11009_003EA,string,Annotation of Estimate!!Total!!Family households!!Unmarried-partner households,B11009
B11009_003MA,string,Annotation of Margin of Error!!Total!!Family households!!Unmarried-partner households,B11009
